cid,Probability of nonactivity,Probability of activity
481083,0.74720883,0.2527912
481081,0.74720883,0.2527912
71366478,0.7472664,0.2527336
54428325,0.747295,0.252705
3005947,0.74733055,0.25266942
3012549,0.7473754,0.25262457
172392,0.7473786,0.2526214
5276641,0.7473786,0.2526214
3006170,0.74742043,0.25257957
92236337,0.74742043,0.25257957
10019125,0.74743927,0.2525607
93476651,0.74743927,0.2525607
121007874,0.7474513,0.2525487
160067,0.7474693,0.2525307
10563947,0.74751115,0.25248882
121487512,0.74754936,0.25245064
511670,0.74754936,0.25245064
92243975,0.7476459,0.2523541
121006658,0.74766874,0.25233126
71347840,0.74771655,0.25228345
3010352,0.7477298,0.25227022
11119723,0.7477946,0.25220537
456513,0.7477946,0.25220537
484832,0.74781287,0.25218713
3000501,0.74781287,0.25218713
456259,0.74781287,0.25218713
71348719,0.747815,0.25218496
121486991,0.747815,0.25218496
121217563,0.7478431,0.2521569
77282269,0.74784386,0.2521561
140252620,0.7478877,0.25211233
117590597,0.74789894,0.2521011
273017,0.7479265,0.25207353
3004988,0.7479331,0.2520669
121012732,0.7479632,0.2520368
301046,0.7481017,0.25189832
21139656,0.7481518,0.25184822
99681,0.74819016,0.2518098
131882910,0.74819016,0.2518098
92144824,0.74819016,0.2518098
3005555,0.7482111,0.2517889
121487127,0.7482562,0.25174376
374116,0.7482562,0.25174376
121487124,0.7482562,0.25174376
488249,0.7482562,0.25174376
131876227,0.74826133,0.25173864
136752832,0.7482631,0.2517369
136081429,0.7482631,0.2517369
67709179,0.7482855,0.25171453
22880809,0.7482982,0.25170177
121487525,0.74834377,0.25165623
20871287,0.7483575,0.25164253
14630104,0.7484319,0.25156805
470053,0.7484863,0.25151372
137139924,0.7484897,0.25151032
483948,0.7484943,0.25150567
11346228,0.74851584,0.2514842
125014,0.7485572,0.25144276
504740,0.7485758,0.25142416
14978,0.7486248,0.2513752
92209900,0.7486248,0.2513752
46875748,0.7486248,0.2513752
3007220,0.7486248,0.2513752
515219,0.7486398,0.2513602
121486817,0.7486428,0.25135717
15590161,0.7487489,0.25125113
196788,0.7488954,0.2511046
13630026,0.7489015,0.2510985
88518334,0.7489283,0.2510717
189898,0.74898756,0.25101244
131857684,0.74898845,0.25101155
53965194,0.749007,0.25099304
21139624,0.749007,0.25099304
3005553,0.74901015,0.25098985
101335354,0.7490215,0.25097853
123674,0.7491638,0.2508362
13989343,0.7492063,0.25079373
121487380,0.7492413,0.2507587
46926326,0.74925244,0.2507476
57372617,0.7492584,0.25074157
89299280,0.7492681,0.2507319
510574,0.74927616,0.25072384
14367015,0.74930763,0.25069237
14367014,0.74930763,0.25069237
514805,0.74935013,0.25064987
278404,0.7493701,0.2506299
150626,0.7493781,0.25062194
101508,0.74942714,0.25057286
3080715,0.74942714,0.25057286
489849,0.74945134,0.25054866
154705590,0.7494565,0.2505435
10588021,0.74946105,0.25053895
10588022,0.74946105,0.25053895
504736,0.74952203,0.25047797
507023,0.74961245,0.25038758
6534307,0.74961245,0.25038758
126704,0.7496431,0.25035694
469184,0.7496431,0.25035694
10515947,0.7497892,0.25021082
21854430,0.7498486,0.25015137
54402739,0.7498524,0.25014758
131846544,0.7498561,0.25014392
131878861,0.7498592,0.2501408
95730862,0.7499248,0.25007525
136236459,0.749932,0.250068
15168256,0.7499525,0.2500475
510972,0.74997383,0.25002617
129009617,0.7499931,0.2500069
76973399,0.7499931,0.2500069
135496375,0.75001186,0.24998814
54339089,0.750077,0.24992302
22880824,0.7500818,0.2499182
46705354,0.75008965,0.24991032
90952817,0.7501214,0.24987859
100551,0.7501714,0.24982858
135627630,0.75017256,0.24982744
59180612,0.7501994,0.24980061
160751,0.7502089,0.24979109
57216635,0.7502089,0.24979109
15450711,0.7502089,0.24979109
163199084,0.7502089,0.24979109
498021,0.75022995,0.24977005
121487130,0.75022995,0.24977005
121487126,0.75022995,0.24977005
3005950,0.75031465,0.24968533
21456083,0.75031465,0.24968533
20832934,0.7503519,0.24964811
135452524,0.750352,0.24964799
135438607,0.750352,0.24964799
6573504,0.7503576,0.24964234
122220071,0.75036985,0.24963017
121006820,0.750389,0.24961103
21141083,0.7504172,0.24958284
65063,0.75042,0.24958004
121216429,0.75042206,0.24957794
513870,0.7504597,0.24954034
176869,0.750463,0.24953702
14842981,0.7504804,0.24951962
68517003,0.75051266,0.24948733
5287614,0.7505989,0.2494011
676166,0.7506379,0.24936213
3034423,0.7506379,0.24936213
6595185,0.7506379,0.24936213
11507479,0.7506379,0.24936213
452265,0.7506449,0.24935508
136434268,0.7506539,0.24934609
92242767,0.7506874,0.24931256
266348,0.7506874,0.24931256
11723585,0.75070065,0.24929935
15609009,0.7507576,0.24924241
136826947,0.7507677,0.2492323
135622951,0.7507677,0.2492323
135627705,0.7507677,0.2492323
136065188,0.7507677,0.2492323
135933068,0.7507677,0.2492323
135465599,0.7507677,0.2492323
136062166,0.7507677,0.2492323
15160057,0.75077033,0.24922964
490392,0.7507783,0.24922167
135398727,0.75078815,0.24921183
136134225,0.75078815,0.24921183
136847919,0.75078815,0.24921183
86751121,0.7508173,0.2491827
477875,0.7508179,0.24918208
59628352,0.7508541,0.24914593
511014,0.7508793,0.24912071
516084,0.7509263,0.24907367
516079,0.7509263,0.24907367
15403938,0.75094104,0.24905898
15931300,0.75094366,0.24905634
121486851,0.7509824,0.2490176
136734354,0.75098455,0.24901547
146157777,0.7510062,0.24899383
92221399,0.7510062,0.24899383
92221397,0.7510062,0.24899383
65086,0.7510062,0.24899383
12907243,0.75101185,0.24898815
47751,0.75101185,0.24898815
134714751,0.75101185,0.24898815
44629846,0.75101185,0.24898815
45357134,0.75101185,0.24898815
1265902,0.75101185,0.24898815
54424807,0.7511189,0.24888107
139026027,0.7511515,0.2488485
57369201,0.7511515,0.2488485
15104857,0.75116575,0.24883428
20600569,0.75117767,0.24882233
5271377,0.75118583,0.24881415
5273749,0.75118583,0.24881415
485376,0.751193,0.24880701
13041867,0.7512396,0.24876039
13566110,0.75125754,0.24874245
92132405,0.75126535,0.24873465
69626224,0.75126535,0.24873465
11778706,0.75126535,0.24873465
360644,0.75129324,0.24870677
21157388,0.75134933,0.24865066
5274169,0.75140095,0.24859905
14530807,0.75141406,0.24858594
136707617,0.75143164,0.24856837
6438371,0.7514355,0.24856448
6440124,0.7514355,0.24856448
150201,0.7514355,0.24856448
135959544,0.75144213,0.24855787
3007066,0.75145215,0.24854787
5461897,0.75148207,0.24851795
131858302,0.7514821,0.24851789
136633725,0.7515025,0.24849752
5272748,0.7515241,0.2484759
25231309,0.7515263,0.24847372
478561,0.7515361,0.24846394
171185,0.7515537,0.24844629
92266931,0.7515537,0.24844629
10040433,0.7516174,0.24838261
131875471,0.75162655,0.24837343
129862,0.7516476,0.24835238
512678,0.75166255,0.24833746
57263944,0.75167245,0.24832755
3011746,0.75167245,0.24832755
71311249,0.75167245,0.24832755
10264875,0.7516778,0.2483222
135410303,0.7517333,0.24826667
495034,0.7517855,0.24821445
12150481,0.75179636,0.24820364
3065117,0.75180095,0.24819906
452030,0.75180566,0.24819437
121487537,0.75182426,0.24817574
10754975,0.7518372,0.24816282
5289205,0.75183725,0.24816276
10378968,0.75185585,0.24814413
124294,0.75191355,0.24808644
5270571,0.75191355,0.24808644
5271379,0.75191355,0.24808644
16748010,0.75191355,0.24808644
14842998,0.75192285,0.24807718
21139659,0.75194806,0.24805193
92234638,0.75194806,0.24805193
10859187,0.75200576,0.24799426
44396095,0.75202745,0.24797255
76973301,0.7520421,0.2479579
512679,0.7521032,0.24789679
11087275,0.7521405,0.2478595
11832914,0.7521405,0.2478595
98140,0.7521405,0.2478595
482505,0.7521405,0.2478595
11808175,0.7521405,0.2478595
23253577,0.7521972,0.24780278
489669,0.7522063,0.24779364
4555041,0.7522138,0.24778621
5278278,0.7522621,0.24773785
10870487,0.7522654,0.2477346
355280,0.75239015,0.24760988
23519671,0.7523928,0.24760717
21829540,0.7524855,0.24751447
117940991,0.75251067,0.24748935
11666177,0.75255334,0.24744666
67853778,0.7525581,0.24744187
6449933,0.7525605,0.24743953
6482243,0.7525605,0.24743953
3010797,0.75256586,0.24743411
135578002,0.7526229,0.2473771
71762307,0.7527515,0.24724846
492407,0.7527572,0.2472428
136235943,0.75276047,0.24723953
97050156,0.7527684,0.2472316
97050155,0.7527684,0.2472316
5270589,0.75280964,0.24719034
451874,0.7528276,0.2471724
14185422,0.7528276,0.2471724
58761796,0.7528468,0.24715322
127792,0.752847,0.247153
136633647,0.7528489,0.24715108
18650247,0.75286025,0.24713977
9900805,0.7528682,0.2471318
121010459,0.7528988,0.24710122
9879442,0.7529816,0.24701838
44629847,0.7529816,0.24701838
15573114,0.7529816,0.24701838
11957496,0.7529816,0.24701838
15573115,0.7529816,0.24701838
40488632,0.7529816,0.24701838
6603778,0.7529816,0.24701838
44398142,0.7529816,0.24701838
122130429,0.7530046,0.2469954
135480588,0.7530325,0.24696751
133673908,0.75305384,0.24694616
3061100,0.7531086,0.24689136
50989994,0.7531086,0.24689136
3011925,0.7531124,0.24688764
21767591,0.75316083,0.24683917
121486862,0.75318295,0.24681704
444437,0.7531893,0.2468107
15172905,0.753194,0.24680606
136229414,0.7532296,0.2467704
10467227,0.7532368,0.24676324
498018,0.7532431,0.24675691
512139,0.7532448,0.2467552
452054,0.7534049,0.24659507
452051,0.7534049,0.24659507
14541163,0.7534049,0.24659507
87208407,0.7534065,0.2465935
443234,0.75342107,0.24657892
121487345,0.7534415,0.24655849
3007217,0.7534509,0.24654914
13832606,0.7534558,0.24654417
270262,0.7534558,0.24654417
156594854,0.75350916,0.24649082
69454489,0.75354964,0.24645038
71744251,0.75354964,0.24645038
52951009,0.753554,0.246446
9992804,0.75356853,0.24643147
22211279,0.7535923,0.2464077
131884916,0.7536342,0.24636576
135427250,0.7536538,0.24634619
128757,0.75367534,0.24632466
308234,0.7536812,0.24631882
131881832,0.7536812,0.24631882
5278282,0.7536844,0.24631558
15742010,0.7536979,0.24630213
10265835,0.75379026,0.24620977
137195854,0.7538079,0.24619208
6478042,0.75380814,0.24619187
137256436,0.75383115,0.24616887
53835662,0.7538523,0.24614769
451825,0.75389934,0.24610063
11335407,0.7539363,0.24606368
129126,0.7539533,0.2460467
54165040,0.7539964,0.24600364
3008126,0.75400674,0.24599329
14366984,0.754027,0.24597302
6453528,0.754027,0.24597302
512176,0.75403607,0.24596396
23545530,0.75408024,0.24591975
512324,0.7540877,0.24591228
514172,0.75409317,0.24590686
22211360,0.75409317,0.24590686
472658,0.7541039,0.2458961
472640,0.7541039,0.2458961
1468,0.75410753,0.24589248
490627,0.7541196,0.24588042
135434851,0.7541474,0.24585257
6575102,0.75417536,0.24582462
149099,0.7541803,0.24581967
145681,0.75422585,0.24577415
502243,0.7542803,0.2457197
23399682,0.7543165,0.2456835
66760234,0.75431865,0.24568133
14330066,0.7543231,0.24567686
14330067,0.7543231,0.24567686
9900206,0.7543524,0.2456476
461537,0.7543679,0.24563211
21796142,0.75438946,0.24561054
71356782,0.7544186,0.24558137
66619645,0.75441945,0.24558057
86645125,0.75447327,0.24552675
481082,0.7545154,0.24548456
452772,0.754526,0.24547398
10108689,0.7545334,0.2454666
161583,0.75453585,0.24546416
3010400,0.7545516,0.24544841
58025055,0.7545637,0.2454363
90663906,0.7545658,0.24543422
10684273,0.7546024,0.24539764
147730945,0.7546234,0.24537656
135491495,0.7546409,0.24535911
2735432,0.7546417,0.24535827
11121872,0.7546517,0.24534829
135976885,0.75470465,0.24529533
89751075,0.75472254,0.24527746
3005944,0.75472254,0.24527746
21894498,0.75472254,0.24527746
15509509,0.75472456,0.24527542
125460,0.7547583,0.2452417
70700658,0.7547583,0.2452417
92980960,0.7547583,0.2452417
330407,0.7548073,0.24519272
131881789,0.7548073,0.24519272
11849876,0.75481933,0.24518065
10492375,0.7548223,0.2451777
54683691,0.75484324,0.24515675
131885188,0.75485474,0.24514526
71539359,0.7548701,0.2451299
451383,0.75489867,0.24510136
176826,0.75491524,0.24508475
71402706,0.75495946,0.2450405
129318777,0.7549686,0.24503143
136041721,0.75503296,0.24496703
66690715,0.7550624,0.2449376
45105016,0.755165,0.24483499
21139829,0.7552116,0.24478838
453767,0.75522286,0.24477716
514810,0.7553003,0.24469975
13870936,0.7553319,0.24466816
452423,0.7553477,0.24465229
44355029,0.7554064,0.24459362
3081162,0.75543743,0.24456258
14162719,0.75543743,0.24456258
136250325,0.7554461,0.24455394
11162398,0.75545543,0.24454455
189012,0.75545824,0.24454176
149097,0.75547147,0.2445285
474356,0.7554723,0.24452773
135407017,0.7554793,0.24452072
14485380,0.75551236,0.24448766
72201,0.75551236,0.24448766
3010385,0.75553054,0.24446946
67841326,0.75554585,0.24445416
67841222,0.75554585,0.24445416
21147181,0.75558126,0.24441876
24867261,0.75558126,0.24441876
10425238,0.75558364,0.24441639
122130330,0.7556238,0.2443762
11022827,0.75562435,0.24437563
131851102,0.7556431,0.24435684
145710473,0.7556802,0.24431983
490444,0.75573564,0.2442644
135742141,0.7557441,0.24425589
6450920,0.7557932,0.24420677
512668,0.7557932,0.24420677
71408261,0.75585806,0.24414195
11254830,0.75586104,0.24413894
87825371,0.75605917,0.24394083
135406997,0.7560862,0.24391384
71762304,0.7561655,0.24383453
489576,0.7561993,0.24380068
5274144,0.7562236,0.24377637
71302469,0.756248,0.243752
135410906,0.75625896,0.243741
54558447,0.75625914,0.24374084
161584,0.75628346,0.24371654
135524757,0.75628614,0.24371384
10800485,0.7563138,0.2436862
453832,0.756314,0.243686
88175526,0.7563272,0.24367279
66906535,0.756336,0.24366403
511451,0.75634044,0.24365956
92252780,0.75640285,0.24359712
97692,0.75640285,0.24359712
10265867,0.75642896,0.24357104
71341063,0.75642896,0.24357104
67785972,0.75642896,0.24357104
10356486,0.75642896,0.24357104
155906098,0.7564367,0.24356331
21140723,0.7564566,0.24354337
163285627,0.75650144,0.24349858
21855041,0.75652456,0.24347545
193188,0.7565291,0.24347094
76973875,0.7565857,0.24341425
510999,0.7565919,0.24340811
46876949,0.7566171,0.24338289
4866813,0.756625,0.24337499
475524,0.7566252,0.24337481
461404,0.7566252,0.24337481
135439474,0.7566511,0.24334891
3009784,0.75668,0.24332
9816508,0.7567192,0.24328083
5271955,0.7567217,0.24327831
150624,0.7567261,0.24327391
77520089,0.75678647,0.24321353
270266,0.7567968,0.24320321
12038994,0.7567968,0.24320321
14632483,0.75690866,0.24309134
24822457,0.75692415,0.24307585
126456225,0.75696063,0.24303934
11208563,0.7569864,0.2430136
488489,0.7570782,0.24292184
135410347,0.7571104,0.24288957
10903360,0.7571504,0.2428496
162653200,0.75716585,0.24283417
23263706,0.7572411,0.24275891
7098661,0.7572741,0.24272592
44563542,0.7572825,0.2427175
488248,0.7573181,0.24268194
121487128,0.7573181,0.24268194
121487125,0.7573181,0.24268194
44630569,0.7573208,0.2426792
12016027,0.7573589,0.24264106
121487306,0.7574275,0.24257247
469867,0.7574675,0.24253252
365914,0.7574675,0.24253252
102088575,0.7574755,0.24252447
181589,0.7574918,0.24250817
3005547,0.7575864,0.24241357
90673796,0.7575975,0.2424025
5273969,0.75764674,0.24235325
454870,0.75765723,0.24234277
12358445,0.757692,0.242308
7035901,0.757692,0.242308
59116124,0.757692,0.242308
16226669,0.757692,0.242308
25796514,0.757692,0.242308
76973925,0.7577094,0.24229059
176885,0.75772494,0.24227507
126969957,0.75772494,0.24227507
405420,0.75772494,0.24227507
10754286,0.75772494,0.24227507
14367004,0.75776136,0.24223864
146503834,0.7577714,0.24222863
131877129,0.7577788,0.24222119
3007909,0.7577857,0.24221434
3007223,0.75782204,0.242178
472657,0.7578663,0.24213368
472639,0.7578663,0.24213368
129360192,0.7578877,0.2421123
5343018,0.7578877,0.2421123
97627,0.7578877,0.2421123
129370145,0.7578877,0.2421123
135422917,0.757894,0.24210604
490353,0.75799596,0.24200405
135960915,0.75802094,0.24197906
121006713,0.75807625,0.24192376
5273497,0.7580868,0.24191317
129735822,0.7581275,0.24187249
15277413,0.75813705,0.24186295
129654734,0.75814265,0.24185736
101643824,0.7581943,0.24180569
511378,0.7582166,0.24178337
457015,0.7583135,0.24168651
493224,0.75832504,0.24167497
6602210,0.75835073,0.2416493
14604625,0.7583722,0.24162783
15689308,0.7583752,0.24162477
14232184,0.75839657,0.24160342
475377,0.7584114,0.24158856
86308410,0.758436,0.24156396
13927,0.758436,0.24156396
25796482,0.758436,0.24156396
472175,0.758436,0.24156396
45052196,0.7584835,0.24151647
156594212,0.7584835,0.24151647
484807,0.7584937,0.24150626
25030767,0.75852966,0.2414703
131871944,0.75855166,0.24144834
136136546,0.7585621,0.24143793
464376,0.75858724,0.24141274
161746,0.7586175,0.24138251
5461894,0.7586273,0.24137273
9878825,0.7586502,0.24134979
137699983,0.75869644,0.24130358
5282192,0.75872046,0.24127953
500920,0.75872046,0.24127953
6478043,0.75872046,0.24127953
6449348,0.75872046,0.24127953
89971724,0.7587335,0.24126649
278758,0.7587668,0.24123324
445762,0.75881666,0.24118336
15693167,0.75882375,0.24117626
5278547,0.7588267,0.24117334
453629,0.7589927,0.24100736
334830,0.7590997,0.24090026
10934996,0.7590997,0.24090026
92132092,0.7590997,0.24090026
121225517,0.75917435,0.24082568
5278281,0.7591853,0.24081466
136251916,0.75918937,0.24081065
100416,0.7592159,0.24078411
15024543,0.7592237,0.2407763
155906292,0.759242,0.240758
6481604,0.7592588,0.24074121
138059390,0.7593134,0.24068661
71440676,0.7593172,0.2406828
13009595,0.7593184,0.24068157
490626,0.759342,0.24065797
22881724,0.7594366,0.24056336
156588427,0.75944924,0.24055073
135434850,0.7594714,0.2405286
54718171,0.75947356,0.24052645
11832095,0.75950587,0.24049412
169061,0.7595061,0.24049392
10357262,0.7595192,0.2404808
14885959,0.75952256,0.24047746
480264,0.75952256,0.24047746
14885960,0.75952256,0.24047746
14885958,0.75952256,0.24047746
9836189,0.75960654,0.24039344
512590,0.75966096,0.24033906
5272660,0.7596918,0.24030821
5276959,0.75971794,0.24028203
464363,0.7597363,0.24026373
476786,0.75976557,0.24023443
129874,0.7597725,0.24022754
53791036,0.75982374,0.24017625
146013455,0.7598266,0.24017341
11161826,0.75984895,0.24015106
10039594,0.7599149,0.2400851
163888,0.7599152,0.24008483
234984,0.7599359,0.2400641
3011901,0.760007,0.23999295
10516095,0.760009,0.23999102
11219149,0.76001585,0.23998418
356652,0.76005596,0.23994403
161730,0.76005596,0.23994403
40507941,0.76005596,0.23994403
36689109,0.76005596,0.23994403
215493,0.76006556,0.23993446
76845172,0.7601504,0.23984964
484806,0.7601633,0.23983672
512179,0.76017654,0.23982348
54556091,0.7601842,0.23981577
13989347,0.7602228,0.23977722
57368267,0.7602228,0.23977722
6360979,0.76023763,0.23976237
11905990,0.76023763,0.23976237
71324527,0.7602419,0.23975809
71407837,0.7602419,0.23975809
29933631,0.76027405,0.23972592
12773781,0.76027405,0.23972592
90220456,0.76027405,0.23972592
92278069,0.76027405,0.23972592
132471328,0.76027405,0.23972592
352520,0.76027405,0.23972592
101484,0.76027405,0.23972592
196652,0.7603578,0.2396422
6478491,0.7603893,0.23961066
3011933,0.7603986,0.23960134
72736985,0.7604581,0.2395419
5273934,0.76046103,0.23953895
6536767,0.76046103,0.23953895
9796412,0.76048267,0.23951733
46781591,0.760492,0.23950796
139025303,0.760492,0.23950796
6480471,0.76051396,0.23948604
195200,0.76052725,0.23947273
450215,0.7605536,0.2394464
71621353,0.7605673,0.23943268
131859677,0.7605757,0.23942429
136776919,0.760576,0.239424
71434113,0.76060414,0.23939583
3083166,0.760633,0.23936702
54669720,0.7606473,0.23935272
44629914,0.7606473,0.23935272
3367,0.7606473,0.23935272
13072931,0.7606473,0.23935272
40468020,0.7606473,0.23935272
68197667,0.7606473,0.23935272
53869019,0.7606473,0.23935272
42553747,0.7606473,0.23935272
154716223,0.7606473,0.23935272
16129586,0.7606473,0.23935272
46705411,0.7606473,0.23935272
13072932,0.7606473,0.23935272
45039261,0.7606473,0.23935272
476458,0.76069427,0.23930576
101609392,0.7607791,0.2392209
154906,0.7607888,0.23921123
3006926,0.760863,0.239137
126567728,0.760865,0.23913503
134715452,0.7608782,0.23912178
69626062,0.76089096,0.23910901
447864,0.76089096,0.23910901
70580535,0.7608999,0.23910007
11119839,0.7609215,0.2390785
6450917,0.7609459,0.23905407
14640742,0.7609603,0.23903973
489670,0.7610286,0.23897141
3007123,0.76112956,0.23887044
121487083,0.7611302,0.23886979
121487082,0.7611302,0.23886979
124442843,0.76115704,0.23884296
124442842,0.76115704,0.23884296
9871558,0.76115817,0.23884182
13922191,0.76115817,0.23884182
13922189,0.76115817,0.23884182
29978508,0.76115817,0.23884182
92977577,0.76115817,0.23884182
117810735,0.76115817,0.23884182
10494286,0.7611628,0.2388372
7204908,0.76117396,0.23882604
73662,0.76117396,0.23882604
72200,0.76117396,0.23882604
44629931,0.76117396,0.23882604
18469116,0.7611872,0.23881277
22094552,0.7611872,0.23881277
135483717,0.7612003,0.23879966
135457959,0.7612003,0.23879966
92266802,0.76121676,0.23878321
54471488,0.76121676,0.23878321
515221,0.76124144,0.23875855
511450,0.7612433,0.2387567
121486766,0.76129246,0.23870751
121217178,0.76132494,0.23867507
72756109,0.7613445,0.23865552
156595061,0.7613445,0.23865552
92258080,0.76135373,0.23864624
21140478,0.76135373,0.23864624
6334181,0.76136994,0.23863007
88146187,0.7613764,0.23862359
6475928,0.7613764,0.23862359
6560303,0.76137865,0.23862137
97078,0.76137865,0.23862137
488238,0.7614283,0.23857169
470796,0.761429,0.23857097
21854434,0.76143074,0.23856927
121487398,0.76144326,0.23855671
516074,0.76146567,0.23853435
490310,0.76148224,0.23851778
117733600,0.7614825,0.23851755
10802684,0.76152045,0.23847955
163285340,0.7615368,0.23846321
516467,0.761562,0.23843801
57348664,0.76158345,0.23841652
135479934,0.7615856,0.23841444
121486942,0.76159024,0.23840977
87824027,0.7615912,0.23840879
296233,0.7615912,0.23840879
57377074,0.7616093,0.2383907
14680716,0.76161504,0.23838498
54176875,0.761664,0.23833601
56632024,0.7617512,0.23824884
91490554,0.76178974,0.23821028
9841193,0.7618022,0.2381978
6476965,0.7618022,0.2381978
121487055,0.76190364,0.23809633
3034629,0.7619046,0.23809543
493442,0.76193416,0.23806581
51403981,0.7620366,0.23796338
65510,0.7620366,0.23796338
71314711,0.7620366,0.23796338
13831089,0.7620366,0.23796338
41097849,0.7620366,0.23796338
10956375,0.7620366,0.23796338
351382,0.7620366,0.23796338
21157833,0.7620479,0.23795213
23254967,0.76209056,0.23790942
490390,0.76210713,0.23789285
153282930,0.76212966,0.23787034
44237263,0.7621948,0.23780517
83533,0.7621948,0.23780517
12898167,0.7621948,0.23780517
107461,0.7621948,0.23780517
99529,0.76222765,0.23777233
315092,0.76222765,0.23777233
131884619,0.7622325,0.23776752
6482630,0.76224566,0.23775433
507269,0.76228046,0.23771957
335400,0.76228046,0.23771957
92264935,0.76228046,0.23771957
135398677,0.76230687,0.23769313
134694950,0.76233524,0.23766474
16667722,0.76233524,0.23766474
17513,0.76233524,0.23766474
15788526,0.7623391,0.23766088
6481583,0.7623416,0.23765838
3183,0.7623416,0.23765838
688407,0.7623416,0.23765838
5353599,0.7623416,0.23765838
44629987,0.7623416,0.23765838
6603750,0.7623416,0.23765838
6921725,0.7623416,0.23765838
16219063,0.7623416,0.23765838
446727,0.7623416,0.23765838
68886,0.7623416,0.23765838
121487492,0.76234204,0.23765795
324745,0.7623603,0.23763973
6439816,0.7623663,0.23763369
70682891,0.7624031,0.23759691
137179823,0.7624689,0.23753111
14430362,0.7625147,0.23748526
452096,0.7625147,0.23748526
14842842,0.7625471,0.23745294
469089,0.76255715,0.23744288
10469766,0.7626196,0.23738042
90470680,0.76263773,0.23736225
54475355,0.7626867,0.23731326
6439573,0.76270765,0.23729235
515514,0.7627236,0.23727638
6481578,0.76272583,0.23727417
188967,0.76272583,0.23727417
102504521,0.7627331,0.23726687
45052277,0.7627702,0.23722982
54041813,0.76277435,0.23722564
333691,0.76277435,0.23722564
145710203,0.7627836,0.23721641
3005951,0.7627841,0.23721588
131852043,0.76280403,0.23719594
927905,0.7628169,0.23718306
14997767,0.7628169,0.23718306
3646225,0.7628169,0.23718306
7061011,0.7628169,0.23718306
92243924,0.762889,0.23711096
21144466,0.762889,0.23711096
57368268,0.7629036,0.23709644
92268298,0.7629068,0.23709321
455182,0.7629378,0.2370622
454533,0.7629378,0.2370622
454534,0.7629378,0.2370622
14430375,0.7629385,0.23706153
452097,0.7629385,0.23706153
451527,0.7629385,0.2370615
3010356,0.76295465,0.23704536
14308791,0.76295465,0.23704536
14308792,0.76295465,0.23704536
86295187,0.76295465,0.23704536
146674828,0.763041,0.236959
21668258,0.76306564,0.23693436
512137,0.7630702,0.2369298
135456775,0.76307404,0.23692596
3082183,0.76307595,0.23692408
20584074,0.76307595,0.23692408
351993,0.7631097,0.23689032
54171947,0.7631097,0.23689032
135583321,0.7631626,0.23683737
477014,0.76325655,0.23674344
121487112,0.76325655,0.23674344
135618021,0.7632646,0.2367354
130510,0.7632674,0.23673259
10945668,0.76329887,0.23670112
105116,0.76329887,0.23670112
137183035,0.7633565,0.23664348
70874215,0.7633953,0.2366047
3011752,0.7634095,0.23659049
121486842,0.7634715,0.2365285
15607330,0.7635591,0.23644093
6976932,0.7635591,0.23644093
27556867,0.7635591,0.23644093
65114,0.7635591,0.23644093
57116127,0.7635591,0.23644093
21852781,0.763608,0.23639202
76845493,0.76367223,0.23632778
5273493,0.76367545,0.23632452
6479191,0.7636825,0.23631752
512299,0.7636825,0.23631752
6435302,0.7636825,0.23631752
5272654,0.76369584,0.2363042
139026028,0.7637164,0.23628359
512680,0.76371807,0.23628193
7272023,0.76379204,0.23620793
126968805,0.76379204,0.23620793
25728863,0.76379204,0.23620793
251784,0.76379204,0.23620793
139024751,0.76379204,0.23620793
11276944,0.76379204,0.23620793
136842926,0.7637972,0.23620279
137221145,0.7637972,0.23620279
101644650,0.7638078,0.23619221
476457,0.76381534,0.23618466
14541351,0.7638618,0.23613821
91668391,0.76390684,0.23609313
156589123,0.76390684,0.23609313
13276250,0.7639124,0.2360876
70684952,0.76395684,0.23604317
96410,0.76395684,0.23604317
72212535,0.76395684,0.23604317
124304833,0.7639922,0.23600784
77520540,0.7639922,0.23600784
94312,0.7639922,0.23600784
71374940,0.7640219,0.23597816
42104882,0.7640276,0.23597239
24848394,0.7640276,0.23597239
14102245,0.7640437,0.23595628
163320836,0.7640437,0.23595628
18394993,0.7640962,0.2359038
10037425,0.76411897,0.23588102
125924,0.76411897,0.23588102
11173202,0.76412827,0.23587172
131876802,0.76413906,0.23586096
272931,0.76413906,0.23586096
274083,0.7641722,0.2358278
97381,0.7641722,0.2358278
135625316,0.76425934,0.23574069
5274149,0.76427764,0.23572235
10732949,0.7642784,0.23572156
515216,0.7642796,0.23572037
53699964,0.7642937,0.2357063
92237060,0.7643615,0.23563853
97453,0.7643615,0.23563853
451420,0.7643847,0.23561531
357107,0.7643847,0.23561531
490621,0.76438606,0.23561393
490623,0.76438606,0.23561393
135450796,0.76438975,0.23561023
126797,0.764393,0.23560704
54347690,0.764393,0.23560704
129368364,0.76441103,0.23558897
18608018,0.76441103,0.23558897
129368365,0.76441103,0.23558897
135756371,0.7644128,0.2355872
13989345,0.7644222,0.23557784
73116931,0.7644734,0.2355266
11821521,0.7644734,0.2355266
451457,0.7645704,0.2354296
54276168,0.7645751,0.23542486
14095555,0.7645755,0.2354245
5274200,0.76461166,0.23538835
57173805,0.764652,0.23534799
295521,0.7646863,0.23531373
58478862,0.7646971,0.23530294
9971101,0.7646971,0.23530294
455217,0.76472855,0.23527147
510576,0.76473397,0.23526603
5273014,0.76474655,0.23525342
129360144,0.7647529,0.23524706
