cid,Probability of nonactivity,Probability of activity
511015,0.50426954,0.49573046
14258187,0.5042699,0.4957301
452277,0.50427276,0.49572724
10265594,0.5042731,0.49572688
6439557,0.5042731,0.49572688
133395,0.5042731,0.49572688
495012,0.50427425,0.49572578
102308085,0.50427485,0.49572518
198207,0.50427544,0.4957246
484806,0.5042761,0.4957239
512005,0.5042766,0.49572343
136735805,0.5042773,0.4957227
162641906,0.5042773,0.4957227
484832,0.50427747,0.49572253
456259,0.50427747,0.49572253
3000501,0.50427747,0.49572253
171228,0.5042777,0.49572226
131878455,0.5042789,0.49572107
67327211,0.5042794,0.49572062
77282269,0.50427985,0.49572015
4369196,0.5042802,0.4957198
9973143,0.5042804,0.4957196
3010387,0.50428164,0.4957184
460320,0.5042831,0.49571693
136921544,0.50428325,0.49571675
70697520,0.5042846,0.49571535
276394,0.50428605,0.49571392
21817599,0.50428605,0.49571392
13009595,0.5042904,0.4957096
21852781,0.5042927,0.49570724
500305,0.5042956,0.49570444
390868,0.5042956,0.49570444
54180064,0.50429606,0.4957039
71314827,0.50429755,0.49570245
29933576,0.50429755,0.49570245
16749579,0.50429755,0.49570245
9838543,0.50429755,0.49570245
92253016,0.50429755,0.49570245
21595512,0.50429755,0.49570245
40507260,0.50429755,0.49570245
92186,0.50429755,0.49570245
54518623,0.50430083,0.49569917
191803,0.50430155,0.49569842
3081384,0.50430167,0.49569836
161730,0.5043035,0.49569649
356652,0.5043035,0.49569649
36689109,0.5043035,0.49569649
40507941,0.5043035,0.49569649
54401242,0.50430363,0.49569637
22555905,0.50430363,0.49569637
131881813,0.5043039,0.49569613
135485495,0.5043042,0.49569583
484808,0.5043067,0.49569333
96124,0.5043075,0.4956925
92229496,0.5043075,0.4956925
5278546,0.5043079,0.49569207
5276734,0.5043082,0.49569178
132471328,0.50430846,0.4956915
29933631,0.50430846,0.4956915
92278069,0.50430846,0.4956915
90220456,0.50430846,0.4956915
352520,0.50430846,0.4956915
101484,0.50430846,0.4956915
12773781,0.50430846,0.4956915
100932477,0.5043092,0.4956908
118992169,0.50431,0.49569002
3012247,0.50431013,0.49568987
92294440,0.50431067,0.49568933
188257,0.50431067,0.49568933
92294441,0.50431067,0.49568933
46941505,0.50431067,0.49568933
470030,0.50431114,0.49568886
21627889,0.50431395,0.49568605
6481572,0.504314,0.495686
22861745,0.5043144,0.49568558
121216248,0.5043154,0.49568465
6481236,0.5043174,0.4956826
57453628,0.5043174,0.4956826
124223848,0.5043174,0.4956826
140344780,0.5043178,0.49568218
514814,0.5043206,0.49567938
278402,0.50432175,0.49567825
512130,0.5043222,0.49567786
193604,0.5043239,0.4956761
21151082,0.50432575,0.49567422
92265797,0.50432694,0.4956731
325261,0.50432694,0.4956731
53243689,0.5043287,0.49567127
5271380,0.50432897,0.49567106
124295,0.50432897,0.49567106
45045221,0.50432956,0.49567047
10978511,0.5043298,0.49567017
22094552,0.5043299,0.4956701
18469116,0.5043299,0.4956701
129864,0.50433016,0.49566987
440142,0.5043313,0.4956687
121606027,0.5043314,0.4956686
14430336,0.5043314,0.4956686
10516095,0.5043341,0.4956659
56671903,0.50433445,0.49566555
135602246,0.5043352,0.49566478
135491415,0.5043352,0.49566478
136088499,0.5043352,0.49566478
135462125,0.5043352,0.49566478
7195995,0.50433534,0.49566466
7059462,0.50433534,0.49566466
27661670,0.50433534,0.49566466
94196,0.50433534,0.49566466
1263225,0.50433534,0.49566466
2729604,0.50433534,0.49566466
68206315,0.50433534,0.49566466
6603739,0.5043375,0.4956625
6035,0.5043375,0.4956625
2729613,0.5043375,0.4956625
7195999,0.5043375,0.4956625
121487369,0.5043389,0.49566108
10730527,0.5043389,0.49566108
15931427,0.5043389,0.49566108
10029973,0.5043391,0.49566087
451822,0.50433934,0.49566063
6450906,0.50433934,0.49566063
22884229,0.50433946,0.49566057
331904,0.50434077,0.49565923
14430355,0.50434077,0.49565923
131858139,0.50434196,0.49565804
135398550,0.5043429,0.49565712
135452524,0.5043433,0.49565676
135438607,0.5043433,0.49565676
5271821,0.5043449,0.49565512
511377,0.5043465,0.49565348
10515947,0.50434786,0.49565214
451888,0.5043484,0.4956516
164891,0.5043503,0.49564973
135406949,0.5043508,0.49564925
151864,0.50435203,0.49564797
506142,0.50435203,0.49564797
23634773,0.5043523,0.49564773
490263,0.50435257,0.49564746
11697484,0.5043545,0.49564552
137185204,0.50435567,0.49564433
21854299,0.5043566,0.4956434
126968624,0.5043566,0.4956434
92268298,0.50435776,0.49564224
456401,0.50435793,0.49564207
169016,0.50435936,0.4956406
159738,0.50435984,0.49564013
46936923,0.50435984,0.49564013
256026,0.50435996,0.49564
5270802,0.50435996,0.49564
135538692,0.50436056,0.49563947
135618603,0.50436056,0.4956394
135538693,0.5043608,0.49563918
3080705,0.5043622,0.49563777
196324,0.50436306,0.49563697
470053,0.50436366,0.49563637
155905644,0.50436413,0.49563584
137092996,0.504365,0.49563497
125494577,0.50436527,0.49563473
474669,0.5043676,0.49563238
23629091,0.5043678,0.49563217
5274149,0.50436836,0.49563164
131864317,0.5043684,0.49563158
512179,0.5043684,0.49563158
15609009,0.50436866,0.49563134
472365,0.504369,0.49563098
451370,0.5043696,0.4956304
13989277,0.5043696,0.4956304
188325,0.5043702,0.49562982
68854303,0.5043702,0.49562982
352979,0.5043702,0.49562982
54556091,0.5043712,0.49562877
3034648,0.50437236,0.49562764
3034638,0.50437236,0.49562764
14826116,0.5043727,0.49562725
5271819,0.50437367,0.4956263
71539360,0.5043756,0.49562442
490623,0.5043757,0.4956243
490621,0.5043757,0.4956243
3080922,0.5043758,0.49562418
92209277,0.5043758,0.49562418
155885413,0.5043758,0.49562418
67084877,0.5043775,0.4956225
490630,0.5043777,0.4956223
135578002,0.5043784,0.49562162
188216,0.5043818,0.49561822
11241647,0.5043832,0.49561676
155906552,0.5043848,0.49561518
21852786,0.50438505,0.49561495
96545,0.5043854,0.4956146
127258188,0.504386,0.495614
6481567,0.5043862,0.49561378
136058528,0.5043869,0.49561307
131852344,0.50438726,0.49561277
253362,0.50438726,0.49561277
135413551,0.50438726,0.4956127
101518,0.5043882,0.4956118
56961027,0.50438845,0.49561155
15124212,0.50438905,0.49561095
6478357,0.50439036,0.49560967
135823809,0.5043906,0.49560943
49791785,0.50439155,0.49560845
472655,0.50439155,0.49560845
472632,0.50439155,0.49560845
70587122,0.50439185,0.49560815
92024153,0.50439394,0.4956061
11507134,0.50439394,0.4956061
57349456,0.5043948,0.49560517
498018,0.5043949,0.4956051
10402220,0.5043957,0.49560428
5289230,0.504396,0.49560398
121216232,0.5043967,0.49560335
56608890,0.5043979,0.49560207
444450,0.5043985,0.49560148
18596452,0.50439966,0.4956003
67175368,0.50440174,0.49559826
14502614,0.50440174,0.49559826
169717,0.50440174,0.49559826
18651938,0.50440174,0.49559826
6481829,0.50440174,0.49559826
54263083,0.5044025,0.49559748
137128749,0.5044037,0.49559632
196652,0.5044051,0.49559492
67113473,0.5044051,0.49559492
96410,0.5044053,0.49559468
72212535,0.5044053,0.49559468
70684952,0.5044053,0.49559468
6560416,0.50440544,0.49559456
481515,0.5044074,0.49559256
92237723,0.50441283,0.49558717
21627890,0.50441283,0.49558717
126567501,0.50441325,0.49558672
136232990,0.50441384,0.49558613
156595074,0.5044167,0.49558333
95730862,0.5044217,0.4955783
139025306,0.5044221,0.49557787
5278282,0.50442284,0.49557716
504735,0.50442314,0.4955769
454243,0.50442374,0.4955763
76973118,0.50442386,0.49557617
161583,0.5044242,0.49557582
136242428,0.5044249,0.49557507
135800805,0.5044249,0.49557507
135433495,0.5044249,0.49557507
15955042,0.50442547,0.49557453
54089955,0.50442684,0.49557313
3080626,0.50442684,0.49557313
92269812,0.50442684,0.49557313
7269430,0.50442845,0.49557155
2802520,0.50442845,0.49557155
123570113,0.50442946,0.49557054
5271959,0.5044302,0.49556985
135501934,0.5044313,0.4955687
136752834,0.5044313,0.4955687
121486796,0.50443137,0.49556863
6479137,0.50443166,0.49556834
6479138,0.50443166,0.49556834
511994,0.50443166,0.49556834
135401030,0.50443166,0.49556834
151790,0.5044324,0.49556762
164580,0.5044329,0.49556705
3005966,0.50443304,0.49556693
15747441,0.50443447,0.4955655
68661802,0.50443494,0.49556506
515217,0.5044353,0.4955647
3007911,0.504438,0.49556202
11776423,0.5044393,0.4955607
451603,0.5044397,0.49556026
472640,0.504442,0.49555802
472658,0.504442,0.49555802
3037219,0.5044422,0.49555779
276156,0.5044428,0.49555716
54068544,0.5044428,0.49555716
126505,0.50444293,0.4955571
18397420,0.50444293,0.4955571
3011904,0.50444317,0.49555686
135856077,0.50444365,0.49555638
135618698,0.50444365,0.49555638
21854256,0.5044441,0.49555585
152162,0.5044448,0.49555522
10924111,0.5044449,0.4955551
4993488,0.5044466,0.49555334
21157804,0.5044466,0.49555334
10831407,0.50444734,0.4955527
171798,0.50444734,0.49555263
11097661,0.5044483,0.4955517
469866,0.5044495,0.49555054
4269332,0.5044496,0.49555042
3034646,0.5044496,0.49555042
277139,0.5044497,0.49555025
13276250,0.5044497,0.49555025
97467,0.5044497,0.49555025
92238006,0.5044497,0.49555025
11849876,0.5044501,0.49554995
136088501,0.50445056,0.49554947
135718453,0.50445056,0.49554947
21124038,0.5044515,0.4955485
121487370,0.5044518,0.4955482
86592810,0.50445217,0.49554783
121487080,0.50445366,0.4955463
21824454,0.50445414,0.49554583
455669,0.5044544,0.49554566
14862324,0.50445545,0.49554455
49784203,0.50445557,0.49554443
10264872,0.5044559,0.49554408
15957673,0.5044575,0.49554256
46876949,0.50445765,0.49554235
104762,0.50445765,0.49554235
125507539,0.5044594,0.4955406
69640684,0.50445974,0.49554023
134364,0.5044601,0.49553987
489671,0.5044602,0.49553975
71230185,0.50446117,0.49553883
122516432,0.50446355,0.49553648
14445949,0.50446516,0.49553484
153436042,0.50446516,0.49553484
25266884,0.50446564,0.49553436
71351190,0.5044669,0.49553308
92252780,0.5044682,0.4955318
97692,0.5044682,0.4955318
504745,0.5044701,0.49552986
11196409,0.5044726,0.49552736
15509509,0.5044732,0.49552676
89858725,0.50447357,0.4955264
24885222,0.5044737,0.49552628
121487533,0.5044739,0.4955261
6478491,0.5044739,0.49552605
92271256,0.5044758,0.49552423
121487053,0.50447595,0.49552408
131881064,0.5044762,0.49552384
92247204,0.5044762,0.49552384
1778309,0.5044763,0.49552372
45039581,0.50447655,0.49552348
29982346,0.50447655,0.49552348
11697766,0.50447655,0.49552348
133609839,0.50447667,0.49552336
489672,0.5044769,0.49552307
135459780,0.50447756,0.49552244
134088,0.5044782,0.49552178
25075887,0.50447875,0.49552125
293725,0.50447875,0.49552125
6479189,0.5044789,0.49552113
6439191,0.5044789,0.49552113
14367004,0.5044801,0.49551985
76844781,0.50448036,0.4955196
49784438,0.5044805,0.4955195
54444717,0.5044805,0.4955195
688121,0.5044818,0.4955182
6256,0.5044818,0.4955182
490037,0.5044818,0.4955182
150669,0.5044836,0.49551645
447192,0.5044836,0.4955164
469095,0.50448555,0.49551445
135508096,0.5044856,0.4955144
57346774,0.5044856,0.49551436
6333525,0.50448596,0.49551407
92132157,0.5044868,0.49551317
73265308,0.5044868,0.49551317
147569,0.5044868,0.49551317
90488943,0.5044868,0.49551317
6602111,0.5044868,0.49551317
13009312,0.5044868,0.49551317
452407,0.5044873,0.49551272
7072776,0.50449055,0.49550945
7072774,0.50449055,0.49550945
91494,0.50449055,0.49550945
2817368,0.50449055,0.49550945
7076047,0.50449055,0.49550945
12795836,0.50449055,0.49550945
488244,0.5044908,0.4955092
87150598,0.5044909,0.4955091
1190,0.50449204,0.49550796
73323,0.50449204,0.49550796
122280,0.50449204,0.49550796
15119224,0.5044925,0.4955075
6479209,0.5044925,0.49550745
512605,0.5044925,0.49550745
5272754,0.50449276,0.4955072
126969944,0.5044954,0.49550462
133121258,0.5044954,0.49550462
10317833,0.5044954,0.49550462
7074855,0.50449646,0.49550352
76973925,0.5044976,0.4955024
194101,0.50450003,0.49549994
71362645,0.5045006,0.49549937
91668389,0.50450134,0.49549866
138059440,0.50450134,0.49549866
50989564,0.5045019,0.49549812
15612716,0.5045019,0.49549812
53763859,0.5045019,0.49549812
227045,0.5045019,0.49549812
101418,0.5045019,0.49549812
56627067,0.5045019,0.49549812
44567065,0.50450206,0.4954979
136633725,0.50450265,0.49549732
13387404,0.5045055,0.49549446
510998,0.5045074,0.49549258
11161826,0.50450826,0.49549174
22791353,0.5045097,0.49549034
136666654,0.5045102,0.49548978
511017,0.5045117,0.4954883
10732949,0.5045122,0.49548778
351993,0.50451267,0.4954873
54171947,0.50451267,0.4954873
14506329,0.5045129,0.49548706
102461643,0.50451314,0.49548683
46173764,0.50451314,0.49548683
131693,0.5045134,0.49548662
21769885,0.5045145,0.49548548
76973875,0.5045153,0.49548468
138059437,0.50451666,0.49548334
90674669,0.504517,0.49548298
504738,0.5045182,0.4954818
121487418,0.50451875,0.49548122
192785,0.5045192,0.49548075
12081433,0.50452054,0.49547946
161234,0.50452065,0.49547935
5272207,0.5045209,0.4954791
5272208,0.5045209,0.4954791
100998155,0.5045213,0.4954787
92231357,0.5045213,0.4954787
162011,0.5045264,0.49547365
451448,0.5045264,0.49547365
504740,0.50452656,0.49547344
510973,0.5045274,0.4954726
64959,0.50452816,0.49547186
6560138,0.50452816,0.49547186
135538696,0.50452864,0.4954714
22880825,0.50452936,0.49547067
9903172,0.50452965,0.49547035
69906586,0.5045304,0.49546963
193428,0.50453174,0.49546823
65269,0.50453246,0.4954675
451911,0.50453246,0.4954675
21732821,0.50453293,0.49546707
510992,0.50453293,0.49546707
510990,0.50453293,0.49546707
121486812,0.5045332,0.49546683
20600569,0.5045332,0.49546683
10890867,0.5045332,0.49546683
12358325,0.5045332,0.49546683
10264873,0.50453424,0.49546576
21732374,0.5045346,0.49546543
449356,0.50453615,0.49546388
92236585,0.5045369,0.49546307
261450,0.5045369,0.49546307
92236583,0.5045369,0.49546307
459890,0.5045369,0.49546307
71302469,0.50453705,0.49546295
335399,0.5045377,0.49546227
93481381,0.5045377,0.49546227
6480444,0.5045377,0.49546227
92233562,0.50453794,0.49546203
22875361,0.5045383,0.49546173
188967,0.50453866,0.49546131
6481578,0.50453866,0.49546131
135435111,0.504539,0.49546102
6475798,0.504541,0.49545902
5273493,0.50454116,0.49545887
135837239,0.5045415,0.4954585
71761460,0.50454277,0.49545723
135433627,0.5045429,0.4954571
10685594,0.5045439,0.4954561
453996,0.50454473,0.4954553
92279160,0.50454473,0.4954553
135777637,0.50454485,0.49545518
131864833,0.5045457,0.49545428
352989,0.5045457,0.49545428
512290,0.50454664,0.49545336
92228414,0.50454664,0.49545336
11824,0.50454664,0.49545336
4393085,0.5045483,0.49545172
251784,0.5045489,0.49545106
7272023,0.5045489,0.49545106
126968805,0.5045489,0.49545106
139024751,0.5045489,0.49545106
25728863,0.5045489,0.49545106
11276944,0.5045489,0.49545106
137699671,0.5045495,0.4954505
21769737,0.50455165,0.49544832
65063,0.5045521,0.49544784
169938,0.5045533,0.49544668
92230799,0.5045555,0.49544448
73442717,0.5045555,0.49544448
163322962,0.50455594,0.49544406
512128,0.5045561,0.49544388
5494430,0.504557,0.495443
444920,0.5045581,0.49544188
511378,0.5045583,0.4954417
513870,0.5045588,0.4954412
135429682,0.5045589,0.49544108
136737001,0.5045589,0.49544108
6450919,0.5045599,0.49544013
68810748,0.50456,0.49544
71314761,0.5045607,0.49543932
5274144,0.50456095,0.49543908
160598,0.50456107,0.4954389
135517354,0.5045623,0.49543768
71371189,0.50456274,0.49543726
15609252,0.50456303,0.49543697
171255,0.50456315,0.49543685
6712985,0.5045637,0.49543628
9994258,0.5045637,0.49543628
121228750,0.504565,0.49543497
122521211,0.5045656,0.4954344
54041813,0.5045656,0.4954344
333691,0.5045656,0.4954344
15612801,0.5045656,0.4954344
6476927,0.50456595,0.49543405
77520304,0.50456595,0.49543405
181830,0.5045668,0.4954332
64978,0.5045675,0.49543253
14030964,0.5045675,0.49543253
12939902,0.50456935,0.49543065
10521478,0.50456935,0.49543065
44283163,0.50456935,0.49543065
12939901,0.50456935,0.49543065
46783463,0.50456935,0.49543065
7070208,0.50456935,0.49543065
2777912,0.50456935,0.49543065
96544,0.50456935,0.49543065
688019,0.50456935,0.49543065
135496375,0.5045696,0.4954304
102381544,0.50457144,0.49542853
101627711,0.50457156,0.4954284
69630326,0.5045718,0.4954282
5272654,0.50457466,0.4954253
117681056,0.50457555,0.49542445
145710370,0.50457644,0.49542353
6482630,0.5045768,0.49542317
5272210,0.5045773,0.49542275
10425238,0.5045775,0.49542245
92236430,0.5045779,0.4954221
130680,0.504578,0.49542198
45039906,0.5045793,0.4954207
93977460,0.5045793,0.4954207
3035491,0.5045793,0.4954207
139025871,0.50458074,0.49541923
122130330,0.5045816,0.49541843
137176536,0.50458246,0.49541754
135602211,0.50458246,0.49541754
9904475,0.5045835,0.4954165
11173202,0.50458455,0.49541545
70833226,0.5045893,0.4954107
21854783,0.5045893,0.4954107
91827907,0.5045898,0.49541017
137699365,0.50459063,0.49540934
135410347,0.5045919,0.49540812
90732286,0.50459206,0.49540794
12097726,0.5045929,0.49540707
93036,0.504593,0.49540702
53835662,0.5045934,0.49540666
21139829,0.5045934,0.49540666
117647970,0.5045935,0.49540648
121487874,0.50459397,0.495406
70682891,0.50459415,0.49540585
3063029,0.50459474,0.49540526
6481582,0.50459534,0.49540466
121487398,0.5045974,0.49540257
12358321,0.50459826,0.49540174
21157436,0.50459933,0.4954007
13989345,0.5045996,0.49540046
358959,0.5046003,0.49539974
3034423,0.50460047,0.49539953
676166,0.50460047,0.49539953
11507479,0.50460047,0.49539953
6595185,0.50460047,0.49539953
11173824,0.5046008,0.49539918
191,0.504602,0.49539798
54732806,0.504602,0.49539798
60961,0.504602,0.49539798
447916,0.504602,0.49539798
5702004,0.504602,0.49539798
53384930,0.504602,0.49539798
21704,0.504602,0.49539798
7040251,0.504602,0.49539798
70889269,0.504602,0.49539798
638036,0.504602,0.49539798
453548,0.504602,0.49539798
160739,0.504602,0.49539798
6420052,0.504602,0.49539798
644174,0.504602,0.49539798
448378,0.504602,0.49539798
6560357,0.504602,0.49539798
12358320,0.504602,0.49539798
496427,0.5046027,0.4953973
92021270,0.50460315,0.49539682
44633776,0.50460315,0.49539682
13831293,0.5046034,0.49539658
14156718,0.5046035,0.49539647
44462780,0.5046042,0.49539578
490683,0.50460505,0.49539495
490682,0.50460505,0.49539495
188276,0.5046054,0.49539462
51407982,0.50460553,0.4953945
2729605,0.50460553,0.4953945
1268108,0.50460553,0.4953945
7195996,0.50460553,0.4953945
96621,0.50460553,0.4953945
40496690,0.50460553,0.4953945
477953,0.5046074,0.49539262
128924,0.5046074,0.49539262
473281,0.504608,0.49539202
71621353,0.50460887,0.4953911
21139860,0.50461006,0.49538994
6320414,0.5046104,0.49538958
164022,0.50461185,0.49538818
53322921,0.5046121,0.49538794
134715452,0.50461316,0.49538687
169716,0.50461316,0.49538687
22811380,0.50461316,0.49538687
6481830,0.50461316,0.49538687
154746984,0.50461394,0.49538606
12358322,0.5046148,0.49538523
101633999,0.5046152,0.49538478
93055319,0.50461566,0.4953843
12769724,0.50461566,0.4953843
23190,0.50461566,0.4953843
44386188,0.50461566,0.4953843
69459168,0.5046189,0.4953811
135538694,0.50462025,0.49537975
23257697,0.5046204,0.49537963
92132289,0.5046204,0.49537963
132890569,0.5046204,0.49537963
15333745,0.5046204,0.49537963
64979,0.50462055,0.49537945
513858,0.5046226,0.4953774
71761524,0.5046233,0.4953767
154716223,0.5046233,0.4953767
21855041,0.50462496,0.49537507
67175601,0.5046258,0.49537423
138375993,0.50462705,0.49537295
6475470,0.5046278,0.49537215
129654734,0.5046284,0.4953716
121487459,0.5046308,0.49536923
3081165,0.50463116,0.49536887
135888863,0.50463116,0.4953688
135722152,0.50463116,0.4953688
50940619,0.50463164,0.4953684
5287614,0.50463265,0.49536735
21122981,0.50463325,0.49536675
71443380,0.50463384,0.49536616
71443381,0.50463384,0.49536616
71439804,0.50463384,0.49536616
53470632,0.50463384,0.49536616
71447196,0.50463384,0.49536616
121006411,0.504635,0.495365
9951889,0.504637,0.495363
11601179,0.504637,0.495363
130783,0.504637,0.495363
477413,0.5046375,0.4953625
490256,0.5046388,0.4953612
9834986,0.5046397,0.4953603
57704515,0.50464153,0.4953585
9881381,0.50464153,0.4953585
131885191,0.50464165,0.49535832
488243,0.50464183,0.49535817
639614,0.504642,0.495358
131700647,0.504642,0.495358
10658439,0.5046426,0.4953574
40468020,0.504643,0.49535698
13072932,0.504643,0.49535698
53869019,0.504643,0.49535698
13072931,0.504643,0.49535698
657237,0.504643,0.49535698
16129586,0.504643,0.49535698
54669720,0.504643,0.49535698
45039261,0.504643,0.49535698
68197667,0.504643,0.49535698
42553747,0.504643,0.49535698
46705411,0.504643,0.49535698
3367,0.504643,0.49535698
44629914,0.504643,0.49535698
92241033,0.5046431,0.49535692
15118691,0.5046431,0.49535692
454195,0.5046433,0.49535668
21134384,0.5046445,0.49535552
6477978,0.50464517,0.49535483
93604123,0.5046465,0.49535352
44356940,0.5046465,0.49535352
169662,0.5046465,0.49535352
12042143,0.5046465,0.49535352
134694066,0.5046465,0.49535352
92845691,0.5046465,0.49535352
29982328,0.5046465,0.49535352
11812423,0.50464714,0.49535283
196507,0.5046474,0.4953526
15118621,0.5046476,0.49535242
6102683,0.5046482,0.4953518
135453973,0.5046488,0.4953512
135740163,0.5046488,0.4953512
135410340,0.5046488,0.4953512
129862,0.50464916,0.49535084
44289445,0.5046495,0.49535048
91541,0.5046495,0.49535048
92143407,0.5046495,0.49535048
136913854,0.50464976,0.49535027
135475611,0.50464976,0.49535027
135485444,0.50464976,0.49535027
136913856,0.50464976,0.49535027
131852786,0.5046513,0.49534872
57035796,0.504653,0.495347
6560385,0.504653,0.495347
13766569,0.504653,0.495347
96373,0.504653,0.495347
125734,0.5046531,0.49534687
54297338,0.5046531,0.49534687
11119722,0.50465333,0.49534664
13989307,0.50465333,0.49534664
155906019,0.50465405,0.49534592
6479249,0.50465405,0.49534592
90673794,0.5046557,0.49534428
49866464,0.5046585,0.49534148
135506574,0.50465965,0.49534032
3080864,0.5046601,0.4953399
3011250,0.5046601,0.49533984
486175,0.5046613,0.49533868
506490,0.5046617,0.49533832
92233233,0.5046629,0.49533716
65563,0.5046629,0.49533716
136030678,0.50466585,0.49533412
92233963,0.504668,0.495332
11065406,0.504668,0.495332
12137955,0.504668,0.495332
10517504,0.5046691,0.49533096
10660693,0.5046709,0.49532908
121486764,0.50467116,0.49532884
156588443,0.50467193,0.49532804
54235934,0.5046723,0.49532768
135625262,0.504673,0.49532697
134067785,0.5046737,0.49532628
45051593,0.5046744,0.49532562
11324342,0.5046755,0.49532446
122631,0.50467587,0.49532416
100417,0.50467646,0.49532357
54357487,0.50467676,0.49532324
3003718,0.50467676,0.49532324
474673,0.5046775,0.49532253
54446036,0.50467944,0.4953206
135434784,0.50468004,0.49531996
13941599,0.5046804,0.4953196
56851256,0.5046807,0.4953193
350834,0.5046816,0.49531844
49784136,0.5046824,0.4953176
12803803,0.50468284,0.49531716
11425491,0.50468284,0.49531716
100552,0.50468284,0.49531716
688436,0.50468284,0.49531716
44281962,0.5046832,0.4953168
12358318,0.5046859,0.49531415
56992563,0.5046859,0.49531415
41211,0.5046859,0.49531415
256105,0.5046859,0.49531415
10988543,0.5046885,0.49531147
129437559,0.50468904,0.49531096
135686065,0.50468916,0.49531084
135473648,0.50468916,0.49531084
10017261,0.5046897,0.4953103
510983,0.5046897,0.4953103
124156,0.5046897,0.4953103
156594985,0.5046902,0.49530983
131858474,0.5046915,0.49530855
135457441,0.5046915,0.4953085
310061,0.5046916,0.49530837
23263710,0.5046916,0.49530837
136238394,0.5046917,0.49530825
587457,0.5046928,0.4953072
10466304,0.5046928,0.4953072
195200,0.50469303,0.49530697
54260440,0.504694,0.49530604
137077012,0.5046942,0.4953058
56612070,0.50469494,0.4953051
66931238,0.5046952,0.49530485
92245911,0.50469583,0.49530417
268421,0.50469583,0.49530417
171555,0.5046968,0.4953032
5273008,0.50469816,0.4953018
7282386,0.5046985,0.49530149
135596554,0.5046993,0.4953007
145681,0.5046997,0.4953003
21769199,0.50470287,0.49529713
9838550,0.5047033,0.4952967
169295,0.5047041,0.4952959
135480588,0.5047046,0.49529538
137699983,0.50470495,0.49529505
71761487,0.504706,0.49529397
135405190,0.50470746,0.49529257
14408979,0.5047095,0.4952905
5271259,0.5047097,0.49529025
3036488,0.5047103,0.4952897
162640530,0.5047103,0.49528965
1272916,0.50471044,0.49528953
5905,0.50471044,0.49528953
6419973,0.50471044,0.49528953
51371334,0.50471044,0.49528953
511644,0.50471044,0.49528953
6534309,0.50471103,0.49528897
507025,0.50471103,0.49528897
6334181,0.5047114,0.4952886
50313,0.5047115,0.4952885
124297,0.5047115,0.4952885
58696770,0.5047115,0.4952885
13647253,0.5047115,0.4952885
10946143,0.5047117,0.4952883
9836189,0.5047127,0.49528727
12896821,0.50471294,0.4952871
163199084,0.50471294,0.4952871
160751,0.50471294,0.4952871
16861,0.50471294,0.4952871
46875049,0.50471294,0.4952871
20285,0.50471294,0.4952871
29980301,0.50471294,0.4952871
57216635,0.50471294,0.4952871
134694098,0.50471294,0.4952871
15450711,0.50471294,0.4952871
59051498,0.50471294,0.4952871
156594320,0.5047132,0.4952868
24011706,0.5047177,0.4952823
13887514,0.5047185,0.49528152
137700714,0.50471866,0.49528134
3004988,0.5047189,0.49528113
462380,0.5047195,0.49528053
98561,0.5047195,0.49528053
288008,0.5047195,0.49528053
131881061,0.5047214,0.4952786
439946,0.50472164,0.49527836
539847,0.5047217,0.4952783
29921448,0.5047217,0.4952783
92231363,0.5047217,0.4952783
512633,0.50472414,0.49527586
3011251,0.504725,0.495275
121220862,0.50472677,0.49527323
5273506,0.50472724,0.49527276
121487018,0.50472736,0.49527264
90673985,0.50472766,0.49527234
21117616,0.50472784,0.49527216
135481452,0.50472915,0.49527082
70818775,0.5047293,0.4952707
121487030,0.5047298,0.4952702
439924,0.5047298,0.4952702
446941,0.50472987,0.49527013
3011927,0.5047312,0.49526885
6509778,0.5047312,0.49526885
512324,0.50473374,0.49526626
18661221,0.5047339,0.49526608
92230795,0.5047339,0.49526608
156588755,0.50473464,0.4952654
21157833,0.50473464,0.49526533
318920,0.50473547,0.4952645
11737492,0.5047357,0.49526432
510970,0.5047362,0.49526381
174519,0.5047365,0.49526352
71371786,0.5047365,0.49526352
126501,0.50473726,0.49526274
21120714,0.50473726,0.49526274
9882803,0.5047392,0.49526078
44451143,0.5047392,0.49526078
94480465,0.5047392,0.49526078
92228261,0.5047392,0.49526078
455849,0.5047397,0.4952603
121217034,0.50474,0.49526
512727,0.5047453,0.4952547
92022457,0.5047459,0.4952541
44304177,0.50474715,0.49525282
135764598,0.5047482,0.49525177
11243974,0.50474846,0.49525154
134363,0.5047487,0.4952513
21037538,0.5047512,0.49524882
11219149,0.5047515,0.4952485
45074661,0.5047524,0.4952476
369086,0.50475264,0.49524736
131072,0.50475264,0.49524736
12994226,0.50475276,0.49524724
11825687,0.504753,0.49524704
77520338,0.5047536,0.49524638
91668409,0.5047536,0.49524638
6450944,0.50475454,0.49524546
22875362,0.5047548,0.49524522
196471,0.50475514,0.49524486
90472737,0.5047553,0.49524468
121486885,0.5047554,0.49524462
6479148,0.50475574,0.49524426
45105016,0.50475657,0.49524346
656409,0.5047574,0.49524263
137099063,0.50475883,0.49524117
14541165,0.50475943,0.4952406
140857142,0.50475955,0.49524042
130712,0.50476015,0.49523988
273749,0.50476027,0.4952397
131875668,0.50476027,0.4952397
135410303,0.50476146,0.49523854
54537864,0.5047616,0.49523842
155886478,0.5047616,0.49523842
23399682,0.5047617,0.4952383
57375625,0.5047619,0.49523813
