cid,Probability of nonactivity,Probability of activity
270261,0.77603066,0.22396936
138059441,0.77617234,0.22382767
121006761,0.77634704,0.22365296
136229440,0.7763699,0.22363009
155290824,0.77639985,0.22360012
5276954,0.77656925,0.22343077
453829,0.77660555,0.22339445
489877,0.7766256,0.22337441
451581,0.7768957,0.22310431
5271699,0.77697134,0.22302863
136161656,0.77706015,0.22293986
136218886,0.77751625,0.22248377
13566112,0.7780795,0.22192052
10879554,0.7783849,0.22161509
21120430,0.7785373,0.22146271
21348481,0.7785801,0.22141987
24823119,0.7786125,0.22138752
5272849,0.778679,0.22132096
135849075,0.7787294,0.22127062
15104857,0.77878463,0.22121535
135431813,0.77894825,0.22105175
451516,0.7794399,0.22056007
68012606,0.7799886,0.22001143
135435173,0.7800001,0.21999988
5272654,0.78028,0.21972002
131698258,0.7804272,0.21957278
5276642,0.7804272,0.21957278
50312,0.7804272,0.21957278
130583,0.7806168,0.2193832
466022,0.78064394,0.21935607
17756742,0.7806899,0.2193101
3012549,0.78069234,0.21930768
66608846,0.78076136,0.21923867
6481831,0.7808372,0.2191628
136119103,0.78084886,0.21915115
503007,0.7809938,0.21900618
472823,0.7809938,0.21900618
102301571,0.7810756,0.21892443
102531168,0.781085,0.21891497
466018,0.7819004,0.21809962
90356982,0.78191805,0.21808195
10494286,0.7820032,0.21799676
5278749,0.7820782,0.21792178
135538674,0.7820879,0.2179121
10467582,0.7822583,0.21774173
10778510,0.78240275,0.21759723
44146603,0.7824524,0.21754758
7059455,0.78260654,0.21739344
5342744,0.78260654,0.21739344
65062,0.78260654,0.21739344
10802684,0.7826083,0.21739174
121487333,0.78307724,0.21692276
92243788,0.78307724,0.21692276
3011895,0.78311425,0.21688573
89661937,0.7831445,0.21685554
135743990,0.7831451,0.21685489
107769,0.7835823,0.21641767
139026052,0.7835823,0.21641767
3065115,0.7837007,0.21629931
136084225,0.78373,0.21627001
134693227,0.7837435,0.21625648
121487149,0.7837764,0.21622361
5274689,0.7839292,0.21607074
5271268,0.78404814,0.21595185
21140827,0.7840666,0.2159334
15954533,0.78408,0.21592
121487370,0.7841344,0.2158656
25182694,0.7841596,0.2158404
131880518,0.7841949,0.21580513
18632917,0.78421307,0.21578696
9816617,0.78422946,0.21577054
53853888,0.78470874,0.21529126
20839343,0.78470874,0.21529126
5272745,0.78478014,0.21521986
135416725,0.7848,0.2152
97119,0.7848222,0.21517779
6481574,0.7848637,0.21513627
121486946,0.78488636,0.21511362
121486945,0.78488636,0.21511362
454001,0.7848996,0.2151004
14159102,0.78491783,0.21508218
452057,0.78491783,0.21508218
493440,0.7849561,0.2150439
461148,0.78502727,0.2149727
461149,0.78502727,0.2149727
71352233,0.78505945,0.21494053
53657227,0.7851018,0.2148982
14310518,0.78523564,0.21476436
479299,0.7852986,0.21470144
3083166,0.7855767,0.21442333
3005556,0.78559273,0.21440725
15081828,0.78559494,0.21440503
3011534,0.7856439,0.21435614
477012,0.78565115,0.21434887
100417,0.78567487,0.21432512
139025306,0.785799,0.21420097
385457,0.785817,0.21418297
21592214,0.7860869,0.21391307
155885413,0.7860997,0.21390036
3080922,0.7860997,0.21390036
92209277,0.7860997,0.21390036
10469766,0.78624696,0.21375304
21668257,0.7863688,0.21363123
12150479,0.7864295,0.21357046
139025046,0.78653157,0.21346845
136041721,0.78653264,0.21346736
3010387,0.7865876,0.2134124
128451,0.7867106,0.21328938
515104,0.78688085,0.21311918
451826,0.7869276,0.2130724
5271377,0.78700835,0.21299165
5273749,0.78700835,0.21299165
134694098,0.78718156,0.21281843
12896821,0.78718156,0.21281843
46875049,0.78718156,0.21281843
16861,0.78718156,0.21281843
59051498,0.78718156,0.21281843
20285,0.78718156,0.21281843
29980301,0.78718156,0.21281843
22899176,0.78720915,0.21279083
11426143,0.7872563,0.21274371
471486,0.78729725,0.21270274
54311365,0.787314,0.212686
464392,0.7873537,0.21264632
490622,0.78758323,0.21241675
496427,0.78761315,0.21238682
121487388,0.7876658,0.2123342
22885208,0.78780365,0.21219632
131858477,0.78797483,0.21202514
131853148,0.7879857,0.21201429
49784203,0.7880068,0.21199319
6035,0.7881045,0.21189554
7195999,0.7881045,0.21189554
151790,0.7881045,0.21189554
2729613,0.7881045,0.21189554
90954505,0.7881045,0.21189554
6603739,0.7881045,0.21189554
131881061,0.78813344,0.21186656
6595777,0.78821397,0.21178605
96547,0.78821397,0.21178605
6481835,0.788291,0.211709
92236361,0.78841555,0.21158442
21139599,0.7884197,0.21158028
93982631,0.7884666,0.2115334
71362645,0.7885376,0.2114624
44462780,0.78865814,0.21134186
473662,0.7888266,0.21117342
473661,0.7888266,0.21117342
54555880,0.78884983,0.21115014
3012551,0.7888893,0.21111073
482632,0.7890957,0.21090429
146160877,0.7891247,0.21087527
137239458,0.7891247,0.21087527
195200,0.7892223,0.21077771
350834,0.7892898,0.21071021
135410347,0.7892979,0.2107021
134229959,0.7893868,0.2106132
439866,0.789443,0.21055697
4477522,0.789443,0.21055697
131864833,0.7894768,0.21052319
352989,0.7894768,0.21052319
3007126,0.78948987,0.21051013
3012550,0.7895464,0.21045364
15119214,0.7898569,0.21014309
11140051,0.7898733,0.21012671
469771,0.790143,0.20985697
14411349,0.790143,0.20985697
193188,0.7902528,0.20974718
131885479,0.79025567,0.20974432
107870,0.7904749,0.2095251
121597152,0.7905379,0.20946212
92237642,0.7905379,0.20946212
135405922,0.79055524,0.20944476
135400896,0.79057246,0.20942754
136157781,0.79057246,0.20942754
135623679,0.79057246,0.20942754
136069427,0.79057246,0.20942754
135398593,0.79057246,0.20942754
3007847,0.79059947,0.20940055
451828,0.7906951,0.20930491
9948218,0.7907063,0.20929372
96565,0.7908466,0.20915341
255047,0.7908466,0.20915341
92149401,0.7908466,0.20915341
15217015,0.79118,0.20882002
135506203,0.79138047,0.20861953
70385614,0.79157084,0.20842917
54100215,0.7915848,0.20841523
320414,0.7915848,0.20841523
12151656,0.79162073,0.2083793
33039,0.7916569,0.20834307
46780621,0.7916569,0.20834307
2783889,0.7916569,0.20834307
13833666,0.7916569,0.20834307
284240,0.7916569,0.20834307
450772,0.7916569,0.20834307
45357589,0.7916569,0.20834307
9878109,0.7916569,0.20834307
42104317,0.7916569,0.20834307
469094,0.79174924,0.20825076
483948,0.7918238,0.20817621
137191441,0.79185146,0.20814852
461537,0.7919121,0.2080879
121487354,0.792018,0.20798202
14562096,0.7921072,0.20789278
10870487,0.7921526,0.2078474
5271817,0.7921716,0.2078284
259345,0.792335,0.20766501
14842981,0.7925705,0.20742951
89486753,0.7928225,0.20717749
1468,0.792855,0.20714499
56968162,0.79291034,0.20708968
97131,0.79291034,0.20708968
67394311,0.79291034,0.20708968
69078520,0.79291034,0.20708968
14842998,0.7930589,0.20694116
49784136,0.7932124,0.20678759
499785,0.79331195,0.20668803
86592812,0.7934176,0.20658244
453994,0.79363656,0.20636344
355900,0.79363656,0.20636344
451847,0.7937206,0.20627941
135616719,0.79392874,0.20607129
14135555,0.7941997,0.20580027
452445,0.7941997,0.20580027
6478489,0.7943911,0.2056089
3005945,0.79455805,0.20544197
154705592,0.79462445,0.20537554
121007158,0.7949825,0.2050175
91668389,0.795018,0.20498197
138059440,0.795018,0.20498197
191091,0.79505634,0.20494363
21140467,0.79506737,0.20493264
475573,0.7951219,0.2048781
452030,0.79520094,0.20479904
71413190,0.7952037,0.20479631
11043124,0.79536945,0.20463054
10492996,0.7954031,0.20459685
451849,0.79547596,0.20452403
10544814,0.79551506,0.20448497
287101,0.79551506,0.20448497
451837,0.7955549,0.2044451
54171947,0.79562974,0.20437023
351993,0.79562974,0.20437023
25139868,0.79574627,0.20425375
90117986,0.79592407,0.20407596
16072288,0.7959817,0.20401828
16072289,0.7959817,0.20401828
127258181,0.796018,0.20398198
14367012,0.7961488,0.20385125
136415743,0.79619706,0.20380296
71732377,0.7962493,0.20375073
135434850,0.79642695,0.20357305
181830,0.7964928,0.20350721
156594917,0.79651713,0.20348287
101510,0.79656255,0.20343743
352991,0.79656255,0.20343743
21117609,0.79656255,0.20343743
6481833,0.7966596,0.20334038
10092318,0.79670256,0.20329745
124363198,0.79675394,0.20324604
1277776,0.79675394,0.20324604
133636852,0.79675394,0.20324604
6928544,0.79675394,0.20324604
439182,0.79675394,0.20324604
449044,0.79675394,0.20324604
6398669,0.79675394,0.20324604
25201172,0.79675394,0.20324604
59731278,0.79675394,0.20324604
142,0.79675394,0.20324604
40467848,0.79675394,0.20324604
40467849,0.79675394,0.20324604
23638944,0.79675394,0.20324604
53678903,0.7967991,0.20320089
121486955,0.79707265,0.20292732
135398640,0.7971026,0.20289744
136791445,0.7971026,0.20289744
5278280,0.79720426,0.20279577
5324587,0.7972498,0.2027502
54531450,0.7973624,0.2026376
23112639,0.7973624,0.2026376
67703952,0.79737186,0.20262812
137208277,0.79739946,0.20260052
163284925,0.79739946,0.20260052
136238529,0.79739946,0.20260052
137015000,0.79739946,0.20260052
135398631,0.79739946,0.20260052
135433627,0.79741335,0.20258664
14842848,0.79748505,0.20251495
137183035,0.79764146,0.20235856
22027846,0.79771715,0.20228285
72195,0.79771715,0.20228285
90673985,0.79783046,0.20216951
71406419,0.7979265,0.20207351
136272171,0.79805315,0.20194682
3006525,0.79813594,0.20186406
92245372,0.79813594,0.20186406
376225,0.79815006,0.20184995
139592726,0.7981956,0.20180443
137699081,0.7981956,0.20180443
71401941,0.7983128,0.20168719
11066758,0.79857755,0.20142245
14485373,0.7986231,0.20137689
3034808,0.7986231,0.20137689
101658091,0.79876703,0.20123298
191626,0.79879284,0.20120718
490682,0.7988654,0.20113464
490683,0.7988654,0.20113464
14132955,0.7989507,0.2010493
3007128,0.79903203,0.20096795
14991720,0.79916495,0.20083503
146159993,0.79917973,0.20082027
156589119,0.79917973,0.20082027
159338,0.79921806,0.20078193
15051913,0.7992325,0.20076749
11725011,0.7993483,0.20065172
67463685,0.79940414,0.20059589
6439557,0.799447,0.20055301
133395,0.799447,0.20055301
10265594,0.799447,0.20055301
196459,0.7996453,0.20035467
127258186,0.799674,0.20032604
131853596,0.79975414,0.20024586
69630326,0.7998346,0.20016539
135742144,0.79987705,0.20012295
514820,0.7999096,0.20009041
135538696,0.8000543,0.19994569
56671903,0.80005825,0.19994178
504734,0.80039674,0.19960326
5274112,0.8004525,0.19954756
452960,0.80047804,0.19952194
135596618,0.80057085,0.19942912
29923570,0.8006267,0.1993733
11323459,0.8006267,0.1993733
481517,0.8007306,0.19926941
121009327,0.8007746,0.19922541
122130785,0.80078673,0.1992133
6976932,0.80098075,0.19901925
57116127,0.80098075,0.19901925
15607330,0.80098075,0.19901925
27556867,0.80098075,0.19901925
65114,0.80098075,0.19901925
23391556,0.8009883,0.19901165
136238399,0.80099803,0.19900195
136240744,0.80117714,0.19882287
472814,0.8012208,0.19877924
6475236,0.8012208,0.19877924
352990,0.80127805,0.19872196
11088516,0.80127805,0.19872196
3011533,0.80133456,0.19866545
121487051,0.8013615,0.1986385
56609687,0.8014263,0.19857372
54021277,0.8014403,0.1985597
135962086,0.80145216,0.19854787
135955671,0.8015886,0.19841142
135623700,0.8015886,0.19841142
135458972,0.8015886,0.19841142
135927360,0.8015886,0.19841142
3005953,0.8016854,0.19831459
6327750,0.80203366,0.19796637
398257,0.8020737,0.1979263
324310,0.8020939,0.19790609
136854232,0.8021286,0.19787137
135415565,0.8021286,0.19787137
135433837,0.8021286,0.19787137
135434940,0.8021286,0.19787137
137274215,0.8021286,0.19787137
136076706,0.8021286,0.19787137
67853778,0.80240107,0.1975989
101947567,0.80242914,0.19757088
14156718,0.802521,0.19747901
154703288,0.80259645,0.19740352
490353,0.80277735,0.19722266
124663253,0.80293703,0.19706297
124663254,0.80293703,0.19706297
77068305,0.80293703,0.19706297
54213197,0.8029484,0.1970516
192440,0.80320036,0.19679965
6367704,0.80326366,0.1967363
381335,0.80326366,0.1967363
495778,0.80326366,0.1967363
5468297,0.80326366,0.1967363
44396095,0.8035148,0.19648522
11728978,0.803573,0.19642696
122521211,0.80357635,0.19642362
15612801,0.80357635,0.19642362
453119,0.80369264,0.19630736
375686,0.80369264,0.19630736
451833,0.8039881,0.19601187
267352,0.8040855,0.19591449
66649608,0.804269,0.195731
493218,0.8043186,0.1956814
3007912,0.8043862,0.19561379
155905580,0.80438876,0.19561124
10831407,0.8045588,0.19544117
512136,0.80474365,0.19525638
9814370,0.80480707,0.1951929
481520,0.80481887,0.1951811
9856930,0.8050018,0.1949982
10775595,0.8050285,0.19497152
11042603,0.8050285,0.19497152
452342,0.8050667,0.19493328
9861379,0.8051744,0.19482557
14862102,0.8053735,0.19462651
121487373,0.80545336,0.19454665
126961829,0.805598,0.19440198
22880802,0.80574,0.19426003
6481828,0.80574,0.19426003
510576,0.8058535,0.19414654
10687208,0.80601776,0.19398221
444919,0.80601776,0.19398221
131846711,0.8060819,0.19391812
265287,0.8060819,0.19391812
97548424,0.80615807,0.19384196
336810,0.80615807,0.19384196
125494510,0.8061694,0.1938306
124923,0.8061701,0.19382991
481078,0.8061701,0.19382991
462380,0.8061948,0.1938052
3010606,0.806211,0.19378904
58025055,0.8062568,0.1937432
71351836,0.80638504,0.19361499
121486931,0.80638504,0.19361499
10037410,0.80649966,0.19350035
121487093,0.80656505,0.19343498
145710370,0.8066039,0.19339608
20839221,0.8066044,0.19339564
21825596,0.8066879,0.19331212
130510,0.80673766,0.19326234
495034,0.8068273,0.19317272
5278546,0.80686164,0.19313836
136186017,0.8068788,0.19312118
135435044,0.8068788,0.19312118
3007127,0.80713344,0.19286653
14498611,0.8073554,0.19264463
71832128,0.8074772,0.19252284
42553033,0.8074772,0.19252284
42553032,0.8074772,0.19252284
481521,0.8076947,0.19230536
6398342,0.8077782,0.19222184
71408261,0.8077985,0.1922015
11425350,0.8078075,0.19219251
67084877,0.807809,0.19219099
121487030,0.80781525,0.19218473
46242438,0.8078378,0.19216223
21634250,0.80797434,0.19202569
71303017,0.80799633,0.19200367
317398,0.80806154,0.19193844
124789650,0.80806154,0.19193844
21856241,0.80806154,0.19193844
92136273,0.80806154,0.19193844
102213,0.80806154,0.19193844
58521221,0.80806154,0.19193844
53988721,0.80824685,0.19175313
493453,0.8084219,0.1915781
156588741,0.80846685,0.19153316
10967535,0.8086007,0.19139926
21625759,0.8087115,0.19128844
121487459,0.8087423,0.19125769
66686600,0.80877507,0.19122492
135504147,0.8088784,0.19112156
10424498,0.80895114,0.19104885
130060,0.8089587,0.19104129
12994352,0.80904657,0.19095343
3009859,0.8090956,0.19090438
102339225,0.8091479,0.19085212
504736,0.80914944,0.19085056
20575885,0.80917454,0.19082549
12042143,0.80920935,0.19079062
169662,0.80920935,0.19079062
44356940,0.80920935,0.19079062
29982328,0.80920935,0.19079062
92845691,0.80920935,0.19079062
93604123,0.80920935,0.19079062
134694066,0.80920935,0.19079062
9861413,0.8092884,0.19071163
53744408,0.80934674,0.19065328
511450,0.80937463,0.19062535
10849624,0.8093785,0.1906215
3246335,0.80962545,0.19037457
477875,0.8097002,0.19029982
14410659,0.80983925,0.19016074
131853803,0.8099164,0.1900836
258591,0.8099164,0.1900836
3010354,0.80996513,0.19003485
6451079,0.81007934,0.1899207
22844922,0.81013864,0.18986134
14825624,0.8102021,0.18979791
3037010,0.81021345,0.18978657
121487457,0.8103199,0.18968013
12994226,0.8104682,0.18953179
150621,0.81053597,0.18946403
136250551,0.8106296,0.18937036
191599,0.81081975,0.18918025
14331714,0.81087804,0.18912196
492559,0.81089234,0.18910764
121486893,0.81093276,0.18906721
10108316,0.811196,0.18880397
11821571,0.811298,0.18870199
453464,0.8114127,0.18858728
65119,0.8114127,0.18858728
24207724,0.8114127,0.18858728
71168458,0.8114127,0.18858728
169938,0.8115135,0.18848652
10380149,0.8115857,0.18841429
10266554,0.8115867,0.18841334
129678688,0.81177604,0.18822399
16755631,0.8118242,0.18817577
483945,0.8118334,0.18816662
57370024,0.8118527,0.18814728
29982455,0.8118527,0.18814728
9795471,0.8118685,0.1881315
137198957,0.8121916,0.18780842
121487537,0.8122786,0.18772139
23541118,0.8123445,0.18765551
474355,0.8123757,0.18762429
71230185,0.8123901,0.18760994
9921551,0.8124155,0.18758453
451890,0.8124155,0.18758453
121218048,0.81258976,0.18741024
121216367,0.8126343,0.18736571
511763,0.8127171,0.18728292
135600345,0.81282914,0.18717085
91668392,0.81298566,0.18701436
77174437,0.81298566,0.18701436
44331156,0.81302047,0.18697952
3011745,0.81302047,0.18697952
137287473,0.8131011,0.1868989
135434851,0.8131676,0.18683241
197020,0.8131746,0.18682541
10377839,0.8131746,0.18682541
3001262,0.8133169,0.18668312
99692,0.8134464,0.18655363
15926747,0.81350446,0.18649551
21145447,0.8136115,0.18638851
464377,0.8136794,0.18632062
21894498,0.8137265,0.18627352
3005944,0.8137265,0.18627352
89751075,0.8137265,0.18627352
3000230,0.81374294,0.18625706
92230795,0.8137434,0.18625657
18661221,0.8137434,0.18625657
18661222,0.8138445,0.18615551
92231367,0.8138445,0.18615551
121486991,0.81385493,0.18614505
71348719,0.81385493,0.18614505
451887,0.81391263,0.18608738
122109,0.81391263,0.18608738
14726901,0.81391263,0.18608738
54377788,0.8139501,0.18604988
16094546,0.8139999,0.18600014
5278277,0.8140185,0.18598148
10658439,0.81416714,0.18583287
53962626,0.8141808,0.18581921
455227,0.81419724,0.18580276
136670059,0.8142239,0.1857761
136795196,0.8142239,0.1857761
135538692,0.814498,0.185502
204132,0.81459844,0.18540153
121008681,0.8145994,0.18540064
53974427,0.8147274,0.18527257
135804809,0.814795,0.18520497
72212339,0.81481427,0.18518573
92238038,0.8148711,0.18512891
49783245,0.8148711,0.18512891
4210838,0.8148711,0.18512891
3034569,0.8148711,0.18512891
22873382,0.8148833,0.18511671
14367018,0.8148957,0.1851043
121217181,0.81503135,0.18496864
135618545,0.8152563,0.1847437
153436042,0.81527156,0.18472844
14445949,0.81527156,0.18472844
135443731,0.8155696,0.18443044
135511063,0.8155796,0.18442042
511000,0.81562245,0.18437752
100327,0.81563437,0.18436562
324309,0.81563437,0.18436562
160418,0.8156478,0.18435222
22880824,0.8158077,0.18419233
494651,0.8158146,0.18418537
363533,0.8158146,0.18418537
121486980,0.815859,0.18414098
10019125,0.8158803,0.18411969
93476651,0.8158803,0.18411969
360644,0.8158884,0.18411162
3037219,0.8158966,0.18410343
510998,0.81590307,0.18409695
102602088,0.81605947,0.1839405
16212026,0.81605947,0.1839405
71365427,0.8161453,0.1838547
135956774,0.8162738,0.18372616
5271959,0.8162951,0.18370491
15172876,0.81636226,0.18363775
136228650,0.81640553,0.18359444
6481834,0.81648254,0.18351747
136088507,0.8165671,0.18343289
15609252,0.8166841,0.18331584
121487380,0.8167912,0.1832088
71314761,0.81680596,0.18319406
14410995,0.81687427,0.18312573
451774,0.81687427,0.18312573
131865335,0.8171118,0.1828882
92273085,0.8171403,0.1828597
3010826,0.8171403,0.1828597
53653696,0.817243,0.18275703
511719,0.8172596,0.18274038
133135,0.8174799,0.1825201
135524757,0.81756127,0.1824387
67644571,0.8178209,0.18217906
23519658,0.81784385,0.18215616
135538744,0.8180508,0.1819492
24206417,0.8180646,0.18193543
13463,0.8180646,0.18193543
10850803,0.8180646,0.18193543
13108018,0.8180646,0.18193543
94001662,0.8180646,0.18193543
1268279,0.8180646,0.18193543
5327118,0.8180646,0.18193543
91810866,0.8180646,0.18193543
134695307,0.8180646,0.18193543
131884916,0.8180655,0.18193446
3037666,0.81811684,0.18188316
161806,0.8181877,0.18181232
121487280,0.818274,0.18172598
121487026,0.8183472,0.18165275
9992803,0.8184714,0.18152864
22880825,0.81848663,0.18151337
59504108,0.8185196,0.18148041
59504000,0.8185196,0.18148041
59504127,0.8185196,0.18148041
135596592,0.8185688,0.18143116
135398597,0.8185688,0.18143116
455411,0.8187258,0.18127416
121486881,0.81876725,0.18123277
136219930,0.81886953,0.18113045
137184934,0.81886953,0.18113045
136706893,0.81902814,0.18097186
118026092,0.81905043,0.18094954
135602150,0.8191267,0.18087326
136663942,0.8191267,0.18087326
135407110,0.8191267,0.18087326
176869,0.81918025,0.18081972
10445070,0.8192562,0.18074384
10660621,0.8192761,0.18072392
14603759,0.8192786,0.18072139
131881043,0.81927896,0.18072106
15059928,0.8195001,0.18049994
464379,0.81950027,0.18049972
135538729,0.8195815,0.18041848
6481569,0.8196132,0.18038678
14541165,0.81965315,0.18034688
135743938,0.8196628,0.18033719
14860273,0.8197955,0.18020454
14860272,0.8197955,0.18020454
15124185,0.8199101,0.18008989
461567,0.81996036,0.18003963
139025685,0.820147,0.17985304
137099057,0.82018137,0.17981866
71316962,0.8202101,0.17978993
57105083,0.82022035,0.17977965
135849775,0.8202311,0.1797689
135602240,0.8202311,0.1797689
512135,0.82043564,0.17956437
13963301,0.82057655,0.17942345
92269812,0.8206946,0.17930539
3080626,0.8206946,0.17930539
9965654,0.82085377,0.17914625
91926387,0.82099056,0.17900945
90220440,0.821101,0.178899
121487027,0.82128096,0.17871903
121487038,0.82128096,0.17871903
121596077,0.82128096,0.17871903
21852781,0.82136214,0.17863783
643236,0.8214044,0.1785956
135743865,0.8214493,0.17855074
11825687,0.8214648,0.1785352
10611197,0.8214677,0.17853232
5271269,0.8214936,0.17850636
510973,0.821509,0.178491
70580535,0.82151306,0.17848696
118796809,0.82161975,0.17838024
250904,0.82163346,0.17836656
12497373,0.82163346,0.17836656
492117,0.82163703,0.17836298
492116,0.82163703,0.17836298
136243250,0.8216377,0.1783623
135503550,0.8216377,0.1783623
131881832,0.82164377,0.17835623
308234,0.82164377,0.17835623
6481845,0.8216958,0.17830418
149097,0.82173187,0.17826812
488244,0.82173663,0.17826337
3005547,0.82178354,0.17821647
71380931,0.82186836,0.17813165
92450064,0.8219209,0.17807911
14308796,0.8219558,0.17804417
122088,0.8219558,0.17804417
451365,0.8219558,0.17804417
472173,0.8219638,0.17803618
10610233,0.8220006,0.17799936
469794,0.8220126,0.17798738
156594198,0.82205653,0.17794347
3081398,0.82210857,0.17789142
502241,0.82227,0.17773001
474669,0.8223046,0.17769541
3010355,0.8223062,0.17769378
9860968,0.82240236,0.17759766
360646,0.82248193,0.17751805
3009858,0.82248193,0.17751805
493225,0.82248193,0.17751805
6482245,0.8225244,0.17747556
136674916,0.822593,0.17740703
14632481,0.8226253,0.1773747
451479,0.8226253,0.1773747
254695,0.82281107,0.17718892
137139936,0.8229257,0.17707428
10848780,0.8229489,0.17705113
512658,0.8230474,0.17695263
135554439,0.8232093,0.17679068
97381,0.82325184,0.17674817
274083,0.82325184,0.17674817
135398508,0.82327855,0.17672145
136232982,0.82327855,0.17672145
135546504,0.82327855,0.17672145
136205846,0.82327855,0.17672145
135502924,0.82327855,0.17672145
136217872,0.82327855,0.17672145
135742598,0.82327855,0.17672145
137303707,0.82327855,0.17672145
136219928,0.82327855,0.17672145
511887,0.8233408,0.17665921
135455539,0.82335424,0.17664577
42637091,0.82351124,0.17648876
5274089,0.8235586,0.17644139
3034646,0.8235949,0.17640504
4269332,0.8235949,0.17640504
100935585,0.823665,0.176335
49849608,0.823665,0.176335
136643516,0.8236773,0.1763227
464381,0.8237538,0.17624621
14842977,0.82384026,0.17615977
10778286,0.82386297,0.17613705
502238,0.82400715,0.17599285
135398701,0.8240775,0.17592254
5274286,0.8240812,0.17591882
136272515,0.8240857,0.17591427
131855105,0.82411206,0.17588794
121008400,0.824149,0.17585099
511644,0.8241952,0.17580478
107764,0.8241952,0.17580478
179629,0.8241952,0.17580478
1272916,0.8241952,0.17580478
6419973,0.8241952,0.17580478
506145,0.8241986,0.17580143
3035490,0.8242242,0.17577583
49784137,0.8242589,0.17574109
452094,0.8243215,0.17567852
121487362,0.82439554,0.17560448
136260090,0.8245063,0.1754937
121487305,0.8245174,0.17548257
515085,0.82456434,0.17543565
131858038,0.8245776,0.17542239
131883949,0.8245776,0.17542239
92266557,0.8245776,0.17542239
54347690,0.82459325,0.17540674
126797,0.82459325,0.17540674
511451,0.82460916,0.17539084
9951889,0.8246591,0.17534089
92236348,0.82468635,0.17531367
137204795,0.8248036,0.17519644
453629,0.8249176,0.17508239
3007129,0.82496303,0.17503697
473083,0.825151,0.17484897
135464489,0.8252957,0.17470433
128252,0.8253851,0.1746149
13375943,0.8253995,0.17460047
54023955,0.8254334,0.1745666
54518623,0.82552266,0.17447737
71370351,0.82575023,0.17424978
160598,0.82576436,0.17423564
10902616,0.82597685,0.17402315
135405195,0.8260342,0.17396583
510573,0.8260762,0.17392379
137699516,0.8262856,0.1737144
10491412,0.8262919,0.17370811
21145513,0.82635975,0.17364024
477853,0.826487,0.17351301
136042739,0.82653534,0.17346466
340726,0.8265563,0.17344368
163285353,0.8265593,0.17344072
13121583,0.82658017,0.17341983
451360,0.82658017,0.17341983
511765,0.82658017,0.17341983
72190,0.82658017,0.17341983
135435206,0.8265882,0.1734118
45052344,0.8265977,0.17340228
3010797,0.8266239,0.17337608
640874,0.8268085,0.1731915
155898483,0.8268972,0.17310281
136258069,0.8268972,0.17310281
513632,0.82699704,0.17300294
68655403,0.8270314,0.17296861
131880734,0.8270396,0.17296043
451877,0.8270488,0.17295119
10610657,0.8270488,0.17295119
253777,0.8270488,0.17295119
72252,0.8270488,0.17295119
299952,0.82716113,0.17283887
14409043,0.82716155,0.17283848
451565,0.82716155,0.17283848
121006713,0.82726425,0.17273575
131871944,0.82759744,0.17240255
127734,0.82760215,0.17239784
21852789,0.8276852,0.17231481
90673693,0.8277534,0.1722466
3005961,0.8278238,0.1721762
130775,0.8278366,0.17216341
504737,0.82787395,0.17212604
69909550,0.82789665,0.17210336
136132843,0.82793117,0.17206885
330549,0.82798004,0.17201996
198689,0.82798004,0.17201996
102308085,0.82809013,0.17190987
12315238,0.82816124,0.17183876
464390,0.8281834,0.17181656
453111,0.82824904,0.17175098
92286287,0.8282719,0.17172807
124345,0.8282719,0.17172807
134364,0.8284135,0.1715865
5274011,0.82843626,0.17156374
5272660,0.8286176,0.17138243
121486900,0.828715,0.17128499
135480588,0.8287872,0.17121276
129009840,0.8289212,0.17107877
482510,0.8290315,0.17096846
54070888,0.8290827,0.17091724
5272148,0.8291855,0.17081453
121006760,0.82933176,0.17066826
125478223,0.82944673,0.17055325
6713582,0.8294637,0.1705363
91142034,0.8294637,0.1705363
16760387,0.8294637,0.1705363
24729357,0.8294637,0.1705363
5702244,0.8294637,0.1705363
121487034,0.8294637,0.1705363
6603781,0.8294637,0.1705363
102601364,0.8294637,0.1705363
596,0.8294637,0.1705363
12358851,0.8294637,0.1705363
160696,0.8294637,0.1705363
6175,0.8294637,0.1705363
6253,0.8294637,0.1705363
90472732,0.8294637,0.1705363
131701110,0.8294637,0.1705363
131858690,0.82958525,0.17041476
5271015,0.82963276,0.17036724
21829242,0.82967836,0.17032166
1260547,0.82975173,0.17024824
76973301,0.8297977,0.17020231
15516023,0.8298111,0.17018887
87150598,0.8298278,0.1701722
3082389,0.82989925,0.17010073
13871175,0.82989925,0.17010073
11727150,0.82993364,0.17006639
71744251,0.83000684,0.16999316
69454489,0.83000684,0.16999316
53986806,0.8300508,0.16994919
11121872,0.83007073,0.16992925
49784438,0.83008647,0.1699135
511854,0.83024323,0.16975679
511856,0.83024323,0.16975679
511720,0.8303338,0.16966617
192532,0.83033425,0.16966577
131884784,0.83043146,0.16956851
121486742,0.83046514,0.16953486
21824454,0.83050686,0.16949315
23358719,0.8305187,0.1694813
9881814,0.8305187,0.1694813
481519,0.8305219,0.16947813
6360979,0.8305568,0.16944318
11905990,0.8305568,0.16944318
3363163,0.83056086,0.16943914
6913230,0.83056086,0.16943914
121487308,0.83060217,0.16939782
506492,0.830657,0.16934301
5273981,0.8308367,0.16916329
121486818,0.8308674,0.16913259
21854783,0.83091366,0.16908635
70833226,0.83091366,0.16908635
121487372,0.8309549,0.16904508
98581,0.83098394,0.16901605
