cid,MW,N%,D/Dtr03,D/Dtr04,D/Dtr05,D/Dtr06,D/Dtr08,D/Dtr09,D/Dtr10,D/Dtr12,LPRS,ECC,MDDD,UNIP,CENT,VAR,MaxDD,DELS,TIE,BAC,ISIZ,IDET,Uindex,TIC1,TIC2,TIC3,TIC4,TIC5,J_A,Wi_D,AVS_D,SpDiam_D,SpAD_D,QW_L,TI1_L,J_X,Wi_Dt,AVS_Dt,SpPos_Dt,SpDiam_Dt,SpAD_Dt,Wi_D/Dt,H_D/Dt,Wi_Dz(Z),AVS_Dz(Z),SpAbs_Dz(Z),SpDiam_Dz(Z),Wi_Dz(m),AVS_Dz(m),SpDiam_Dz(m),Wi_Dz(v),AVS_Dz(v),H_Dz(v),SpAbs_Dz(v),SpDiam_Dz(v),SpAD_Dz(v),Wi_Dz(e),AVS_Dz(e),SpDiam_Dz(e),SpAD_Dz(e),Wi_Dz(p),AVS_Dz(p),SpAbs_Dz(p),SpDiam_Dz(p),SpAD_Dz(p),Wi_Dz(i),AVS_Dz(i),H_Dz(i),SpDiam_Dz(i),SpAD_Dz(i),ATSC2m,ATSC3m,ATSC4m,ATSC6m,ATSC7m,ATSC8m,ATSC6v,P_VSA_LogP_1,P_VSA_LogP_2,P_VSA_LogP_3,P_VSA_LogP_4,P_VSA_LogP_6,P_VSA_LogP_7,P_VSA_LogP_8,P_VSA_MR_3,P_VSA_MR_5,P_VSA_MR_6,P_VSA_MR_8,P_VSA_m_1,P_VSA_m_2,P_VSA_m_3,P_VSA_m_5,P_VSA_v_2,P_VSA_v_3,P_VSA_e_1,P_VSA_e_2,P_VSA_e_3,P_VSA_e_4,P_VSA_e_5,P_VSA_p_1,P_VSA_p_3,P_VSA_i_1,P_VSA_i_3,P_VSA_s_2,P_VSA_s_5,P_VSA_s_6,P_VSA_ppp_L,P_VSA_ppp_P,P_VSA_ppp_N,P_VSA_ppp_D,P_VSA_ppp_A,P_VSA_ppp_ar,P_VSA_ppp_hal,P_VSA_ppp_cyc,P_VSA_ppp_ter,P_VSA_charge_1,P_VSA_charge_2,P_VSA_charge_3,P_VSA_charge_4,P_VSA_charge_5,P_VSA_charge_6,P_VSA_charge_7,P_VSA_charge_8,P_VSA_charge_9,P_VSA_charge_10,P_VSA_charge_11,P_VSA_charge_13,P_VSA_charge_14,SpAD_EA(ed),SpDiam_EA(dm),SpAD_EA(dm),Chi1_EA(dm),SM07_EA(dm),SM11_AEA(dm),SM03_AEA(ri),Eig02_EA(ed),Eig08_EA(ed),nCs,nCrs,C-002,H-046,H-051,SssCH2,SdO,SaaO,minsOH,mindO,minssO,minsCl,MaxaaN,CATS2D_02_DL,CATS2D_04_DL,CATS2D_03_AA,CATS2D_06_AA,CATS2D_09_AA,CATS2D_08_AP,CATS2D_04_AL,CATS2D_05_AL,CATS2D_06_AL,CATS2D_09_AL,CATS2D_07_PL,CATS2D_05_LL,CATS2D_08_LL,CATS2D_09_LL,SHED_DL,SHED_AP,SHED_AL,SHED_PL,SHED_NL,SHED_LL,T(N..N),T(N..O),T(N..S),T(N..P),T(N..F),T(N..Cl),T(N..Br),T(O..O),T(O..S),T(O..P),T(O..F),T(O..Cl),T(O..I),T(S..S),T(S..F),T(S..Cl),T(F..F),F02[C-C],F02[C-N],F03[C-C],F03[C-N],F03[C-O],F03[N-N],F04[C-O],F04[N-O],F05[C-N],F05[C-O],F05[C-S],F06[C-C],F06[C-N],F06[C-O],F07[C-N],F07[C-O],F08[C-C],F09[C-C],F09[C-N],F09[C-O],F09[N-P],F10[C-C],F10[C-N],F10[C-O],F10[C-S],TPSA(NO),SAacc,SAdon,Vx,ringChiralCenter,maxDistfromCC,nLevel4,nLevel6,nLevel10,phLevel3,arLevel3,s3_size,s4_size,s3_pathLength,s4_pathLength,s3_numSharedNeighbors,s3_numAroBonds,s4_numAroBonds,s34_phSize,chiralPhMoment
3011383,294.24,11.7647058823529,0.0,0.0,0.0,73.1341991341991,0.0,0.0,0.0,0.0,84.0903579575541,157.0,13.7340720221607,62.0,438.0,45.0,12.0,37.7815653344671,48.6841508589566,46.0,172.973736602512,556.250416460339,45.7187427626233,132.567364645945,150.973736602512,158.973736602512,158.973736602512,158.973736602512,83.5795143405782,808.0,85.0526315789474,133.168149734401,175.265093135322,742.000000000003,0.0,180.054616653881,1046.0,110.105263157895,113.65827143579,168.956701455253,227.31654287158,138.810245310245,244.539682539683,567.885717708723,59.63684246558,120.261607548085,94.7554573783777,566.973990689817,59.5404305989281,94.6306639827547,899.906763050453,94.9119329526793,51.4593299805771,198.748907075437,151.230285509249,195.763991194231,633.888380668555,66.6229927019532,105.062102111839,137.21386651824,1171.46507158604,123.790260166951,262.541435166251,200.764413676184,255.977897215205,650.646771453478,68.390944363524,78.5545352938162,108.561659420724,140.811583299853,17.3295477213495,18.4286103331488,18.2747096493772,20.0974166869204,17.793644982526,13.7841758876471,5.7208235258737,0.0,6.35560502067381,193.465596135586,64.834164816566,32.5838176059549,70.6266119795419,0.0,127.946931899956,8.25469777976885,82.4131432712404,0.0,94.1688159727225,124.23890014727,159.210037620261,0.0,258.575471660653,26.1213958125536,95.4167456783979,24.8734661068782,99.3654340403915,0.0,159.210037620261,94.1688159727225,24.8734661068782,1.24792970567532,253.378853592984,94.1688159727225,0.0,258.575471660653,9.47624747343013,65.794374944131,1.24792970567532,182.74141895648,192.781096716522,52.0889201824649,0.0,52.0889201824649,203.004636789179,204.741194731693,20.2632178326991,0.0,33.5710590962605,0.0,0.0,0.0,9.47624747343013,94.1688159727225,8.68352517698385,0.0,0.0,1.24792970567532,76.7390022577636,1.72,3.44,20.9347627945147,0.0,7.93697691159883,-0.0595720934525188,7.93697691159883,-0.0595720934525188,1.0,0.0,0.0,0.0,0.0,-1.46023864638448,10.6085091405708,0.0,8.63008306758577,10.6085091405708,4.79390014802217,0.0,3.72285804831192,1.0,1.0,5.0,7.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.789291416276,4.55129823158687,3.50953070120665,2.0,1.0,0.0,16.0,184.0,0.0,34.0,0.0,0.0,0.0,61.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,5.0,7.0,4.0,0.0,6.0,3.0,4.0,8.0,0.0,3.0,4.0,3.0,3.0,5.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,174.04,258.575471660653,182.74141895648,324.617940199335,0.0,6.0,5.0,3.0,0.0,0.0,1.0,6.0,10.0,4.0,6.0,0.0,0.0,6.0,9.0,8.24621125123532
53357718,377.38,10.8695652173913,0.0,0.0,63.0142333629563,173.650318760187,0.0,117.71509497984,0.0,0.0,128.436911377152,272.0,21.6863905325444,102.0,1042.0,86.0,20.0,36.5091592229333,51.5623215139365,19.0,254.083849978623,1148.1595150921,44.3155923123355,183.538512534638,221.719322002022,229.328962476459,232.083849978623,232.083849978623,86.9514439841978,1847.0,142.076923076923,218.022902348318,292.395660821024,1609.06321839082,103.574380416953,195.61365174188,3035.0,233.461538461538,243.090742397977,348.789311052288,486.181484795954,213.13849679732,621.491791541791,1385.34763081244,106.476191381177,216.774871804362,166.526731564547,1383.95147926519,106.368429174246,166.425186704966,1870.55556452226,144.005597270944,98.5997584742447,297.0595024393,227.693199411055,294.753524882986,1481.2357672138,113.880266708753,175.060219525171,233.637898284685,2203.63761612902,169.790770471463,352.642750531242,276.709717484403,347.826797880687,1473.49390414488,113.278584934221,131.274457220984,174.639775402014,232.349850354019,20.7093627437997,26.4983157455199,28.4713824420983,30.9899145325898,29.5099657357656,28.3792786475237,11.3283739098062,0.0,9.2326209642292,155.790055396319,115.495800625737,2.32792015631003,164.795427952264,0.0,85.2635887390344,32.2283456562595,85.7919199462662,0.0,188.337631945445,168.376854246917,105.526806571733,0.0,190.679675447285,84.4719150770405,189.58556165112,83.2239853713652,85.1528688755513,0.0,105.526806571733,188.337631945445,83.2239853713652,1.24792970567532,293.864438517179,188.337631945445,0.0,188.78058268819,53.1013440570907,32.8971874720655,1.24792970567532,107.160888323493,157.782487975219,126.247045810622,0.0,126.247045810622,127.424106156192,120.059868970195,20.2632178326991,50.3565886443908,0.0,0.0,47.3812373671506,5.72010668994005,49.1901123283463,130.921997527948,34.3049336582558,4.04322974517005,0.0,1.24792970567532,117.556755814322,1.72,1.72,11.4947028252541,0.0,10.2021599312161,3.05121016971783,10.2021599312161,3.05121016971783,2.0,0.0,1.0,0.0,0.0,0.777482861971949,11.4043828726522,0.0,9.30632853131049,11.4043828726522,5.75907927059713,0.0,4.17601663942964,0.0,2.0,3.0,0.0,6.0,0.0,5.0,6.0,8.0,6.0,0.0,0.0,0.0,0.0,8.90257191471412,4.45565973351251,9.76446297661635,4.71065067421325,4.71065067421325,3.38894279223795,29.0,168.0,0.0,42.0,0.0,0.0,0.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,7.0,16.0,9.0,4.0,3.0,7.0,0.0,4.0,9.0,0.0,10.0,5.0,12.0,6.0,6.0,10.0,8.0,9.0,3.0,0.0,8.0,6.0,6.0,0.0,136.38,188.78058268819,107.160888323493,444.285714285715,0.0,8.0,3.0,3.0,0.0,3.0,2.0,7.0,13.0,5.0,8.0,0.0,6.0,10.0,6.0,9.9498743710662
135398513,225.24,18.5185185185185,0.0,0.0,31.3194694194694,37.7160284160284,0.0,58.3727688977689,0.0,0.0,64.1827360358062,116.0,10.65625,40.0,266.0,51.0,14.0,23.665062883178,24.4292332827232,14.0,128.381962558414,354.790434555698,25.97998471857,106.117300051923,116.381962558414,120.381962558414,120.381962558414,120.381962558414,43.7440903326061,453.0,56.625,87.8043051861935,118.336736974548,362.344827586209,19.0803095237549,96.0398199815728,936.0,117.0,118.335553952724,164.038732321465,236.671107905448,63.2267538017538,309.294841269841,333.827383058412,41.6369050251586,86.3303587743995,65.2037011191486,333.903035439468,41.6464919299334,65.221529566718,495.166436453581,62.0703670566976,42.8139998892888,134.165362089822,99.0627666797882,131.721487089822,335.209002114993,41.8117940143742,65.4767370061744,87.9786562003667,634.43333696127,79.7166671201587,176.809551156873,130.559063561669,171.240978632767,325.082051957154,40.5324252446443,71.7887752597844,64.2218429341056,85.7570531604967,10.42289853,12.08086012,12.62451648,10.30235137,9.3940629,5.24376879,3.55085672,0.0,59.6638805239692,42.6833431609212,78.0246890788122,25.4412967522757,47.0844079863613,0.0,53.6832310485276,92.0517632200297,6.60374269416234,0.0,82.3977139761322,115.441035462322,78.8281580809454,0.0,165.206248091397,29.0629454518709,82.3977139761322,29.0629454518709,86.3780900104513,0.0,78.8281580809454,82.3977139761322,29.0629454518709,0.0,161.225872057078,82.3977139761322,18.0107506830303,145.296404649271,0.0,32.8971874720655,0.0,93.591281316017,114.298309936301,32.3878826960605,0.0,73.7879056213834,100.725457665404,86.5804185205931,45.0547704745431,16.7855295481303,16.7855295481303,0.0,0.0,0.0,0.0,75.2189968625861,24.5532521614196,5.08466770983507,4.70464993506731,0.0,69.996927461232,2.39370399900901,6.80467870157696,18.8207530653642,1.59181408103736,7.29467592128429,-0.233358142516161,7.29467592128429,-0.233358142516161,0.0,0.0,0.0,0.0,0.0,0.29968253968254,11.4106376763668,0.0,8.55588335642899,11.4106376763668,5.09493291761149,0.0,3.89670020786092,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7622031559046,0.0,0.0,0.0,0.0,29.0,76.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,4.0,10.0,4.0,2.0,3.0,5.0,5.0,3.0,0.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.05,163.307155332302,93.591281316017,252.774086378737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446727,333.16,6.25,0.0,0.0,51.568759018759,63.2353535353535,0.0,0.0,0.0,0.0,81.2591928659447,146.0,12.8808864265928,51.0,429.0,55.0,13.0,36.1283882642563,51.7273879904315,31.0,160.0,520.194311525505,33.4761924839279,127.593628043433,152.0,156.0,156.0,156.0,60.4138707194262,699.0,73.5789473684211,110.88094164931,152.986755338146,553.533333333335,24.6614540382263,132.752642284755,1156.0,121.684210526316,123.900838152174,174.647124186467,247.801676304349,107.809562659563,321.163492063492,548.95,57.6597744360902,117.438216094197,86.690268075568,548.6869,57.6311315789473,86.6593019678115,752.015400000001,79.2863263157895,57.6231430226704,166.607361861121,121.860337915811,164.451582913752,562.1268,59.0841473684211,88.5981039450121,122.51013572007,922.309000000001,97.4418421052632,210.720229230878,153.491551697465,205.691019800339,554.6474,58.3122105263158,80.9622529935536,87.4090082673193,121.478049644793,12.2083790395606,20.681903528457,18.3405972757715,18.218238521875,21.8673238046289,19.2888234715234,5.98143655,0.0,42.0627933634953,94.8429337952725,65.9943918875093,39.5891285276233,82.3977139761322,45.9540935969929,96.3665742094488,23.6695963162253,30.5592444709296,45.9540935969929,117.711019965903,63.7050882605851,146.656428274284,45.9540935969929,167.79149285131,88.5241172805526,117.711019965903,42.5700236835598,67.0891581740182,0.0,146.656428274284,117.711019965903,88.5241172805526,0.0,264.367448240188,117.711019965903,63.9648442800232,146.656428274284,61.1504477603631,0.0,0.0,103.377437004873,149.780742168279,0.0,45.9540935969929,55.8829517037065,181.610633983671,96.3665742094488,46.2799916094431,25.1449270324178,0.0,0.0,45.9540935969929,18.822024444485,35.1241558085958,97.3543909234626,0.0,0.0,4.70464993506731,4.2758225378523,86.7634622469184,3.03531456492792,8.42134524455969,15.8145877369174,3.66155544650244,8.81774963084304,0.717563690111318,8.81774963084304,0.717563690111318,3.0,3.0,1.0,0.0,0.0,-0.154192058767951,23.2433769920005,0.0,9.00579198607563,11.5107259385236,5.36784686791383,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,4.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,8.48528137423857,0.0,7.64523482148774,0.0,0.0,6.0,2.0,38.0,0.0,0.0,0.0,0.0,10.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,8.0,7.0,11.0,0.0,6.0,3.0,2.0,8.0,0.0,6.0,1.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,104.55,167.79149285131,103.377437004873,321.827242524917,3.0,7.33333333333333,2.33333333333333,1.66666666666667,0.0,2.0,0.0,3.66666666666667,12.3333333333333,3.0,7.33333333333333,0.0,0.0,0.0,6.0,6.50443510468928
168280858,434.5,10.0,0.0,0.0,49.7100677100677,59.7837995337995,0.0,92.4760878010878,0.0,0.0,118.298590267116,202.0,31.9881093935791,9.0,1961.0,118.0,15.0,472.290363914084,123.687444320704,130.0,354.413435736511,2309.42402533091,76.5296896552215,216.864560714876,267.88411072353,284.109673212713,278.202782617104,265.236998332442,130.304966591326,1111.0,76.6206896551724,147.672554731568,228.239398488979,1408.85714285715,0.0,279.09157010439,1876.0,129.379310344828,184.920570629599,245.857227280541,369.841141259198,171.547089022089,484.572222222222,810.691670254298,55.8077999190157,166.66776553223,107.282294839355,809.503477621143,55.7255708704237,107.133565258505,1197.60901266029,82.736883631744,79.9533537107184,253.025872175698,160.36777632142,249.446906658457,889.822438153095,61.2906612519376,118.123318269908,184.774696190678,1434.84853953619,99.3097199680131,307.559004946124,194.914578199486,299.492837273744,873.19112738078,60.140215681433,120.145365249761,116.517828827345,181.091492966972,30.7872037766667,34.8102312911112,37.0643922666667,37.2980846088889,23.7533164788889,17.9144995766667,10.7827322745472,35.3008170475603,61.0939756606654,118.194973718024,98.2879069115113,25.4412967522757,258.964243924987,0.0,127.946931899956,131.906989298281,6.60374269416234,0.0,294.277549914758,155.296261540574,173.355076765072,0.0,262.857480669519,67.0417873418028,295.525479620433,65.7938576361275,89.5024039044464,0.0,173.355076765072,294.277549914758,65.7938576361275,1.24792970567532,467.632626679831,294.277549914758,18.0107506830303,239.823323333398,35.3008170475603,32.8971874720655,1.24792970567532,167.854982167445,211.949542514423,32.3878826960605,0.0,73.7879056213834,230.553193397092,165.867526025111,63.4188955481471,16.7855295481303,16.7855295481303,0.0,26.4756127856703,15.1423172878451,211.879835938626,81.350909000527,13.5343221342199,5.08466770983507,4.70464993506731,1.24792970567532,125.37401979534,2.39370399900901,8.04275651282926,29.9533329222265,1.63297692329643,10.7343049652116,2.55506731285704,10.7343049652116,2.55506731285704,0.0,0.0,0.0,0.0,0.0,2.18162698412698,22.5624929858435,0.0,8.85813086327787,10.892305393053,5.11923579617032,0.0,3.89707101127488,0.0,0.0,7.0,8.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,2.87174588749259,5.34941802342378,3.44417662171714,1.0,1.0,1.0,29.0,202.0,0.0,37.0,0.0,0.0,0.0,81.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,14.0,11.0,4.0,2.0,7.0,4.0,7.0,13.0,0.0,5.0,4.0,4.0,4.0,10.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,179.82,260.958387910424,167.854982167445,537.873754152825,0.0,6.0,6.0,3.0,0.0,0.0,2.0,6.0,12.0,4.0,6.0,0.0,0.0,5.0,10.0,9.53939201416946
5271150,457.41,3.50877192982456,0.0,0.0,86.2367141200733,108.310303095597,0.0,0.0,0.0,0.0,145.822399588871,413.0,36.0816326530612,133.0,1532.0,180.0,22.0,41.0806618341079,96.8567739203484,40.0,332.47473080739,1502.66932427455,62.578241550266,184.378326063022,246.865090332953,282.500562356353,300.964955803063,310.47473080739,131.100112543168,2628.0,187.714285714286,303.03411766014,393.270608183104,2351.43333333339,71.6715307207944,279.534132536555,3472.0,248.0,255.637653548329,380.877449321894,511.275307096657,288.102981379645,564.4822293075,2249.04047804816,160.561309656501,336.613737882261,261.851936750461,2248.65253519101,160.532956085072,261.794121070759,2607.44433519101,186.332073942215,96.7339025349682,393.982647975971,295.246798786811,391.745347975972,2269.64793519101,162.058609656501,264.460801053285,342.467275036498,2903.63533519102,207.644559656501,444.601167226301,325.422727716484,438.792310083444,2252.39003519102,160.836331085072,121.69390514408,262.927140091022,340.662788576682,30.8639825210927,44.8572764803231,43.2954159776423,37.3364812230071,35.3863573395629,32.8157557274208,13.8255282485195,0.0,55.3973315428652,85.3666863218424,65.9943918875093,61.8791740812535,282.506447918168,45.9540935969929,96.3665742094488,46.3499114666501,21.2134674998748,45.9540935969929,306.048651911348,101.624526516745,146.656428274284,45.9540935969929,167.79149285131,126.443555536713,306.048651911348,80.4894619397201,67.0891581740182,0.0,146.656428274284,306.048651911348,126.443555536713,0.0,452.705080185633,306.048651911348,98.0259918302437,146.656428274284,106.011601750754,0.0,0.0,103.377437004873,149.780742168279,0.0,45.9540935969929,55.8829517037065,181.610633983671,96.3665742094488,46.2799916094431,25.1449270324178,0.0,0.0,92.6878998432134,5.06906347840001,251.942584723246,70.6266119795419,3.18557495074005,0.0,4.70464993506731,4.2758225378523,109.458187480541,3.03531456492792,8.42134524455969,14.1982752502387,3.66155544650244,8.8191685061815,3.40385140395838,8.8191685061815,3.40385140395838,11.0,3.0,9.0,14.0,0.0,9.9165171667461,24.0343051376565,0.0,9.1734144497964,11.9784252752488,5.47972926568322,0.0,0.0,2.0,3.0,2.0,2.0,1.0,0.0,6.0,4.0,6.0,6.0,0.0,8.0,5.0,4.0,16.6059738169012,0.0,15.8674335059855,0.0,0.0,11.9586211617162,2.0,38.0,0.0,0.0,0.0,0.0,28.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,17.0,7.0,11.0,0.0,6.0,3.0,4.0,9.0,0.0,16.0,3.0,8.0,2.0,8.0,12.0,11.0,2.0,5.0,0.0,10.0,2.0,5.0,0.0,104.55,167.79149285131,103.377437004873,525.332225913623,3.0,16.3333333333333,2.33333333333333,1.66666666666667,1.0,2.0,0.0,3.66666666666667,21.3333333333333,3.0,16.3333333333333,0.0,0.0,0.0,6.0,6.50443510468928
11517272,416.57,3.2258064516129,0.0,0.0,165.524606780725,91.5042709526456,0.0,140.263937730656,0.0,0.0,160.477031390996,484.0,44.0266666666667,159.0,1724.0,204.0,24.0,37.8013987118137,76.0703544095639,31.0,369.160171243986,1785.08280826895,56.0445514391629,198.024908413393,265.836858711534,303.385733733169,324.405283741823,338.405283741823,116.941788004638,3247.0,216.466666666667,353.885784291318,454.401795663266,2745.59310344815,153.910940430566,255.449469015552,4727.0,315.133333333333,322.308194165248,467.833754395471,644.616388330496,300.297270735837,779.960597739894,2744.57738302861,182.92063505905,386.952278967132,301.559997399535,2744.82456874289,182.937217916193,301.580203631338,3189.60876874289,212.72836458286,108.480523713741,450.648061040898,340.075942099771,448.267802164961,2748.14186874291,183.15916458286,301.846068127536,388.847967464905,3606.96666874289,240.70444458286,516.37620854078,379.730356926215,510.61620854078,2734.38401874289,182.24840458286,137.215894061214,300.853567610443,387.261218368982,28.0585786732675,38.4120604566494,37.4785651224767,31.0603559595213,28.4007503628095,24.9363179137981,14.77883133923,8.82520426189009,37.5170513622102,94.8429337952725,46.2028437119777,61.8791740812535,329.590855904529,0.0,96.3665742094488,54.0803650960155,21.3234182621767,0.0,353.13305989771,124.184606476427,132.511389129473,0.0,152.421232571598,104.274763034302,353.13305989771,104.274763034302,19.9098434421253,0.0,132.511389129473,353.13305989771,104.274763034302,0.0,485.644449027183,353.13305989771,34.0611475502205,149.296918677603,80.8934916282809,0.0,0.0,85.3666863218424,152.421232571598,0.0,0.0,80.4872447867292,119.33681761615,107.366462097055,3.12431389399505,25.1449270324178,16.7855295481303,0.0,43.5975002114004,19.5651055143103,294.328076949623,85.5832889268723,0.0,5.24342809458424,0.0,4.2758225378523,125.959036866689,3.30765113488839,10.7252670455045,19.0057330085143,3.78342870099129,9.33625418879149,3.58170595783138,9.33625418879149,3.58170595783138,12.0,3.0,10.0,21.0,0.0,10.8938345256274,12.3064937021702,0.0,9.22149275982411,12.3064937021702,5.5487360733849,0.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,7.0,5.0,6.0,6.0,0.0,10.0,7.0,6.0,16.1679068771702,0.0,18.025200136124,0.0,0.0,14.0502519461245,2.0,38.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,20.0,8.0,11.0,0.0,6.0,3.0,4.0,10.0,0.0,19.0,3.0,8.0,2.0,8.0,15.0,14.0,2.0,5.0,0.0,13.0,2.0,5.0,0.0,97.72,152.421232571598,85.3666863218424,541.295681063125,3.0,18.3333333333333,2.33333333333333,1.66666666666667,1.0,2.0,0.0,3.66666666666667,23.3333333333333,3.0,18.3333333333333,0.0,0.0,0.0,6.0,6.50443510468928
135398740,255.27,16.1290322580645,0.0,0.0,37.4410311910312,45.0626484626485,0.0,69.726381951382,0.0,0.0,76.1584680149507,133.0,12.3827160493827,50.0,364.0,48.0,14.0,30.3325964768624,35.1546665796143,24.0,153.580085621993,467.701225000028,30.9981356085137,123.173713665426,135.580085621993,135.580085621993,135.580085621993,135.580085621993,54.7921810341429,632.0,70.2222222222222,109.023644818154,145.541770565658,523.20689655173,24.5709425741251,119.818854597174,1209.0,134.333333333333,136.37204043502,193.959049012842,272.74408087004,88.3158813408813,356.501587301587,474.863097837993,52.6673283312056,108.230985640072,82.0090822412019,474.983102600026,52.6808114000029,82.0331524007717,704.23183718915,78.4253152432389,49.8276321667403,166.835340586223,124.667301755381,163.998007252889,476.73543594436,52.8774984382623,82.3422316434047,110.188980258944,912.433337819577,101.814815313286,221.127422255303,165.381056967658,214.442183573649,467.169485748363,51.8066984164847,82.0947049028625,81.349566215459,108.371259539312,12.0357280901873,15.4024019531946,16.9913638017586,12.3711222404579,13.0429138291779,7.13072608135276,4.65837680861602,0.0,55.071495640925,85.3666863218424,78.0246890788122,25.4412967522757,58.8555099829516,0.0,96.3665742094488,87.4593783369855,6.60374269416234,0.0,94.1688159727225,110.848650579278,121.511501241867,0.0,207.889591252318,24.4705605688267,94.1688159727225,24.4705605688267,86.3780900104513,0.0,121.511501241867,94.1688159727225,24.4705605688267,0.0,215.680317214589,94.1688159727225,18.0107506830303,187.979747810193,0.0,32.8971874720655,0.0,136.274624476938,156.981653097222,32.3878826960605,0.0,73.7879056213834,143.408800826326,129.263761681514,45.0547704745431,16.7855295481303,16.7855295481303,0.0,0.0,0.0,0.0,82.3977139761322,24.5532521614196,5.08466770983507,4.70464993506731,0.0,79.3133289331014,2.39370399900902,6.80467870157696,20.2243656016276,1.59181408103736,7.3361786727633,0.79128784747792,7.3361786727633,0.79128784747792,1.0,0.0,0.0,0.0,0.0,-0.614344293272865,11.4911430776014,0.0,8.85565187494751,11.4911430776014,5.20257180650038,0.0,3.88506708238851,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.71065067421325,0.0,0.0,0.0,0.0,29.0,113.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,5.0,10.0,6.0,2.0,4.0,5.0,5.0,3.0,0.0,4.0,4.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.28,205.990498493223,136.274624476938,285.930232558139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
