cid,s4_pathLength,SHED_DL,mindO,phLevel3,NdssC,nROR,minssCH2,F01[C-O],P_VSA_LogP_6,MATS4e,F06[O-O],nCs,MaxsOH,P_VSA_charge_1,nR=Ct,F02[N-O],mindssC,VE1sign_B(p),MATS6e,ARR,VE2sign_Dt,CATS2D_09_DL,CATS2D_07_LL,NssCH2,MaxdssC,CATS2D_04_LL,CATS2D_07_DL,P_VSA_LogP_3,F03[C-N],nOxolanes,F04[O-O],H-054,CATS2D_07_DA,VE1_B(m),C-002,CATS2D_04_DD,QEDu,MATS6v,H-046,D/Dtr09,CATS2D_03_DA,B02[N-O],IC2,mindsN,Eig03_EA(dm),CATS2D_06_DA,GATS6e,C-040,nOHs,D/Dtr05,gmin,MATS4m,C-018,MaxdsCH,P_VSA_charge_12,C-041,C-019,GATS3m,F10[N-O],nCp,MATS5v,CATS2D_04_AL,nR=Cs,MATS4i,GATS4m,BIC5,SpPosA_B(i),MATS3v,SpMin1_Bh(p),C-009,AVS_B(m),SpMax1_Bh(i),GATS6m,F02[C-N],P_VSA_MR_5,minaasC,P_VSA_charge_2,MATS5m,VE2sign_B(e),B03[N-O],CATS2D_09_AA,P_VSA_MR_2,arLevel2,Eig02_EA(dm),N-073,JGI10,CATS2D_01_AA,B01[N-N],P_VSA_charge_10,nOHp,GATS7p,C-043,CATS2D_07_AP,N-072,CATS2D_03_AA,B01[C-O],MATS2p,CATS2D_05_DA,JGI2,JGI5,CATS2D_07_AA,C-005,MaxssCH2,CATS2D_05_AA,JGI3,F09[N-P],nPyridines,SpDiam_AEA(dm),F01[N-O],SpMax_AEA(bo),F04[N-S],O-060,B03[N-N],SM11_EA(dm),C-007,F07[N-P],VE1sign_A,C-026,JGI7,B10[C-F],P_VSA_LogP_5,GATS5m,GATS8p,nCt,nRCOOR
476082,0.0,0.1540179269526665,0.7699199954135912,0.0,0.0,0.0769230769230769,0.3152770134148203,0.0714285714285714,0.2293546872751722,0.5407853374722058,0.0,0.0625,0.7166235756919028,0.541442806990537,0.0,0.0,0.645769959368592,0.2860666718619578,0.4783279344453444,0.5000000000000006,0.2708109088629858,0.0,0.0,0.0833333333333333,0.5935494198144018,0.0,0.0,0.42662138997295,0.3529411764705882,0.0,0.0,0.0,0.25,0.2195516330364358,0.0416666666666666,0.3333333333333333,0.3840880495522667,0.1955445064789786,0.0,0.1426158852666637,0.2727272727272727,0.0,0.7305843120043041,0.0,0.1708897730440585,0.0952380952380952,0.3796497457538187,0.0,0.0,0.0502696931868399,0.2543373191943633,0.6151740162070984,0.0,0.0,0.0303580479927306,0.0,0.0,0.3728302858044401,0.6,0.0,0.3036925215398455,0.0476190476190476,0.0,0.366145323334106,0.2934134202144751,0.829805148096387,0.5524960585157332,0.8312707681814884,0.585287588767367,0.0,0.3785550569164604,0.8062690840263773,0.3360577214956802,0.2647058823529412,0.0971525366778543,0.5948398689776768,0.0732597358381132,0.2323219608460221,0.1614536704618583,1.0,0.0,0.1204570704545744,0.0,0.104567635578897,0.3333333333333333,0.2830859835100119,0.0,0.0,0.1926352861871558,0.0,0.3045393407482544,0.5,0.125,0.0,0.3333333333333333,1.0,0.2732043491188115,0.125,0.3431599320241679,0.4275524475524482,0.0909090909090909,0.0,0.8381629928081951,0.1052631578947368,0.471357817026446,0.75,0.0,0.243658132312402,0.0,0.6544738109970969,0.0,0.0,1.0,1.2055089535014518e-10,0.3333333333333333,0.6666666666666666,0.3028191603358762,0.0,0.5185780486786628,0.0,0.0346564036757924,0.6301782852062622,0.2284656234753822,0.0,0.0
136238816,0.0,0.1617817506854857,0.8544805666536707,0.0,0.3076923076923077,0.0,0.3157095213213715,0.3214285714285714,0.4045701228126377,0.4253277374853708,0.2631578947368421,0.0,0.0,0.2227252696288183,0.0,0.0909090909090909,0.4848156722977461,0.3691504087779916,0.5539291999605948,0.1666666666666668,0.8056465702362298,0.0,0.0588235294117647,0.0666666666666666,0.5808500901209556,0.0,0.1538461538461538,0.1323072074067188,0.2941176470588235,0.0,0.75,0.0,0.0,0.2351587221486933,0.0,0.0,0.1578128190985957,0.452104924525746,0.1818181818181818,0.2894236523684461,0.0909090909090909,1.0,0.5815058645357778,0.7865412405493961,0.5780038584534383,0.0,0.5477811942174877,0.2727272727272727,0.0,0.1034100950486224,0.2950976015751858,0.6208481215796172,0.0,0.6810404410994894,0.2429735131578604,0.25,0.0,0.6583739563334343,0.8,0.3157894736842105,0.2376293258940789,0.1666666666666666,0.1666666666666666,0.774996561187882,0.4306619984578707,0.5797467782294482,0.4943099855509141,0.0634696325273358,0.4517266316079209,0.0,0.272662405949593,0.6713382073086125,0.3483177286956661,0.1764705882352941,0.5408068069607854,0.5905183992844911,0.4611521548186582,0.3523382280001857,0.1303454032632318,1.0,0.0,0.2105126790675115,0.0,0.6423772683918643,0.3333333333333333,0.4022286136905245,0.0,0.0,0.7231353490969568,0.0,0.9585120105526111,0.0,0.0,0.0909090909090909,0.1111111111111111,1.0,0.7276466157200135,0.125,0.6152881491193,0.4738277511961719,0.0,0.0,0.5583756311507954,0.0,0.5111855040119025,0.5,0.0,0.4802950029640966,0.0,0.5759312895898097,0.0,0.4,1.0,0.6830182104537932,0.6666666666666666,0.6666666666666666,0.3245155153686359,0.0,0.4319774662881478,0.0,0.3923079616872491,0.6517251567748338,0.2125769213713939,0.0,0.5
45272643,0.359375,0.4498610300382603,0.9242673616693232,0.375,0.2307692307692307,0.0,0.5087399787465914,0.1071428571428571,0.1241258961659474,0.4824979013751585,0.0,0.0208333333333333,0.8000161195188717,0.4128410514039018,0.0,0.0909090909090909,0.5763425586360675,0.2205288552324293,0.4406298806119983,0.3870967741935481,0.2209185942481482,0.0,0.0,0.0666666666666666,0.8117413111357269,0.0,0.1538461538461538,0.4814051712149708,0.4705882352941176,0.0,0.0,0.0,0.25,0.2853123964737186,0.0208333333333333,0.0,0.5878750186519756,0.3574030116512128,0.0202020202020202,0.2780636947176386,0.0,1.0,0.831058144930755,0.8910329845644646,0.2564780334705864,0.0952380952380952,0.5075736586707554,0.0909090909090909,0.0,0.1768385269914297,0.7970897970862443,0.5961176381667069,0.5,0.7264815493734079,0.0303580479927306,0.25,0.1666666666666666,0.3113860601139829,0.0,0.1052631578947368,0.4517451539450059,0.0952380952380952,0.0833333333333333,0.5981111196601855,0.0974705252240366,0.9187573259092342,0.5976390269475793,0.4152894781567566,0.3790337611498313,0.0,0.5789622172603273,0.7834299455916769,0.3275494697293832,0.2647058823529412,0.2048723575324433,0.6339186389217015,0.0909090909090911,0.4367852076050716,0.0387832091326495,1.0,0.125,0.0660275199841096,0.125,0.2627768128434322,0.3333333333333333,0.3907252229513713,0.0,0.0,0.1446270698193911,1.0,0.2968809838867304,0.0,0.0,0.0909090909090909,0.1666666666666666,1.0,0.737041464692767,0.375,0.5962571332661927,0.4146853146853145,0.1818181818181818,0.0,0.7263894887314291,0.1052631578947368,0.6037201281103717,0.0,0.0,0.4398543896774229,0.0,0.702201550779828,0.3333333333333333,0.0,1.0,0.2356754992467364,0.0,0.0,0.0295582146430152,0.0,0.510268807665011,0.0,0.2142628116189462,0.2785299341641709,0.2327872276080857,0.1428571428571428,0.0
16735488,0.2604166666666666,0.3087323408087168,0.8500897732557836,0.5,0.2307692307692307,0.0769230769230769,0.4038653674834533,0.2142857142857142,0.370418680937465,0.6608181926221065,0.1052631578947368,0.0625,0.80034888459454,0.377900733487489,0.125,0.3636363636363636,0.4622263450526317,0.4464282262080626,0.6345337247820309,0.0,0.1870400166278218,0.0,0.0,0.0333333333333333,0.6441264088154092,0.0166666666666666,0.1538461538461538,0.3359436532756042,0.2058823529411764,1.0,0.375,0.5,0.25,0.2857719773768217,0.0208333333333333,0.3333333333333333,0.5506311690073308,0.2305209573098636,0.0,0.0,0.1818181818181818,1.0,0.6211356269523551,0.0,0.4791950998842734,0.0952380952380952,0.3387844730553461,0.0909090909090909,0.3333333333333333,0.064606798031526,0.6111553035075659,0.8283991041210734,0.5,0.5662387473756615,0.0,0.25,0.0,0.4378632037409086,0.0,0.0526315789473684,0.4311760843048458,0.0952380952380952,0.0,0.6369029922066769,0.1806722005667442,0.7613398083180966,0.4206428173028431,0.4289015542175007,0.4589650929232314,0.5,0.2736781269015025,0.4897559533478635,0.315031966870597,0.088235294117647,0.0748071763680078,0.5551672137653408,0.1673209056868872,0.4363761754260704,0.3501033551016649,0.0,0.0625,0.0899477660951743,0.0,0.2845913695632986,0.0,0.3271075214538112,0.0,0.0,0.0391399523127945,0.5,0.2761924453488277,0.0,0.0,0.1818181818181818,0.1111111111111111,1.0,0.2426849068613764,0.125,0.507552870090632,0.7868181818181813,0.0909090909090909,0.4285714285714285,0.5385510627179055,0.0526315789473684,0.6077235772357721,0.0,0.0,0.4055767036043838,0.0,0.5053715265731054,0.0,0.0,0.0,0.3835657753583988,0.0,0.0,0.3699021992466144,0.0,0.8712029808374736,0.0,0.0273050453203213,0.5005097921507219,0.3883560817121432,0.0,0.0
5272227,0.40625,0.5154840455167523,0.8756815862419844,0.25,0.1538461538461538,0.0,0.5136002665037712,0.0357142857142857,0.1259102279707083,0.5546778927722912,0.0,0.0208333333333333,0.0,0.2118870349894644,0.0,0.0909090909090909,0.495610960326428,0.2987634825322273,0.4904648377427718,0.6750000000000003,0.1207328760873622,0.5,0.4117647058823529,0.0,0.7121502288827881,0.0666666666666666,0.1538461538461538,0.4475026968106597,0.3529411764705882,0.0,0.0,0.0,0.25,0.5076187131947237,0.0,0.0,0.5690630006596601,0.3309215782712091,0.0,0.0,0.0,1.0,0.5730721877861051,0.0,0.5067611839831796,0.0,0.3740610026318156,0.1818181818181818,0.0,0.0,0.7674610119275984,0.5627565105035527,0.0,0.0,0.0,0.25,0.0,0.5028470438193701,0.0,0.0526315789473684,0.4477546555455891,0.1428571428571428,0.0,0.4076249972094681,0.4550058125521142,0.8537838669081682,0.5665585814420533,0.5570704838879723,0.6155015902029306,0.0,0.3917079884111785,0.5752955780333844,0.4312075434820434,0.2352941176470588,0.3305834539123029,0.4015407204217312,0.0909090909090911,0.3306935598931423,0.079682943174389,0.0,0.0,0.1081347938571545,0.5,0.4612751355873128,0.0,0.3719782377026191,0.0,0.0,0.1120664927485469,0.0,0.3669230047370699,0.0,0.0,0.2727272727272727,0.0,1.0,0.3404438112243048,0.0,0.3944354668727583,0.5735294117647064,0.0,0.0,0.485746552300386,0.0,0.4611973392461201,0.0,0.0,0.5450375104361036,0.0,0.4157636788372252,0.0,0.0,0.0,0.4003989489275468,0.0,0.0,0.0927921673936135,0.375,0.339911628013461,1.0,0.473578550451349,0.7821383705551882,0.3014058660355284,0.0,0.0
44379068,0.1979166666666665,0.3433459736823031,0.8238621340113718,0.5,0.2307692307692307,0.0,0.4730343679500734,0.1428571428571428,0.2297578212824886,0.5245818011525358,0.0526315789473684,0.0833333333333333,0.7981930724895617,0.3347647630007533,0.125,0.2727272727272727,0.5073603887842015,0.4027617403108249,0.5853804084545849,0.0,0.0305201295498937,0.1,0.0,0.05,0.7389005554063265,0.0333333333333333,0.1538461538461538,0.3359436532756042,0.2058823529411764,0.0,0.25,0.5,0.25,0.2277914135336424,0.0416666666666666,0.3333333333333333,0.6698328299495092,0.2597422168511926,0.0505050505050505,0.0,0.0,1.0,0.7274333473796102,0.0,0.4878675880773828,0.0952380952380952,0.3832214971858618,0.0909090909090909,0.3333333333333333,0.0501476651002064,0.7585423492632739,0.4779910526748666,0.5,0.647579254712839,0.0,0.25,0.0,0.6245255816581641,0.0,0.1052631578947368,0.4551247168327854,0.1428571428571428,0.0,0.3365362783754352,0.516901909080197,0.9230917025848712,0.3690283107071179,0.6312403565720969,0.5059322142268123,0.5,0.2738684751953362,0.4776629849356633,0.343696474317229,0.088235294117647,0.1161689720865263,0.5551672137653408,0.1673209056868872,0.3725859287896944,0.2202550242161705,0.0,0.0625,0.0899477660951743,0.0,0.4458822580106728,0.0,0.0,0.0,0.0,0.0,0.5,0.3440453773641823,0.0,0.0,0.1818181818181818,0.0,1.0,0.5388360266091583,0.125,0.5662974152400104,0.7863157894736843,0.0909090909090909,0.0,0.6590356081184001,0.0526315789473684,0.6492450638792099,0.0,0.0,0.6987970014936458,0.0,0.4125896405498985,0.3333333333333333,0.0,0.0,0.5095450191594806,0.0,0.0,0.2621914854070206,0.0,0.7588554100264528,0.0,0.0273050453203213,0.5203231642395408,0.2484509328644292,0.0,0.0
5272239,0.40625,0.4804232920097996,0.8818908226363146,0.25,0.1538461538461538,0.0,0.5136002665037712,0.0357142857142857,0.2494705038030942,0.5012170280056211,0.0,0.0208333333333333,0.0,0.2118870349894644,0.0,0.0909090909090909,0.4946007536878025,0.3244658001396628,0.5294496328085807,0.6750000000000003,0.065374259722014,0.5,0.5,0.0,0.7054250354104191,0.0833333333333333,0.0769230769230769,0.4102108054097682,0.3235294117647059,0.0,0.0,0.0,0.125,0.4781375803219071,0.0,0.0,0.4523414511463364,0.3306536583071836,0.0303030303030303,0.0,0.0,1.0,0.635568716774678,0.0,0.3501629340716345,0.0,0.3417308501554094,0.0909090909090909,0.0,0.0,0.7668786477062596,0.5301827564488291,0.0,0.0,0.0,0.25,0.0,0.5095597925063159,0.0,0.1052631578947368,0.4410188134980914,0.0952380952380952,0.0,0.4156122021334085,0.4497842257288676,0.8900360658000178,0.5498652449536507,0.5186911936551475,0.6345136835393981,0.0,0.3721997233242198,0.5884865784592064,0.4835046032255256,0.2058823529411764,0.2496269569872853,0.4004428369373497,0.0909090909090911,0.3763083908003117,0.1356538011888056,0.0,0.0,0.1081347938571545,0.5,0.2766599589277922,0.0,0.4354703011946825,0.0,0.0,0.2241329854970943,0.0,0.3227317768760313,0.0,0.0,0.2727272727272727,0.0,1.0,0.3869173870819048,0.0,0.4618923372699781,0.5378787878787885,0.0,0.0,0.485746552300386,0.0,0.521409214092141,0.0,0.0,0.4499833382233189,0.0,0.4257981140719069,0.0,0.0,0.0,0.4003989489275462,0.0,0.0,0.1750821202107655,0.5,0.4615781663333126,1.0,0.285534848910297,0.6904245935809109,0.3499708498656855,0.0,0.0
137656437,0.0,0.1374211289238603,0.8533430630039726,0.0,0.1538461538461538,0.0769230769230769,0.3044670000526807,0.4285714285714285,0.6580049061752303,0.4572078875927102,0.4210526315789473,0.0,0.0,0.4305559857776526,0.0,0.0909090909090909,0.4803135782138705,0.5536337768569393,0.6157153217114183,0.2181818181818184,0.6357381977467763,0.0,0.0,0.0833333333333333,0.4414727590558283,0.0,0.0,0.3539360219166188,0.2058823529411764,0.0,0.75,0.0,0.25,0.1591435382331304,0.0,0.3333333333333333,0.1441176211417777,0.4508121599840189,0.1818181818181818,0.0,0.0,1.0,0.5113246284027626,0.0,0.4600927632704552,0.0,0.4972937165485353,0.1818181818181818,0.0,0.0,0.2809584899322039,0.6107706813837356,0.0,0.0,0.3199375678816638,0.0,0.0,0.6673959738932661,0.7333333333333333,0.3157894736842105,0.2588790911072276,0.0476190476190476,0.0,0.6911417421702988,0.4503373205722492,0.5674316725210874,0.3913428470815425,0.0526373276335426,0.4778402045353176,0.0,0.2101309473764514,0.4139195731509817,0.3162484470243046,0.088235294117647,0.2766297142781331,0.5418610714687775,0.3051269087076207,0.331666742776263,0.2710508861240854,0.0,0.0,0.1852130496280577,0.0,0.6423772683918643,0.0,0.3961221346380352,0.0,0.0,0.6851994626870596,0.0,0.904685547178217,0.0,0.25,0.0,0.2222222222222222,1.0,0.6760495483582916,0.0,0.5323005720897318,0.4692513368983956,0.2727272727272727,0.0,0.4882628076231295,0.1578947368421052,0.5332594235033261,0.75,0.0,0.527048907646485,0.0,0.5585584928877121,0.0,0.6000000000000001,0.0,0.6829968841280222,1.0,0.3333333333333333,0.2584230233741492,0.0,0.4351006516549466,0.0,0.2828554737534317,0.6987664645505469,0.2483740088846658,0.0,0.5
11779021,0.1953125,0.308035853905333,0.0,0.4375,0.0,0.0769230769230769,0.33566079172766,0.1785714285714285,0.5469478436457751,0.4068107033039872,0.0,0.0416666666666666,0.8423016221527277,0.6742891669032219,0.0,0.0909090909090909,0.645769959368592,0.1916460101377169,0.5764142464463815,0.5217391304347826,0.6914344555380085,0.1,0.0,0.0166666666666666,0.5935494198144018,0.0,0.0,0.6333758328688,0.3235294117647059,1.0,0.125,0.0,0.5,0.2247645246995782,0.0,0.3333333333333333,0.3963077522329497,0.383590795389527,0.0,0.1217200938228725,0.5454545454545454,1.0,0.7480724596992365,0.0,0.1708897730440585,0.1428571428571428,0.3665462510954523,0.0,0.3333333333333333,0.0957901510630185,0.5614622025048169,0.3734014343670285,0.0,0.0,0.0,0.0,0.0,0.4115524866930433,0.0,0.0526315789473684,0.3748885512023178,0.0952380952380952,0.0,0.3903184521405524,0.5296282452075063,0.9337084712740006,0.6819065790841643,0.5727657324765802,0.5469462708558441,0.5,0.3689330286738164,0.7966205072550174,0.3017357711216434,0.2058823529411764,0.0723535506448585,0.6032532514932938,0.0068659891539469,0.3531581940520212,0.0828515792084639,1.0,0.0625,0.0,0.1875,0.2721271009207366,0.3333333333333333,0.0,0.0,0.0,0.6720121729534058,0.5,0.3223154950201827,0.5,0.125,0.0,0.3888888888888888,1.0,0.5781118928727706,0.5,0.7432024169184283,0.5674909090909093,0.2727272727272727,0.0,0.3115019401843211,0.2105263157894736,0.7208672086720863,0.0,0.0,0.585209971398357,0.0,0.7228662446717631,0.0,0.0,1.0,1.2055089535014518e-10,0.0,0.0,0.207634254868962,0.0,0.6174000473148794,0.0,0.1085303722172696,0.6174226864424277,0.3443465555880988,0.1428571428571428,0.0
54728125,0.3229166666666656,0.4350502397971788,0.9047086180557796,0.5,0.8461538461538463,0.0769230769230769,0.346853936217723,0.3571428571428571,0.2297578212824886,0.5668386169975033,0.5263157894736842,0.0625,0.8740836883425369,0.8539235198145531,0.375,0.5454545454545454,0.3584308170516027,0.6788803185389036,0.833707689224211,0.0,0.1415339665958192,0.2,0.0,0.0333333333333333,0.6757720590004874,0.1166666666666666,0.1538461538461538,0.4105274360773819,0.3235294117647059,1.0,0.625,0.5,0.25,0.5653605463834984,0.0208333333333333,1.0,0.1646503056135037,0.288143192035988,0.0101010101010101,0.0,0.1818181818181818,1.0,0.8063760253465644,0.0,0.5163900948353654,1.0,0.2741113021665496,0.2727272727272727,0.3333333333333333,0.1022119467184732,0.6198767703735393,0.6936459748750433,0.5,0.5098455116237258,0.0,0.25,0.6666666666666666,0.4927279091084601,0.1333333333333333,0.1578947368421052,0.4268557401310482,0.5238095238095237,0.5,0.4417628874881593,0.3161191558759493,0.8087858355172654,0.5791292580176437,0.6158715860148587,0.6786499830372503,0.5,0.3243049026932874,0.6243226541574876,0.2660790971135478,0.2647058823529412,0.2702313105620853,0.5551672137653408,0.3491390875050692,0.3718655952651408,0.2534255748596529,0.0,0.0625,0.4589030769316407,0.0,0.35552996096825,0.0,0.260186177286371,0.0,0.0,0.0,0.5,0.2984385044244921,0.0,0.0,0.3636363636363636,0.1111111111111111,1.0,0.5361224950955642,0.125,0.4296390523135608,0.6809731113956449,0.0909090909090909,0.0,0.4571334822874915,0.0526315789473684,0.680386178861789,0.0,0.0,0.4725321831136881,0.0,0.6743277474913043,0.0,0.0,0.0,0.3884543812678766,0.0,0.0,0.5217155090924868,0.0,0.7862212308628195,0.0,0.0819151359609638,0.5521032721022724,0.3910954707856212,0.1428571428571428,0.0
54768471,0.34375,0.3654154486989964,0.8565487124906486,0.5,0.1538461538461538,0.0769230769230769,0.4038147773073431,0.3571428571428571,0.269119987137068,0.2993530471110875,0.2631578947368421,0.0416666666666666,0.0,0.4305559857776526,0.0,0.2727272727272727,0.4734297472649287,0.5530888782197045,0.613090100794376,0.2322580645161288,0.7538177315964011,0.0,0.0,0.0833333333333333,0.4351455928466101,0.0,0.1538461538461538,0.4366953348064865,0.2647058823529412,0.0,0.0,0.0,0.25,0.1592589248651815,0.0,0.3333333333333333,0.1459858626742616,0.3484533681882879,0.0,0.0,0.5454545454545454,1.0,0.6141200398239186,0.0,0.4438268138381691,0.0952380952380952,0.3761989987961481,0.1818181818181818,0.0,0.0,0.338650384005406,0.4061564985072734,0.0,0.0,0.2514781207265632,0.0,0.0,0.5870007942744804,0.2,0.2105263157894736,0.2445898911336394,0.0952380952380952,0.0,0.2209105989166036,0.7856480171879694,0.7434901196891538,0.4216148848563135,0.8579343183075121,0.4793594278507433,0.0,0.2094913353638858,0.464202986824243,0.3497453718408232,0.2647058823529412,0.2945223055445816,0.5463399360089174,0.0732597358381132,0.2673304797088391,0.2920869651216148,1.0,0.25,0.4378566928663277,0.0,0.6459653030917751,0.0,0.2747869465807521,0.0,0.0,0.1066911834094944,0.0,0.4283269880924862,0.0,0.25,0.0,0.1111111111111111,1.0,0.4074380020740323,0.5,0.46886743791909,0.426136363636364,0.0909090909090909,0.0,0.5416209374841452,0.2631578947368421,0.6794425087108013,0.75,0.0,0.4588892094738963,0.0,0.5860574015052644,0.0,0.6000000000000001,0.0,0.6874844010797903,0.3333333333333333,0.3333333333333333,0.5690147612260131,0.0,0.429672033170221,0.0,0.2828554737534317,0.6749161618417866,0.2165109831626352,0.0,0.5
135972443,0.1875,0.2178142411450496,0.838419628020469,0.4375,0.1538461538461538,0.0,0.4017925269676176,0.1071428571428571,0.1392454796068622,0.5309359323864784,0.0,0.0416666666666666,0.765917977784872,0.4712180916561004,0.0,0.0909090909090909,0.4991425014782258,0.3003075284759055,0.4693893246314331,0.2727272727272725,0.5238665883275692,0.0,0.0,0.0333333333333333,0.5706379071779732,0.0,0.1538461538461538,0.3359436532756042,0.3235294117647059,0.0,0.0,0.0,0.25,0.368696819678175,0.0,0.0,0.5198613947197535,0.2629803609030645,0.0,0.115962238676443,0.0909090909090909,1.0,0.6733061143936447,0.7672214325683657,0.2108697405414886,0.0952380952380952,0.4231956605924006,0.0909090909090909,0.0,0.0403885941797314,0.6573887340827582,0.6346656231986788,0.0,0.0,0.0303580479927306,0.25,0.0,0.4110569700532306,0.0,0.1052631578947368,0.3919741386999588,0.0476190476190476,0.0,0.2970014669885497,0.3683720170334654,0.9397089578673848,0.6784147410760477,0.7236302880658855,0.7589370503744806,0.0,0.3275426101669367,0.7634301548720375,0.3613555541017109,0.2058823529411764,0.2998465237840509,0.5728189994012542,0.1560252461110389,0.3293789069829265,0.1386579961446583,1.0,0.0625,0.0870811569206321,0.25,0.2490344166118503,0.3333333333333333,0.0,0.0,0.0,0.1714033317593294,1.0,0.3528143697971371,0.0,0.0,0.0909090909090909,0.1111111111111111,1.0,0.5124218470388309,0.375,0.5211967644479071,0.5402181818181818,0.1818181818181818,0.0,0.3994678814475255,0.1052631578947368,0.8754208754208757,0.0,0.0,0.4089452666501796,0.0,0.640869056719283,0.0,0.0,1.0,0.1690227932782555,0.0,0.0,0.0220475676544947,0.0,0.637420156139105,0.0,0.2037376458516285,0.6443166840889134,0.3197827556591926,0.2857142857142857,0.0
46232069,0.3046875,0.479012705246235,0.8925278651720949,0.875,0.6923076923076923,0.1538461538461538,0.3617039095074399,0.3928571428571428,0.2297578212824886,0.5445573936727224,0.2631578947368421,0.0625,0.819325236506289,0.5931787263763142,0.375,0.4545454545454546,0.3963602562228533,0.5479091947376843,0.7628851728409727,0.0,0.210249316786713,0.2,0.0,0.0333333333333333,0.6567136486651444,0.0666666666666666,0.1538461538461538,0.3732355446764923,0.3529411764705882,1.0,0.625,0.5,0.25,0.4831422167679388,0.0208333333333333,0.3333333333333333,0.2587000657582562,0.2642541010327283,0.0101010101010101,0.0,0.1818181818181818,1.0,0.938398101931684,0.0,0.7173313475199862,0.4761904761904761,0.2855907963039046,0.2727272727272727,0.3333333333333333,0.0800775883449157,0.6679154305357802,0.593577110656853,0.5,0.5860887153071347,0.0769640547238038,0.25,0.3333333333333333,0.476092719462349,0.1333333333333333,0.1052631578947368,0.4342399825609713,0.4285714285714285,0.25,0.4602519675973262,0.3686692657819306,0.923970221344251,0.6155015145905747,0.7327781144149532,0.6717709066867594,0.5,0.349545396634813,0.6064029224451879,0.2943300212693197,0.1470588235294117,0.3398119064070468,0.5551672137653408,0.1673209056868872,0.4109507060229571,0.1952933099828042,0.0,0.0625,0.2177568135604624,0.0,0.451573356886076,0.0,0.3008536653766337,0.0,0.0,0.3719673473953711,0.5,0.317738708911476,0.0,0.0,0.1818181818181818,0.1111111111111111,1.0,0.5538555297705541,0.125,0.4370594159113772,0.6666771159874599,0.0909090909090909,0.0,0.4785606466806274,0.0526315789473684,0.6305018222596014,0.0,0.0,0.532245554430548,0.0,0.6834753413617278,0.0,0.2,0.0,0.4762766997502675,0.0,0.0,0.3868852774958124,0.0,0.6680995548099877,0.0,0.4836926688189473,0.5161408214734902,0.3432844440320973,0.1428571428571428,0.25
145964624,0.34375,0.482168575276952,0.8213639804275417,0.5,0.3076923076923077,0.0,0.5046104140823562,0.2142857142857142,0.1325365915229482,0.2551608247770962,0.0,0.0208333333333333,0.0,0.0702790869816381,0.125,0.4545454545454546,0.4790118067779915,0.3108279816211079,0.5273106115123847,0.2400000000000001,0.4053979388092734,0.1,0.1470588235294117,0.0333333333333333,0.7033239056888695,0.0166666666666666,0.0,0.3601463208560943,0.2352941176470588,0.0,0.125,0.0,0.0,0.2679951693410901,0.0,0.0,0.4233425216089991,0.3466736252526848,0.0303030303030303,0.0,0.1818181818181818,1.0,0.8280434085096127,0.0,0.4907201068554311,0.0476190476190476,0.3875030068380616,0.1818181818181818,0.0,0.0,0.3475125592401746,0.3529816057637884,0.5,0.6821905892469066,0.0,0.25,0.0,0.5853263989744205,0.0666666666666666,0.1052631578947368,0.3351231190354235,0.2142857142857142,0.1666666666666666,0.499775757202207,0.7805766659436351,0.8698420875780256,0.4766108525382924,0.5690912759004061,0.5245869698500214,0.0,0.3036747673812425,0.511377546358962,0.3620686306900191,0.1764705882352941,0.1860849273804964,0.6605895452027366,0.2405806415250004,0.3199751306086765,0.2802322304438894,1.0,0.125,0.2663792723550024,0.0,0.4491137423664113,0.0,0.3433058500196306,0.0,0.0,0.0644240141108331,0.0,0.3408706099267724,0.0,0.0,0.1818181818181818,0.0,1.0,0.5099583841075525,0.0,0.5127109277135042,0.383292383292383,0.0,0.1428571428571428,0.5418194993142404,0.2105263157894736,0.5586527293844367,0.0,0.0,0.4512830700538439,0.0,0.5925947623233765,0.0,0.4,0.0,0.6437670674768238,0.0,0.3333333333333333,0.5359613264663051,0.125,0.3835636454723833,0.0,0.2258625793942918,0.6690210146474366,0.2766336543585764,0.0,0.25
