cid,s4_pathLength,SHED_DL,phLevel3,minssCH2,F04[N-O],P_VSA_LogP_6,SM12_AEA(dm),P_VSA_e_5,nR=Ct,VE1sign_B(p),VE2sign_Dt,SpMaxA_EA(dm),CATS2D_07_LL,NssCH2,MaxdssC,CATS2D_07_DL,F03[C-N],LOC,CATS2D_07_DA,CATS2D_02_AL,D/Dtr09,Eig03_EA(dm),gmin,s3_numAroBonds,CATS2D_02_DL,P_VSA_charge_12,F10[N-O],nCp,GATS4m,F02[C-N],MaxsCH3,arLevel2,CATS2D_07_AP,CATS2D_03_AA,F09[N-P],SpDiam_AEA(dm),SpMax_AEA(bo),VE1sign_A
482506,0.1953125,0.1067361499240931,0.4375,0.4380342837250512,0.1,0.1321334575156318,0.5700411803990504,0.4010618137286064,0.0,0.3150913670194256,0.404985938097028,0.3405246628213493,0.0,0.0166666666666666,0.5935494198144018,0.0,0.3823529411764705,0.2074354996593196,0.625,0.0476190476190476,0.1129421736101492,0.1708897730440585,0.6985517253908355,0.0,0.0,0.0303580479927306,0.0,0.0526315789473684,0.5596312823543339,0.2058823529411764,0.0,0.1875,0.25,0.2222222222222222,0.0,0.7733669019791451,0.6745433470369293,0.2755589915580823
135398592,0.1979166666666665,0.1540179269526665,0.5,0.4228253736767399,0.6000000000000001,0.1129064335340166,0.5622759317917786,0.3805826775190919,0.0,0.4130710420982215,0.3157925152387517,0.1455695861301966,0.0,0.0333333333333333,0.588931147940609,0.0,0.3235294117647059,0.2048109046815748,0.25,0.1428571428571428,0.1070630618661336,0.4732231544411615,0.738351116421695,0.0,0.0833333333333333,0.0303580479927306,0.0,0.0526315789473684,0.3574769444039595,0.1764705882352941,0.0,0.1666666666666667,0.0,0.2222222222222222,0.0,0.3625168652698789,0.6031744075787726,0.3618865550343421
54729987,0.1979166666666665,0.2058215605391445,0.4166666666666675,0.3885795808394257,0.2,0.3180027353514674,0.5460086928446984,0.5142699487619597,0.0,0.2224389822280985,0.0687992835582428,0.1698608837451746,0.0,0.0333333333333333,0.3959247188692019,0.0769230769230769,0.088235294117647,0.2225582688799039,0.125,0.238095238095238,0.0,0.2508056916976566,0.6675003504323014,0.0,0.1666666666666666,0.1458045178891771,0.0,0.0526315789473684,0.4412684428551978,0.088235294117647,0.0,0.0,0.0,0.1111111111111111,0.0,0.4235698125334128,0.4889533060513602,0.1862766031980686
42637244,0.28125,0.5294210260879089,0.4,0.2969562520038412,0.2,0.1944424595190807,0.6759499659885642,0.6479572200048275,0.0,0.0184222807797515,0.153353564859527,0.2403787213316247,0.0,0.0166666666666666,0.1094585487911241,0.1538461538461538,0.088235294117647,0.1970961422592486,0.25,0.1428571428571428,0.0,0.5973096054487264,0.2408736956650669,0.0,0.1666666666666666,0.0,0.0,0.0526315789473684,0.4545013427803345,0.088235294117647,0.0,0.1,0.0,0.2777777777777778,0.0,0.7757566000489124,0.9058518803782668,0.0484812871818784
25197642,0.453125,0.6410914843473609,0.375,0.5195491181648176,0.1,0.0,0.5591349477763149,0.2987877573187959,0.0,0.079631029703667,0.2539546868790727,0.1591505014301857,0.2647058823529412,0.0666666666666666,0.5647470078912152,0.1538461538461538,0.1470588235294117,0.3102326376279568,0.0,0.1904761904761904,0.0,0.2990321128157831,0.2852501005475966,0.1666666666666666,0.25,0.0752064309833027,0.0,0.2105263157894736,0.5834090651589352,0.1176470588235294,0.8787041906006545,0.25,0.0,0.0,0.0,0.4513350938449398,0.5912022385736968,0.5091779215581378
25197514,0.46875,0.6334772564146594,0.375,0.5093211354810347,0.1,0.0,0.559134977457707,0.3332401897378642,0.0,0.367744628356852,0.448116630616801,0.1436236232418751,0.3823529411764705,0.05,0.5460834436543666,0.0769230769230769,0.1470588235294117,0.2497597397197745,0.0,0.3809523809523809,0.0,0.4438268138381691,0.2804591926221302,0.3333333333333333,0.25,0.0752064309833027,0.0,0.1052631578947368,0.693805609009172,0.1176470588235294,0.7300839213559621,0.25,0.0,0.0,0.0,0.4513351146050801,0.5912022560531844,0.5768109268712343
6478043,0.2265625,0.411643121078289,0.4375,0.3502657326290129,0.3,0.3269790510420298,0.5714744743863411,0.5930256513762451,0.125,0.353070287130323,0.0210936029480217,0.1953881643785571,0.0,0.0166666666666666,0.6382962663589833,0.1538461538461538,0.2058823529411764,0.2860494179592636,0.375,0.0952380952380952,0.0,0.4791950998842732,0.6493831316357483,0.0,0.0833333333333333,0.0,0.0,0.0526315789473684,0.0681197174045007,0.088235294117647,0.0,0.0,0.0,0.2777777777777778,0.0,0.4065671617283628,0.4490186512460181,0.1221080284057969
9841193,0.2291666666666665,0.4530477284058205,0.5,0.3944074346921782,0.3,0.3269790510420298,0.5842642385597344,0.4593383801333741,0.125,0.4175411183885547,0.072239545601943,0.1953881643785564,0.0588235294117647,0.0333333333333333,0.6677473648647783,0.1538461538461538,0.2058823529411764,0.2860494179592636,0.25,0.2857142857142857,0.0,0.4791950998842732,0.6884779332114891,0.0,0.1666666666666666,0.0,0.0,0.1052631578947368,0.0562897578686289,0.088235294117647,0.6321673406070074,0.0,0.0,0.1111111111111111,0.0,0.4215364485597364,0.5433590583058141,0.2729474770091916
90663531,0.1979166666666665,0.3087323408087168,0.5,0.4096325546992468,0.3,0.2297578212824886,0.4845071494880897,0.3805826775190919,0.0,0.5030271790352776,0.3499460337097927,0.2313873527235196,0.0,0.0333333333333333,0.629682653886036,0.0769230769230769,0.2058823529411764,0.2225582688799039,0.25,0.2857142857142857,0.0,0.3923416082724295,0.6984084710022795,0.0,0.1666666666666666,0.0,0.0,0.1052631578947368,0.5274456026564258,0.1176470588235294,0.6433008967604784,0.0,0.0,0.1111111111111111,0.0,0.4111617123627333,0.539076856125865,0.4650857959721531
46877020,0.2265625,0.4449790288435709,0.4375,0.3389007217991558,0.3,0.3269790510420298,0.5997100810184578,0.5930256513762451,0.125,0.3709584055662713,0.1502564659944552,0.1865068841795311,0.0294117647058823,0.0166666666666666,0.6370860589269144,0.1538461538461538,0.2058823529411764,0.2825422870500526,0.375,0.1428571428571428,0.0,0.4791950998842732,0.6447372263976201,0.0,0.0833333333333333,0.0,0.0,0.1052631578947368,0.0540208439988988,0.088235294117647,0.57167405085953,0.0,0.0,0.2777777777777778,0.0,0.4408301343903538,0.5969382301944823,0.1600570060019405
44565555,0.25,0.6111911182286157,0.0,0.539272763921525,0.1,0.0,0.4794011643735106,0.2468954062762223,0.0,0.363674913378282,0.5427019271655014,0.2058263764411047,0.2647058823529412,0.05,0.5798944299640431,0.1538461538461538,0.088235294117647,0.4029653966594048,0.0,0.2857142857142857,0.0,0.273812089756073,0.8108567848597108,0.0,0.25,0.0752064309833027,0.0,0.1052631578947368,0.509724323998195,0.0588235294117647,0.7510144926705579,0.5,0.0,0.0,0.0,0.4369433383113283,0.3492034268310555,0.3142493026956413
24282881,0.0,0.5022227166060106,0.0,0.5328973652322355,0.1,0.0,0.4622595355831231,0.212442973857153,0.0,0.1501703129592338,0.2524216918876645,0.1972502774227252,0.2647058823529412,0.0666666666666666,0.5668220382178238,0.1538461538461538,0.2058823529411764,0.4040187075263901,0.0,0.0952380952380952,0.0,0.273812089756073,0.8347419601002334,0.0,0.4166666666666666,0.0752064309833027,0.0,0.0526315789473684,0.428080217919518,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.3821581544902817,0.4546908819690598,0.2287041881990277
25197644,0.46875,0.6867798816251373,0.375,0.5004440288401135,0.1,0.0,0.6420180100184656,0.3775434599330815,0.0,0.0757476025947047,0.3675513536207559,0.1402040131646874,0.4117647058823529,0.05,0.5617352758129498,0.1538461538461538,0.1470588235294117,0.2513693113819997,0.125,0.2857142857142857,0.0,0.2990321128157831,0.2770297448206124,0.3333333333333333,0.25,0.0752064309833027,0.0,0.1052631578947368,0.6810526806670114,0.1176470588235294,0.709412448094138,0.25,0.0,0.0,0.0,0.4513351328594603,0.5912022878626559,0.2468563937247441
25197643,0.5625,0.6865175570017379,0.75,0.4899507678636517,0.1,0.0404779452244534,0.6448512822690284,0.4119958923521495,0.0,0.1551524435114786,0.2852157387859446,0.120174868426875,0.3529411764705882,0.0666666666666666,0.5245156222519041,0.2307692307692307,0.2647058823529412,0.257149549510751,0.25,0.5714285714285714,0.3715348863077909,0.481846276230462,0.2704129647737198,0.0,0.25,0.0752064309833027,0.0,0.1052631578947368,0.5895119086730285,0.2647058823529412,0.7234838696259245,0.0,0.0,0.0,0.0,0.4513345697527426,0.7837701472721808,0.1206550738669216
24285940,0.21875,0.599013884580146,0.0,0.549500746605308,0.1,0.0,0.4422608050396938,0.212442973857153,0.0,0.0523944326833326,0.1847228719145317,0.2491582451655487,0.1470588235294117,0.0666666666666666,0.5985579942008916,0.2307692307692307,0.088235294117647,0.5136953972690234,0.0,0.0952380952380952,0.0,0.1708897730440585,0.8279506158558816,0.0,0.25,0.0752064309833027,0.0,0.2105263157894736,0.4152618585571768,0.0588235294117647,0.8895223314370087,0.5,0.0,0.0,0.0,0.4364837686053404,0.3255142329422673,0.0945240814246649
25197645,0.5,0.6454150258838267,0.75,0.5029457367917453,0.1,0.0,0.6236736509246856,0.2987877573187959,0.0,0.1517160558304575,0.4889156802683569,0.1402040131646876,0.3823529411764705,0.0666666666666666,0.5330110519081475,0.1538461538461538,0.2647058823529412,0.2513693113819997,0.0,0.1904761904761904,0.0,0.2990321128157831,0.2779643571987548,0.0,0.4166666666666666,0.0752064309833027,0.0,0.0526315789473684,0.6120138890328115,0.2352941176470588,0.5952548793368089,0.0,0.0,0.0,0.0,0.4513345052738053,0.59120176239372,0.2915658191615167
44565556,0.25,0.6556820404139896,0.0,0.5303956572806039,0.1,0.0,0.4912621826721101,0.2911986764714375,0.0,0.0737406590447418,0.3951782519249872,0.1972502774227254,0.2941176470588235,0.05,0.578652886225194,0.2307692307692307,0.088235294117647,0.4040187075263901,0.125,0.1904761904761904,0.0,0.1708897730440585,0.7988039792705107,0.0,0.25,0.0752064309833027,0.0,0.1052631578947368,0.5125177549113744,0.0588235294117647,0.7303430194087379,0.5,0.0,0.0,0.0,0.4374371243157207,0.4504337597486034,0.1536524676876573
11546127,0.0,0.6407470764794396,0.0,0.519902396304142,0.1,0.0404779452244534,0.5385542214027106,0.3256511088905064,0.0,0.1557237336508635,0.1317805525258142,0.1527098921982392,0.2352941176470588,0.0666666666666666,0.5491958450048986,0.2307692307692307,0.2058823529411764,0.3875141448931255,0.25,0.4761904761904761,0.1941865733552738,0.4438268138381691,0.8212444925923571,0.0,0.25,0.0752064309833027,0.0,0.1052631578947368,0.3964614879732321,0.2058823529411764,0.7400702268973683,0.0,0.0,0.0,0.0,0.4388079551543817,0.7837701255314995,0.1080064295272981
451656,0.1875,0.2497107632577875,0.5,0.5305284114783441,0.1,0.0192270239816153,0.5383051370970015,0.2673745424857368,0.0,0.1909841439153542,0.5445724292042318,0.0,0.0,0.05,0.5935494198144018,0.0769230769230769,0.3235294117647059,0.225796122538964,0.25,0.1904761904761904,0.1021180171021061,0.1708897730440585,0.855400872458337,0.1851851851851849,0.1666666666666666,0.0,0.0,0.1052631578947368,0.4329300157259642,0.2352941176470588,0.0,0.25,0.0,0.1111111111111111,0.0,0.2929316297925084,0.6622314863982162,0.1224532128562818
135453973,0.1953125,0.1067361499240931,0.4375,0.4279320518762891,0.4,0.1129064335340166,0.5700411803990516,0.4798175163428886,0.0,0.3631183803673226,0.404985938097028,0.3405246628213493,0.0,0.0166666666666666,0.5788163616136364,0.0,0.3235294117647059,0.2074354996593196,0.625,0.0476190476190476,0.1129421736101492,0.4732231544411611,0.6912374722462605,0.0,0.0,0.0303580479927306,0.0,0.0526315789473684,0.53119919247658,0.1764705882352941,0.0,0.1875,0.125,0.2222222222222222,0.0,0.7331691478130213,0.614310734321609,0.275558991558079
97188,0.1979166666666665,0.1540179269526665,0.5,0.4329276055255021,0.3,0.1321334575156318,0.5622759317917797,0.301826974904806,0.0,0.3538385995821821,0.3157925152387517,0.1181280525667446,0.0,0.0333333333333333,0.5935494198144018,0.0,0.3823529411764705,0.2048109046815748,0.25,0.1428571428571428,0.1070630618661336,0.1708897730440585,0.7439510914855096,0.0,0.0833333333333333,0.0303580479927306,0.0,0.0526315789473684,0.409731741344313,0.2058823529411764,0.0,0.1666666666666667,0.0,0.2222222222222222,0.0,0.3180001135111359,0.6671712725998713,0.3618865550343406
6475797,0.2265625,0.4356284822900992,0.4375,0.4064240394762806,0.2,0.3269790510420298,0.5714744743863411,0.5585732189571739,0.125,0.3249385328968258,0.0210936029480217,0.3576433229099412,0.0294117647058823,0.0166666666666666,0.6333337789362222,0.1538461538461538,0.2058823529411764,0.2860494179592636,0.375,0.1428571428571428,0.0,0.4878675880773825,0.6728822862553852,0.0,0.0833333333333333,0.0,0.0,0.0526315789473684,0.4015369517716297,0.088235294117647,0.0,0.0,0.0,0.1111111111111111,0.0,0.7127255203381073,0.4490186512460181,0.1221080284057969
482498,0.1953125,0.3267213617175744,0.4375,0.4169909739900856,0.2,0.2297578212824886,0.5486416903006469,0.5585732189571739,0.125,0.2974930286271696,0.1522853385260139,0.3952899884794084,0.0,0.0166666666666666,0.6845191837999197,0.1538461538461538,0.2058823529411764,0.2206652388989227,0.375,0.1428571428571428,0.0,0.4878675880773825,0.6810549482759549,0.0,0.0833333333333333,0.0,0.0,0.1052631578947368,0.5919233848736365,0.088235294117647,0.6237600180783046,0.0,0.0,0.1111111111111111,0.0,0.7108310353028473,0.4342720153384554,0.0957649871628009
482504,0.1953125,0.0955532208073222,0.4375,0.4464317639493347,0.1,0.1164482537411555,0.5667016027320073,0.4010618137286064,0.0,0.1687086638797268,0.5257449207011997,0.3567401229556999,0.0,0.0166666666666666,0.5935494198144018,0.0,0.3235294117647059,0.2048109046815748,0.5,0.0476190476190476,0.1055599154776855,0.1708897730440585,0.7050261939151065,0.0,0.0,0.0,0.0,0.0526315789473684,0.5893917694621078,0.2058823529411764,0.0,0.1875,0.125,0.2222222222222222,0.0,0.7733617787866811,0.6587275912932071,0.1159884879390636
6532420,0.2265625,0.4356284822900992,0.4375,0.4108791237215846,0.2,0.3269790510420298,0.5714744743863411,0.5585732189571739,0.125,0.3314644847507674,0.0210936029480217,0.3576433229099412,0.0294117647058823,0.0166666666666666,0.6562735792867208,0.1538461538461538,0.2058823529411764,0.2860494179592636,0.375,0.1428571428571428,0.0,0.4878675880773825,0.6759311615679064,0.0,0.0833333333333333,0.0,0.0,0.0526315789473684,0.1279407426909924,0.088235294117647,0.0,0.0,0.0,0.1111111111111111,0.0,0.712749956086592,0.4490186512460181,0.1221080284057969
6475798,0.2265625,0.4356284822900992,0.4375,0.4064240394762806,0.2,0.3269790510420298,0.5714744743863411,0.5585732189571739,0.125,0.3249385328968258,0.0210936029480217,0.3576433229099412,0.0294117647058823,0.0166666666666666,0.6333337789362222,0.1538461538461538,0.2058823529411764,0.2860494179592636,0.375,0.1428571428571428,0.0,0.4878675880773825,0.6728822862553852,0.0,0.0833333333333333,0.0,0.0,0.0526315789473684,0.4015369517716297,0.088235294117647,0.0,0.0,0.0,0.1111111111111111,0.0,0.7127255203381073,0.4490186512460181,0.1221080284057969
482499,0.1953125,0.2178142411450496,0.4375,0.4163772634052733,0.2,0.2297578212824886,0.5486416903006446,0.5585732189571739,0.0,0.3729733646813173,0.1522853385260156,0.3952899884794084,0.0,0.0166666666666666,0.6764293929824378,0.0769230769230769,0.1470588235294117,0.2206652388989227,0.375,0.0476190476190476,0.0,0.4878675880773825,0.6805770837371765,0.0,0.0,0.0,0.0,0.0526315789473684,0.2008317171061487,0.088235294117647,0.0,0.0,0.0,0.1111111111111111,0.0,0.7107444186216922,0.4342720153384554,0.0957649871627964
482495,0.1953125,0.386620413766086,0.4375,0.417527655057051,0.2,0.2297578212824886,0.5688015454115823,0.5585732189571739,0.125,0.3570103579658318,0.0663056228246494,0.3755254890554383,0.0,0.0333333333333333,0.7082392494684626,0.2307692307692307,0.2058823529411764,0.2426869615334484,0.375,0.1428571428571428,0.0,0.4878675880773832,0.6810955830156473,0.0,0.0833333333333333,0.0,0.0,0.1052631578947368,0.5766580049922423,0.088235294117647,0.7201515882566051,0.0,0.0,0.1111111111111111,0.0,0.7110455392734603,0.4424687710984081,0.1647820294396724
512360,0.0,0.0,0.0,0.8584691234328234,0.0,0.1199900739482959,0.4093508875973042,0.0,0.0,0.234914355958318,0.3630991481476383,0.4873962447472273,0.088235294117647,0.05,0.5935494198144018,0.0,0.1176470588235294,0.3760397753812066,0.0,0.1428571428571428,0.0854984996137211,0.1708897730440585,1.0,0.0,0.0,0.0,0.0,0.1052631578947368,0.5830703366467886,0.1764705882352941,0.8950235911755758,0.0,0.0,0.0,0.0,0.6182706577960799,0.584477941033267,0.2821545039653589
42637318,0.234375,0.3940795336634933,0.4375,0.348027431114022,0.2,0.6249420494237002,0.6149043655644485,0.5142699487619597,0.0,0.0259105590291136,0.2250171596563962,0.3090583559978037,0.0294117647058823,0.0333333333333333,0.1281966363277368,0.0769230769230769,0.088235294117647,0.2399678798656861,0.125,0.2857142857142857,0.0,0.5973096054487264,0.245947687885851,0.0,0.25,0.0,0.0,0.0526315789473684,0.4607699767545241,0.088235294117647,0.0,0.0,0.0,0.1111111111111111,0.0,0.7234880625525941,0.8668340333496944,0.0449797752982634
44337871,0.0,0.1633606808587872,0.0,0.5042062051116967,0.5,0.5017913525721781,0.5251228503288098,0.2468954062762223,0.0,0.2627819557189789,0.198346365472305,0.1598916330889068,0.0,0.0666666666666666,0.8285912946087834,0.0,0.3823529411764705,0.3423187949729928,0.25,0.0,0.1788073898270014,0.4938842049780304,0.830235781929508,0.0,0.0833333333333333,0.0303580479927306,0.0,0.1052631578947368,0.3601059565964014,0.2352941176470588,0.7561819994144388,0.0,0.0,0.0555555555555555,0.0,0.394536783990407,0.6191176361227226,0.0983122632423282
10738995,0.1875,0.1089071205725248,0.5,0.4052764826344604,0.3,0.2136694835006966,0.5400960935256628,0.2749636233330949,0.0,0.2239361967068465,0.9479475488114826,0.0759053746148952,0.0,0.05,0.5935494198144018,0.0,0.2941176470588235,0.498125165986985,0.25,0.1904761904761904,0.1969960503043631,0.1708897730440585,0.3521803903065945,0.5555555555555556,0.0,0.0274201723805307,0.4,0.2631578947368421,0.8729964837576392,0.3235294117647059,0.7095330635578245,0.25,0.125,0.4444444444444444,0.5,0.3092843655267898,0.5898816907232303,0.7031766575341304
513261,0.1875,0.1089071205725248,0.25,0.2954109744842301,0.1,0.2293546872751722,0.5436294498039701,0.3305174751743721,0.0,0.2888737413584502,0.6094429243366155,0.097592624504865,0.0,0.0333333333333333,0.5935494198144018,0.1538461538461538,0.3823529411764705,0.4044752202478918,0.5,0.0476190476190476,0.1290411520014012,0.1708897730440585,0.2459131772027603,0.0,0.0,0.0303580479927306,0.6,0.0526315789473684,0.2833509124794073,0.2941176470588235,0.6616138096904325,0.25,0.25,0.3888888888888888,0.75,0.2383141787699434,0.647081111561898,0.2583817282303844
513269,0.21875,0.0,0.5,0.1957646985210101,0.2,0.3529149631075589,0.542350176846923,0.3305174751743721,0.0,0.3758610093967575,0.698349626393563,0.0931565961182803,0.0,0.05,0.5935494198144018,0.0,0.3529411764705882,0.4195149053671644,0.625,0.0,0.1420195372508565,0.1708897730440585,0.2213323545752499,0.0,0.0,0.0577782203732615,0.4,0.0526315789473684,0.3026566848149054,0.3235294117647059,0.0,0.25,0.125,0.3888888888888888,0.5,0.2281573814907094,0.6105419830024079,0.3879131184040054
513257,0.1875,0.0,0.5,0.2547895909683628,0.3,0.2136694835006966,0.5395106914101179,0.4642047464172429,0.0,0.2242418799694719,0.8284579109343411,0.097592624504865,0.0,0.05,0.5935494198144018,0.0,0.2941176470588235,0.4256165201815329,0.75,0.0,0.1346372791183927,0.1708897730440585,0.2326036388204966,0.0,0.0,0.0274201723805307,0.4,0.0526315789473684,0.323222290595844,0.3235294117647059,0.0,0.25,0.125,0.4444444444444444,0.5,0.2243312501047289,0.5894966388236216,0.2126686805237318
135480698,0.21875,0.1540179269526665,0.5,0.2865392219637136,0.6000000000000001,0.2293546872751722,0.5276650149169552,0.4092731777886574,0.0,0.4389168850854127,0.6112723824202918,0.1455695861301963,0.0,0.0333333333333333,0.5749099383603631,0.0769230769230769,0.2941176470588235,0.4044752202478918,0.625,0.0476190476190476,0.1328686920021052,0.4438268138381691,0.2435309322701891,0.0,0.0,0.0675711390805938,0.2,0.0526315789473684,0.2315485974700531,0.2941176470588235,0.6442140141953672,0.25,0.0,0.3888888888888888,0.25,0.3457889964009706,0.5380542835203204,0.3851839757394925
44338200,0.0,0.8161661450488692,0.0,0.4974611062890683,0.5,0.5017913525721781,0.6328451629031577,0.2468954062762223,0.0,0.2672456808335308,0.0574998140161801,0.0985823593213429,0.0294117647058823,0.0666666666666666,0.8122648178541703,0.3076923076923077,0.4411764705882353,0.2399422111568397,0.25,0.0,0.3331131115983722,0.4919832913014195,0.8254645313926947,0.0,0.0833333333333333,0.0303580479927306,0.0,0.0526315789473684,0.4231336596581025,0.2352941176470588,0.0,0.0,0.0,0.0555555555555555,0.0,0.471452089861909,0.6284935109002499,0.1011639251333225
44337953,0.21875,0.2058215605391445,0.5,0.4973717360140138,0.5,0.6868981904153,0.5395355824943575,0.2468954062762223,0.0,0.2688622981774761,0.1259861258614105,0.1596206817895211,0.0,0.05,0.8249439523414768,0.0769230769230769,0.3823529411764705,0.3437705033861011,0.25,0.0476190476190476,0.191209424039371,0.5049304912454323,0.8097390736698178,0.0,0.1666666666666666,0.0303580479927306,0.0,0.1052631578947368,0.4601075174398856,0.2352941176470588,0.7534906003425736,0.0,0.0,0.0555555555555555,0.0,0.4046983808203463,0.6375067449312195,0.1222665626341604
44337972,0.0,0.1633606808587872,0.0,0.5055256802919431,0.5,0.411653763226917,0.5175839937048956,0.2468954062762223,0.0,0.3275490013725383,0.2073279268383013,0.1324689492060462,0.0,0.0666666666666666,0.7735821704335218,0.0,0.3823529411764705,0.3423187949729928,0.25,0.0476190476190476,0.1773739327998836,0.4197821698067709,0.8314835393363195,0.0,0.0,0.0303580479927306,0.0,0.1052631578947368,0.4162548404810716,0.2352941176470588,0.7409054558911025,0.0,0.0,0.0555555555555555,0.0,0.4034897104244879,0.6647832821931043,0.2117501065810642
44337969,0.0,0.5716949344401073,0.0,0.4988014019847452,0.5,0.5017913525721781,0.6011973222537157,0.2468954062762223,0.0,0.2650913519953781,0.0259118251245741,0.1197071506044878,0.0,0.0666666666666666,0.8117375637390293,0.1538461538461538,0.4411764705882353,0.2883554775079653,0.25,0.0,0.2553289708808977,0.4919832913014195,0.825624611868865,0.0,0.0833333333333333,0.0303580479927306,0.0,0.0526315789473684,0.2700709800091469,0.2352941176470588,0.0,0.0,0.0,0.0555555555555555,0.0,0.4714540241601817,0.6282525397188539,0.0982065722378034
44338097,0.0,0.582151284686508,0.0,0.4216445753998413,0.5,0.5017913525721781,0.6002004625569011,0.3805826775190919,0.0,0.2731851892191983,0.2515380463638856,0.115579317825023,0.0,0.0666666666666666,0.8076039144042307,0.1538461538461538,0.4411764705882353,0.3042511499084267,0.5,0.0,0.2689333250815635,0.4919832913014226,0.7532519263261668,0.0,0.0833333333333333,0.0303580479927306,0.0,0.1052631578947368,0.4412415621909119,0.2352941176470588,0.0,0.0,0.0,0.1111111111111111,0.0,0.4714863068836668,0.6280589268086203,0.1154373413519097
44338214,0.0,0.6174646816174358,0.0,0.500063150125856,0.5,0.5017913525721781,0.6000344805848706,0.2468954062762223,0.0,0.2695905012386399,0.1221953056015052,0.1241407487750243,0.0,0.0666666666666666,0.8162568604611413,0.1538461538461538,0.4411764705882353,0.2790336956015369,0.25,0.0,0.2386023414267535,0.4919832913014195,0.8267953062443457,0.0,0.0833333333333333,0.0303580479927306,0.0,0.0526315789473684,0.3947861628914744,0.2352941176470588,0.0,0.0,0.0,0.0555555555555555,0.0,0.4714476854989116,0.6279933914304996,0.1022221991353093
44337881,0.0,0.1540179269526665,0.0,0.425787630385682,0.5,0.5017913525721781,0.5267383681621263,0.3805826775190919,0.0,0.2664101669506836,0.4216668175852082,0.1459880128203064,0.0,0.0666666666666666,0.8199383485518731,0.0,0.3823529411764705,0.3594632704605536,0.5,0.0,0.2091383734818097,0.4938842049780304,0.7562467009317977,0.0,0.0833333333333333,0.0303580479927306,0.0,0.1578947368421052,0.4155189017441695,0.2352941176470588,0.7472934774864898,0.0,0.0,0.1111111111111111,0.0,0.3945911137754889,0.6191929446769415,0.1116429105104667
44337950,0.0,0.2866596624219674,0.0,0.502825497184433,0.5,0.5017913525721781,0.6395736393999325,0.2468954062762223,0.0,0.2824683509423872,0.049790650506793,0.1399051789527934,0.0,0.0666666666666666,0.8491902990051495,0.2307692307692307,0.4705882352941176,0.358507871257805,0.25,0.0,0.2200838873389206,0.4938842049780304,0.8305543582886938,0.0,0.0833333333333333,0.0303580479927306,0.0,0.2105263157894736,0.321574175183516,0.2352941176470588,0.8384007894178525,0.0,0.0,0.0555555555555555,0.0,0.4025364518506105,0.6469191584410807,0.1184574964041869
135400980,0.1875,0.1089071205725248,0.25,0.2853087426354682,0.5,0.210127663293557,0.5436294498039701,0.4092731777886574,0.0,0.3329520883069062,0.6094429243366155,0.1455695861301961,0.0,0.0333333333333333,0.5735343983014399,0.1538461538461538,0.3235294117647059,0.4044752202478918,0.5,0.0476190476190476,0.1290411520014012,0.4438268138381691,0.2423291931619189,0.0,0.0,0.0303580479927306,0.4,0.0526315789473684,0.2463137277181027,0.2647058823529412,0.6458164673120877,0.25,0.125,0.3888888888888888,0.5,0.3507502166837277,0.5770777669696638,0.2583817282303844
513268,0.1875,0.0,0.25,0.1945360918854033,0.1,0.3529149631075589,0.551740103675049,0.3305174751743721,0.0,0.2994142627743024,0.6981099368031176,0.0931565961182803,0.0,0.05,0.5935494198144018,0.0,0.3823529411764705,0.4195149053671644,0.5,0.0,0.1377782240593437,0.1708897730440585,0.2201306154669795,0.0,0.0,0.0303580479927306,0.6,0.0526315789473684,0.3136964596424706,0.2941176470588235,0.0,0.25,0.25,0.3888888888888888,0.75,0.2424949365062547,0.6472567874934465,0.2892171645038429
42637316,0.2109375,0.2912948568349255,0.4375,0.3582306852812716,0.2,0.1944424595190807,0.6065120648010589,0.5142699487619597,0.0,0.112403072825951,0.1570079243600237,0.324511273797693,0.0,0.0333333333333333,0.1617917398614484,0.0769230769230769,0.088235294117647,0.2176036839009164,0.125,0.2857142857142857,0.0,0.4935888609010391,0.2785519871462827,0.0,0.25,0.0,0.0,0.1052631578947368,0.5212176152698373,0.088235294117647,0.3368573864806723,0.0,0.0,0.1111111111111111,0.0,0.6853490178164268,0.8303262511603093,0.1259955549610166
42638110,0.2578125,0.3940795336634933,0.375,0.3290708813229441,0.1,0.3180027353514674,0.5740917612055294,0.5930256513762451,0.125,0.2035583238487766,0.0717893019794739,0.2132336631282518,0.0,0.0333333333333333,0.5474809064409824,0.2307692307692307,0.1176470588235294,0.2825422870500526,0.125,0.0952380952380952,0.0,0.4707488449511788,0.6340766666958814,0.0,0.0833333333333333,0.0752064309833027,0.0666666666666666,0.0526315789473684,0.4245214242171853,0.1176470588235294,0.0,0.0,0.0,0.2777777777777778,0.0,0.4338073192282146,0.5187631366408771,0.1312660437679893
42637164,0.2604166666666666,0.3510849513861486,0.4166666666666675,0.3845775942159665,0.1,0.3180027353514674,0.5666667321846108,0.4593383801333741,0.125,0.2437030989674492,0.1604894190704519,0.2233876470867401,0.0,0.05,0.5700799378566616,0.1538461538461538,0.1176470588235294,0.2860494179592636,0.125,0.238095238095238,0.0,0.4707488449511788,0.6952164936814762,0.0,0.1666666666666666,0.0752064309833027,0.0666666666666666,0.0526315789473684,0.3967119828439197,0.1176470588235294,0.0,0.0,0.0,0.1111111111111111,0.0,0.4268811998447315,0.5062100798231093,0.2198484718448677
