cid,Probability of nontox,Probability of tox
68197667,0.5122498774808697,0.48775012251913025
54669720,0.5122498774808697,0.48775012251913025
45039261,0.5122498774808698,0.4877501225191302
44629914,0.5122498774808698,0.4877501225191302
13830713,0.5127650952814684,0.4872349047185316
102175,0.5127650952814684,0.4872349047185316
101382,0.5127650952814684,0.4872349047185316
11957602,0.5127650952814684,0.4872349047185316
40467934,0.5127650952814684,0.4872349047185316
5284425,0.5127650952814684,0.4872349047185316
51397494,0.5127650952814684,0.4872349047185316
1869,0.5127650952814685,0.4872349047185315
100998153,0.5130215274439751,0.4869784725560249
3005966,0.513268678806093,0.48673132119390705
15476623,0.513285312605902,0.4867146873940979
3008125,0.513285312605902,0.4867146873940979
21147325,0.5134732671765202,0.4865267328234798
3012028,0.513954176752952,0.48604582324704804
5272659,0.5140392514634927,0.4859607485365073
453689,0.5140416034985096,0.48595839650149036
135771852,0.5145458627647512,0.48545413723524883
14310478,0.5148048083046441,0.48519519169535585
512720,0.5150005053104512,0.4849994946895489
50989162,0.5150005053104512,0.4849994946895489
6479208,0.5150293719352126,0.48497062806478736
21677364,0.5151104480386666,0.4848895519613334
3011905,0.5153384445519488,0.48466155544805123
68368,0.5153455067789432,0.48465449322105686
7349522,0.5153455067789432,0.48465449322105686
34365251,0.5153455067789432,0.48465449322105686
97305099,0.5154045165252547,0.48459548347474535
14842863,0.5157663767993208,0.48423362320067914
58761796,0.5158230978945222,0.48417690210547787
131851102,0.5161355275982369,0.48386447240176306
5273520,0.5161399047098203,0.4838600952901797
131883201,0.516184883218701,0.4838151167812989
14842848,0.5162449058028675,0.4837550941971325
56632024,0.516328967862892,0.48367103213710805
97199,0.5163431286197122,0.48365687138028784
512131,0.5163431286197122,0.48365687138028784
453994,0.5163611911301942,0.48363880886980576
355900,0.5163611911301947,0.48363880886980526
121606027,0.5163896941755058,0.48361030582449416
44290695,0.5167119521239861,0.48328804787601387
355280,0.5170269086578203,0.48297309134217975
5289230,0.5174664314248925,0.4825335685751076
16076141,0.5175892996727454,0.4824107003272547
92159758,0.5177667802191477,0.4822332197808524
245694,0.5177667802191482,0.48223321978085176
10356196,0.5178061716932021,0.48219382830679786
131858771,0.5182125556096521,0.48178744439034793
70697554,0.5182193826333317,0.4817806173666684
454983,0.5182268790971304,0.4817731209028696
66906535,0.5183337468582634,0.48166625314173667
21140410,0.5187533576692236,0.48124664233077646
492032,0.5188187955305767,0.4811812044694233
11776820,0.5189922913466181,0.481007708653382
5271018,0.5192117056810832,0.4807882943189168
135479934,0.5194862693427285,0.48051373065727154
16395540,0.5197447171741467,0.48025528282585334
395997,0.5197712618561603,0.48022873814383976
3012254,0.5202769322911627,0.47972306770883727
6478358,0.5204288128495781,0.4795711871504219
11436669,0.5204531066450524,0.47954689335494755
10244806,0.5205369569515669,0.4794630430484331
92236502,0.5205369569515669,0.4794630430484331
92236504,0.5205369569515669,0.4794630430484331
11953391,0.5205369569515669,0.4794630430484331
260471,0.5205369569515688,0.47946304304843124
121228751,0.5206680053786557,0.4793319946213444
71406419,0.5206984845293926,0.4793015154706074
44626655,0.5207657004499755,0.4792342995500245
10934996,0.5209813476850054,0.4790186523149947
92132092,0.5209813476850055,0.4790186523149945
334830,0.5209813476850055,0.4790186523149945
5272658,0.5213444928673376,0.4786555071326624
139025107,0.5214460797069425,0.4785539202930575
59035009,0.5215109525538986,0.4784890474461014
7075697,0.5216456446938669,0.4783543553061331
266939,0.5216456446938669,0.4783543553061331
14376122,0.5217001377109514,0.4782998622890486
129437559,0.5226494835754363,0.4773505164245638
71339247,0.5228474243982681,0.4771525756017318
71352264,0.5228474243982687,0.4771525756017313
504751,0.5229099396967636,0.4770900603032364
478563,0.52301482907322,0.4769851709267801
14366984,0.5235662838503677,0.47643371614963226
6453528,0.5235662838503677,0.47643371614963226
5271015,0.5235888020645847,0.47641119793541536
189495,0.523750465087742,0.47624953491225797
71732376,0.5240874742801995,0.4759125257198005
5231199,0.5248685962054414,0.4751314037945587
23243190,0.5248685962054417,0.4751314037945583
127256358,0.5249454445246726,0.47505455547532743
11697766,0.5253715079928465,0.47462849200715357
45039581,0.5253715079928465,0.47462849200715357
29982346,0.5253715079928465,0.47462849200715357
92143143,0.5254133501028664,0.47458664989713367
21855714,0.5254345727161585,0.47456542728384155
355033,0.5259075360051952,0.4740924639948048
15168256,0.5259803322990925,0.47401966770090753
15934097,0.5262594196218565,0.4737405803781435
54417000,0.5265861084198558,0.4734138915801443
584546,0.5265861084198561,0.4734138915801439
44308741,0.5268731222118015,0.47312687778819856
490435,0.5268731222118016,0.4731268777881984
73651,0.5268731222118016,0.4731268777881984
6779534,0.5270294929202783,0.47297050707972166
135462526,0.5271352462165825,0.4728647537834175
66692811,0.52725543736305,0.47274456263694997
139025305,0.527298562705499,0.472701437294501
14607014,0.5277320654536337,0.47226793454636634
15693485,0.5278708321230197,0.4721291678769803
44451143,0.5279969807659692,0.47200301923403076
92228261,0.5279969807659692,0.47200301923403076
489877,0.5280669154013573,0.4719330845986427
502238,0.5283575305871824,0.4716424694128177
127258188,0.5285968198883385,0.4714031801116615
146158356,0.5286872358213421,0.4713127641786579
134088,0.5288727527180683,0.4711272472819317
131881042,0.5288884413371129,0.4711115586628871
159467,0.5291493580748801,0.4708506419251199
471523,0.5292635296034394,0.4707364703965606
87150598,0.5294807451082837,0.47051925489171625
71369906,0.5296158238917792,0.47038417610822075
121006623,0.5297482732366785,0.4702517267633215
161470,0.5301521006147397,0.4698478993852603
92265999,0.5306190307035156,0.46938096929648443
131846929,0.5306190307035156,0.46938096929648443
15612863,0.5309014385364557,0.4690985614635444
135771870,0.5311399852402522,0.4688600147597478
53909434,0.5311943569141104,0.46880564308588957
476460,0.5318108776988126,0.4681891223011874
6481834,0.5318302941848716,0.4681697058151284
69909550,0.5320597254350166,0.46794027456498344
21854428,0.5326084686592572,0.4673915313407428
73545,0.5327005325869418,0.46729946741305817
92261995,0.5327005325869418,0.46729946741305817
486175,0.5327263021441897,0.46727369785581035
21140595,0.5328850579733805,0.4671149420266195
22818440,0.5332120799816937,0.4667879200183062
11812423,0.5335971884462909,0.46640281155370905
131885190,0.5338838201841776,0.46611617981582243
432973,0.5338838201841778,0.4661161798158222
513278,0.5339004040512136,0.4660995959487863
129371096,0.5347083944782363,0.4652916055217637
21117205,0.5347083944782363,0.4652916055217637
14581958,0.5349472542885964,0.46505274571140365
11697484,0.5350396213606967,0.46496037863930323
333691,0.5351311988604766,0.4648688011395235
54041813,0.5351311988604766,0.4648688011395234
136041721,0.5351848214023166,0.4648151785976834
135482571,0.5352691205745531,0.4647308794254469
22316435,0.5353230205142445,0.46467697948575554
9994200,0.5353230205142445,0.46467697948575554
15677395,0.5353230205142445,0.46467697948575554
54176875,0.5353402746837459,0.46465972531625416
5273480,0.5354454396104955,0.46455456038950455
131858703,0.5355043749549495,0.46449562504505054
21124038,0.5357303205616282,0.4642696794383719
5271016,0.5359772503881852,0.4640227496118147
472658,0.536048031495318,0.46395196850468207
472640,0.536048031495318,0.46395196850468207
135600340,0.5362225362432004,0.4637774637567996
136663945,0.5362225362432004,0.4637774637567996
71340416,0.5363956703315396,0.4636043296684604
6481833,0.5365420144228763,0.46345798557712375
3011746,0.5372851254508086,0.4627148745491914
71311249,0.5372851254508086,0.4627148745491914
57263944,0.5372851254508086,0.4627148745491914
57251389,0.5372880422622777,0.46271195773772233
6560416,0.5372934908873922,0.4627065091126078
320720,0.5373690390906174,0.4626309609093826
90673795,0.5382565984358592,0.4617434015641408
9993207,0.5384292978602081,0.46157070213979184
139025115,0.5384747383736787,0.46152526162632135
6334737,0.5385750419192666,0.46142495808073336
54489690,0.5386318263218639,0.46136817367813604
451914,0.5389952890805845,0.4610047109194155
71371189,0.5391196047637481,0.46088039523625185
21627889,0.5395546050469493,0.46044539495305076
3012249,0.5396220685289341,0.4603779314710658
15886958,0.539686296096193,0.460313703903807
7059449,0.539686296096193,0.460313703903807
57614974,0.539686296096193,0.460313703903807
92248971,0.5398358261264296,0.4601641738735705
6480473,0.5398901122259832,0.4601098877740168
118034228,0.5401193914529707,0.4598806085470292
490444,0.5403435046150928,0.4596564953849071
14481266,0.5404915850639724,0.45950841493602756
129350,0.5407497435439905,0.4592502564560095
11140845,0.5407497435439905,0.4592502564560095
7104031,0.5408814481630247,0.45911855183697525
67228673,0.5410904881839698,0.4589095118160302
22723869,0.5410904881839698,0.4589095118160302
21117199,0.5410940856848554,0.4589059143151446
121010102,0.5411147786343888,0.4588852213656112
146108,0.5412685683596447,0.45873143164035535
13831291,0.5412685683596448,0.45873143164035524
51414401,0.5412685683596448,0.45873143164035524
10689555,0.5413823076482358,0.45861769235176414
10716626,0.5414588904490794,0.45854110955092064
3010376,0.5415203075851203,0.4584796924148798
92242762,0.5415203075851203,0.4584796924148798
92262962,0.5417613864954067,0.45823861350459333
59035028,0.5417613864954067,0.45823861350459333
10588735,0.5419531318129795,0.45804686818702045
54531450,0.5424402375648543,0.4575597624351458
23112639,0.5424402375648543,0.4575597624351458
136232092,0.5425331988362244,0.4574668011637756
97235,0.5425420349057556,0.4574579650942444
92244157,0.5425420349057556,0.4574579650942444
136257920,0.5426036043604047,0.45739639563959533
21817599,0.5427460887066149,0.4572539112933851
276394,0.5427460887066149,0.45725391129338505
461537,0.5429330413636217,0.4570669586363783
92234642,0.5435013226415922,0.45649867735840777
15485096,0.5442233184308544,0.45577668156914564
10782439,0.5443809390407155,0.4556190609592845
12787947,0.5444551339867467,0.45554486601325334
121486817,0.5445674283152688,0.4554325716847311
71368152,0.5447341025279129,0.45526589747208707
502240,0.5449437911842205,0.4550562088157794
515210,0.5454089299692646,0.4545910700307354
470046,0.545493234256087,0.4545067657439131
131881832,0.5458463633727082,0.4541536366272918
308234,0.5458463633727084,0.45415363662729163
424081,0.5465044210211486,0.4534955789788514
92233609,0.5465044210211486,0.4534955789788514
161884,0.5465044210211486,0.4534955789788514
296237,0.5472795076290918,0.45272049237090817
14191021,0.5472904660719486,0.4527095339280513
46741359,0.5474974438180258,0.45250255618197427
3035491,0.5475523261689987,0.45244767383100126
45039906,0.5475523261689987,0.45244767383100126
93977460,0.5475523261689987,0.45244767383100126
5276734,0.5476586994850414,0.45234130051495863
121008378,0.5477119312641767,0.4522880687358232
131858671,0.5478979899032087,0.4521020100967913
345462,0.547897989903209,0.452102010096791
71487589,0.5479787558983199,0.4520212441016801
3005948,0.5482544896548183,0.45174551034518173
494929,0.5483688544822927,0.4516311455177074
4304654,0.5483688544822929,0.4516311455177071
3012253,0.5486560099621591,0.4513439900378409
102216,0.5487666401699709,0.4512333598300291
10106291,0.5489025184283778,0.45109748157162216
640874,0.5490349548170308,0.45096504518296926
21634250,0.5491222578071842,0.45087774219281584
14842842,0.5491947819251921,0.45080521807480783
490626,0.5494153057157038,0.4505846942842961
196433,0.5494502888218166,0.45054971117818343
135783067,0.5506122716698765,0.44938772833012347
71539358,0.5510285583787109,0.4489714416212891
136100249,0.5510532979815634,0.4489467020184365
488924,0.5513719397200867,0.44862806027991325
438430,0.5514002297842907,0.4485997702157093
135521334,0.5521925228781674,0.44780747712183255
136817853,0.5521925228781674,0.44780747712183255
282696,0.5527515684629148,0.44724843153708516
11196791,0.5530398959003491,0.4469601040996509
3037219,0.5530406426894732,0.4469593573105269
12799571,0.5537644089759133,0.4462355910240867
3010379,0.5538898525999423,0.4461101474000578
266349,0.5538898525999425,0.4461101474000575
5271297,0.5540597648500054,0.44594023514999453
13871052,0.5540648488636141,0.44593515113638593
5273505,0.554712587447354,0.44528741255264603
9883190,0.5548609406119509,0.44513905938804904
10265713,0.5551479825336343,0.44485201746636566
23112625,0.5551479825336345,0.4448520174663655
136592262,0.55535644638222,0.4446435536177799
134067785,0.5558566618360768,0.44414333816392315
3010294,0.555992567909619,0.44400743209038096
131852786,0.5560285187318453,0.44397148126815467
135496375,0.5560507621198431,0.44394923788015694
100997305,0.5563577371917401,0.4436422628082599
133589974,0.5564427942182173,0.44355720578178265
131853290,0.5564990687501592,0.44350093124984075
131878957,0.5567379870065048,0.44326201299349527
102266259,0.5567600171049958,0.4432399828950042
5343060,0.5569741483009478,0.44302585169905223
7464989,0.556974148300948,0.44302585169905195
7464993,0.556974148300948,0.44302585169905195
286481,0.556974148300948,0.44302585169905195
1362195,0.556974148300948,0.44302585169905195
92249436,0.556979231186786,0.4430207688132139
15613706,0.556979231186786,0.4430207688132139
478560,0.5570469781347192,0.44295302186528085
6481835,0.5571545705437405,0.4428454294562595
460467,0.5573499104460461,0.4426500895539539
121486881,0.5573630879236429,0.44263691207635714
494096,0.557580645091869,0.44241935490813106
92236670,0.557580645091869,0.44241935490813106
512330,0.5576939567258965,0.4423060432741035
136260091,0.5577481866995696,0.4422518133004304
136682650,0.5577481866995696,0.4422518133004304
3035490,0.5578654310953355,0.44213456890466457
131886803,0.5582366544977517,0.44176334550224833
90663555,0.5582366544977517,0.44176334550224833
21828331,0.5583803798254537,0.44161962017454626
133135,0.558497538965074,0.44150246103492596
13831293,0.5585221036476269,0.44147789635237317
452772,0.5586695225903917,0.44133047740960824
217704,0.5587090518546383,0.4412909481453617
494218,0.5589107443258547,0.44108925567414525
22209968,0.5589107443258547,0.44108925567414525
136217886,0.5595272235669014,0.44047277643309857
22793986,0.5595402190720359,0.4404597809279641
14840825,0.559909626882191,0.44009037311780896
136795196,0.5600308736554687,0.43996912634453134
136670059,0.5600308736554687,0.43996912634453134
502246,0.5602226201168008,0.43977737988319926
131882875,0.5605410174575836,0.4394589825424164
316992,0.5605410174575838,0.43945898254241617
3005949,0.5608485458330124,0.43915145416698764
124663253,0.5609173728546244,0.43908262714537566
124663254,0.5609173728546244,0.43908262714537566
77068305,0.5609173728546244,0.43908262714537566
494284,0.5611965781057877,0.43880342189421223
126797,0.5614299553083616,0.4385700446916384
54347690,0.5614299553083616,0.4385700446916384
502237,0.5616473391093503,0.4383526608906497
25074416,0.5617873254353227,0.43821267456467733
6452137,0.5618115992285189,0.4381884007714811
117590598,0.5618437573227095,0.43815624267729053
131849184,0.561871243067031,0.438128756932969
136842757,0.5619056594584335,0.43809434054156643
135743990,0.5622394597600386,0.4377605402399613
92237996,0.5624443065311326,0.4375556934688673
92245372,0.5628556144667805,0.4371443855332196
3006525,0.5628556144667805,0.4371443855332196
14803551,0.5628752518391833,0.43712474816081676
11254830,0.5630931992104802,0.4369068007895198
512601,0.5642579913769398,0.43574200862306023
125496087,0.5645283818352207,0.43547161816477925
14989468,0.564622614268546,0.435377385731454
3012248,0.5652232230927752,0.4347767769072248
54501668,0.5653379790724604,0.4346620209275396
9951889,0.5654705780144736,0.43452942198552635
476461,0.5654974225606407,0.43450257743935927
301081,0.5655678392948785,0.4344321607051215
24773090,0.5655678392948789,0.4344321607051211
92148590,0.565794720548809,0.4342052794511911
15954525,0.565794720548809,0.4342052794511911
5278281,0.5660159995646965,0.4339840004353035
92021611,0.5660656480197761,0.43393435198022395
136674916,0.5661561516610636,0.43384384833893647
472633,0.5665215537665793,0.43347844623342063
57200553,0.566999338347365,0.4330006616526349
7074916,0.566999338347365,0.4330006616526349
72266,0.566999338347365,0.4330006616526349
440004,0.566999338347365,0.4330006616526349
478559,0.5671676467012712,0.4328323532987288
10467778,0.5680864018063125,0.4319135981936875
3006622,0.5680864018063125,0.4319135981936875
512286,0.5681121926874599,0.4318878073125401
9796227,0.5684573863472737,0.4315426136527263
68661802,0.5684623258986966,0.4315376741013034
5470408,0.5684748697102766,0.4315251302897234
393623,0.5688670986315383,0.4311329013684617
21854256,0.5689058835962828,0.4310941164037172
139025108,0.5689703175249187,0.43102968247508133
131885188,0.5689774984784677,0.4310225015215323
72217,0.5694618352573677,0.43053816474263223
460466,0.5697424898103166,0.4302575101896834
193188,0.5697611072921758,0.4302388927078243
22880826,0.5700625304794725,0.42993746952052747
6481836,0.5701911381315883,0.4298088618684118
439541,0.5702780790228548,0.4297219209771453
353670,0.5704611203518206,0.4295388796481794
3013082,0.5704840877368256,0.4295159122631745
455766,0.5710884352414332,0.4289115647585669
5274366,0.5714387901021389,0.428561209897861
20722670,0.5715925536770885,0.42840744632291144
490622,0.5715985299636941,0.4284014700363059
136232965,0.5723011289374074,0.4276988710625926
3005950,0.572340606599351,0.4276593934006489
21456083,0.572340606599351,0.4276593934006489
3012255,0.5724458596935449,0.42755414030645505
163320931,0.5724802856426625,0.4275197143573375
54716343,0.5725217188608767,0.4274782811391234
121487098,0.5726103533403553,0.4273896466596448
471524,0.5727107378822203,0.42728926211777973
476458,0.5732802883955155,0.4267197116044846
515214,0.5735897502787433,0.4264102497212567
121487298,0.5737414391136132,0.4262585608863868
135410347,0.5738709396781512,0.4261290603218488
3005947,0.5739409328226353,0.4260590671773648
135519069,0.5743882462969441,0.425611753703056
135704021,0.5743882462969441,0.425611753703056
135602220,0.5745428720772436,0.4254571279227564
102266253,0.5753417835381474,0.4246582164618527
6338568,0.5763300462261189,0.42366995377388106
11034553,0.5765973019994088,0.4234026980005911
155903791,0.5767715623272949,0.4232284376727051
5274184,0.5768446059524143,0.42315539404758573
135463451,0.5772749651041812,0.4227250348958188
131851496,0.5775108233882429,0.42248917661175706
3008473,0.5779339883191965,0.42206601168080354
151237987,0.5780181394390198,0.42198186056098025
135583321,0.5789837971277543,0.4210162028722458
139025684,0.578985964503677,0.42101403549632294
53909207,0.5792498133947268,0.42075018660527314
512673,0.5792498133947274,0.42075018660527264
163285626,0.579261399837302,0.420738600162698
101926865,0.5793502108850932,0.42064978911490675
135446908,0.579487327827614,0.42051267217238597
135513856,0.5797318398573492,0.42026816014265084
136226295,0.5798384870719042,0.42016151292809584
136242431,0.5801612743535906,0.41983872564640945
510968,0.5807877289319581,0.41921227106804193
71440751,0.5809960490805188,0.4190039509194811
131880512,0.5811420726361981,0.4188579273638019
100222,0.5812166992737395,0.4187833007262605
131876802,0.5812360726518124,0.4187639273481875
272931,0.5812360726518124,0.4187639273481875
5273624,0.5813240742007584,0.41867592579924157
502243,0.5814241547979528,0.4185758452020472
135962086,0.5814246665095714,0.41857533349042864
135409780,0.5815382106484266,0.4184617893515734
131882637,0.5815616162384123,0.41843838376158765
494217,0.5815616162384125,0.41843838376158743
10062690,0.5815890166358989,0.4184109833641011
476457,0.5816184038558475,0.4183815961441525
22859299,0.5816378840602404,0.4183621159397596
3005964,0.5816645527495277,0.4183354472504724
135625314,0.5818007439140735,0.4181992560859265
6913097,0.5818162791198174,0.41818372088018263
14498611,0.5820488464787983,0.4179511535212017
101155105,0.5827661558596775,0.41723384414032255
135625267,0.5834028964401712,0.4165971035598288
135515425,0.5835358314903946,0.41646416850960544
92132221,0.5836571924153419,0.41634280758465814
134693185,0.5836571924153419,0.41634280758465814
6451965,0.5836571924153421,0.4163428075846579
12873547,0.5836571924153421,0.4163428075846579
54336181,0.5837942931581688,0.41620570684183117
121487106,0.583826727801798,0.416173272198202
512325,0.583952386048896,0.41604761395110407
121487559,0.5842155270116693,0.41578447298833066
439924,0.5842554769127338,0.41574452308726617
54213197,0.584567567459418,0.415432432540582
456289,0.584828607905957,0.41517139209404297
168120,0.5853228839844706,0.4146771160155294
3012046,0.5853341143954021,0.41466588560459794
121006824,0.5853364374748418,0.4146635625251582
13915760,0.5857337177137615,0.4142662822862385
125508952,0.5860412994179423,0.4139587005820577
3005965,0.5861966676645023,0.4138033323354977
476438,0.5865728328889244,0.4134271671110757
10446489,0.5867865835371022,0.4132134164628978
3011154,0.5868398953314209,0.41316010466857905
5289307,0.5872425607028265,0.41275743929717346
17754151,0.5872425607028267,0.4127574392971733
476439,0.5878891614042161,0.4121108385957839
6992262,0.5879354800401846,0.41206451995981547
45039507,0.5881847863350771,0.41181521366492285
512680,0.5885920593631916,0.4114079406368084
14825075,0.588665319852109,0.411334680147891
92237069,0.589776855541639,0.410223144458361
21817596,0.589776855541639,0.410223144458361
276398,0.5897768555416392,0.41022314445836083
11290467,0.591058062465925,0.40894193753407504
135443731,0.5912036230296378,0.40879637697036214
445093,0.5914461616830187,0.4085538383169813
512605,0.5917356523881088,0.4082643476118913
6479209,0.5917356523881088,0.4082643476118913
23421209,0.5921102387622469,0.4078897612377531
7264506,0.5921102387622469,0.4078897612377531
7264507,0.5921622612389352,0.40783773876106477
94136,0.5921622612389352,0.40783773876106477
22803666,0.5921622612389352,0.40783773876106477
21676022,0.5923211454520041,0.40767885454799596
452774,0.5923211454520041,0.40767885454799596
39148,0.5923211454520043,0.40767885454799574
155906019,0.5926400254631892,0.4073599745368109
135427250,0.5930482452389234,0.4069517547610766
5279534,0.5943193296749816,0.4056806703250185
511990,0.5943932320592831,0.405606767940717
3005953,0.5944753336400876,0.4055246663599124
5270503,0.5945924140223594,0.4054075859776406
6478357,0.594880199788465,0.405119800211535
512603,0.5950599199480953,0.40494008005190474
15938966,0.5952024889102887,0.40479751108971124
139025046,0.5953446872133505,0.4046553127866494
135768196,0.5957140469925486,0.4042859530074514
365914,0.5960179111499944,0.40398208885000564
469867,0.5960179111499945,0.4039820888500055
136643516,0.5965486379525389,0.4034513620474612
121216763,0.5965894060166683,0.40341059398333173
21140717,0.5966222163019634,0.4033777836980365
92263388,0.5966222163019634,0.4033777836980365
102355159,0.5967045194366796,0.4032954805633204
135625242,0.5967925735992694,0.40320742640073065
3006618,0.5968460725986788,0.4031539274013211
10870487,0.5971309581430391,0.40286904185696093
446725,0.5971367516489829,0.402863248351017
135783064,0.5973017529102161,0.40269824708978386
5276735,0.598133635944968,0.40186636405503195
135848702,0.5983489195394744,0.4016510804605255
153282930,0.5984735994964524,0.4015264005035476
135625266,0.598601849813015,0.401398150186985
92244181,0.5989529922375152,0.40104700776248486
102428366,0.5989529922375152,0.40104700776248486
136136546,0.5990461872852698,0.4009538127147302
136030678,0.5992284427050085,0.40077155729499153
135849075,0.5997091321754264,0.4002908678245736
121487049,0.5998274924850746,0.40017250751492534
511669,0.5998274924850746,0.40017250751492534
137128749,0.5999266300642009,0.4000733699357991
53777786,0.600072605257939,0.3999273947420609
3010377,0.600759994045688,0.399240005954312
92245374,0.600759994045688,0.399240005954312
136205846,0.6009311196824049,0.39906888031759513
23260220,0.6016461288121957,0.3983538711878043
3082596,0.6018228191253745,0.39817718087462556
135503657,0.6018290412515187,0.3981709587484813
9975088,0.6022538409570657,0.39774615904293437
12071879,0.6032280213187743,0.3967719786812257
6714006,0.6032280213187743,0.3967719786812257
13051253,0.6037100381636933,0.3962899618363067
121487353,0.6037100381636933,0.3962899618363067
469866,0.6037785366956485,0.39622146330435143
136353600,0.6038248515109622,0.3961751484890378
472167,0.6038315497075812,0.39616845029241876
14286993,0.6040508063348236,0.39594919366517645
16728571,0.6042639973346499,0.39573600266535014
5274165,0.6044180121201801,0.39558198787981996
135506574,0.6045172568083231,0.39548274319167687
135618698,0.6048248662503721,0.3951751337496279
135856077,0.6048248662503721,0.3951751337496278
71347840,0.6050044325320962,0.3949955674679037
135433627,0.605048511946608,0.3949514880533919
102002581,0.6053146993190752,0.39468530068092483
121487074,0.6053881344775038,0.39461186552249616
147730945,0.6054886573541881,0.3945113426458119
286012,0.6059322141739596,0.39406778582604046
136058528,0.6059685004571216,0.39403149954287847
3000603,0.6060212676177841,0.393978732382216
3032355,0.6060212676177841,0.393978732382216
135437126,0.6061333256675179,0.3938666743324821
136065590,0.6061333256675179,0.3938666743324821
76973833,0.6061341059641501,0.39386589403584993
23421442,0.6068514010321358,0.3931485989678643
163285353,0.6069861349043606,0.39301386509563935
7197058,0.6071414901475478,0.39285850985245213
97445,0.6071414901475478,0.39285850985245213
514820,0.6072361642240858,0.3927638357759142
21157804,0.6072552660684138,0.3927447339315861
4993488,0.607255266068415,0.39274473393158504
135812388,0.6076217097399041,0.39237829026009585
136045770,0.6076217097399041,0.39237829026009585
135696522,0.6076217097399041,0.39237829026009585
135403914,0.6076217097399044,0.39237829026009563
6479900,0.6076354795115315,0.3923645204884685
6475205,0.6076354795115315,0.3923645204884685
18643544,0.608077798766889,0.3919222012331109
126837,0.6080791354360252,0.3919208645639748
3013084,0.6083292753415921,0.39167072465840785
71348719,0.6085685321858078,0.39143146781419225
121486991,0.6085685321858078,0.39143146781419225
145705861,0.6085695513575204,0.39143044864247956
382445,0.608968497690072,0.391031502309928
502235,0.6089684976900727,0.3910315023099273
476786,0.6093901168433566,0.3906098831566434
54180064,0.6096292861954467,0.39037071380455335
5272747,0.6098309767134077,0.3901690232865923
5289205,0.6098603322044478,0.3901396677955522
136768581,0.6100141645417592,0.38998583545824084
91084800,0.6100148143455888,0.3899851856544112
161234,0.6100384714616227,0.38996152853837734
121487018,0.6102181297008391,0.38978187029916084
137198957,0.6106149778869894,0.38938502211301057
446941,0.6108423350121237,0.38915766498787635
512130,0.6114699940666599,0.38853000593334014
136232990,0.6115500810172655,0.3884499189827345
10708101,0.611697820455308,0.38830217954469204
512329,0.6120255885163586,0.3879744114836414
481524,0.6123256701239546,0.3876743298760455
121486915,0.6124800902864722,0.3875199097135278
10967359,0.6126262596705417,0.38737374032945826
5274310,0.6126944619748034,0.38730553802519657
452765,0.6126960582769003,0.3873039417230997
449599,0.6127828021193416,0.3872171978806585
3087115,0.6129008343244311,0.38709916567556885
97576,0.6130844051793083,0.38691559482069177
135541390,0.6132110404958317,0.3867889595041682
136062166,0.6133255324002642,0.38667446759973584
136065188,0.6133255324002642,0.38667446759973584
135465599,0.6133255324002643,0.38667446759973567
136826947,0.6133255324002643,0.38667446759973567
135933068,0.6133255324002643,0.38667446759973567
135627705,0.6133255324002643,0.38667446759973567
135622951,0.6133255324002643,0.38667446759973567
121216429,0.6133815971095093,0.3866184028904907
11208805,0.6134269897560445,0.38657301024395546
452445,0.6135746456896553,0.38642535431034475
136226316,0.6137208943124417,0.38627910568755836
128650,0.6137208943124418,0.3862791056875582
178714,0.6137208943124418,0.3862791056875582
137139936,0.6138501578812996,0.3861498421187004
25231309,0.6141064081804737,0.38589359181952626
131879085,0.6142125177736111,0.38578748222638887
21818055,0.6142270296222064,0.38577297037779357
135405252,0.6142339425453518,0.38576605745464815
14156718,0.6145612684226689,0.3854387315773311
11380753,0.6145896126007286,0.3854103873992713
13096956,0.6148078157714931,0.3851921842285069
2724387,0.6148078157714931,0.3851921842285069
7458589,0.6148078157714931,0.3851921842285069
45038133,0.6148078157714933,0.3851921842285066
9816617,0.6148322811842581,0.3851677188157419
131884633,0.6148542148807059,0.3851457851192941
129535,0.6152218904628888,0.38477810953711117
121486973,0.6153954085206769,0.38460459147932313
92233554,0.6157503303866001,0.38424966961339996
3010380,0.6157503303866001,0.38424966961339996
121487025,0.6158143143785078,0.3841856856214922
124766,0.6159924328640437,0.3840075671359563
136195916,0.6160981494980478,0.3839018505019522
439866,0.6161086771112632,0.38389132288873684
4477522,0.6161086771112632,0.38389132288873684
94358774,0.6166405994194218,0.38335940058057816
21140443,0.616705665300765,0.3832943346992351
121487290,0.6167969732315843,0.3832030267684156
131700647,0.6169843726396973,0.38301562736030276
639614,0.6169843726396975,0.38301562736030254
136118471,0.6171555644378084,0.38284443556219167
15087556,0.6173636604060461,0.38263633959395393
125895,0.6173636604060464,0.38263633959395366
5274161,0.6176652996112239,0.38233470038877615
10474045,0.6177218629914675,0.3822781370085325
124296,0.6185645448904555,0.3814354551095445
54285617,0.6185645448904555,0.3814354551095445
135443291,0.6185659633666156,0.38143403663338443
11278700,0.6185961805904159,0.38140381940958407
10541096,0.6186467653921217,0.38135323460787823
135596554,0.6187620811873848,0.3812379188126151
124316,0.6188359171807456,0.3811640828192544
502241,0.6190168029124445,0.3809831970875554
135921348,0.6191733846623684,0.38082661533763157
102381563,0.6192652087794528,0.38073479122054726
10107866,0.6194587111747303,0.38054128882526966
71412031,0.6195437772994702,0.3804562227005298
139025201,0.6196407093726418,0.3803592906273582
