cid,Probability of nonactivity,Probability of activity
121486824,0.53055084,0.46944913
14216458,0.5313002,0.46869984
23255305,0.5313002,0.46869984
261564,0.5313002,0.46869984
101418,0.532146,0.467854
53763859,0.532146,0.467854
56627067,0.532146,0.467854
15612716,0.532146,0.467854
227045,0.532146,0.467854
50989564,0.532146,0.467854
69762616,0.5326562,0.46734384
356796,0.5329342,0.46706584
15516023,0.5333652,0.4666348
100998153,0.5335523,0.4664477
18645122,0.5337751,0.46622494
15051913,0.5338923,0.46610773
136217255,0.5345402,0.46545982
136262592,0.5345402,0.46545982
259345,0.53456914,0.4654309
541545,0.5346324,0.46536762
10979410,0.534702,0.465298
5273015,0.5347768,0.46522316
6913230,0.5351372,0.46486285
3363163,0.5351372,0.46486285
131885479,0.5355997,0.46440032
135491477,0.53563464,0.46436536
45038133,0.53604364,0.46395633
2724387,0.53604364,0.46395633
13096956,0.53604364,0.46395633
7458589,0.53604364,0.46395633
6334060,0.5363673,0.46363273
71383199,0.5365691,0.46343088
137147094,0.53681755,0.46318242
66689989,0.5381322,0.46186784
356732,0.5381849,0.4618151
167321,0.5381849,0.4618151
424081,0.53850484,0.46149513
92233609,0.53850484,0.46149513
161884,0.53850484,0.46149513
9796412,0.5390989,0.46090108
14132955,0.5396528,0.46034715
135741933,0.5398465,0.46015352
101609392,0.53992593,0.46007407
511719,0.5410687,0.45893136
452986,0.54119986,0.45880014
11130341,0.5415137,0.4584863
129893514,0.5419228,0.4580772
124766,0.54206336,0.45793664
512134,0.5424185,0.4575815
333596,0.5424185,0.4575815
92264929,0.5424185,0.4575815
90673693,0.5424555,0.4575445
14408979,0.5427505,0.4572495
135410302,0.54285574,0.45714426
136108872,0.5431405,0.45685953
481516,0.5433035,0.45669648
136058528,0.5433662,0.4566338
5272657,0.5436625,0.4563375
163888,0.5440477,0.45595226
71744251,0.54408985,0.45591015
69454489,0.54408985,0.45591015
11323459,0.5441946,0.4558054
29923570,0.5441946,0.4558054
353670,0.54424787,0.45575216
135450796,0.54435956,0.4556404
131846685,0.5450728,0.45492718
131846683,0.5450728,0.45492718
262974,0.5450728,0.45492718
135410347,0.5452268,0.4547732
452445,0.54594344,0.45405656
135538026,0.5461467,0.4538533
137100252,0.5463519,0.45364812
3011905,0.5465269,0.45347312
10859911,0.5466356,0.4533644
401060,0.54684323,0.45315677
135440620,0.54697615,0.45302385
7058183,0.5471302,0.4528698
7458588,0.5471302,0.4528698
15747442,0.54756904,0.452431
10445690,0.54768014,0.45231983
10400774,0.54768014,0.45231983
21145872,0.54768014,0.45231983
455180,0.54768014,0.45231983
10198304,0.5477545,0.45224547
13993514,0.5477545,0.45224547
373953,0.5477961,0.45220393
5273488,0.5485752,0.45142478
67703952,0.5486051,0.4513949
137128754,0.54873884,0.4512612
90673795,0.54896003,0.45103997
453474,0.5497581,0.4502419
506145,0.5498172,0.45018283
121219148,0.5499563,0.45004368
121486739,0.5503527,0.44964734
135517354,0.55058765,0.44941238
3009862,0.55062485,0.44937515
5274184,0.5510038,0.44899616
469184,0.5516508,0.44834918
126704,0.5516508,0.44834918
53699964,0.5517081,0.44829187
445762,0.55192935,0.44807062
234984,0.55196476,0.4480352
44432644,0.55203986,0.44796014
3358362,0.55203986,0.44796014
135406949,0.5521228,0.44787723
481520,0.5524092,0.44759086
136629981,0.55273724,0.44726276
136232705,0.55273724,0.44726276
9795336,0.55276155,0.44723845
71412031,0.5540093,0.44599065
138375984,0.5543015,0.4456985
451527,0.5543033,0.44569674
135921348,0.55438733,0.44561264
14825624,0.5544007,0.4455993
470067,0.55462736,0.44537264
71229475,0.5546762,0.4453238
446725,0.5548829,0.44511712
129862,0.5554469,0.44455308
510978,0.5556297,0.44437033
71371190,0.5562595,0.4437405
146158356,0.5563691,0.44363087
490625,0.5564064,0.44359365
24867503,0.55726296,0.44273704
448222,0.55726296,0.44273704
2868392,0.55726296,0.44273704
7256363,0.55726296,0.44273704
50987963,0.55726296,0.44273704
7068779,0.55726296,0.44273704
5342881,0.55726296,0.44273704
1254895,0.55726296,0.44273704
466400,0.55745435,0.44254565
131884262,0.55774295,0.44225705
440004,0.5577842,0.44221583
7074916,0.5577842,0.44221583
72266,0.5577842,0.44221583
57200553,0.5577842,0.44221583
18397420,0.55801445,0.44198555
126505,0.55801445,0.44198555
135771852,0.5581225,0.44187745
135509822,0.55859274,0.44140726
125507539,0.55921626,0.44078377
470065,0.55956936,0.44043067
156588755,0.55962276,0.44037727
129674064,0.55982375,0.44017625
53724373,0.55986357,0.44013643
129287424,0.5598718,0.4401282
91351996,0.56028396,0.43971604
135596554,0.56043005,0.43956995
160067,0.56049037,0.43950966
135849776,0.56057024,0.43942973
490390,0.5607538,0.43924615
21677555,0.560896,0.43910402
512329,0.5611007,0.43889928
135416725,0.56112623,0.43887374
9900805,0.5617575,0.4382425
121486818,0.5618396,0.43816045
44372794,0.5618855,0.4381145
135718453,0.5625244,0.43747562
136088501,0.5625244,0.43747562
469447,0.5626063,0.43739372
135401030,0.5629382,0.43706182
10357262,0.5630088,0.43699124
13915760,0.56340134,0.4365987
515107,0.5635538,0.43644622
6474236,0.56357276,0.43642727
133125648,0.56357276,0.43642727
135408506,0.5640956,0.4359044
135763231,0.5640956,0.4359044
131885796,0.5644001,0.43559995
135457959,0.56470835,0.43529165
135483717,0.56470835,0.43529165
136232965,0.5647474,0.4352526
5494430,0.5648849,0.43511507
13097160,0.5649282,0.43507186
501519,0.5650693,0.4349307
131846711,0.5652956,0.43470442
265287,0.5652956,0.43470442
5324587,0.5658046,0.4341954
7104031,0.56646067,0.43353933
11151034,0.56668085,0.43331915
490445,0.5669743,0.4330257
503012,0.5673661,0.43263388
21140199,0.5674236,0.43257645
12994352,0.56756485,0.43243518
175972,0.5679196,0.4320804
135625242,0.5680937,0.43190628
452775,0.5686145,0.43138552
13965967,0.5692483,0.43075168
11022827,0.5700272,0.42997283
391259,0.570237,0.42976302
470797,0.570237,0.42976302
135536008,0.57026637,0.4297336
451522,0.5704243,0.42957568
361921,0.5704243,0.42957568
72213,0.5704243,0.42957568
476406,0.5704243,0.42957568
126916,0.5705042,0.42949584
5099290,0.57062054,0.42937943
354624,0.57113373,0.42886624
9882903,0.57113373,0.42886624
5279532,0.5714011,0.4285989
131881042,0.57161987,0.42838013
454001,0.57204044,0.42795956
5274188,0.57222813,0.42777187
10689555,0.5723076,0.42769244
452091,0.57263434,0.4273657
360530,0.572977,0.427023
451367,0.572977,0.427023
92258080,0.57305086,0.42694914
21140478,0.57305086,0.42694914
6713638,0.57310766,0.42689234
4127885,0.57310766,0.42689234
92236327,0.57310766,0.42689234
73514,0.57310766,0.42689234
21677217,0.57310766,0.42689234
9971101,0.57318693,0.42681307
58478862,0.57318693,0.42681307
54121140,0.5732519,0.4267481
14408976,0.57329834,0.42670166
10265713,0.57334375,0.42665625
23112625,0.57334375,0.42665625
135435206,0.5734669,0.42653307
131874103,0.57371116,0.42628884
18643544,0.5738927,0.42610732
92236370,0.5740406,0.4259594
15480629,0.5740406,0.4259594
92236367,0.5740406,0.4259594
267645,0.5740406,0.4259594
18719641,0.574382,0.425618
5271960,0.5745493,0.4254507
97300904,0.57513076,0.42486924
22880826,0.5751587,0.4248413
481522,0.5751788,0.4248212
135496375,0.57534534,0.42465466
44308741,0.57577336,0.4242266
73651,0.57577336,0.4242266
490435,0.57577336,0.4242266
54017251,0.57619107,0.42380893
131853290,0.57688665,0.42311335
92244181,0.5775409,0.4224591
102428366,0.5775409,0.4224591
135443731,0.57757926,0.4224207
53909434,0.5778346,0.42216536
135582356,0.5778742,0.42212585
10802684,0.5781969,0.4218031
117590598,0.5782129,0.42178708
365914,0.5786414,0.4213586
469867,0.5786414,0.4213586
11066758,0.57869375,0.42130625
121597152,0.578899,0.42110094
92237642,0.578899,0.42110094
97188,0.578899,0.42110094
197610,0.57893723,0.42106277
10517505,0.57893723,0.42106277
137036988,0.5789619,0.4210381
470796,0.5792619,0.4207381
135696522,0.5795858,0.42041418
135403914,0.5795858,0.42041418
135812388,0.5795858,0.42041418
136045770,0.5795858,0.42041418
136806184,0.5795869,0.42041308
121010102,0.57961714,0.42038286
3011744,0.5797254,0.42027465
44331126,0.5797254,0.42027465
70697554,0.5797684,0.42023158
354916,0.5801667,0.41983327
152521,0.5802665,0.4197335
137167219,0.580338,0.419662
136756019,0.580338,0.419662
136663933,0.580338,0.419662
5274365,0.5805003,0.4194997
96312,0.5808593,0.41914073
92231360,0.5808593,0.41914073
136119103,0.58100295,0.41899708
25886830,0.5810878,0.4189122
6560187,0.5810878,0.4189122
65085,0.5810878,0.4189122
53657227,0.5811906,0.41880938
121486852,0.58135855,0.41864142
135962086,0.58162403,0.41837594
477552,0.58248854,0.41751143
15729466,0.583336,0.416664
42553078,0.5833485,0.4166515
42553079,0.5833485,0.4166515
135602246,0.5833895,0.41661048
135462125,0.5833895,0.41661048
136088499,0.5833895,0.41661048
135491415,0.5833895,0.41661048
135783067,0.58369637,0.41630366
9878825,0.5841706,0.4158294
117590597,0.5842681,0.41573188
474355,0.5843287,0.4156713
135417318,0.5845268,0.4154732
44150017,0.5846742,0.41532582
3012586,0.5847454,0.4152546
7204908,0.58494055,0.41505942
72200,0.58494055,0.41505942
44629931,0.58494055,0.41505942
73662,0.58494055,0.41505942
135481452,0.58506763,0.4149324
506144,0.58508515,0.41491485
136623055,0.58508694,0.4149131
101518,0.5853065,0.41469344
97576,0.5859059,0.41409412
137185205,0.58593,0.41407
155903791,0.58596766,0.41403234
1468,0.5861429,0.41385707
128557,0.58616626,0.4138337
117908218,0.58644533,0.41355467
457015,0.5864549,0.41354507
136663945,0.58649904,0.41350096
135600340,0.58649904,0.41350096
13846336,0.5865773,0.4134227
13831573,0.5866524,0.41334757
236526,0.5866524,0.41334757
136161656,0.58674204,0.41325793
66686600,0.5867504,0.41324958
71412030,0.5867968,0.41320318
5273979,0.58707845,0.41292152
15747441,0.5871787,0.41282132
9796227,0.587237,0.41276303
492200,0.587618,0.41238204
131864317,0.5879047,0.41209528
136257878,0.58808124,0.41191873
162640530,0.5881103,0.41188964
135482571,0.5892108,0.4107892
10469766,0.5892657,0.41073433
53908939,0.58932185,0.41067812
121486843,0.5894158,0.41058424
10400520,0.590058,0.40994197
10446489,0.5901743,0.4098257
446658,0.59021056,0.40978944
512706,0.5902277,0.40977225
97131,0.59074867,0.40925133
56968162,0.59074867,0.40925133
67394311,0.59074867,0.40925133
69078520,0.59074867,0.40925133
3002879,0.59097755,0.40902245
511377,0.59128976,0.4087102
6918133,0.5914773,0.40852275
3061100,0.5916294,0.40837058
50989994,0.5916294,0.40837058
15957676,0.591725,0.408275
136126104,0.59189624,0.40810376
135409474,0.59189624,0.40810376
490310,0.59196806,0.40803194
4399980,0.5920535,0.40794653
92265647,0.5920535,0.40794653
189495,0.59214234,0.4078577
472167,0.5921662,0.4078338
136768581,0.59223574,0.40776426
92148590,0.592459,0.40754098
15954525,0.592459,0.40754098
11001292,0.59288925,0.40711075
513716,0.59347034,0.40652964
69908761,0.59357333,0.40642667
135582771,0.59377253,0.40622744
121486815,0.59411633,0.40588364
492561,0.5942955,0.40570453
121486766,0.5946971,0.4053029
453864,0.59504926,0.40495074
135463489,0.59510094,0.40489906
136737001,0.5951209,0.40487912
135429682,0.5951209,0.40487912
11780986,0.5954933,0.40450668
136854232,0.5956032,0.4043968
135434940,0.5956032,0.4043968
135433837,0.5956032,0.4043968
135415565,0.5956032,0.4043968
137274215,0.5956032,0.4043968
136076706,0.5956032,0.4043968
137699356,0.59575367,0.40424633
5894,0.59587896,0.40412107
513122,0.59587896,0.40412107
513124,0.59587896,0.40412107
7045516,0.59587896,0.40412107
136236459,0.59590495,0.40409508
3055694,0.59603155,0.40396842
10612861,0.5961373,0.4038627
154705095,0.59633255,0.40366742
21821293,0.59668875,0.40331125
155898483,0.5967965,0.4032035
136258069,0.5967965,0.4032035
136257920,0.59681904,0.40318093
451961,0.59694564,0.40305436
15788526,0.5970838,0.40291616
53963604,0.5972973,0.4027027
136217886,0.59740853,0.4025915
135402034,0.59745175,0.40254825
135514572,0.59745175,0.40254825
135768162,0.59745175,0.40254825
136823426,0.59745175,0.40254825
135726185,0.59745175,0.40254825
136029099,0.59745175,0.40254825
135538738,0.59745175,0.40254825
135398635,0.59745175,0.40254825
135508725,0.59745175,0.40254825
135499520,0.59745175,0.40254825
15858561,0.5976057,0.40239432
500026,0.59794974,0.4020503
266348,0.59798485,0.40201515
92242767,0.59798485,0.40201515
97298911,0.5980197,0.40198028
5271015,0.5988001,0.40119988
5272655,0.59885883,0.4011412
136707617,0.5990295,0.40097052
135423946,0.5992949,0.4007051
23624100,0.59932077,0.40067926
135479934,0.59936523,0.40063477
3007771,0.59960014,0.40039986
18638512,0.5999368,0.40006322
145710473,0.6003767,0.39962327
54041813,0.6004861,0.3995139
333691,0.6004861,0.3995139
14464884,0.6005653,0.39943466
135501639,0.6006156,0.3993844
156594854,0.6012887,0.3987113
121008378,0.60142666,0.39857334
71356782,0.60146683,0.39853317
53988721,0.6014898,0.39851022
494271,0.6015558,0.39844418
14308796,0.6015756,0.39842436
451365,0.6015756,0.39842436
122088,0.6015756,0.39842436
136898426,0.6017847,0.39821532
472633,0.601845,0.39815497
10405378,0.6018713,0.3981287
102067368,0.6020526,0.39794737
3067878,0.6021652,0.39783475
137221166,0.602597,0.39740303
162367439,0.60297847,0.39702156
22856727,0.60297847,0.39702156
3901376,0.60308504,0.39691493
13009730,0.60308504,0.39691493
44416697,0.60329014,0.39670986
3006522,0.60364807,0.39635193
3006523,0.60364807,0.39635193
136227356,0.60385156,0.3961484
135596570,0.6039553,0.39604467
506143,0.60430944,0.3956906
72968,0.60430944,0.3956906
93977460,0.6043507,0.39564934
3035491,0.6043507,0.39564934
45039906,0.6043507,0.39564934
6478489,0.604869,0.39513102
135532713,0.6049725,0.3950275
135800807,0.6049725,0.3950275
135538642,0.6049725,0.3950275
135538671,0.6049725,0.3950275
461652,0.6052414,0.3947586
504737,0.60526335,0.39473662
136921545,0.60526687,0.39473313
66524133,0.6055904,0.3944096
121486825,0.60578775,0.39421225
453168,0.60596204,0.39403793
504735,0.606402,0.39359802
136041721,0.60640746,0.39359254
171490,0.60669166,0.39330834
3080922,0.60674226,0.39325777
155885413,0.60674226,0.39325777
92209277,0.60674226,0.39325777
3005553,0.6069735,0.39302644
135582767,0.60700613,0.39299387
135754450,0.6070655,0.3929345
42607051,0.60716075,0.39283925
131851496,0.6072366,0.39276335
135461724,0.60750985,0.39249018
12009657,0.60752296,0.39247704
135511167,0.6076623,0.39233768
135464488,0.6076623,0.39233768
45074619,0.60812336,0.39187664
259853,0.60832095,0.39167908
13833767,0.60832095,0.39167908
21139907,0.60832095,0.39167908
135459768,0.6088054,0.39119455
67841222,0.6092967,0.39070332
67841326,0.6092967,0.39070332
131856440,0.60935056,0.39064947
99549,0.6095872,0.39041278
14286993,0.60968935,0.39031065
451554,0.6098502,0.39014977
15693167,0.6101431,0.38985687
515111,0.61063594,0.38936406
467292,0.61073977,0.38926023
282696,0.6108738,0.38912618
54475355,0.6109582,0.3890418
276398,0.61096144,0.38903856
21817596,0.61096144,0.38903856
92237069,0.61096144,0.38903856
101633999,0.61101437,0.38898563
330549,0.6113384,0.3886616
198689,0.6113384,0.3886616
136744872,0.6113574,0.3886426
137699672,0.6116284,0.38837156
278402,0.61180246,0.3881975
136217880,0.611866,0.388134
135722152,0.612111,0.38788906
135888863,0.612111,0.38788906
10264875,0.61234426,0.38765574
124528040,0.6123698,0.3876302
5272654,0.6128017,0.38719836
136434268,0.6131481,0.3868519
3011925,0.61362076,0.3863792
439541,0.61374736,0.38625267
135538673,0.6143428,0.3856572
135625316,0.6143433,0.38565674
21855714,0.6144891,0.3855109
492201,0.6146283,0.3853717
68661802,0.61465037,0.38534963
137077012,0.61508906,0.3849109
121486909,0.6151562,0.38484386
121221790,0.61526406,0.3847359
23617998,0.61541605,0.38458395
18881,0.61541605,0.38458395
7099911,0.61541605,0.38458395
6566064,0.61541605,0.38458395
97480,0.61541605,0.38458395
139025264,0.6160375,0.38396254
10999973,0.6162006,0.38379937
3081401,0.61650264,0.38349733
136183881,0.61657417,0.38342586
46173764,0.61672485,0.38327515
5270502,0.6167776,0.3832224
10661693,0.6167776,0.3832224
16728337,0.61682326,0.38317674
13871050,0.61685324,0.3831468
136274575,0.61686313,0.3831369
136092262,0.6169734,0.3830266
135437474,0.6169734,0.3830266
135562677,0.6169734,0.3830266
92131994,0.6170272,0.38297278
27476,0.6170272,0.38297278
14179187,0.6170272,0.38297278
133611960,0.6170272,0.38297278
124383959,0.6170272,0.38297278
92253113,0.6170946,0.38290542
98567,0.6170946,0.38290542
6603694,0.6170946,0.38290542
13994713,0.61721474,0.38278526
125623,0.61721474,0.38278526
136736999,0.6172508,0.3827492
484832,0.6173301,0.38266993
456259,0.6173301,0.38266993
3000501,0.6173301,0.38266993
15953881,0.61753213,0.38246787
451915,0.61753213,0.38246787
131884455,0.6180959,0.38190413
5276734,0.6180985,0.38190147
135459780,0.6181552,0.38184482
137019865,0.6182223,0.3817777
135412808,0.61855954,0.38144046
6560303,0.618577,0.38142297
97078,0.618577,0.38142297
240186,0.6193011,0.3806989
69078418,0.6193011,0.3806989
7124539,0.6193011,0.3806989
195909,0.619614,0.38038602
14860273,0.620383,0.379617
14860272,0.620383,0.379617
136272515,0.62043995,0.37956005
129291491,0.62064755,0.37935242
196433,0.62070215,0.37929785
5279530,0.62092483,0.3790752
503009,0.6210705,0.3789295
503008,0.6210705,0.3789295
515217,0.62114775,0.37885222
92233562,0.62119997,0.37880003
135596626,0.62120926,0.3787907
135960421,0.62123686,0.37876314
124350898,0.6215882,0.37841183
70580535,0.6219902,0.37800983
245694,0.62200916,0.37799087
92159758,0.62200916,0.37799087
135410239,0.6222813,0.3777187
3000242,0.6224214,0.37757862
3000303,0.6224214,0.37757862
67860541,0.6233589,0.3766411
451873,0.6233589,0.3766411
10013690,0.6233839,0.3766161
1620177,0.6233839,0.3766161
3792400,0.6233839,0.3766161
11254830,0.6234076,0.3765924
23421442,0.62362754,0.37637243
366988,0.6237004,0.37629962
135410303,0.6243917,0.3756083
134715452,0.62442446,0.37557557
24906265,0.6244514,0.3755486
16760678,0.6244514,0.3755486
10085225,0.6244514,0.3755486
15118681,0.62449604,0.37550396
71539359,0.62456834,0.37543163
6480473,0.62479997,0.37520003
53962626,0.6249852,0.37501478
57398955,0.62507784,0.37492213
136232092,0.62527865,0.37472135
266223,0.62544423,0.37455577
97184,0.62544423,0.37455577
54309519,0.62544423,0.37455577
3005549,0.62554884,0.37445116
9856930,0.6255765,0.3744235
92236348,0.62568486,0.37431514
472823,0.6258621,0.3741379
503007,0.6258621,0.3741379
154703288,0.62599015,0.37400988
97454,0.6264887,0.37351128
3246447,0.62659836,0.37340164
136176844,0.6266306,0.3733694
135800809,0.6266306,0.3733694
137198969,0.6275177,0.37248233
515218,0.62794447,0.37205553
451879,0.62806046,0.37193957
46781063,0.6282177,0.37178233
154790033,0.6282177,0.37178233
5272665,0.6282184,0.37178156
24823119,0.6283176,0.37168244
136238397,0.6285738,0.37142625
12150481,0.6286552,0.37134477
5274165,0.62867033,0.37132967
102504521,0.62867516,0.37132484
135542450,0.6289227,0.37107733
121486796,0.6289857,0.3710143
5274366,0.62921035,0.37078962
7116198,0.62963116,0.37036884
6561296,0.62963116,0.37036884
7075199,0.62963116,0.37036884
512320,0.6298981,0.37010196
54428325,0.6299181,0.37008187
44386188,0.6306485,0.3693515
93055319,0.6306485,0.3693515
23190,0.6306485,0.3693515
12769724,0.6306485,0.3693515
21139829,0.6307812,0.3692188
135499776,0.63081497,0.36918503
21769737,0.6309192,0.3690808
136631979,0.6311582,0.36884183
18632907,0.6312488,0.36875123
90673985,0.63130796,0.36869207
129889465,0.6314861,0.36851388
15957673,0.63161635,0.36838365
11151091,0.63164854,0.36835146
233065,0.63164854,0.36835146
137699671,0.63165903,0.368341
191008,0.6317568,0.36824322
137128751,0.63179475,0.36820525
10467227,0.63202554,0.36797446
129787857,0.63246167,0.36753836
137072542,0.6329618,0.3670382
135443291,0.6330471,0.3669529
5273016,0.6334862,0.3665138
464390,0.63369095,0.36630908
15160075,0.6338768,0.3661232
3007133,0.6339474,0.3660526
135527049,0.63417625,0.36582375
512325,0.6345668,0.3654332
12115951,0.634641,0.365359
511761,0.634641,0.365359
464388,0.6346618,0.3653382
464375,0.6349468,0.36505318
310052,0.6350262,0.3649738
15612856,0.6350262,0.3649738
137202613,0.63519895,0.36480102
189165,0.6352255,0.36477453
53965194,0.63549775,0.36450225
21139624,0.63549775,0.36450225
135804809,0.6356877,0.3643123
11783210,0.63597864,0.36402136
1277776,0.6362003,0.3637997
6398669,0.6362003,0.3637997
133636852,0.6362003,0.3637997
59731278,0.6362003,0.3637997
40467849,0.6362003,0.3637997
40467848,0.6362003,0.3637997
25201172,0.6362003,0.3637997
23638944,0.6362003,0.3637997
449044,0.6362003,0.3637997
142,0.6362003,0.3637997
439182,0.6362003,0.3637997
124363198,0.6362003,0.3637997
6928544,0.6362003,0.3637997
511984,0.6362188,0.36378118
136913856,0.6362878,0.3637122
136913854,0.6362878,0.3637122
135475611,0.6362878,0.3637122
135485444,0.6362878,0.3637122
10062690,0.63630986,0.36369017
71412032,0.63634074,0.3636593
91668409,0.6364684,0.3635316
77520338,0.6364684,0.3635316
154746984,0.636618,0.363382
136272494,0.636865,0.363135
125507100,0.6369946,0.36300543
135777637,0.6371782,0.3628218
71539360,0.6373136,0.36268637
54263300,0.6373266,0.36267337
10355712,0.6373266,0.36267337
493453,0.6376475,0.3623525
53833608,0.6377381,0.36226192
511666,0.63787544,0.36212453
516072,0.6381384,0.36186156
5274161,0.638533,0.361467
191626,0.63866866,0.36133134
131854439,0.6387124,0.36128762
152475,0.6389058,0.36109418
137099057,0.63913304,0.36086696
73319,0.6391784,0.36082157
477547,0.6391784,0.36082157
511014,0.6393986,0.36060145
137090731,0.6396122,0.36038777
481523,0.63961864,0.36038134
451774,0.63970125,0.36029878
14410995,0.63970125,0.36029878
10588735,0.63988626,0.36011377
71304002,0.6400808,0.35991916
136236477,0.64026004,0.35973996
22867782,0.64050347,0.35949653
6595184,0.6406145,0.35938552
7043952,0.6406145,0.35938552
3009784,0.64063877,0.35936123
156595567,0.6408268,0.35917318
54537864,0.64086497,0.35913506
155886478,0.64086497,0.35913506
136199998,0.64088273,0.35911724
3012046,0.64120924,0.35879079
118991702,0.64150494,0.35849506
124254961,0.64150494,0.35849506
156619778,0.64150494,0.35849506
135422884,0.64157295,0.35842705
135433622,0.64157295,0.35842705
136272490,0.6417078,0.3582922
452774,0.64192826,0.35807174
39148,0.64192826,0.35807174
21676022,0.64192826,0.35807174
121008097,0.6420934,0.35790655
504734,0.64222264,0.35777736
5272754,0.64264154,0.35735846
515219,0.64271724,0.35728276
10588021,0.64282787,0.3571721
10588022,0.64282787,0.3571721
129735822,0.64285004,0.35715
131858671,0.64309263,0.35690737
345462,0.64309263,0.35690737
155395,0.6432274,0.3567726
73345328,0.64360285,0.35639715
14803093,0.64385414,0.35614586
54101612,0.64385414,0.35614586
54101611,0.64385414,0.35614586
6441200,0.64385414,0.35614586
10220985,0.64385414,0.35614586
118989478,0.64385414,0.35614586
163285627,0.64387447,0.35612553
136842861,0.6439135,0.35608652
135854977,0.6439135,0.35608652
121486916,0.64416885,0.35583115
5231199,0.6446922,0.35530785
23243190,0.6446922,0.35530785
121008092,0.6447818,0.35521817
131846929,0.6447822,0.3552178
92265999,0.6447822,0.3552178
14237003,0.6448728,0.35512722
14541353,0.64494824,0.35505176
169061,0.6451167,0.3548833
136921541,0.64542484,0.3545752
469869,0.64563036,0.35436967
9883997,0.6461092,0.3538908
3005554,0.6464216,0.3535784
15931300,0.6466613,0.3533387
92236341,0.6469302,0.35306975
11065406,0.6469815,0.35301852
12137955,0.6469815,0.35301852
92233963,0.6469815,0.35301852
49866464,0.6471156,0.35288444
504733,0.6471517,0.35284826
3006525,0.64733714,0.35266286
92245372,0.64733714,0.35266286
135484455,0.6477282,0.35227177
376366,0.6483539,0.35164613
136387048,0.64842606,0.35157394
445093,0.64876664,0.3512334
68200381,0.6489611,0.35103887
459942,0.6491022,0.35089782
10826877,0.6492747,0.35072526
97692,0.6493725,0.35062748
92252780,0.6493725,0.35062748
510969,0.64952856,0.35047144
473083,0.64989775,0.35010225
514805,0.65024763,0.34975237
13009044,0.650517,0.34948304
452090,0.65072656,0.34927344
509522,0.65072656,0.34927344
25232717,0.6514886,0.3485114
10308889,0.6519665,0.3480335
23531406,0.6530437,0.3469563
3005556,0.6535543,0.34644565
511016,0.65375036,0.34624964
135508837,0.653796,0.34620398
515221,0.65424967,0.3457503
24776418,0.65449125,0.34550875
135410340,0.65478826,0.34521174
135453973,0.65478826,0.34521174
135740163,0.65478826,0.34521174
135743934,0.6548952,0.34510478
13831293,0.65489984,0.34510016
9862185,0.6549884,0.34501162
358367,0.6550677,0.34493232
459896,0.6551072,0.3448928
45033563,0.6551072,0.3448928
12883711,0.6551072,0.3448928
6565903,0.6551072,0.3448928
453081,0.6551229,0.3448771
136228650,0.6553183,0.34468168
136229414,0.65567183,0.34432814
452769,0.65578353,0.34421647
97515,0.65578353,0.34421647
278931,0.65578353,0.34421647
135464486,0.65614444,0.34385556
10924111,0.65616053,0.34383947
135742144,0.65629214,0.34370786
503011,0.656487,0.34351304
165600,0.656487,0.34351304
15485095,0.65665674,0.34334326
121010087,0.6567557,0.34324428
11109507,0.65680957,0.34319046
136065590,0.6568949,0.34310505
135437126,0.6568949,0.34310505
71339247,0.65714055,0.34285945
71352264,0.65714055,0.34285945
136752832,0.6577271,0.3422729
136081429,0.6577271,0.3422729
6475798,0.65791047,0.34208953
121006623,0.65832615,0.34167385
90470680,0.6584233,0.34157667
65095,0.6585157,0.3414843
99692,0.65890336,0.3410966
135398596,0.6590614,0.34093863
136259535,0.6590614,0.34093863
125691,0.6591409,0.34085912
45045221,0.65927136,0.34072867
127260544,0.65932184,0.34067816
71407380,0.65932184,0.34067816
53940462,0.659481,0.340519
131878861,0.6595286,0.3404714
124223956,0.65963393,0.34036607
77844690,0.65963393,0.34036607
469861,0.65979004,0.34020993
137195854,0.6600226,0.3399774
451911,0.6601194,0.33988062
65269,0.6601194,0.33988062
21668258,0.6601486,0.3398514
135462273,0.660269,0.33973095
3009783,0.6615298,0.33847025
71429365,0.66153747,0.33846253
490438,0.6615459,0.3384541
92271314,0.662099,0.33790103
6857539,0.662099,0.33790103
65086,0.6621539,0.3378461
92221399,0.6621539,0.3378461
92221397,0.6621539,0.3378461
146157777,0.6621539,0.3378461
10264873,0.6624483,0.3375517
21767591,0.662833,0.337167
89971724,0.6632089,0.3367911
258357,0.6633043,0.3366957
131878904,0.6633043,0.3366957
11043124,0.6635226,0.33647743
137249367,0.6637181,0.3362819
71421156,0.6638843,0.33611572
5276961,0.6639312,0.3360688
10106291,0.6656669,0.33433312
3042985,0.66570187,0.33429816
490353,0.66616195,0.33383805
73116931,0.6665215,0.3334785
11821521,0.6665215,0.3334785
6320414,0.6668581,0.33314192
511378,0.6669619,0.3330381
21140461,0.6673223,0.33267772
15742010,0.6681181,0.33188185
6480471,0.6689073,0.3310927
136088507,0.66929066,0.3307093
14484797,0.6694219,0.3305781
439946,0.6695596,0.33044037
123570113,0.6696329,0.3303671
516074,0.669634,0.330366
5271262,0.6698334,0.33016658
101685599,0.66991836,0.33008164
5271016,0.67000914,0.32999086
146160877,0.6700143,0.32998568
137239458,0.6700143,0.32998568
3000230,0.6700561,0.32994387
89858725,0.6701733,0.32982674
11290467,0.67061937,0.3293806
72212535,0.6707324,0.32926762
70684952,0.6707324,0.32926762
96410,0.6707324,0.32926762
