cid,Probability of nonactivity,Probability of activity
71776864,0.67626053,0.32373947
72190,0.6768459,0.3231541
451360,0.6768459,0.3231541
511765,0.6768459,0.3231541
13121583,0.6768459,0.3231541
5273,0.67701304,0.322987
135456714,0.67715406,0.3228459
9824370,0.67753077,0.32246923
65095,0.67755353,0.32244647
71412031,0.6775825,0.32241753
22880800,0.67771065,0.32228935
44401919,0.677747,0.32225302
10879554,0.67788815,0.32211185
5273490,0.67790437,0.3220956
3012258,0.6782047,0.32179528
44401683,0.678666,0.32133403
486177,0.6791618,0.3208382
191759,0.67917216,0.3208278
6595185,0.68001497,0.31998503
676166,0.68001497,0.31998503
11507479,0.68001497,0.31998503
3034423,0.68001497,0.31998503
121228751,0.6804737,0.3195263
10915407,0.6807127,0.31928727
54256130,0.68132484,0.3186752
131853716,0.6814159,0.3185841
490310,0.68151665,0.31848332
491674,0.68171084,0.31828916
92151285,0.68171084,0.31828916
72194,0.68171084,0.31828916
3007127,0.68190646,0.31809357
46173764,0.681931,0.31806898
3065118,0.6829054,0.31709462
193541,0.68316245,0.31683752
73345328,0.6838354,0.31616458
3007129,0.68470776,0.3152922
469792,0.6848953,0.31510472
1549371,0.6853687,0.31463128
83862,0.6853687,0.31463128
6083,0.6853687,0.31463128
446048,0.6853687,0.31463128
34768,0.6853687,0.31463128
136232990,0.6854439,0.31455615
15729466,0.68570703,0.31429297
135462273,0.68595195,0.31404805
464378,0.68613756,0.31386247
135618591,0.6862676,0.3137324
137239010,0.6862676,0.3137324
439541,0.68635213,0.3136479
15172905,0.68636835,0.31363165
9796412,0.6865797,0.31342027
3083166,0.68684554,0.3131545
137176604,0.68685055,0.31314948
360530,0.68695116,0.31304887
451367,0.68695116,0.31304887
136260496,0.68730634,0.31269366
644264,0.6875671,0.3124329
541545,0.6876366,0.31236342
476406,0.68799937,0.31200066
72213,0.68799937,0.31200066
361921,0.68799937,0.31200066
451522,0.68799937,0.31200066
451960,0.688375,0.311625
47002148,0.68861973,0.31138027
478559,0.6887759,0.31122407
492197,0.68884766,0.31115234
454925,0.68895376,0.31104627
125508952,0.6890712,0.31092882
472656,0.6893834,0.31061658
472638,0.6893834,0.31061658
10903360,0.6894038,0.31059623
9903172,0.6896751,0.3103249
25232717,0.6898508,0.31014916
481530,0.69006324,0.30993673
10689555,0.6901481,0.30985188
102301571,0.69018614,0.30981383
121486825,0.6907647,0.30923527
56632024,0.6914009,0.30859914
515218,0.6914463,0.3085537
135962086,0.6915238,0.3084762
3081162,0.6916513,0.30834872
14162719,0.6916513,0.30834872
92229125,0.6919526,0.30804738
44451061,0.6919526,0.30804738
515099,0.6919584,0.30804154
139025108,0.69233644,0.30766353
53243689,0.6928335,0.30716652
602053,0.6934037,0.30659628
131885343,0.69363624,0.30636376
5274366,0.69397044,0.30602956
5487206,0.69428295,0.30571705
71431203,0.6943561,0.30564392
22848660,0.69490945,0.30509052
135483765,0.69503254,0.30496746
135435206,0.6954324,0.30456758
9975088,0.6954362,0.30456382
21817596,0.69545865,0.30454132
276398,0.69545865,0.30454132
92237069,0.69545865,0.30454132
159467,0.69557977,0.30442026
10474045,0.69560194,0.3043981
3008126,0.6960962,0.3039038
10265713,0.69616127,0.30383876
23112625,0.69616127,0.30383876
10807167,0.6962557,0.30374432
129437559,0.69640094,0.30359906
15991535,0.6964942,0.30350578
385457,0.6967803,0.3032197
11335407,0.6972399,0.30276015
454737,0.69724524,0.30275476
510947,0.6974304,0.3025696
21140410,0.69862515,0.30137485
136045770,0.6987606,0.3012394
135403914,0.6987606,0.3012394
135696522,0.6987606,0.3012394
135812388,0.6987606,0.3012394
10492996,0.69891346,0.30108654
9862185,0.6995251,0.30047485
443234,0.69958293,0.3004171
493439,0.69980925,0.30019075
136226295,0.7001163,0.2998837
456109,0.70018935,0.29981068
53724373,0.7001999,0.2998001
71539360,0.70040333,0.29959664
131858477,0.7006011,0.29939887
196433,0.7008013,0.2991987
126915,0.70090973,0.2990903
131887892,0.70095706,0.2990429
11290467,0.7011306,0.2988694
511378,0.70169365,0.29830638
154746984,0.70200527,0.29799476
6320414,0.7020309,0.2979691
133611960,0.7020714,0.29792854
27476,0.7020714,0.29792854
14179187,0.7020714,0.29792854
92131994,0.7020714,0.29792854
124383959,0.7020714,0.29792854
21140809,0.702078,0.29792204
129360192,0.7021017,0.29789826
97627,0.7021017,0.29789826
5343018,0.7021017,0.29789826
129370145,0.7021017,0.29789826
188350,0.70224786,0.2977521
14430353,0.7023444,0.29765558
452095,0.7023444,0.29765558
11630346,0.7025624,0.2974376
15104850,0.7027568,0.29724318
490390,0.7029332,0.2970668
6452664,0.70295644,0.29704356
155906292,0.70306575,0.29693425
121221790,0.7032378,0.29676226
444450,0.70363307,0.29636696
121006623,0.703688,0.29631194
135420436,0.7039358,0.2960642
163320932,0.7039358,0.2960642
13870936,0.70398164,0.2960184
44250004,0.7040974,0.29590264
5272665,0.7041305,0.29586953
57113422,0.7043321,0.29566792
51571861,0.7043321,0.29566792
25632117,0.7043321,0.29566792
65050,0.7043321,0.29566792
135692739,0.704358,0.29564205
14366984,0.7052524,0.29474762
6453528,0.7052524,0.29474762
355902,0.70529956,0.29470044
453997,0.70529956,0.29470044
13845038,0.70572984,0.2942702
101784714,0.70573604,0.29426393
126837,0.70597464,0.29402536
11129803,0.7060814,0.2939186
476461,0.70614743,0.2938526
18645122,0.70618075,0.29381925
6480473,0.70618665,0.29381332
502236,0.7064538,0.2935462
400704,0.7064538,0.2935462
21677361,0.7065933,0.29340672
469794,0.70685244,0.29314753
137221138,0.7072972,0.29270276
3065117,0.7073531,0.2926469
24867483,0.7076964,0.29230362
10403711,0.7076964,0.29230362
440142,0.7078494,0.29215065
22899182,0.7080487,0.29195133
3010606,0.7080982,0.29190186
10826877,0.708135,0.29186502
452094,0.7089152,0.29108483
21817403,0.7090384,0.2909616
3010291,0.70942044,0.2905796
16760025,0.7097417,0.29025832
476448,0.7097788,0.29022118
10355712,0.7098918,0.29010817
54263300,0.7098918,0.29010817
58108938,0.7099202,0.29007977
439176,0.7099202,0.29007977
99302,0.7099202,0.29007977
688097,0.7099202,0.29007977
149,0.7099202,0.29007977
125544,0.7099586,0.2900414
509522,0.71014977,0.28985023
452090,0.71014977,0.28985023
492409,0.71050197,0.28949803
21677555,0.71052015,0.28947982
15485095,0.7107121,0.28928795
121486851,0.7109008,0.2890992
102505450,0.71101296,0.28898707
131871944,0.71141315,0.28858683
392120,0.71160626,0.28839374
136232092,0.711707,0.28829303
44199361,0.7120142,0.28798577
254843,0.7121397,0.28786024
21822369,0.7121397,0.28786024
92252780,0.712404,0.287596
97692,0.712404,0.287596
134088,0.71244794,0.28755206
137187015,0.712567,0.28743303
15118691,0.7126649,0.2873351
92241033,0.7126649,0.2873351
135409780,0.71312594,0.28687406
475501,0.71330714,0.28669283
6565903,0.7133297,0.2866703
45033563,0.7133297,0.2866703
12883711,0.7133297,0.2866703
459896,0.7133297,0.2866703
68661802,0.71420586,0.28579417
125691,0.71432066,0.28567937
125014,0.71449435,0.28550568
10087961,0.7146498,0.28535023
282696,0.7153357,0.28466424
515102,0.7158134,0.28418657
5276642,0.7162142,0.28378585
131698258,0.7162142,0.28378585
50312,0.7162142,0.28378585
71371189,0.71622205,0.28377798
268420,0.71651995,0.28348005
672230,0.71651995,0.28348005
64975,0.71651995,0.28348005
511666,0.7165792,0.28342083
71444956,0.7167493,0.28325066
129389389,0.7168112,0.28318882
3011535,0.7170479,0.28295204
135437474,0.71716064,0.28283936
136092262,0.71716064,0.28283936
135562677,0.71716064,0.28283936
10705876,0.71744096,0.28255904
10490949,0.71744096,0.28255904
10061136,0.7179981,0.2820019
3055694,0.7181846,0.28181538
234984,0.71828127,0.28171876
129735822,0.7188332,0.28116676
21117199,0.7188401,0.2811599
10615718,0.7191184,0.28088158
12939904,0.7191184,0.28088158
11004885,0.7192712,0.28072882
59252566,0.719337,0.28066298
355900,0.719442,0.28055802
453994,0.719442,0.28055802
21157804,0.7196487,0.28035128
4993488,0.7196487,0.28035128
135503657,0.7207099,0.27929008
121486843,0.7211013,0.2788987
5276735,0.72110564,0.27889436
92236583,0.72132254,0.27867743
261450,0.72132254,0.27867743
92236585,0.72132254,0.27867743
459890,0.72132254,0.27867743
478563,0.7214594,0.27854058
3080864,0.7215563,0.27844366
458027,0.72158605,0.27841395
9951889,0.7216376,0.27836242
135398508,0.72182417,0.2781758
135742598,0.72182417,0.2781758
137303707,0.72182417,0.2781758
136219928,0.72182417,0.2781758
135546504,0.72182417,0.2781758
136217872,0.72182417,0.2781758
71404160,0.7221377,0.2778623
67644571,0.72229433,0.27770564
92243788,0.72235364,0.27764636
121487333,0.72235364,0.27764636
121486788,0.7224891,0.2775109
121606027,0.72253454,0.27746546
18658702,0.7225919,0.2774081
163285627,0.7226608,0.2773392
73319,0.72283024,0.27716976
477547,0.72283024,0.27716976
136219930,0.72292626,0.27707374
155906019,0.7231445,0.27685553
135837239,0.7233002,0.27669978
135704115,0.7233143,0.2766857
189237,0.724085,0.275915
466039,0.72410566,0.27589434
25231310,0.72413003,0.27586994
137699356,0.7241924,0.2758076
6334197,0.7242758,0.27572417
131858702,0.7245793,0.27542073
22885207,0.72462755,0.27537245
15590161,0.7247539,0.27524608
3009783,0.7248639,0.2751361
131856440,0.7250484,0.27495158
44396095,0.7253886,0.2746114
10782439,0.7253979,0.27460212
21592214,0.72544897,0.274551
3087115,0.7254636,0.27453637
171185,0.725554,0.27444604
92266931,0.725554,0.27444604
121486915,0.7255585,0.27444145
135973951,0.7256045,0.27439553
476458,0.7256248,0.27437523
492557,0.72581744,0.27418253
135754450,0.7262639,0.2737361
490265,0.7263473,0.27365267
21117205,0.726399,0.273601
129371096,0.726399,0.273601
131857104,0.7276921,0.27230784
3007128,0.72773683,0.2722632
135502924,0.7279245,0.27207547
128866,0.72853756,0.2714624
7098661,0.7285583,0.2714417
301046,0.72909987,0.27090016
5270502,0.7291255,0.2708745
10661693,0.7291255,0.2708745
6480505,0.72948027,0.2705197
137184934,0.72973883,0.27026117
21767591,0.72985303,0.270147
3042985,0.7299534,0.27004656
266482,0.7300029,0.2699971
14286993,0.730217,0.26978305
71539358,0.7305348,0.2694652
135405252,0.7307384,0.26926157
121487525,0.731359,0.268641
22880802,0.7314497,0.2685503
6481828,0.7314497,0.2685503
445093,0.7314563,0.2685437
135541253,0.7317332,0.26826677
60074498,0.7318513,0.26814872
467290,0.7319069,0.26809308
375477,0.7319069,0.26809308
495012,0.7320121,0.2679879
131883271,0.73216295,0.26783702
453762,0.73232186,0.26767814
129561,0.7323403,0.26765972
11161826,0.732496,0.26750395
13566112,0.7327419,0.2672581
3012563,0.7332132,0.2667868
515103,0.7336415,0.26635846
135537873,0.7339782,0.2660218
6603694,0.7341256,0.2658744
92253113,0.7341256,0.2658744
98567,0.7341256,0.2658744
6479521,0.7347118,0.26528817
10264875,0.7347709,0.2652291
5342881,0.7348764,0.26512358
448222,0.7348764,0.26512358
7068779,0.7348764,0.26512358
7256363,0.7348764,0.26512358
50987963,0.7348764,0.26512358
24867503,0.7348764,0.26512358
1254895,0.7348764,0.26512358
2868392,0.7348764,0.26512358
125382,0.7350044,0.26499557
131852022,0.7350336,0.26496643
135492361,0.73511016,0.26488987
136795137,0.73511016,0.26488987
494218,0.7351384,0.2648616
22209968,0.7351384,0.2648616
92247166,0.7351779,0.2648221
287302,0.7351779,0.2648221
136232982,0.73545635,0.26454362
90732286,0.73548746,0.26451257
10356196,0.7355046,0.2644954
10041129,0.7356566,0.26434338
135596554,0.7362081,0.26379192
136238394,0.73625994,0.2637401
129360144,0.7364441,0.2635559
129360145,0.7364441,0.2635559
162641906,0.73690766,0.26309234
136735805,0.73690766,0.26309234
135455539,0.73705685,0.26294312
134501092,0.73716605,0.26283398
54501668,0.7372551,0.26274487
65148,0.73742664,0.2625734
92245928,0.73742664,0.2625734
131874103,0.7374338,0.2625662
135659015,0.737525,0.26247504
129291491,0.7375498,0.2624502
102122295,0.73761404,0.262386
21668258,0.7377925,0.2622075
135956774,0.73787403,0.262126
167321,0.7381811,0.26181892
356732,0.7381811,0.26181892
136205846,0.7382478,0.2617522
356786,0.73851323,0.26148674
53985452,0.73851323,0.26148674
72248,0.73851323,0.26148674
466409,0.73851323,0.26148674
6334920,0.73851323,0.26148674
13873706,0.73851323,0.26148674
56328,0.73851323,0.26148674
72180,0.73851323,0.26148674
286481,0.73862755,0.26137242
5343060,0.73862755,0.26137242
1362195,0.73862755,0.26137242
7464993,0.73862755,0.26137242
7464989,0.73862755,0.26137242
14132955,0.7386794,0.26132062
301080,0.73868406,0.26131597
131879863,0.73868406,0.26131597
92242977,0.73874587,0.26125413
92021264,0.73874587,0.26125413
13566115,0.7388122,0.2611878
136229414,0.7389718,0.2610282
14430362,0.7391656,0.2608344
452096,0.7391656,0.2608344
5273480,0.7391747,0.2608253
14999718,0.73963976,0.26036024
5272750,0.7396562,0.26034376
152521,0.73980445,0.26019555
71412030,0.7400806,0.2599194
6553756,0.74020064,0.25979933
25724943,0.74020064,0.25979933
11870685,0.74020064,0.25979933
2779363,0.74020064,0.25979933
96326068,0.74020064,0.25979933
11870684,0.74020064,0.25979933
10469019,0.74026287,0.25973713
11779374,0.74036574,0.2596343
102067368,0.74039614,0.25960383
121008390,0.74083036,0.25916964
452772,0.7408325,0.2591675
131881445,0.740921,0.259079
92233380,0.740921,0.259079
90348021,0.7411736,0.2588264
121486852,0.7412829,0.25871712
493452,0.74134314,0.2586569
87825371,0.7414214,0.2585786
11737644,0.7415792,0.2584208
469699,0.7418692,0.25813076
365526,0.7418692,0.25813076
511981,0.7418692,0.25813076
6915817,0.7418692,0.25813076
369492,0.7418692,0.25813076
135596630,0.74236906,0.25763094
445762,0.74289,0.25710997
73479,0.74289334,0.2571067
11812423,0.74303746,0.25696254
3037046,0.74310935,0.25689068
449356,0.7432922,0.2567078
137100249,0.74371624,0.25628373
5272210,0.74390674,0.25609323
6560416,0.744129,0.255871
163285353,0.7443198,0.2556802
99549,0.74436885,0.25563115
475524,0.7447182,0.25528184
461404,0.7447182,0.25528184
131857992,0.74525774,0.25474223
13871052,0.74570876,0.25429124
86309292,0.7457485,0.25425145
1932,0.7457485,0.25425145
86309091,0.7457485,0.25425145
54148415,0.7459842,0.2540158
72201,0.7460692,0.25393084
14485380,0.7460692,0.25393084
515100,0.74610114,0.25389886
135501934,0.7463933,0.2536067
136752834,0.7463933,0.2536067
54213197,0.746524,0.25347605
14999717,0.746619,0.253381
121487053,0.74661964,0.25338036
15276896,0.7466303,0.2533697
479691,0.74670225,0.25329775
6481836,0.7468162,0.25318378
66686600,0.7469176,0.25308242
3065123,0.7469702,0.2530298
23757287,0.74737465,0.25262535
12787947,0.7476137,0.25238627
20849148,0.74773204,0.25226796
3901376,0.74805665,0.25194332
13009730,0.74805665,0.25194332
121486818,0.74812937,0.25187066
10703793,0.74829966,0.25170034
71539359,0.74834937,0.25165063
353671,0.7484243,0.25157568
10660621,0.74844056,0.25155944
3005965,0.7486756,0.25132445
3065116,0.74873614,0.25126383
136227356,0.7492116,0.2507884
135778987,0.74926174,0.25073823
135435172,0.74926174,0.25073823
135753280,0.74926174,0.25073823
135764690,0.74926174,0.25073823
72182,0.7494936,0.2505064
100795272,0.74972034,0.25027964
215493,0.7502234,0.24977662
4661673,0.7502733,0.24972671
161605,0.7504157,0.24958429
128757,0.7504225,0.24957749
131858771,0.750523,0.249477
93982631,0.75072783,0.24927215
131879085,0.751117,0.24888301
137139937,0.7514265,0.2485735
93515751,0.7516397,0.2483603
12777819,0.7516397,0.2483603
132274322,0.7518343,0.24816576
452081,0.7520369,0.24796306
14885927,0.75213045,0.24786954
97576,0.75254023,0.2474598
92021611,0.7529046,0.24709542
25202364,0.7532895,0.2467105
3036587,0.7533254,0.2466746
130060,0.7535757,0.24642435
11121872,0.7537856,0.24621442
3037684,0.75402534,0.24597465
137182907,0.7540415,0.24595852
135538720,0.7540506,0.24594937
22860550,0.7540695,0.24593048
89971724,0.7546209,0.24537912
21828331,0.7547609,0.2452391
125507100,0.7547643,0.24523565
453757,0.75500625,0.24499376
131865335,0.75509304,0.24490696
3011744,0.7551231,0.2448769
44331126,0.7551231,0.2448769
70928815,0.7551437,0.24485631
23545530,0.7551633,0.24483667
135412763,0.75540024,0.24459977
323498,0.75544894,0.24455109
18719641,0.7557147,0.24428529
121008378,0.75572336,0.24427666
476465,0.75580555,0.24419443
512657,0.75582296,0.24417703
90674669,0.75582516,0.24417481
135921348,0.7560105,0.24398953
3005950,0.7560559,0.2439441
21456083,0.7560559,0.2439441
515217,0.75623155,0.24376842
60074446,0.7564973,0.24350268
21829540,0.7573156,0.24268444
92264935,0.7573675,0.2426325
335400,0.7573675,0.2426325
507269,0.7573675,0.2426325
137937484,0.75808024,0.24191973
14061175,0.75808024,0.24191973
12599,0.7581015,0.24189849
11057044,0.7583499,0.24165013
121013684,0.7583499,0.24165013
90673800,0.7585254,0.24147461
189495,0.7585612,0.2414388
3012046,0.7585639,0.24143611
137230633,0.7587033,0.24129672
14216458,0.7594498,0.24055022
23255305,0.7594498,0.24055022
261564,0.7594498,0.24055022
512727,0.75948375,0.24051625
135926583,0.7595322,0.24046782
135616717,0.7595322,0.24046782
3005966,0.75978625,0.24021375
5274310,0.75981057,0.24018945
126220,0.7598259,0.24017413
440393,0.7598259,0.24017413
21818055,0.75995886,0.24004117
101384430,0.76006514,0.23993488
54100215,0.76013607,0.23986393
320414,0.76013607,0.23986393
3012255,0.76013887,0.23986115
512139,0.7604284,0.23957157
3012549,0.7604488,0.2395512
10405378,0.76072764,0.23927237
135743865,0.76075387,0.23924614
7458589,0.76100683,0.23899318
45038133,0.76100683,0.23899318
2724387,0.76100683,0.23899318
13096956,0.76100683,0.23899318
452093,0.7611203,0.23887968
14430333,0.7611203,0.23887968
156588427,0.7611474,0.23885265
97300838,0.7612766,0.23872338
135456222,0.76147544,0.23852453
3007919,0.7618708,0.2381292
5272753,0.76187634,0.23812369
123789960,0.7618809,0.2381191
10019708,0.7621968,0.23780324
146013455,0.7626251,0.23737489
155395,0.76276064,0.23723936
492408,0.7628646,0.23713538
71406419,0.7628741,0.23712589
22895138,0.7630136,0.23698641
121486901,0.763181,0.23681904
492556,0.7634195,0.2365805
472634,0.763469,0.236531
3012247,0.76349646,0.23650356
5273018,0.7640302,0.23596977
117590598,0.76423013,0.2357699
7156910,0.76425564,0.23574434
2823635,0.76425564,0.23574434
2729612,0.76425564,0.23574434
6541377,0.76425564,0.23574434
67762,0.76425564,0.23574434
2723654,0.76425564,0.23574434
131884455,0.76433176,0.23566826
3065115,0.7648469,0.23515305
510946,0.7651001,0.2348999
5232177,0.76522315,0.23477688
10308889,0.7653433,0.23465668
135401030,0.7655023,0.23449771
121486796,0.7659285,0.23407146
469087,0.76629734,0.23370263
11380753,0.76631045,0.23368955
154706402,0.76633644,0.23366356
155889717,0.76633644,0.23366356
135511113,0.76635295,0.23364706
3035491,0.76642835,0.23357165
93977460,0.76642835,0.23357165
45039906,0.76642835,0.23357165
102122294,0.7664971,0.23350294
5271786,0.7665262,0.2334738
470801,0.76662433,0.23337567
13108042,0.7667,0.23329994
153282930,0.7672702,0.23272981
136353600,0.7675885,0.23241153
121012732,0.7675998,0.23240015
297594,0.76777774,0.23222227
122707085,0.76777774,0.23222227
136274575,0.76816183,0.23183817
76844795,0.7687355,0.23126444
131693,0.7688832,0.23111676
15217015,0.7689005,0.2310995
191091,0.76893526,0.23106472
123674,0.7690496,0.2309504
135506574,0.769192,0.230808
121486746,0.76925576,0.23074421
503112,0.76971143,0.23028858
136084639,0.7698115,0.23018849
476439,0.7701152,0.22988479
146674828,0.7706834,0.22931656
503109,0.7707733,0.22922671
452767,0.7709731,0.22902688
456289,0.77116156,0.22883847
136168433,0.7713008,0.22869918
401060,0.771523,0.228477
10092318,0.77190727,0.22809272
515107,0.7719492,0.22805086
13845034,0.7719503,0.22804971
21157388,0.77244025,0.22755976
121228750,0.7726735,0.22732653
121487118,0.7727166,0.22728342
511377,0.7728211,0.22717887
24773090,0.7729425,0.22705752
301081,0.7729425,0.22705752
15276822,0.773023,0.226977
14503364,0.7730612,0.22693877
3080922,0.77324957,0.22675042
92209277,0.77324957,0.22675042
155885413,0.77324957,0.22675042
135527049,0.77331877,0.22668125
131883201,0.77345294,0.22654706
259661,0.77366686,0.22633317
1268108,0.77393943,0.22606055
7195996,0.77393943,0.22606055
96621,0.77393943,0.22606055
40496690,0.77393943,0.22606055
2729605,0.77393943,0.22606055
51407982,0.77393943,0.22606055
3013082,0.77407646,0.22592354
13994713,0.7744472,0.2255528
125623,0.7744472,0.2255528
134694098,0.7744771,0.2255229
20285,0.7744771,0.2255229
59051498,0.7744771,0.2255229
46875049,0.7744771,0.2255229
16861,0.7744771,0.2255229
29980301,0.7744771,0.2255229
12896821,0.7744771,0.2255229
101039156,0.7746956,0.22530442
136164982,0.7747283,0.22527167
136756020,0.7747283,0.22527167
135409287,0.7747283,0.22527167
5272752,0.77515274,0.22484724
69459168,0.7752228,0.2247772
71369906,0.77525777,0.22474223
13832606,0.77529484,0.22470514
270262,0.77529484,0.22470514
163888,0.77533495,0.22466505
14162717,0.7753529,0.22464709
147839,0.7753529,0.22464709
3037127,0.7753696,0.22463042
11725011,0.7753955,0.22460447
138393692,0.7754178,0.22458223
3007133,0.7754314,0.22456858
454528,0.7755177,0.22448227
454530,0.7755177,0.22448227
455179,0.7755177,0.22448227
135433627,0.77565926,0.22434074
71374323,0.77576673,0.22423327
494651,0.77583444,0.22416559
363533,0.77583444,0.22416559
135405195,0.7758466,0.22415341
11043124,0.7764708,0.22352923
489477,0.77679753,0.22320244
354916,0.77680856,0.22319146
191808,0.7769257,0.22307432
135602240,0.7769336,0.22306639
135849775,0.7769336,0.22306639
49866464,0.7771722,0.22282779
481523,0.7772624,0.2227376
23624100,0.7775495,0.2224505
135508096,0.7776595,0.22234054
19362123,0.7777134,0.22228657
71360057,0.7777569,0.22224307
14156718,0.77790207,0.22209792
135493007,0.778407,0.22159302
444146,0.7787187,0.22128126
462166,0.77883124,0.22116873
25447,0.77883124,0.22116873
10870487,0.7789337,0.22106631
15059928,0.779178,0.22082198
15693167,0.7792126,0.22078738
10107866,0.77923673,0.22076328
3000603,0.7796675,0.22033247
3032355,0.7796675,0.22033247
57372617,0.7801956,0.21980439
139024324,0.7802368,0.21976322
71315456,0.7802368,0.21976322
136921547,0.780392,0.21960801
44451208,0.7806268,0.2193732
92229576,0.7806268,0.2193732
131880513,0.7809433,0.21905674
162640530,0.7809677,0.2190323
135582356,0.7809677,0.2190323
50313,0.7817612,0.21823876
124297,0.7817612,0.21823876
58696770,0.7817612,0.21823876
13647253,0.7817612,0.21823876
135434850,0.7817626,0.21823739
121486842,0.7818731,0.21812692
129874,0.78223956,0.21776047
11783210,0.7823718,0.21762817
131852023,0.78250265,0.21749735
121487046,0.78275883,0.21724117
7075232,0.78291655,0.21708348
54309519,0.7830858,0.2169142
266223,0.7830858,0.2169142
97184,0.7830858,0.2169142
71732376,0.7831781,0.21682188
477548,0.78329724,0.21670277
53755441,0.7832985,0.21670152
69908761,0.7836344,0.21636556
131876227,0.78365016,0.21634987
656409,0.78378147,0.21621853
473281,0.7838724,0.21612757
76845493,0.78392994,0.21607009
137212578,0.78419197,0.21580802
121486908,0.78441185,0.21558817
453473,0.78457165,0.21542837
135497097,0.78485906,0.21514091
92237996,0.78528535,0.21471466
54176875,0.7854531,0.21454692
135452524,0.7855758,0.2144242
135438607,0.7855758,0.2144242
3007124,0.78603184,0.21396816
13989304,0.7861502,0.21384981
90663555,0.7863781,0.21362191
131886803,0.7863781,0.21362191
122130429,0.7865817,0.2134183
21139860,0.7866215,0.21337849
21856771,0.78665775,0.21334223
92249340,0.78665775,0.21334223
88101259,0.7866673,0.2133327
382446,0.7866873,0.2133127
73317,0.78672063,0.21327934
121487089,0.7868076,0.21319242
135480707,0.78694624,0.21305378
454983,0.78701586,0.21298413
5273977,0.7872701,0.21272989
5273493,0.78752327,0.21247675
22861866,0.78753066,0.21246935
5276641,0.78755206,0.21244796
172392,0.78755206,0.21244796
163285378,0.78768057,0.21231942
18778,0.78787774,0.21212226
3004988,0.78792155,0.21207848
129322522,0.7880476,0.2119524
4594140,0.7880963,0.21190366
10335670,0.7880963,0.21190366
124317,0.7882174,0.2117826
92924,0.788483,0.21151695
135405190,0.78849196,0.21150802
11905990,0.7886517,0.2113483
6360979,0.7886517,0.2113483
452022,0.78943837,0.21056163
12799571,0.7894856,0.21051444
137128747,0.78952706,0.21047294
135453913,0.7896338,0.21036617
136896502,0.7896338,0.21036617
88518334,0.789838,0.21016197
3012550,0.79026717,0.20973285
121006820,0.7906816,0.2093184
542606,0.79071546,0.20928453
10990861,0.79106015,0.20893987
511450,0.7911963,0.20880373
3006926,0.79149246,0.20850757
10220154,0.79149437,0.20850562
23616221,0.7915176,0.20848238
483922,0.79155326,0.20844676
453195,0.79183114,0.20816883
492407,0.7920139,0.20798613
121006759,0.7923395,0.20766048
135856438,0.7927596,0.20724042
456648,0.7928466,0.20715338
461854,0.7928466,0.20715338
456327,0.7928466,0.20715338
135600345,0.793001,0.206999
121487530,0.79307187,0.20692815
512587,0.79334795,0.20665208
459905,0.79334795,0.20665208
96373,0.7935097,0.20649028
6560385,0.7935097,0.20649028
13766569,0.7935097,0.20649028
57035796,0.7935097,0.20649028
6452137,0.7935843,0.20641573
13846336,0.79410404,0.20589596
481528,0.7942318,0.2057682
10708101,0.79447913,0.20552088
58956275,0.7946639,0.20533608
135625262,0.79468006,0.20531994
128359,0.7947002,0.20529981
18643544,0.794805,0.205195
6450919,0.7950728,0.2049272
25231309,0.7952706,0.20472938
3035760,0.7953698,0.20463018
137179823,0.7954618,0.20453826
11776423,0.79546547,0.20453453
457954,0.7955899,0.20441006
515223,0.79560035,0.20439963
159285,0.7958308,0.20416923
71732377,0.7958367,0.20416334
21854458,0.7958735,0.20412645
15476623,0.795884,0.20411602
3008125,0.795884,0.20411602
135618545,0.79595256,0.20404741
3036899,0.79603267,0.20396736
15928745,0.7962421,0.20375791
136808318,0.7962421,0.20375791
14826131,0.7962482,0.20375179
124766,0.7962841,0.20371594
10588735,0.7963161,0.20368391
13566110,0.7965433,0.20345668
685002,0.7966226,0.20337741
9797212,0.7966226,0.20337741
10805757,0.7966226,0.20337741
1250152,0.7966226,0.20337741
53774252,0.7966898,0.20331019
449584,0.7967319,0.20326811
384101,0.7968848,0.20311525
21139854,0.7970132,0.20298679
92236279,0.7970132,0.20298679
22859299,0.7970699,0.20293012
5272743,0.79721856,0.20278141
6481832,0.7974234,0.20257656
135440057,0.7974756,0.20252441
121011847,0.79751927,0.20248075
135713040,0.797592,0.202408
71422792,0.7977194,0.2022806
12018568,0.7977598,0.20224024
10541096,0.79783803,0.20216198
154703233,0.79790795,0.20209205
135521334,0.7981006,0.20189942
136817853,0.7981006,0.20189942
135804809,0.7982006,0.20179936
121487531,0.79824233,0.20175765
5272207,0.7984349,0.20156507
5272208,0.7984349,0.20156507
121487380,0.79843825,0.20156176
338571,0.7986287,0.20137134
6438736,0.7989664,0.2010336
54343230,0.79902834,0.20097166
131858176,0.79903376,0.20096627
135434851,0.79907393,0.20092604
136100249,0.799124,0.20087603
22646017,0.7992499,0.20075014
24886781,0.7992499,0.20075014
366988,0.7992927,0.20070733
121486973,0.7994634,0.2005366
44567065,0.79965425,0.20034575
77518983,0.7996812,0.2003188
14682078,0.80007625,0.19992374
267808,0.80007625,0.19992374
193428,0.80017304,0.19982699
13915760,0.8002118,0.1997882
296237,0.80028653,0.19971347
14464884,0.8002891,0.19971092
5272747,0.80056036,0.19943964
136262592,0.80068886,0.19931115
136217255,0.80068886,0.19931115
