OPTUM_LAB_ID,ESOL,MRcons,SHED_LL,QED,MaxaaCH,SpMin1_Bh(e),SpMin2_Bh(i),SpMax1_Bh(p),Eta_D_psiA,SpMax2_Bh(p),O%,SpMaxA_EA(dm),VE1_H2,SaasC,VE1_B(m),P_VSA_charge_6,IC4,F07[C-N],H-047,C-025,VE2sign_B(v),F08[C-N],SpMAD_EA(dm),VE2sign_B(m),CATS2D_04_LL,Eig02_EA(bo),CATS2D_03_AL,SpMax2_Bh(m),MDEC-33,J_D/Dt,Xindex,F06[C-N],NaasC,CATS2D_09_AL,F04[C-N],CATS2D_08_AL,Chi1_EA(dm),AVS_B(p),CATS2D_06_AL,CATS2D_04_AL,MAXDP,F03[C-N],CATS2D_05_AL,VE2sign_H2,minssCH2,MATS3e,NRS,SHED_DL,P_VSA_s_3,SssCH2,RPCG,GATS4m,F04[O-O],GATS3e,P_VSA_LogP_5,JGI3,SpMAD_H2,GATS3m,WiA_D/Dt,SpMax_AEA(bo),CATS2D_07_AL,SpMAD_AEA(dm),qnmax,F01[C-N],P_VSA_charge_2,P_VSA_charge_13,MATS3m,SAscore,GATS7i,max_conj_path,F02[N-O],SaaaC,PW5,minaaCH,MaxaaN,CATS2D_05_DA,P_VSA_charge_7,MaxsssN,MATS1v,Eta_D_epsiD,CATS2D_09_DL,P_VSA_charge_3,MaxsssCH,MaxssNH,GATS2i,GATS1i,GATS7p,MDEO-12,MATS4m,MDEC-12,F09[C-O],D/Dtr09,P_VSA_charge_12,F02[C-N],ATSC1e,F10[C-O],SPP,JGI6,O-058,nN(CO)2,H-046,SpDiam_X,P_VSA_MR_7,Eta_betaS_A,MATS8e,D/Dtr10,CATS2D_08_DL,CATS2D_06_DL,s34_phRelSize,CATS2D_04_AA,JGI7,C-002,IC2,CATS2D_04_DL,nRCONHR,RNCG,P_VSA_charge_14,JGI2,JGI5,SsssCH,VE1sign_Dz(p),P_VSA_ppp_hal,MaxsCH3,nArOR,B09[O-O],SM1_Dz(Z),B02[N-O],minssO,nLevel9,P_VSA_MR_3,H-051,SdssC,C-026,Eig08_EA(dm),MATS3v,P_VSA_charge_1,C-006,GATS7e
53300413.0,0.3749719185631984,0.8381022006675891,0.9473707301107998,0.3829939353048156,0.8915863518609135,0.6398353179954324,0.7799390138596789,0.5723762255370612,0.4142022288385475,0.7626234859673513,0.2358370831891086,0.0956478810420619,0.7221181944736099,0.60261678919261,0.3516136321620813,0.3862594721514925,0.8149067442814009,0.6785714285714285,0.7222222222222222,0.3333333333333333,0.0115244842171539,0.7307692307692308,0.2426726605756457,0.0047440151112699,0.0789473684210526,0.6366219900408066,0.5,0.1411362383970915,0.401855120343533,0.2330626858437149,0.0401096968621741,0.2564102564102564,0.3333333333333333,0.2692307692307693,0.696969696969697,0.6551724137931034,0.5556407036497446,0.4760121337938678,0.6551724137931034,0.5,0.0214737445079637,0.2352941176470588,0.8275862068965517,0.0094050736563416,0.6994750235379645,0.6348662310320992,0.6666666666666666,0.9308579162077002,0.5609244734291963,0.4542846623870974,0.1114566712476145,0.5652079258822725,0.0,0.4182804498222376,0.1913429961651633,0.238898319611172,0.5481561813069753,0.6316882366972185,0.6705287073901767,0.3295077265971868,0.71875,0.5208283777790434,0.6555809936701538,0.4666666666666667,0.8248504510668638,0.0,0.3872155445734538,0.7341313875601012,0.7224793380631981,0.2307692307692307,0.5714285714285714,0.0108734296071402,0.4366679936238371,0.787069091638495,0.0,0.0,0.3433594158057523,0.893250368191071,0.4887865610588291,0.1034012840865987,0.1,0.0,0.901734766348379,0.7145812930661185,0.6983836520264944,0.5434432666195487,0.5179498023463078,0.0457794174994989,0.4913657111549252,0.6404327956966201,0.3939393939393939,0.0,0.0,0.6666666666666666,0.1137048561492398,0.3846153846153846,0.3137830441624427,0.4464542850635378,0.5714285714285714,0.0,0.4375,0.9614746802696246,0.0,0.3625899726979376,0.5002714831555355,0.0,0.0,0.3333333333333333,0.5208333333333325,0.0,0.5076530612244896,0.375,0.6937806429254676,0.2,0.3333333333333333,0.147883133362728,0.6542113383171048,0.3857513914656758,0.4282421529928218,0.905780374462498,0.07963677499963,0.0,0.93421393195936,0.25,1.0,0.5728276458984453,1.0,0.8858092247577528,0.7272727272727273,0.0,0.0,0.4703938467606855,0.3333333333333333,0.5498573992282151,0.4997141214315053,0.2044737395944402,0.4117647058823529,0.4868715959468677
49795501.0,0.483465401215494,0.3056268381314162,0.6134795659850216,0.9274283257866844,0.7056900911022732,0.6557196097632816,0.6101278157309906,0.5563410100454353,0.5435940652228313,0.658486075659904,0.2541689573025475,0.1859565523447079,0.422646967688197,0.4700640109732505,0.2757595229477754,0.1533985066086444,0.5715529178993732,0.2142857142857142,0.2222222222222222,0.3333333333333333,0.0314603231038003,0.2692307692307693,0.1796915972626935,0.0214396011086187,0.0789473684210526,0.7369809393197577,0.3636363636363636,0.1384681105883562,0.2767657383822781,0.1676230705401015,0.0635998968182569,0.0769230769230769,0.4166666666666666,0.1153846153846153,0.2121212121212121,0.2413793103448275,0.2517533851672268,0.5019433030172773,0.2413793103448275,0.2941176470588235,0.0176608251155185,0.1764705882352941,0.3103448275862069,0.0272187083026186,0.7646700482879918,0.4394498217868736,0.3333333333333333,0.436271708077851,0.36262961881063,0.2137100014132597,0.3482003485189998,0.5102878993622623,0.0833333333333333,0.5078559217886824,0.2080268792811624,0.420539560190433,0.4379976687850551,0.5691410122572327,0.5760938068704722,0.3797786602731894,0.15625,0.5251302282392212,0.8549206906979897,0.2,0.3999999999999992,0.500000000000001,0.4566056195867284,0.3849472806183736,0.7124759464322722,0.3076923076923077,0.2857142857142857,0.0108734296071402,0.4036214960712283,0.6266572042852108,0.7527357754240737,0.0,0.2741310851014487,0.6363107792026407,0.5110738060535305,0.1055309449924685,0.2,0.1513859328438601,0.8275367154490437,0.7176972289821151,0.5996081904499427,0.2840931974412011,0.4995994395128647,0.0605639993581884,0.6030978097132906,0.1805473482070367,0.0909090909090909,0.0,0.0,0.3703703703703703,0.1705163118425627,0.1282051282051282,0.1085019546613417,0.4230755423974281,0.2857142857142857,0.0,0.15625,0.9050747213626132,0.1190013769039864,0.3415963431786202,0.5641749386826762,0.0,0.1333333333333333,0.1111111111111111,0.5555555555555549,0.1666666666666666,0.4814652423469388,0.1875,0.6881925201148922,0.0,0.0,0.3195278876444414,0.0,0.4664111498257831,0.3735337081138509,0.8731762461155487,0.1882238022164815,0.095534044853529,0.8056576980463682,0.0,0.0,0.3816054029001181,1.0,0.0,0.0,0.0,0.0,0.624121748278379,0.1666666666666666,0.3174603174603174,0.5888361845277222,0.0778608281943811,0.0588235294117647,0.5063512930904078
9551212.0,0.5436008475915737,0.5060360364636475,0.8431876220143495,0.5613559282726035,0.0,0.5130688742564429,0.654980573128868,0.7827820758207844,0.3842742035919217,0.6221663847804706,0.1612186096851101,0.2323258988897013,0.2898734357185997,0.6634586007266148,0.2840545172941926,0.0465648680378732,0.7280687583154066,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.0965831596370402,0.2307692307692307,0.3642460347704551,0.0288700505564538,0.131578947368421,0.4659299824237513,0.2272727272727273,0.1107000798589743,0.1707980525896854,0.179085619512083,0.0385317898302125,0.2564102564102564,0.3333333333333333,0.1153846153846153,0.3333333333333333,0.2068965517241379,0.4184954342734125,0.4713234691715784,0.1724137931034483,0.2647058823529412,0.0172110726064706,0.3235294117647059,0.3103448275862069,0.0272469477021896,0.5523825959607878,0.4448387569866363,0.1666666666666666,0.622571133310868,0.8242752795953319,0.662400268534773,0.2148002854215941,0.6607856047254684,0.0,0.5081449097049582,0.2022843156369445,0.3287236454318747,0.6342305144338916,0.5878332835080513,0.6401188597542604,0.5325391261838681,0.15625,0.4153928868848942,0.8561048098119837,0.4,0.6248504510668647,0.2500000000000005,0.4900705322723268,0.2554363772913053,0.6053148415531823,0.3461538461538461,0.4285714285714285,0.0108734296071402,0.3777566092638724,0.0700886147016793,0.0,0.375,0.1349424041976056,0.9333698026528402,0.543059709559463,0.1536392022037758,0.1,0.1698578749297064,1.0,0.7720901291156291,0.5607919793820174,0.5118493798883138,0.3986723755019767,0.0,0.4648040315986824,0.1057484011812098,0.1818181818181818,0.4853795466123757,0.4351756708558053,0.3703703703703703,0.0670239996808409,0.0769230769230769,0.0958067859306609,0.4319975907482449,0.4285714285714285,0.0,0.3125,0.9661230557211624,0.0,0.4413160833953795,0.4987630163825555,0.0,0.2,0.3333333333333333,0.0,0.0833333333333333,0.4356447124304264,0.5625,0.6010576360071596,0.0,0.6666666666666666,0.196587541172618,0.0,0.2825714285714276,0.1729603007324211,0.9384109463839028,0.4319004698627933,0.0,1.0,0.0,0.0,0.5420653096944343,1.0,0.0,0.0,0.0,0.4444444444444444,0.6468261670834953,0.0,0.407042990320219,0.6024324040869582,0.0987368324669821,0.3529411764705882,0.4026791486779781
53300217.0,0.3574069312362432,0.5035966948193765,0.7335848341137099,0.5620620117199863,0.848486191190385,0.6379506817618368,0.7555761338084044,0.6477445865636104,0.3915779798549845,0.752076170540537,0.2803573488931749,0.2876875658939077,0.4070650038234122,0.5688382230493985,0.6050202505068143,0.7631239097707017,0.7513705473039425,0.1428571428571428,0.4166666666666666,0.3333333333333333,0.1249456603744363,0.1923076923076923,0.4142073769985759,0.0032130549151027,0.2894736842105263,0.7293470395155306,0.5454545454545454,0.16392192784179,0.246416369096071,0.2259713176003377,0.0527335060283715,0.1538461538461538,0.3333333333333333,0.3846153846153846,0.2121212121212121,0.4482758620689655,0.2926512868366731,0.6109852345094784,0.3448275862068966,0.4411764705882353,0.0201393362363607,0.2941176470588235,0.2758620689655172,0.1349597692100642,0.5661694925048648,0.3490411240722896,0.3333333333333333,0.4644830834801657,0.4502061351340181,0.1769504979991468,0.3216823916100405,0.5849561511667708,0.0,0.5848055416464567,0.1811841719643101,0.3159282072169347,0.5578838126734249,0.5237702897476606,0.5072957198457908,0.6432908519535405,0.25,0.5075086722258035,0.7120795934977271,0.1666666666666666,0.3999999999999992,0.0,0.404326716594009,0.5327950457747181,0.6253376336016331,0.2307692307692307,0.2857142857142857,0.0108734296071402,0.4880429116257123,0.7840582388312504,0.0,0.25,0.2035965328916917,0.6056003202668536,0.5685775384629315,0.0790259532473717,0.4,0.2544491586483645,0.6969411805149157,0.7519223514707671,0.5406080718059288,0.3087458220077647,0.4228799702986963,0.0927671841783272,0.3840609218049841,0.1146642705486078,0.2727272727272727,0.2611132819050307,0.4351756708558053,0.2222222222222222,0.0881999786554085,0.1538461538461538,0.2749695755254945,0.4801383559208851,0.4285714285714285,0.0,0.1875,0.921200612709086,0.5497499636942953,0.2753164556962031,0.5591774705239871,0.0,0.0666666666666666,0.1111111111111111,0.285714285714285,0.1666666666666666,0.5339989444053488,0.25,0.789259210388624,0.3,0.3333333333333333,0.3527561037227367,0.2500000000000004,0.5013756613756604,0.4876349438692014,0.8549672925521244,0.3515064777356871,0.4999999999999999,0.7631234955221946,0.0,0.0,0.6563625288736096,1.0,0.8659774023389234,0.1818181818181818,0.0,0.3333333333333333,0.6689896775273042,0.3333333333333333,0.3174603174603174,0.4986702954653972,0.0810534509693151,0.1764705882352941,0.3987321507734613
1254489.0,0.3912900845413617,0.4872766525140771,0.8257534033546476,0.6216627017652966,0.87345480274962,0.6636017385389881,0.7655405903669164,0.5727971377497427,0.4223376570257434,0.7632096466829852,0.3110609804132205,0.1384377225608794,0.8907318588943112,0.7303526268314491,0.4838934722869112,0.2065619548853509,0.5661906307587123,0.25,0.6388888888888888,0.3333333333333333,0.0803608773141314,0.1153846153846153,0.2474952080124369,0.0309600670560516,0.0789473684210526,0.6972469327278557,0.5454545454545454,0.1602487841932851,0.1767124177044396,0.1010224753102366,0.0368005613694156,0.2051282051282051,0.5833333333333333,0.1538461538461538,0.2424242424242424,0.2758620689655172,0.3861094502400007,0.6952292510040228,0.2068965517241379,0.2647058823529412,0.0162166036218399,0.2352941176470588,0.1724137931034483,0.0973682689627412,0.7383566866680547,0.35799265559779,0.5,0.3524719199454518,0.4622451972238277,0.2445677253267088,0.1849432820907419,0.6509169434807898,0.0,0.6450362582755619,0.3791075290888004,0.1395272150203012,0.8118313523335638,0.5964806354755339,0.6190312736573025,0.3018226919363056,0.21875,0.4748879507344625,0.6845956156774707,0.2666666666666666,0.3999999999999992,0.500000000000001,0.3131825757257521,0.2554916050083315,0.6013862619454821,0.3076923076923077,0.2857142857142857,0.0108734296071402,0.3918900733225454,0.8145162575372898,0.0,0.25,0.5082970057493881,0.8410099316625376,0.506029527173351,0.0806920799262042,0.0,0.0,0.8301004810036872,0.7586995756116599,0.5606817116049464,0.3649975596033562,0.3890630677381968,0.0588066467001762,0.2077165829458112,0.0,0.1818181818181818,0.0,0.0,0.3703703703703703,0.1193471784287214,0.0256410256410256,0.2291403574574287,0.3688379464926921,0.2857142857142857,0.0,0.0,1.0,0.2377322250927052,0.5357874162323104,0.4690493339809446,0.4059484675822101,0.0,0.0,0.0,0.0,0.5589285714285728,0.0,0.3751223588820276,0.1,0.0,0.3210752734820867,0.0,0.4401617250673844,0.3853857730954789,0.8916311276233017,0.0231665390961661,0.2499999999999999,0.0,0.5,0.0,0.5386295799311436,1.0,0.8738653120092099,0.0,0.0,0.0,0.6630881151984102,0.8333333333333333,0.3174603174603174,0.5533569991336061,0.1166786879397369,0.3529411764705882,0.3043469966368067
49790973.0,0.3820833192578472,0.4573603766834839,0.7625632269995068,0.610022108328284,0.8911582031416786,0.7267678831727138,0.7970370125500001,0.6846206153856924,0.3448810183627336,0.7928312397001731,0.209426756076527,0.2543200523043036,0.5855557765404877,0.8106853022831706,0.3810000724012696,0.293129736075746,0.6384503117089977,0.2142857142857142,0.25,0.6666666666666666,0.0872243066306786,0.2692307692307693,0.2712688706085464,0.1508502637327534,0.3157894736842105,0.6769431380236641,0.2272727272727273,0.1416010349267138,0.276187470392908,0.1831339311308482,0.0498104642962537,0.282051282051282,0.5833333333333333,0.2307692307692307,0.2424242424242424,0.2413793103448275,0.2699059966138995,0.6846598374509685,0.3103448275862069,0.2647058823529412,0.0179676566952883,0.2647058823529412,0.3793103448275862,0.2664429863865273,0.7096783060676841,0.3911870196824198,0.3333333333333333,0.6403964673750026,0.2854691014748198,0.0945630537168459,0.2803236694363243,0.6104961921886938,0.0,0.787464341041417,0.2847466169573835,0.4264251957518801,0.5988133909017819,0.7014918500529794,0.5355098521284627,0.5443211770406289,0.3125,0.5100849404526633,0.7179693313822879,0.2,0.3999999999999992,0.2500000000000005,0.1698527880404127,0.517145178810289,0.6101160924659508,0.4615384615384615,0.4285714285714285,0.0108734296071402,0.3968962749985993,0.8042987882778796,0.8508116690686666,0.125,0.3206794932156623,0.0,0.6149733008794896,0.1550839745180774,0.1,0.1698578749297064,0.9172284790212468,0.772444799274266,0.5185701862791471,0.2650197471001835,0.4403581689993773,0.0521251913097735,0.4197023665031099,0.3394364653274953,0.1515151515151515,0.232690658827695,0.4402608416343151,0.2962962962962963,0.0433309671629378,0.0769230769230769,0.2156817571139919,0.4445206490269177,0.2857142857142857,0.0,0.21875,0.8814767823335146,0.1019310217370201,0.2523734177215169,0.5201038187148187,0.0,0.1333333333333333,0.5555555555555556,0.3125,0.0,0.5961865515436939,0.0625,0.5962859837214693,0.4,0.6666666666666666,0.3978304771594489,0.0,0.4303641456582628,0.4782269487849132,0.915620789161566,0.2653888321417367,0.0,0.9227520185470288,0.25,1.0,0.2711890049576416,1.0,0.9609410238417104,0.3636363636363636,0.0,0.3333333333333333,0.6458829784123903,0.3333333333333333,0.3174603174603174,0.4282241257418842,0.1186012604990124,0.0,0.4838496627790277
49795509.0,0.4192033603444232,0.3388249946380683,0.5635200704772777,0.7535600706691804,0.8559077428893607,0.7109663905790464,0.7010701726832975,0.6678260719768367,0.4665892005266391,0.7425915940660994,0.4460141515129567,0.2781625572078322,0.338554108562952,0.8190068484631614,0.3127845119896244,0.3065619548853504,0.5974452154178487,0.1785714285714285,0.25,0.5,0.0980508857593183,0.1538461538461538,0.2889921937695104,0.0248996472567291,0.1842105263157894,0.7512641346377777,0.3181818181818182,0.1537622009610419,0.3280174125014496,0.1563647199270017,0.044890391893587,0.1538461538461538,0.6666666666666666,0.0769230769230769,0.1515151515151515,0.2413793103448275,0.2235836883671464,0.7833583366238543,0.2413793103448275,0.2058823529411764,0.0162790693714624,0.1764705882352941,0.2758620689655172,0.1058980236671881,0.6360035174161938,0.3950213081639678,0.3333333333333333,0.4401941686994211,0.384274411383581,0.1050582863342701,0.2640662444650752,0.6440197461875218,0.0,0.5553496234949193,0.5081015815305444,0.2443271985325937,0.747240559265828,0.6292535095501905,0.3614427888291489,0.4296244858326075,0.15625,0.5050032451640769,0.7139705080939727,0.1333333333333333,0.2,0.2500000000000005,0.1934618559321733,0.4492945770700203,0.5961473605710397,0.4615384615384615,0.2857142857142857,0.0108734296071402,0.4538204583580598,0.80750499067964,0.8361616926122427,0.25,0.2621115927157837,0.0,0.5617769325666105,0.1004080180983592,0.0,0.1698578749297064,0.6978560997864014,0.7450110634807822,0.4355283763348861,0.2168155087162696,0.3895562038776844,0.081039599866781,0.1900280841432355,0.0,0.1212121212121212,0.3815752221887786,0.5302433711267228,0.1851851851851851,0.2047526753703013,0.1025641025641025,0.21587868894977,0.5655002535680651,0.1428571428571428,0.0,0.0,0.795938424194528,0.3396632468297247,0.5965189873417729,0.5118207850281636,0.0,0.1333333333333333,0.2222222222222222,0.3571428571428575,0.0,0.4556451612903224,0.0625,0.6331649787631466,0.1,0.3333333333333333,0.3860966391910645,0.0,0.3357142857142843,0.2842042553819379,0.8552192047291189,0.4179767352185697,0.2499999999999999,0.0,0.75,0.0,0.5017433914955676,1.0,0.839122366915558,0.0,0.0,0.0,0.6576813896118364,0.6666666666666666,0.3174603174603174,0.4122769408658996,0.1286627115025714,0.0,0.4475579240724287
135476841.0,0.4087396582476185,0.3078635245675218,0.4311383152867243,0.7188384531706066,0.8410737566196077,0.6067414080043347,0.6734035496723814,0.6975512528891485,0.1638722181414994,0.658738963301774,0.0546499553237222,0.0649460920655975,0.3920060611477902,0.6369603305968694,0.3530987361835331,0.2825891206659593,0.5091466966083287,0.1785714285714285,0.1111111111111111,0.1666666666666666,0.0976399084107443,0.1153846153846153,0.0274753136068104,0.0376912812301797,0.0,0.7453175808928338,0.1818181818181818,0.206820639075673,0.2349224538682099,0.1939834018598881,0.0604508132904557,0.2051282051282051,0.4166666666666666,0.0769230769230769,0.4545454545454546,0.2068965517241379,0.149985206894359,0.7640273340343051,0.2068965517241379,0.1176470588235294,0.0105892552096777,0.2941176470588235,0.3103448275862069,0.1276121687572585,0.9849777741784048,0.513962538464134,0.3333333333333333,0.4136404161739867,0.1934858699494517,0.3525788198928996,0.4426259331687245,0.3156888476206622,0.0,0.4955580863410835,0.2282744631309807,0.3373146082163022,0.7641593753119951,0.465016818019248,0.2989307680461703,0.5677417033458227,0.1875,0.3325952602163733,0.6564607744055031,0.3,0.1437428051906945,0.0,0.4327505088908555,0.3055063672540656,0.6620361453183843,0.576923076923077,0.0,0.1226050214738215,0.6051786132256953,0.8097558605703393,0.9185861977254028,0.375,0.1633446197042475,0.0,0.6069572055242329,0.1996225371752793,0.1,0.1698578749297064,0.9202888178645388,0.9509618808570508,0.6721978218043153,0.361505148482191,0.481134162647991,0.0,0.5136833651072354,0.0,0.0303030303030303,0.150959180305492,0.0,0.4074074074074074,0.0531010520478483,0.0,0.2911430938127811,0.2025595757850761,0.0,0.0,0.1875,0.8028531937197201,0.3132332857758058,0.5200421940928268,0.4910192986453385,0.0,0.1333333333333333,0.2222222222222222,0.0,0.0833333333333333,0.3506058673469385,0.3125,0.5053249815480021,0.2,0.0,0.6310007608554838,0.0,0.2611278195488712,0.3702068126804105,0.9164634171883018,0.484134179272414,0.2934590373326273,0.0,0.0,0.0,0.4231114525882681,0.0,0.0,0.0,0.0,0.0,0.6834905690660712,0.3333333333333333,0.3174603174603174,0.6693520253547687,0.1530876936856268,0.0,0.4512697731401083
49795494.0,0.465266768585975,0.4097624319823646,0.6960448593965276,0.3732562752267111,0.888433904909075,0.6206896391732983,0.5436326217964118,0.5696717975536201,0.399792774455019,0.6859146797308853,0.1399472801341965,0.1142460801335742,0.6560671655173802,0.7994144277052333,0.2920672824346668,0.0999999999999999,0.6705623416124211,0.4285714285714285,0.3611111111111111,0.1666666666666666,0.2950872810552214,0.5,0.1370595363400082,0.037743963417808,0.0526315789473684,0.6473702564088395,0.1363636363636363,0.1401123380285132,0.1669913457432826,0.0841542893241021,0.043178395526028,0.2564102564102564,0.5833333333333333,0.2307692307692307,0.2727272727272727,0.0689655172413793,0.5304124315365425,0.6950020626030446,0.1379310344827586,0.1176470588235294,0.0025157734914243,0.4411764705882353,0.1724137931034483,0.1226722133522888,0.7637494513051623,0.2793292750821691,0.5,0.622611804604853,0.5099144172999709,0.1324715985619598,0.0926544225203069,0.6295281076454139,0.0,0.7151001523962408,0.4372928099515695,0.1524161623912243,0.6385610232781032,0.6226047483287549,0.6873601578014266,0.2202669368757943,0.0625,0.1385540444110047,0.6710760675021169,0.3666666666666666,0.0,0.0,0.2025552282283881,0.4665029548987653,0.7027574022582118,0.2307692307692307,0.0,0.0108734296071402,0.2169622628251386,0.7265097428281482,0.9002548810587698,0.0,0.2127281062100159,0.0,0.6171114350250013,0.3288160833953838,0.1,0.5095736247891183,0.7908417174109466,0.8337929696381055,0.5155848571990739,0.3243660997031182,0.5212050972628295,0.0,0.4055352837889604,0.0770968399526979,0.0303030303030303,0.0,0.0,0.3333333333333333,0.1291143143753718,0.0512820512820512,0.1671571908581466,0.2655025343390205,0.0,0.0,0.0,0.8665185503737476,0.4151643075128259,0.5735759493670867,0.4719935174842774,0.0,0.2,0.2222222222222222,0.5833333333333325,0.0833333333333333,0.3400200989486702,0.0625,0.8438783007550088,0.4,0.0,0.3390200154364295,0.0,0.1344155844155838,0.1522951617900929,0.8808216923966278,0.1388657904371204,0.0,0.7149412461078102,0.25,0.0,0.5146901623137915,0.0,0.8239611404108415,0.1818181818181818,0.0,0.0,0.6834905690660712,0.1666666666666666,0.3174603174603174,0.3853776941405634,0.2255575039115097,0.0588235294117647,0.3201932168099186
49792675.0,0.2893158118235781,0.4856283943473916,0.7300632591440643,0.3450153844479687,0.8241438361981724,0.6272028926235773,0.7559154153305703,0.6884523814841934,0.3813743095729713,0.7748581677088895,0.224707016763092,0.1461287071475945,0.5045985591605755,0.7600006227131471,0.5823160059650592,0.509688777808575,0.6700210217037157,0.2857142857142857,0.4722222222222222,0.3333333333333333,0.0059866443193365,0.2307692307692307,0.1804945795040579,0.0836062524964458,0.1052631578947368,0.7137034268544737,0.6363636363636364,0.1962651413449936,0.2911081206994772,0.2149601830849122,0.0507085842774391,0.2564102564102564,0.6666666666666666,0.1538461538461538,0.3636363636363636,0.4137931034482758,0.2475081688037969,0.7260332111943364,0.3448275862068966,0.2352941176470588,0.0184576025229441,0.3529411764705882,0.4482758620689655,0.1460949543139579,0.6689014963375187,0.4307470543900714,0.3333333333333333,0.0,0.3594098006205519,0.1184436344065922,0.2498849516981696,0.418056908490744,0.0,0.616435691377762,0.3882807377959231,0.5012262731600758,0.5928071060919411,0.5758774494436736,0.4813285903111386,0.5941753547576276,0.15625,0.428117206151799,0.6711036770101114,0.2666666666666666,0.235082989741457,0.2500000000000005,0.3310061417313024,0.3352768688774568,0.5251306444248866,0.3461538461538461,0.1428571428571428,0.1020916720166485,0.4795850774324441,0.8057689828562153,0.9320781473331314,0.0,0.3975633810279759,0.604273992560824,0.4129123245077968,0.0,0.0,0.1698578749297064,0.8301004810036872,0.0,0.3900595610071514,0.410319557282628,0.3208203835625469,0.0457820802014978,0.5161436672112047,0.2980979076168291,0.1818181818181818,0.2382706107072853,0.0,0.2962962962962963,0.1030909743891156,0.1025641025641025,0.2439267454496855,0.2701586611606179,0.1428571428571428,0.0,0.09375,0.8904764935623639,0.57739547192243,0.4713751438434959,0.6324539080580195,0.0,0.0,0.0,0.0,0.0833333333333333,0.4648013460703436,0.0625,0.7560466179905585,0.0,0.0,0.4239210276065019,0.0,0.3105322128851535,0.454759860121286,0.8916311276233017,0.1553834232652531,0.4999999999999999,0.8665302982235105,0.5,0.0,0.6327962347245896,1.0,0.8353350204748782,0.0,0.0,0.2222222222222222,0.6658822903130507,0.6666666666666666,0.3174603174603174,0.4701889556770879,0.0554896650024522,0.0588235294117647,0.5037111243764298
