cid,IC2,F05[N-O],SHED_AL,F08[C-N],CATS2D_03_DA,CATS2D_07_AL,F02[N-O],MaxdO,SM12_AEA(ri),gmax,T(N..O),SpMaxA_EA(dm),CATS2D_05_AL,CATS2D_06_AL,nLevel9,JGI5,H-052,GATS5v,P_VSA_LogP_2,CATS2D_08_AA,P_VSA_charge_12,P_VSA_LogP_5,nRCONHR,H-047,MATS4e,NaasC,P_VSA_s_5,QEDu,SM5_X,GATS4i,F05[O-O],NRS,mindO,C-008,SssNH,SAscore,AVS_B(v),C-026,nPyridines,H-046,SpMAD_A,GATS1e,P_VSA_charge_2,Eta_sh_p,C-006,SpMin1_Bh(i),C-034,F07[O-O],GATS6e,SpMAD_EA(dm),CATS2D_03_DL,P_VSA_charge_13,CATS2D_05_DL,C-040,MATS2i,CATS2D_02_DL,ESOL,CATS2D_07_AA,C-027,JGI3,gmin,BIC3,H-049,MATS4v,H-048,MATS2m,MATS7p,NaaNH,MATS6i,NaasN,CATS2D_02_AL,SsCH3,F08[O-O],GATS2m,SaasC,CATS2D_06_DA,Eta_sh_x,minaasC,SpDiam_AEA(dm),O-060,SaaO,MATS5m,F09[O-O],CATS2D_00_NN,SpMAD_AEA(ed),F06[N-O],C-025,CATS2D_02_DA,JGI8,C-032,P_VSA_s_1,GATS6v,F02[N-N],CATS2D_02_AA,nArOR,C-005,CATS2D_03_DD,CATS2D_09_DA,minssCH2,F04[N-F],GATS7m,C-018,CATS2D_05_LL,MATS3i,Eta_betaS_A,P_VSA_LogP_6,MATS1v,MATS4i,MATS8e,F04[N-Cl],MATS1i,F04[S-F],B08[C-C],nRCOOH,JGI2,SpMAD_AEA(ri),MCD,P_VSA_MR_8,SHED_PP,CATS2D_07_DD,nR=Ct,nPyrimidines,F10[C-Cl],GATS5e,MATS7i
473371,0.8846506706559261,0.0491803278688524,0.718446530218183,0.03125,0.048780487804878,0.1022727272727272,0.1590909090909091,0.8198656613607327,0.6536988399150578,0.7837364535594367,0.0023357570812635,0.2714576185833401,0.1323529411764706,0.0441176470588235,0.3893129770992364,0.3890617608409986,0.0517241379310344,0.5422977894406275,0.031813372125394,0.1304347826086956,0.0,0.0119263899681981,0.0,0.1101694915254237,0.118367236580807,0.0454545454545454,0.0438149133133561,0.1761601425704947,0.1603752402457006,0.6561161832123333,0.1739130434782608,0.09375,0.726067537375998,0.054054054054054,0.0548517656378349,0.2723316563538552,0.5459485157073312,0.1333333333333333,0.0,0.0483870967741935,0.6097348160609837,0.4446502610429171,0.0414862630066282,0.4908024064766897,0.0416666666666666,0.4868501963275098,0.0,0.032258064516129,0.372284964698609,0.604548096001745,0.0121951219512195,0.2500000000000005,0.064516129032258,0.0392156862745098,0.2962383011626927,0.0327868852459016,0.9463465234964232,0.15625,0.0,0.5289826471445733,0.213096845805104,0.9085580154933586,0.0,0.5002439545462514,0.3333333333333333,0.5179358559394633,0.3158422655825905,0.0,0.4791477063821491,0.0,0.1125,0.1405638492045508,0.1304347826086956,0.483167571968597,0.1467466920199694,0.0,0.2360280932456665,0.4687231107665413,0.5445014104430257,0.25,0.0,0.4233500120352307,0.1034482758620689,0.0,0.4578246161824373,0.0,0.0,0.1153846153846153,0.307867588141025,0.0,0.0275093244067066,0.5723966119927152,0.0666666666666666,0.3333333333333333,0.0,0.1666666666666666,0.0,0.0379746835443038,0.5118904167688503,0.0,0.3317516992877836,0.25,0.02,0.3495491362501907,0.6873315363881412,0.2252371621845895,0.2880411140666593,0.4987864646600631,0.6859975834938046,0.0,0.3313452994385435,0.0,1.0,0.0,0.4104794815460875,0.5912138009487311,0.485714285714286,0.0,0.0,0.0,0.25,0.0,0.0,0.493152956684724,0.4408893941947888
44326622,0.8465365040547459,0.0491803278688524,0.8487370033141116,0.0989583333333333,0.073170731707317,0.1136363636363636,0.0909090909090909,0.858664765847407,0.7482820694846142,0.8303174219544156,0.002143777047187,0.1344920880273101,0.2941176470588235,0.25,0.5190839694656486,0.4749455912962567,0.2241379310344827,0.5748054945888448,0.047615409546398,0.108695652173913,0.0735091709743295,0.0195075598954834,0.0555555555555555,0.1949152542372881,0.4439374762963392,0.0909090909090909,0.0503424657534247,0.135279259682789,0.0738634969856464,0.6077995963882884,0.0434782608695652,0.125,0.9210445068321864,0.1081081081081081,0.0715601490961822,0.3235003064331088,0.6946958466441089,0.0666666666666666,0.0769230769230769,0.032258064516129,0.6907786753184291,0.3751200417420224,0.0678304886371636,0.3227008944922397,0.1666666666666666,0.8265138781586852,0.0,0.0,0.5233469063328309,0.2159388381877867,0.0975609756097561,0.0,0.1129032258064516,0.0392156862745098,0.2112159201658709,0.1147540983606557,0.9352359057383288,0.0625,0.0576923076923076,0.5847691568520023,0.2407370106261755,0.8606534269682624,0.0576923076923076,0.6605892941274454,0.0,0.4661635773711758,0.2989531214895246,0.0,0.6601719947762178,0.0,0.0875,0.1918003335772972,0.0652173913043478,0.5287825427619377,0.1955887862407458,0.08,0.206916879544115,0.5548778962391814,0.7954947291699799,0.0,0.0,0.471666284270009,0.0344827586206896,0.0,0.4185299600757746,0.0735294117647058,0.0952380952380952,0.0384615384615384,0.2924744897959186,0.0,0.0116286470192146,0.4826965077225781,0.0,0.1428571428571428,0.0,0.0,0.024390243902439,0.050632911392405,0.5755811324192668,0.0,0.3561829073954239,0.0,0.06,0.5345577376510011,0.5394006659267478,0.0,0.5373644301587561,0.5241288521998342,0.6673930701710229,0.0,0.4683686718004123,0.0,1.0,0.0,0.3359545590774802,0.6662076180277041,0.607843137254902,0.0,0.0,0.0,0.0,0.0,0.0,0.699656170906513,0.3725294455431481
156021671,0.8024779673770266,0.0327868852459016,0.742204612264819,0.0625,0.048780487804878,0.1477272727272727,0.0681818181818181,0.820539235404089,0.6646312618201986,0.7845451250904004,0.0008879076576036,0.1947683903482296,0.1470588235294117,0.1764705882352941,0.3244274809160303,0.4097892563208288,0.1034482758620689,0.4215844801782008,0.0411978493930068,0.0,0.0702363347006582,0.0166278918761921,0.0277777777777777,0.135593220338983,0.4550732528149523,0.0909090909090909,0.0251712328767123,0.3268210333372879,0.4544481558980604,0.6913977501240083,0.0217391304347826,0.09375,0.7828459458638218,0.027027027027027,0.0390116912634838,0.3151643389070978,0.6377386239303036,0.0,0.0384615384615384,0.1774193548387097,0.8034024903652992,0.4047609172606172,0.0392156862745096,0.2626234524968694,0.0833333333333333,0.7287043142934246,0.25,0.0,0.605648995561069,0.3055090881753056,0.0365853658536585,0.0,0.032258064516129,0.0196078431372549,0.2265058715887227,0.0327868852459016,0.9298650159477628,0.0,0.0192307692307692,0.416366857067076,0.7734804134371466,0.8747458927732619,0.0192307692307692,0.5495372233499665,0.0,0.4335837176862485,0.3040751342937916,0.0,0.5399210616510145,0.0,0.125,0.1949802307179782,0.0,0.582629288342265,0.1867512448694333,0.0133333333333333,0.102008524928959,0.6799201729887248,0.5727132172696436,0.25,0.5131554604383853,0.6104576476464323,0.0689655172413793,0.0,0.4303866635213469,0.0147058823529411,0.0476190476190476,0.0192307692307692,0.2843482905982906,0.0,0.0,0.5339741737102383,0.0,0.0952380952380952,0.1666666666666666,0.3333333333333333,0.0,0.0,0.8202106917959473,0.0,0.362867686886323,0.0,0.07,0.5073459927053754,0.5573294629898389,0.0831009331319458,0.4436711002721981,0.4183838844189466,0.5335330377720613,0.0,0.4383118811925345,0.0,1.0,0.0,0.3836938318435866,0.5711784096093777,0.58974358974359,0.0,0.0,0.0,0.0,0.0,0.0,0.5569002254484663,0.3640909462669227
58882916,0.772885974319282,0.0491803278688524,0.4866452000299102,0.03125,0.024390243902439,0.1022727272727272,0.0681818181818181,0.8082056287355895,0.600171515247262,0.7697377899721687,0.0005599417660563,0.2185608228433768,0.1323529411764706,0.2205882352941176,0.0,0.4322904282168399,0.0689655172413793,0.390070371693501,0.0310758375000593,0.0,0.0227272727272726,0.0136191822757775,0.0277777777777777,0.1186440677966101,0.6067818600194517,0.1136363636363636,0.0251712328767123,0.6554070617609037,0.5987048035366173,0.5866077035634105,0.0217391304347826,0.09375,0.8310678914859839,0.027027027027027,0.032050659008928,0.1998221568814719,0.6561179222301146,0.1333333333333333,0.0384615384615384,0.032258064516129,0.708331244692014,0.3545029525209592,0.0612598481438101,0.3975657520688996,0.0416666666666666,0.6098141041477882,0.0,0.064516129032258,0.4800617463658025,0.345819351457569,0.0,0.500000000000001,0.0161290322580645,0.0588235294117647,0.2084701594859068,0.0655737704918032,0.9463370875115772,0.125,0.0192307692307692,0.4742285836377745,0.710621874704574,0.8285795211286693,0.0192307692307692,0.6013248861840222,0.0,0.4923644474053747,0.3127562831704483,0.0,0.4207772438542647,0.0,0.075,0.1079873980307414,0.0,0.4571629188647922,0.1741771706987251,0.0,0.0,0.4240424577193953,0.5591856377356228,0.0,0.0,0.5398687004599835,0.0,0.0,0.4798610272105856,0.0147058823529411,0.0476190476190476,0.0192307692307692,0.2912145146520144,0.0,0.0,0.574279663924975,0.0,0.0952380952380952,0.0,0.3333333333333333,0.0,0.0,0.5114696980128033,0.0,0.4145349404725534,0.0,0.03,0.5512418340246676,0.6137971698113207,0.1211291338500911,0.4680919931149712,0.4659265680176509,0.5432918323875512,0.0,0.4400015653016249,0.0,1.0,0.0,0.3516615467134777,0.6450425395549431,0.59375,0.0,0.0,0.0,0.25,0.0,0.0,0.4894517626180637,0.3603676921108077
6483011,0.5905496763274893,0.0163934426229508,0.6374385681558817,0.03125,0.048780487804878,0.2727272727272727,0.0681818181818181,0.8851007488879842,0.583129183938363,0.8620556207297576,0.0005679409341428,0.1593890975917952,0.4117647058823529,0.5,0.3244274809160303,0.384870958313629,0.0344827586206896,0.4407339053752497,0.0210857403589877,0.0869565217391304,0.0227272727272726,0.0052210201477841,0.0,0.2203389830508474,0.3288857211723928,0.1363636363636363,0.0,0.2599569574381198,0.0,0.7426173278337876,0.0652173913043478,0.15625,0.9217603825718772,0.054054054054054,0.0,0.2705550486354342,0.7058843225830209,0.1333333333333333,0.0,0.032258064516129,0.7958175688399161,0.4582668094367446,0.0196078431372548,0.1874429133076525,0.125,0.5330034671667461,0.0,0.0,0.5746857834323156,0.2312510220820631,0.0609756097560975,0.0,0.064516129032258,0.0196078431372549,0.1667314783167547,0.0655737704918032,0.9249485582405148,0.03125,0.0,0.2974842681816328,0.6717228913208998,0.7022947189203805,0.0,0.48814431984583,0.0,0.3041341643397912,0.3081517935846662,0.0,0.5433336178021583,0.0,0.1125,0.0,0.0434782608695652,0.5884279383892077,0.2098507655241659,0.0266666666666666,0.0,0.5635886216563248,0.561113283631173,0.0,0.0,0.6193907911717499,0.0689655172413793,0.0,0.3651810361589953,0.0294117647058823,0.0952380952380952,0.0,0.2925788237924867,0.0,0.0,0.4746507367469693,0.0666666666666666,0.1904761904761904,0.0,0.0,0.0,0.0379746835443038,0.5997575308397539,0.0,0.3785012554488198,0.0,0.05,0.4675254287226046,0.4609164420485176,0.0346205052812206,0.5486913877377483,0.4057093766663295,0.6505660808200535,0.0,0.5927841272251351,0.0,1.0,0.0,0.2656338525267722,0.5780510494972555,0.738095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.4978971389373292,0.3815999468792209
69482069,0.7912966055992847,0.0327868852459016,0.6605702914281876,0.015625,0.048780487804878,0.0454545454545454,0.0454545454545454,0.7590300380132418,0.5998467144798363,0.7580323668825236,0.000431955076672,0.1271494679168268,0.0588235294117647,0.1176470588235294,0.0,0.4367602067996294,0.1034482758620689,0.5562888331770247,0.0437188767508697,0.0434782608695652,0.0,0.0136191822757775,0.0555555555555555,0.0847457627118644,0.7250713828753408,0.1136363636363636,0.0503424657534247,0.5693306745570011,0.0,0.5308821255108308,0.0,0.0625,0.8280729781000858,0.027027027027027,0.0618928432719007,0.1879871000115744,0.579133843513802,0.1333333333333333,0.0384615384615384,0.032258064516129,0.6371852005018188,0.3973192556169006,0.0392156862745096,0.3695635330051904,0.0833333333333333,0.5992750268208931,0.0,0.0,0.3785966647918024,0.2379507882708427,0.0121951219512195,0.500000000000001,0.032258064516129,0.0392156862745098,0.1406299565220764,0.0819672131147541,0.9455638914850922,0.0,0.0192307692307692,0.547641493698006,0.7196148542207788,0.8638749303803874,0.0192307692307692,0.6169819687194804,0.0,0.4670482144930129,0.3499678313926407,0.0,0.4862756735289823,0.0,0.0875,0.1325322223264843,0.0434782608695652,0.4858634452354641,0.1790076169878833,0.0,0.0,0.4326191288707379,0.5273485777584368,0.0,0.0,0.4618025336317254,0.0,0.0,0.3875644939937654,0.0,0.0476190476190476,0.0384615384615384,0.3211538461538453,0.0,0.0,0.4822184207855728,0.0,0.0,0.0,0.0,0.0,0.0,0.7256961769818716,0.0,0.374705473269441,0.0,0.03,0.4968529404722632,0.5094339622641499,0.1211291338500911,0.5196967213642995,0.5615793278716992,0.6618744848332612,0.0,0.5419510875339366,0.0,1.0,0.0,0.2837916910473964,0.5365770575803297,0.533333333333333,0.0,0.0,0.0,0.25,0.0,0.0,0.4532840024048908,0.3935054161802644
5495818,0.7258256949048467,0.0655737704918032,0.6589013896738759,0.03125,0.0,0.0454545454545454,0.0454545454545454,0.7947698823123269,0.6129240735480981,0.7536072609874108,0.0006959276235271,0.1398050374824352,0.088235294117647,0.0735294117647058,0.0,0.4589108657439797,0.0517241379310344,0.6274498639758,0.0114956172050673,0.0217391304347826,0.0,0.0209050513234845,0.0,0.135593220338983,0.3768795275014349,0.0681818181818181,0.023458904109589,0.5606385842652833,0.1091997752341937,0.7350096646807073,0.0217391304347826,0.09375,0.8493334646451403,0.027027027027027,0.0,0.2431606203982725,0.7224098434922741,0.0666666666666666,0.0384615384615384,0.0,0.8077701181880665,0.3763836368278376,0.0588235294117645,0.3207157215254373,0.125,0.4959304723655555,0.0,0.032258064516129,0.4461656204381283,0.2426690031726896,0.0,0.7727874232479353,0.0,0.0392156862745098,0.2868184902386181,0.0327868852459016,0.9473718816572974,0.03125,0.0192307692307692,0.5446347962759348,0.7303368081407478,0.8541531626586156,0.0192307692307692,0.4342331219745999,0.1666666666666666,0.4503531606718327,0.2304371306636737,0.25,0.6286442705585948,0.0,0.1,0.1153858797965818,0.0217391304347826,0.5070796338351056,0.171547166974166,0.0,0.0,0.6044925383117965,0.5660617885375339,0.125,0.0,0.3744775067588127,0.0,0.0,0.471522592021903,0.0441176470588235,0.0714285714285714,0.0192307692307692,0.289991987179487,0.0,0.0,0.5526237836873354,0.0666666666666666,0.0952380952380952,0.1666666666666666,0.1666666666666666,0.0,0.0,0.7194064665947912,0.0,0.349220455135047,0.0,0.02,0.5736600210905516,0.6509433962264153,0.0953083284516844,0.3764350917337552,0.3477251706624975,0.5712895164875048,0.0,0.3382637042481586,0.0,1.0,0.0,0.377973930256589,0.6412766411725399,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.6589767793866708,0.2070315756896257
136036239,0.741117408727755,0.0655737704918032,0.5481251895833255,0.0572916666666666,0.048780487804878,0.1136363636363636,0.0909090909090909,0.8023188311712465,0.8771286668286107,0.7662448090911688,0.0007279242958732,0.067034723100552,0.2352941176470588,0.1764705882352941,0.0,0.4414894960492858,0.0,0.4149353004995761,0.0023186859493077,0.0434782608695652,0.0242506379392362,0.0176480904261109,0.0,0.0847457627118644,0.467494475594694,0.2045454545454545,0.0229270849548567,0.2990446989634603,0.1603752402457154,0.737909441248106,0.0,0.125,0.8779788376862373,0.0,0.029559250035828,0.2266438435744922,0.8517085720248234,0.2,0.0769230769230769,0.0483870967741935,0.7706736721869176,0.3246812945580359,0.0258817472832588,0.2425093552779187,0.0,0.7308989885334638,0.0,0.1290322580645161,0.5642978228746918,0.0363081275416406,0.048780487804878,0.5753578980492261,0.032258064516129,0.0,0.153624735384724,0.0163934426229508,0.9274247852454832,0.1875,0.0192307692307692,0.5628935467603277,0.2442106843487524,0.8761838352412565,0.0192307692307692,0.4060893637787963,0.0,0.4601554211417079,0.330246883869352,0.0,0.6698278901938365,0.0,0.0625,0.0581742883434277,0.0,0.4513362599265257,0.159833722233013,0.0133333333333333,0.1904848046309699,0.4182606398423781,0.7848868008515151,0.125,0.46394540808489,0.4838247516829346,0.0,0.0,0.4274867555660064,0.0294117647058823,0.0714285714285714,0.0576923076923076,0.3407836538461535,0.0,0.0116286470192146,0.3360891779247507,0.0666666666666666,0.1428571428571428,0.0,0.0,0.0,0.0,0.6971112569029417,0.0,0.3410864965090556,0.0,0.02,0.468972504222215,0.5660377358490567,0.1399778515768731,0.5374245749581044,0.3245153932221185,0.5669179280075834,0.0,0.5578387983128601,0.0,1.0,0.0,0.3387638200240214,0.6626088797951439,0.771428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.6354883209767278,0.4437438966388775
54677477,0.7274398358954981,0.0491803278688524,0.3842994504352452,0.0260416666666666,0.0975609756097561,0.0681818181818181,0.0454545454545454,0.7636123979830983,0.5816727218330555,0.7508374992991131,0.0005279450937102,0.2060085220907452,0.0441176470588235,0.0735294117647058,0.2595419847328243,0.569763765524191,0.0,0.4009194094450773,0.0315904933367695,0.0,0.0,0.0132003379639854,0.0277777777777777,0.1610169491525423,0.4795590720215597,0.0454545454545454,0.0251712328767123,0.7285026317911517,0.0,0.693267115260655,0.0217391304347826,0.09375,0.8277583811454506,0.027027027027027,0.0306784628102303,0.2147370079232863,0.5316402038539114,0.0666666666666666,0.0,0.0,0.7140294742215096,0.4158550260538748,0.0440883237386009,0.4179553284415682,0.1666666666666666,0.4753384728886409,0.0,0.064516129032258,0.4854109484380158,0.440448249764182,0.024390243902439,0.500000000000001,0.0,0.0588235294117647,0.2320216281203835,0.0163934426229508,0.9549452517185728,0.0625,0.0,0.4496632470374263,0.7176952268667319,0.8873157805771947,0.0,0.4022567343064084,0.0,0.4578821811925679,0.3168771972491256,0.0,0.6164765524678967,0.0,0.0,0.1162637764809502,0.0,0.5002735734206134,0.1550792877141481,0.0266666666666666,0.0,0.4141888385797522,0.5546353749364588,0.0,0.0,0.5764334576133539,0.0,0.0,0.4627368840231278,0.0294117647058823,0.0238095238095238,0.0192307692307692,0.3855384615384616,0.0,0.0,0.5764303551486437,0.0666666666666666,0.0952380952380952,0.0,0.3333333333333333,0.0,0.0,0.6557234259169241,0.0,0.400213910435588,0.0,0.0,0.5447341094728784,0.685534591194968,0.1211291338500911,0.3512959680667948,0.3102576162063855,0.4986065919170073,0.0,0.3245679024388495,0.0,1.0,0.0,0.4160184960538901,0.6101328438635325,0.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.4291683622002307,0.3577971541487982
16076223,0.7292559363811721,0.0,0.9365290151940217,0.0260416666666666,0.048780487804878,0.0454545454545454,0.0681818181818181,0.7338112875954887,0.6049851127892742,0.6804223148017943,0.0028317055026277,0.2212106848084781,0.088235294117647,0.088235294117647,0.1297709923664121,0.32299788926179,0.0517241379310344,0.5451248390923183,0.0643330101791332,0.0869565217391304,0.0227272727272726,0.014056037885837,0.0277777777777777,0.1779661016949152,0.3569167549874951,0.1136363636363636,0.0755136986301369,0.2686397479050054,0.0,0.8779077063109532,0.0652173913043478,0.0625,0.7163886506765257,0.027027027027027,0.1016084825123312,0.2430354935040461,0.4001918843183421,0.1333333333333333,0.0,0.0483870967741935,0.6410624019812179,0.4815398444373846,0.0196078431372548,0.3739317603345679,0.3333333333333333,0.5139507477803567,0.0,0.0,0.4346110446072324,0.4299465819377077,0.0365853658536585,0.0,0.0483870967741935,0.0196078431372549,0.2102573033274559,0.0491803278688524,0.9483001884023616,0.0,0.0,0.3567663190201489,0.7393605418841039,0.7906000298700935,0.0192307692307692,0.3589395772744151,0.0,0.3922143812750409,0.2472766105932641,0.0,0.7562157545498615,0.0,0.05,0.1875414045088751,0.0652173913043478,0.5337663274437514,0.2035718685853692,0.04,0.0,0.6655891477343139,0.4918374992586434,0.125,0.0,0.4315066257665311,0.0,0.0,0.2565368984872946,0.0441176470588235,0.0238095238095238,0.0769230769230769,0.2208144796380089,0.0,0.0,0.4514800161687939,0.1333333333333333,0.0952380952380952,0.0,0.0,0.0,0.0253164556962025,0.724695564888004,0.0,0.3720353594655526,0.0,0.02,0.72647354830943,0.5843957164711868,0.0736033927595125,0.2645546278442537,0.2251800887896641,0.6714069954185699,0.0,0.2942053163760282,0.0,1.0,0.0,0.2615689155036538,0.3827654980185047,0.324324324324324,0.0,0.0,0.0,0.0,0.5,0.0333333333333333,0.5171051860131984,0.2480097928224166
16076220,0.7635461043276708,0.0,0.7499472949784397,0.0260416666666666,0.0,0.0227272727272727,0.0681818181818181,0.7220414228678838,0.6049851214432254,0.6662917902924451,0.0010078951789013,0.2802002007574055,0.0735294117647058,0.088235294117647,0.1297709923664121,0.4176834991552458,0.0517241379310344,0.6248773047266468,0.041443966896006,0.0652173913043478,0.0227272727272726,0.014056037885837,0.0277777777777777,0.0762711864406779,0.2961567363526529,0.1136363636363636,0.0755136986301369,0.5850942937160176,0.0,0.7102613535519408,0.0,0.0625,0.7204725826839736,0.027027027027027,0.1016889205080829,0.225072844630781,0.489250940228338,0.1333333333333333,0.0,0.0483870967741935,0.620028457321665,0.4322865105743952,0.0196078431372548,0.4693622616699529,0.0833333333333333,0.5140277939844795,0.0,0.0,0.4771718795331372,0.3655145041191412,0.0365853658536585,0.0,0.0483870967741935,0.0196078431372549,0.2147826105053577,0.0819672131147541,0.9433288791645073,0.0,0.0,0.4436698968427636,0.7428953603738592,0.8760436079778482,0.0192307692307692,0.410789247961876,0.0,0.5082754059007493,0.3120803274190842,0.0,0.6936995469168867,0.0,0.05,0.18720499443947,0.0434782608695652,0.4200614234478094,0.2041536446018285,0.0533333333333333,0.0,0.6694353484289192,0.4917863869391352,0.125,0.0,0.3511500920270465,0.0,0.0,0.329304721109154,0.0588235294117647,0.0238095238095238,0.0769230769230769,0.222222222222222,0.0,0.0,0.4985144554623517,0.1333333333333333,0.0952380952380952,0.0,0.0,0.0,0.0,0.7608327087308036,0.0,0.3717624241805868,0.0,0.02,0.5991563275673709,0.5543266102797662,0.0736033927595125,0.3687107620152705,0.4336410622323791,0.7809214731143853,0.0,0.3681334525472862,0.0,1.0,0.0,0.328427180387391,0.4576776376953404,0.413793103448276,0.0,0.0,0.0,0.0,0.5,0.0333333333333333,0.5920002566034889,0.3598286059422193
453851,0.6182608248498034,0.0491803278688524,0.391617075496895,0.0520833333333333,0.024390243902439,0.0454545454545454,0.0909090909090909,0.7863224070813463,0.6288783529207882,0.7434654914296411,0.0009119051618631,0.3297681803622174,0.0147058823529411,0.1911764705882352,0.0,0.7392214065013011,0.3103448275862069,0.1988654997980804,0.0690825859751367,0.0652173913043478,0.0,0.0,0.0,0.1440677966101695,0.50204594396695,0.0,0.0251712328767123,0.2991478972810037,0.1157140626029361,0.6170433143397149,0.1304347826086956,0.0625,0.7880684997327474,0.054054054054054,0.0263894433192338,0.3968260248976211,0.5097801988567534,0.0,0.0,0.0,0.3622008312292024,0.545249199548279,0.0360888227952108,0.8045143393559685,0.0416666666666666,0.4409955908223151,0.0,0.064516129032258,0.5495419395991371,0.4486085057377213,0.0,0.6618182233934127,0.0,0.0196078431372549,0.2920925229005341,0.0163934426229508,0.941250430666618,0.0625,0.0,0.6814061212310666,0.2205855254378659,0.5709834466660253,0.0,0.4948261138972717,0.5,0.556955527654682,0.3010807274246555,0.0,0.5803817886011663,0.0,0.025,0.7066788621271024,0.0652173913043478,0.7047933764769854,0.1502397278346684,0.0133333333333333,0.9720206264323936,0.5319338250484179,0.8805711651637431,0.0,0.0,0.8009507803150653,0.0344827586206896,0.0,0.6536580538618819,0.0441176470588235,0.0,0.0576923076923076,0.470107665222103,0.0,0.0155180657449386,0.5118551529686162,0.0666666666666666,0.238095238095238,0.0,0.6666666666666666,0.0,0.0126582278481012,0.6064019041025792,0.0,0.4217824128065993,0.5,0.0,0.2827225534504505,0.6991330953595096,0.3205454906362747,0.781931642146579,0.3866436540420485,0.518668302218296,0.0,0.5694468084443768,0.0,1.0,0.0,0.565632923737079,0.8381179905380742,0.405405405405405,0.0,0.0,0.0625,0.0,0.0,0.0,0.3589098482575937,0.3076310609296667
135869549,0.7172780761305277,0.0491803278688524,0.5096810974163969,0.0260416666666666,0.073170731707317,0.0795454545454545,0.0681818181818181,0.7178357955161885,0.6598139570659503,0.7536359997671048,0.0004959484213641,0.1255653686109687,0.1617647058823529,0.1029411764705882,0.0,0.4801942932232017,0.0,0.5233592014185541,0.0324142831688935,0.0,0.0242506379392362,0.0168369864739925,0.0,0.0508474576271186,0.4322018582039332,0.1590909090909091,0.0,0.4867279598334755,0.1603752402457129,0.6807187620506367,0.0,0.09375,0.7855289105913552,0.0,0.0,0.1959665796552906,0.8042228495477382,0.1333333333333333,0.0769230769230769,0.0,0.7787402167780466,0.4276160419606485,0.0326970849525589,0.2459483509930737,0.0,0.676525497568218,0.0,0.0,0.4875297416788874,0.1152107433281239,0.024390243902439,0.5167570173316003,0.032258064516129,0.0196078431372549,0.0867782623322924,0.0,0.944451919996283,0.03125,0.0192307692307692,0.4543852805241313,0.7081226419165048,0.8848963866221318,0.0192307692307692,0.488872640623761,0.0,0.4823709639561034,0.38986438019057,0.0,0.6136131406547334,0.0,0.0625,0.0,0.0,0.355574776289885,0.1521472632572961,0.0533333333333333,0.0,0.4235740371794868,0.4641776057430453,0.125,0.4534047245693992,0.5133923696090333,0.0,0.0,0.4285093821193697,0.0441176470588235,0.0476190476190476,0.0192307692307692,0.2884724650349651,0.0,0.0,0.4844316181773793,0.0,0.0952380952380952,0.0,0.0,0.0,0.0,0.7100316361961001,0.0,0.4502765601677773,0.0,0.0,0.5879166475241664,0.6226415094339635,0.1211291338500911,0.635905258385421,0.3576355494977456,0.5851043887716971,0.0,0.6271665922365833,0.0,1.0,0.0,0.2918883612067443,0.6438937404924703,0.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.5270903084997306,0.4834408629409065
44447113,0.6081986187635093,0.0491803278688524,0.3299211584997961,0.0104166666666666,0.024390243902439,0.1022727272727272,0.0681818181818181,0.7969221180020009,0.7731129244035635,0.7561911665688831,0.0002559733787686,0.1448831176280412,0.1176470588235294,0.1176470588235294,0.0,0.3711074664321775,0.0689655172413793,0.5347583708700421,0.0432230977179009,0.0,0.0280546255197839,0.0104947999136392,0.0,0.059322033898305,0.3932991258521003,0.0681818181818181,0.023458904109589,0.8959337002069208,0.7577940370632159,0.7483807010967467,0.0434782608695652,0.09375,0.7892383835172714,0.0,0.0,0.2174478401209805,0.7755535044294941,0.0666666666666666,0.0,0.0806451612903225,0.7581562722542365,0.2645304334914388,0.0196078431372548,0.283508822109799,0.0833333333333333,0.645491168876986,0.5,0.0,0.5720091083778966,0.1105098648834286,0.024390243902439,0.2500000000000005,0.0483870967741935,0.0196078431372549,0.2159580737542559,0.0327868852459016,0.9510441620256144,0.0,0.0,0.6537445049480068,0.2854611485326348,0.7749976284690385,0.0,0.5621178742147405,0.0,0.5194468556773075,0.1884448652590924,0.25,0.3775273233390961,0.0,0.025,0.0,0.0,0.4736810099652221,0.1690313818374076,0.0,0.2840418644799312,0.5275348498395352,0.8023139616973294,0.0,0.0,0.4402851618219402,0.0,0.0,0.4962408751271929,0.0,0.0476190476190476,0.0192307692307692,0.2628605769230769,0.0,0.0116286470192146,0.6329051377259961,0.0,0.1428571428571428,0.0,0.0,0.024390243902439,0.0,0.7887597117457182,0.0,0.4521774792914321,0.0,0.02,0.6106754108946233,0.5734208367514351,0.0396815110037519,0.6773253238024299,0.4100517484287752,0.4767225304165643,0.0,0.5707920822527036,0.0,1.0,0.0,0.3866256543260642,0.7564586880547872,0.739130434782609,0.0,0.0,0.0,0.0,0.0,0.0,0.6051695539657914,0.2713574542021906
