cid,CATS2D_04_DL,MATS1i,SHED_DA,O-056,nRNHO,CATS2D_05_DL,CATS2D_00_DA,P_VSA_charge_3,SpMAD_X,MATS1m,P_VSA_p_2,GATS3e,LOC,P_VSA_LogP_3,ATSC1e,BIC3,SdssC,QED,SHED_DL,CATS2D_09_DD,GATS6v,P_VSA_charge_2,CATS2D_03_DL,CATS2D_03_DA,MaxdssC,RBF,NssNH,MDEN-23,GATS8m,MDEO-12,GATS7m,JGI3,minsssN,MATS1v,CATS2D_03_AA,DECC,MATS4e,Eig05_AEA(dm),mindssC,MATS2e,F07[N-O],MATS2m,SpDiam_AEA(ed),Qmean,P_VSA_s_6,MATS3m,CATS2D_04_AA,F08[O-O],Chi_Dz(p),ATSC3e,VE2sign_B(v),P_VSA_charge_4,CATS2D_08_DD,Eig04_AEA(dm),B09[N-O],CATS2D_08_DA,SpMAD_AEA(dm),GATS1i,CATS2D_07_DA,MATS1e,CATS2D_06_DL,PW4,GATS2v,JGI6,B10[O-O],Eig02_EA(dm),MATS5e,minaaaC,VE1sign_Dz(p),VE2sign_H2,minsCH3,B10[N-O],F06[C-O],F07[O-O],B08[N-O],GATS8v,CATS2D_07_LL,MATS7e,GATS1p,VE2sign_Dz(i),C-030,O-059,T(N..O),N-072
11085337,0.0714285714285714,0.8943405163984285,0.0,0.125,0.0,0.0909090909090909,0.125,0.0,0.3991644995380792,0.4296659108518172,0.018544564597308,0.0107123327969803,0.5382108059949525,0.1185218016457044,0.0540111845282848,0.5530600106937005,0.6623859338681797,0.71694681022858,0.3355567367983782,0.0,0.4856308938698416,0.0,0.1538461538461538,0.0,0.8649419188223474,0.3436853002070389,0.0,0.0,0.5936291837969597,0.0,0.7351881725262419,1.0,0.0,0.8975086216285426,0.0,0.1542927602433595,0.4958171636909433,0.5079244305910157,0.9999999999999998,0.2790020593820364,0.0,0.5506636691226883,0.9475618666711424,0.0,0.0312302676130761,0.2727691710829917,0.0,0.0,0.2606801655997467,0.0113879033869404,0.2530848681243046,0.0,0.0,0.4675584037498217,0.0,0.0,0.7134214285116913,0.3068303711612972,0.0,0.5864275910272249,0.0769230769230769,0.5121139582788713,0.532492802955216,0.9682057808935596,0.0,0.0,0.4469319863472926,0.0502183877558932,0.4370232068358828,0.2595164074601818,0.8746554807906984,0.0,0.0138888888888888,0.0,0.0,0.8400151014746212,0.125,0.550330097680731,0.5220141699675394,0.7123455734223603,0.0,0.0,0.0,0.0
11152667,0.2142857142857142,0.8279954186094156,0.2665369337608884,0.0,0.0,0.3636363636363636,0.0,0.3676913320041336,0.3595383924743105,0.3394019455262385,0.1185038782879241,0.5102943494033715,0.2637985726360701,0.1485896676458493,0.1194472901462771,0.9241800126499338,0.5052705535405851,0.6260387303215506,0.5300672205221582,0.0833333333333333,0.7783872730947796,0.1428571428571433,0.3076923076923077,0.0,0.3683000363591945,0.3137996219281659,0.5,0.0,0.4260662777748705,0.0,0.7904978922392345,0.3348946135831383,0.0,0.90687897121918,0.0,0.2793282639941716,0.6527235486862965,0.7263107821427731,0.2813220248065681,0.5076295541816765,0.0,0.4977869304167692,0.4044819345182493,0.3636369868627295,0.0981142797723616,0.7464591634692033,0.0,0.0,0.1485875563926277,0.1058884780262552,0.1764904068732995,0.0,0.0,0.6745145358213107,1.0,0.0,0.5286956539700904,0.223299770336005,0.0,0.4966387437208426,0.4615384615384615,0.5513807117572932,0.5093137837694527,0.510240851473288,0.0,0.2766599589277922,0.3005509931629977,0.0502183877558932,0.4388769956195359,0.5451556274991585,0.0,0.0,0.0555555555555555,0.0,0.0,0.6779562529057204,0.05,0.3039259274515332,0.283883942368442,0.3625713228351211,0.0,0.0,0.007291877658497,0.375
11327430,0.0,0.730747163224513,0.0,0.0,0.0,0.0,0.0,0.0,0.4913002901684313,0.5096711127736296,0.0265654150526158,0.7039587634413381,0.0880313847463838,0.2368607768399529,0.0044062803303847,0.5789762420572377,0.6241708235596016,0.4583917926203574,0.0,0.0,0.6747609509955557,0.1428571428571433,0.0,0.0,0.6832700876416027,0.1336553945249595,0.0,0.0,0.403093001213109,0.0394618207765382,0.6527127870328248,0.2786885245901644,0.8551668118497913,0.7060399467355892,0.0666666666666666,0.2650526688849935,0.6583223336060379,0.7085153886457807,0.5643227599578483,0.2415714459626857,0.0,0.4272236113093448,0.5125424869620474,0.2210174821467366,0.0366102374347794,0.7717165250212231,0.1666666666666666,0.0,0.1601100799426253,0.0511765688598992,0.0921754655732107,0.0,0.0,0.7206916540477579,0.0,0.0,0.5961657834634959,0.2078188546341081,0.0,0.6585370455803023,0.0,0.8030799476134299,0.2014353219205341,0.4863866981027095,0.0,0.2248204164946287,0.4066347078783807,0.9621798241054672,0.8663802067903621,0.1012084210232822,0.0,0.0,0.125,0.0625,0.0,0.6957447586112099,0.275,0.5049906999855458,0.2761249038050746,0.2477510370117693,0.0,0.25,0.0018229694146242,0.0
11368318,0.0,0.7672347390140603,0.0,0.0,0.0,0.0,0.0,0.0,0.1407796787300332,0.409289834879742,0.0116309323487507,0.897441545002298,0.204443119544833,0.0645983936836238,0.0351080985212103,0.6258188822322688,0.651798060837099,0.7134065629463504,0.0,0.0,0.8586899702610318,0.1428571428571433,0.0,0.0,0.764491529934272,0.0,0.0,0.0,0.0710172595185748,0.0149151662937888,0.7014680527964114,0.5259562841530062,0.0,0.653535252140434,0.0,0.0,0.5854899079966593,0.5146067075736088,0.6214124799707686,0.3944973835030803,0.0,0.716657210448329,0.5947808112253063,0.0378953812372804,0.0233454326300173,0.1699722920583465,0.0,0.0,0.249363723629453,0.0321805219804833,0.2070311767610327,0.0,0.0,0.5325315459420864,0.0,0.0,0.6720950165271198,0.3613272992374852,0.0,0.6955635134256254,0.0,0.2041488482399712,0.4363832149511407,0.9881488900016678,0.0,0.0,0.3231733918367427,0.0502183877558932,0.1419360536907587,1.0,0.8175242206028654,0.0,0.0555555555555555,0.0625,0.0,0.0246340324559516,0.0,0.6137882626537594,0.5851938816413444,0.1462949197192695,0.0,0.25,0.0,0.0
11422035,0.3571428571428571,0.7027579833285799,0.2845528042955681,0.0,0.0,0.0909090909090909,0.0,0.3077864363806097,0.5864533251221467,0.4295738832352112,0.0975871802348405,0.609002826450454,0.1421739908308182,0.1507295852617888,0.0245755498039135,0.8706062635139213,0.6746061915338672,0.6443716177848968,0.4502244392949178,0.0,0.6416854634476962,0.0953644760829309,0.2307692307692307,0.0,0.7444992882163264,0.3922495274102074,0.3333333333333333,0.0,0.4993164827039362,0.0,0.6192283304967159,0.2219419924337958,0.0,0.7140449288836871,0.0,0.3938171699957384,0.6792603909767455,0.7532517980438663,0.7624265438447052,0.502494343624047,0.0,0.4312635822443583,0.4041000439518507,0.2644119941834449,0.077938052315415,0.6723496222263573,0.0833333333333333,0.0,0.1241019786818596,0.0181181030866877,0.2722987047847454,0.2500233432861791,0.0,0.6784947952342155,0.0,0.0,0.7544881696136283,0.2796098073292166,0.0,0.5236366161887217,0.0769230769230769,0.6308664316504747,0.3957334612857929,0.4051784747828817,0.0,0.5319091575384526,0.2219858709348721,0.0502183877558932,0.4546783522535603,0.3872365099531939,0.0,0.0,0.0,0.0,0.0,0.6891731271876702,0.1,0.3305204009853093,0.2600916634936986,0.3865008223122819,0.0,0.0,0.0,0.0
11433190,0.0,0.6046685274929913,0.3435064131153675,0.0,0.0,0.0,0.0,0.2305339090484761,0.4109068039967329,0.3527400908979012,0.0932488956132581,0.8060506823655224,0.2481806050521257,0.2368607768399529,0.0797071301422391,0.6315927991009,0.5734820836137582,0.4131214143678759,0.3091694028332471,0.0,0.6518676544390732,0.2559719411306924,0.0,0.0476190476190476,0.6201946933492896,0.2925969447708576,0.1666666666666666,0.3350928534620291,0.3522501779999656,0.050299888592975,0.5730848217023663,0.3036403085824504,0.6357407515410772,0.5720957630507587,0.0666666666666666,0.2532170351847838,0.5987651492767068,0.8151129032503064,0.4453552508770782,0.3906994027542336,0.0833333333333333,0.5057732401349333,0.5035130135604269,0.2883341390552879,0.1815933119817196,0.5171287380246019,0.4166666666666666,0.0625,0.0995760259345295,0.1383344518546579,0.1504783345802867,0.0,0.0,0.7873372214421953,1.0,0.0,0.5858389378255247,0.4144196746582805,0.0526315789473684,0.6150190479164357,0.0,0.6180774964080894,0.2474113004579322,0.566874056604619,0.0,0.4559368419862515,0.3885689262372117,0.0502183877558932,0.1937747826487136,0.0588652207240077,0.6858363600948009,0.0,0.1666666666666666,0.0,1.0,0.6951722215656561,0.45,0.3604217468039014,0.4015710166457621,0.0446774602963389,0.0,0.0,0.0170143812031598,0.375
11455910,0.4285714285714285,0.8747987182649932,0.4482989070452933,0.0,0.0,0.4545454545454546,0.375,0.4062703402975132,0.291071982078483,0.6574376251309355,0.2012951425723697,0.2469719500156086,0.229408944715391,0.2936645593701231,0.1354576938796242,0.4944339473951951,0.5267062355408672,0.1514536470021607,0.6766586900971642,0.0,0.5983463385854398,0.1428571428571433,0.6153846153846154,0.0952380952380952,0.2061013562686608,0.3654375343973575,0.1666666666666666,0.0,0.3904466086785493,0.0,0.5619340721159236,0.530017722640674,0.0,0.8663656769565014,0.1333333333333333,0.5078291215423715,0.6547865631806844,0.8582096583431015,0.2894131622798584,0.5401205179130162,0.0,0.7967253965189381,0.6817078139874027,0.2727824891306902,0.2179337740780154,0.6177753114910043,0.1666666666666666,0.125,0.0933721474266944,0.06267903602871,0.1729268833013389,0.0,0.0,0.8152684487221779,0.0,0.0,0.6943837686644647,0.2204301228930655,0.0,0.6301640426294705,0.6923076923076923,0.5906662271423538,0.3027396157628509,0.7134718471149343,1.0,0.2766599589277922,0.3466429940578012,0.0502183877558932,0.102943172618854,0.0211335634112451,0.8414558294320788,0.0,0.1527777777777777,0.0,0.0,0.6330639924366873,0.375,0.4348259084528222,0.4188347934298448,0.0609808963514222,0.0,0.0,0.0058740125582337,0.125
11609586,0.1428571428571428,0.7645248299046372,0.1794595748119014,0.0,0.0,0.0909090909090909,0.0,0.0,0.5914962271089683,0.4030020528011055,0.0469975169535816,0.8325253362999524,0.0,0.2358863559310686,0.0537686487839436,0.6812811785111341,0.5799997146761309,0.5322930713647817,0.4836025626827329,0.0,0.6481999760345926,0.0953644760829309,0.6153846153846154,0.0,0.4648866145408057,0.4510869565217387,0.3333333333333333,0.0,0.4495127230434496,0.0,0.5846428597882598,0.1511571841851495,0.0,0.7740529601884845,0.0,0.4532574533855751,0.5331164298240395,0.6277001834454812,0.5685237829305246,0.2049816163786288,0.0,0.1512733519835522,0.3949364976819145,0.1798025435967103,0.0,0.484745959359866,0.0,0.0,0.1143787660537727,0.0238040914806852,0.064924822427563,0.0,0.0,0.5362080948142999,0.0,0.0,0.2970345080654168,0.2826577552928777,0.0,0.5411000679010136,0.1538461538461538,0.5764565357253238,0.5567894714762095,0.4760836907535214,0.0,0.104567635578897,0.5024969646507776,0.9506394234194095,0.1567439455092159,0.0790099487751558,0.0,0.0,0.0,0.0,0.0,0.5841529539431027,0.1,0.4678921205647697,0.3159493362757851,0.0092058528773014,0.0,0.0,0.0,0.0
11624601,0.1428571428571428,0.6649437608195106,0.3061173763019474,0.0,0.0,0.0909090909090909,0.0,0.0,0.579346960362038,0.34902686272611,0.1393108984667253,0.9515970817666703,0.3404752776334234,0.1608831955882937,0.1189072965095652,0.6892404567515702,0.5564333528427244,0.8289488391696279,0.4364915720244922,0.0,0.7071426055216196,0.1428571428571433,0.0769230769230769,0.0,0.3504518444235452,0.537465309898242,0.1666666666666666,0.0,0.3784171992402788,0.0554740524550743,0.8489727827707276,0.4395491803278694,0.0,0.5651045926558937,0.0,0.291148167129792,0.763683482972052,0.7493567794296582,0.4451011431530454,0.2902039874324617,0.0833333333333333,0.6953021798095225,0.3729033367991474,0.4622287327315182,0.1472422014354815,0.5691516824243448,0.25,0.0,0.1027655971962736,0.0835178580368099,0.3861108014167927,0.3851444400522792,0.0,0.7572722369662558,1.0,0.0,0.6262381823542107,0.4004260887831607,0.0,0.5194558262600977,0.3076923076923077,0.6580285663409887,0.1713543420530986,0.5782464018608537,1.0,0.5193119547283883,0.3588172131904619,0.0502183877558932,0.026570226437868,0.6134280795470767,0.659645481587093,1.0,0.0972222222222222,0.0,1.0,0.5663753196879788,0.05,0.1232280137495989,0.5378508216888671,0.1674419025137562,0.0,0.0,0.0206603200324083,0.125
11640390,0.0714285714285714,0.7551964449555859,0.395636890605247,0.125,0.0,0.2727272727272727,0.125,0.461679654570915,0.2925308957047088,0.4037060049150242,0.1079347506768693,0.999999014287444,0.1282044419522551,0.4076273636923613,0.0493326026422734,0.6894446189810215,0.5799997146761309,0.4354922894559153,0.7715205082083437,0.0,0.6718342891203098,0.0073089561961369,0.0769230769230769,0.0476190476190476,0.4648866145408057,0.1804347826086955,0.0,0.2519151232702788,0.3815357713261816,0.0,0.7003987897189361,0.4007285974499091,0.0,0.8116700131395667,0.0666666666666666,0.338335441729508,0.5601617190736294,0.7378695433885443,0.5685237829305246,0.4731213049317082,0.0,0.5580091660093572,0.5363743984939982,0.2158098913527898,0.1316262989843067,0.4543875494916021,0.0833333333333333,0.0,0.158377956616617,0.0549440720331254,0.0145596030738139,0.0,0.0666666666666666,0.6631970403368046,0.0,0.0666666666666666,0.4847806356502344,0.2732612732397113,0.0526315789473684,0.5240452474709295,0.2307692307692307,0.6763087123318267,0.364808536672308,0.6259305625104323,0.0,0.0,0.4749824960701088,0.6504392208665284,0.1276318177295019,0.5701158922114222,0.8073808527229603,1.0,0.0416666666666666,0.0,1.0,0.5960127083830487,0.3,0.4578887491878944,0.3066341775572597,0.0126633852542582,0.0,0.0,0.007291877658497,0.0
11667893,0.2857142857142857,0.7058052896787855,0.3956368906052475,0.0,0.0,0.0909090909090909,0.0,0.1538932181903053,0.4346765248085606,0.3971744954828149,0.0926289609375157,0.514683725642498,0.1391133863261246,0.1507295852617888,0.0399861359071276,0.6960344109789545,0.5660062622439724,0.674621769094896,0.4833805896543416,0.0,0.5215344425530809,0.2382216189400736,0.6153846153846154,0.0,0.3969364776660127,0.3341384863123991,0.5,0.0,0.4505345215208909,0.0,0.6731397187854299,0.4130766298131915,0.0,0.7217682962162151,0.0,0.3960250110400722,0.7679572085851083,0.719851191369742,0.4952367456276636,0.4433382353560691,0.0,0.5081527468832165,0.6209175132246896,0.2347910316826487,0.0505640900706082,0.401648142358582,0.0833333333333333,0.0,0.111776452231908,0.0168675090562828,0.2748181228820702,0.0,0.0666666666666666,0.6408675517948556,1.0,0.0333333333333333,0.5091505422865019,0.3526681327720074,0.0,0.5630048770548819,0.4615384615384615,0.5746362689023888,0.3439551251023224,0.4095186897994062,0.0,0.171822158374625,0.3112044497675133,0.0502183877558932,0.1318570266699955,0.6255742698863896,0.9534126118792464,0.0,0.0277777777777777,0.0,0.0,0.6631344686903747,0.125,0.3477421567005235,0.3913574578255218,0.0646423016837047,0.0,0.0,0.0050638039295118,0.125
11713159,0.2142857142857142,0.6120589676721548,0.462623776535263,0.0,0.0,0.0,0.0,0.7140567766781238,0.1508455144264191,0.718755875455275,0.1588382341595263,0.4959881438026173,0.2733449372120746,0.1208601787653515,0.3328398609862515,0.8151023630740468,0.569255311498325,0.4273332417939373,0.4742431550041337,0.0833333333333333,0.6330601991477042,0.1514846181397992,0.3846153846153846,0.0,0.4127133806580746,0.4355322338830589,0.5,0.2845493791313161,0.3412194839162487,0.0,0.476046913567302,0.5216627634660419,0.3854685426074546,0.6232504275003237,0.0,0.4128029972744363,0.7148509651123486,0.8138177554094582,0.5122527890277438,0.8449540705996952,0.0,0.5120432074116394,0.5487957474024858,0.4273662412432902,0.1783643362267063,0.3426915416809124,0.1666666666666666,0.0,0.0792684845264731,0.2007147536954709,0.4293148026008972,0.4964013722190971,0.0,0.7570244371223521,0.0,0.0666666666666666,0.5594210187571704,0.32591784047771,0.1052631578947368,0.6057739548863769,0.2307692307692307,0.5126908322933285,0.2953622071270759,0.6615629966689154,0.0,0.5193119547283883,0.3024632185731988,0.0502183877558932,0.0872095528269566,0.565612390279094,0.4290505388121398,1.0,0.0277777777777777,0.0,1.0,0.5585489851303154,0.05,0.3675353589541062,0.5718296724318506,0.0401007789649349,0.0,0.0,0.0348389710350415,0.125
11960529,0.2142857142857142,0.7870847730391469,0.2848743178421782,0.0,0.0,0.2727272727272727,0.0,0.1538932181903053,0.3394472459256228,0.3293546692237623,0.0893254105824016,0.5453380681881973,0.2406211568019201,0.1055240718567669,0.0403863328646848,0.8045622230043001,0.547838554364062,0.7756197322961416,0.3717334610775833,0.0,0.829664382690551,0.1428571428571433,0.3846153846153846,0.0476190476190476,0.308716773263105,0.2004830917874396,0.1666666666666666,0.0,0.5748512783482336,0.0,0.7108610365330661,0.3381147540983612,0.0,0.8750578570469437,0.0,0.1690188091180434,0.5507889078966791,0.5287375407202821,0.4000881401239465,0.5596547316311196,0.0833333333333333,0.6846587870092294,0.577273302291381,0.3239592245005541,0.0699931969511334,0.551532411526665,0.0833333333333333,0.0,0.2492789065617648,0.0357457928426782,0.1233294922297493,0.0,0.0,0.4548354867221221,0.0,0.0,0.6049055633910285,0.35589129061621,0.0526315789473684,0.4580641731906223,0.1538461538461538,0.640203221328132,0.4298374914811805,0.7488315807043884,0.0,0.171822158374625,0.3899697790876569,0.5476789546517787,0.2537396598674512,0.4082615260216535,0.9179486087036044,0.0,0.0138888888888888,0.0,0.0,0.6799772528742365,0.05,0.6776855010026231,0.3869952620542301,0.3711965416108049,0.0,0.0,0.0036459388292485,0.125
11977753,0.0,0.6482191094778201,0.0,0.0,0.0,0.0,0.0,0.2305339090484761,0.4667692931197154,0.4740493429061686,0.074945250213081,0.4281747932606453,0.2223839174808268,0.2583935747344962,0.0095399511924969,0.6671468301338797,0.5691651266146275,0.2776311093461138,0.0,0.0,0.6592361211212698,0.2262295965470983,0.0,0.0,0.4122754561915435,0.169157608695652,0.0,0.2178302344804598,0.3919627718266002,0.0,0.6545556105529461,0.3149204086481346,0.6663237024878614,0.6290559841748725,0.0666666666666666,0.4219169651054492,0.4302989713674471,0.8121000684972726,0.5117804693505422,0.6178614804835125,0.0,0.7106452846116563,0.5594150401521278,0.1497086236169278,0.0880186801406702,0.5617226191068385,0.0833333333333333,0.0,0.1378250523683168,0.0126511419752033,0.0340272954848423,0.2500233432861791,0.0,0.7628519507183857,1.0,0.0,0.7846101889784354,0.3014323844900301,0.0,0.6820447851211763,0.0,0.6712713837868517,0.1003165928105783,0.5465984470532963,0.0,0.4551944801121439,0.353571150098998,0.6566845890552777,0.3213868601114011,0.1212262382954792,0.7609177391960442,0.0,0.0416666666666666,0.0,0.0,0.6219076277014279,0.4,0.4587720473473214,0.3429050244544092,0.1090613736606948,0.0,0.0,0.0054689082438727,0.25
15985330,0.2142857142857142,0.7674024590689258,0.376578780902578,0.25,0.0,0.3636363636363636,0.25,0.8177426091644884,0.3986032716965031,0.2865672802499569,0.1585527383373794,0.4338442018878305,0.3370712133559568,0.2933053883731357,0.3690604746046167,0.8491227750163679,0.5799997146761309,0.3832618275851288,0.5813323423710732,0.0833333333333333,0.5716780235699236,0.0932025398379556,0.5384615384615385,0.0952380952380952,0.4648866145408057,0.6127973748974564,0.3333333333333333,0.0,0.3332634456691331,0.0641162339454623,0.3122936245787938,0.4975713418336369,0.0,0.8092495180616548,0.0666666666666666,0.2803396124042929,0.4601805428672904,0.7448952644081794,0.5685237829305246,0.3162654380502793,0.0,0.3891321043855992,0.8116327971086603,0.4371320041580652,0.2035255861870122,0.5441640360750881,0.0,0.0625,0.1176094136376986,0.2905184989877544,0.1447340139580694,0.0,0.0666666666666666,0.7051871502736659,1.0,0.0666666666666666,0.6537505706949283,0.1944732595523305,0.0,0.5776113438352031,0.3846153846153846,0.5261031090318388,0.305429833396151,0.6499896042894754,0.0,0.104567635578897,0.4685347346966588,0.0502183877558932,0.047107217294316,0.1020114387877702,0.4925030809077274,0.0,0.1666666666666666,0.0,1.0,0.6772814629420824,0.05,0.374854223405282,0.2140135051409035,0.4477681405716693,0.0,0.0,0.0099250557018432,0.0
