cid,Probability of not Antimicrobial,Probability of Antimicrobial
135403914,0.23298643181172007,0.7670135681882799
135812388,0.23298643181172007,0.7670135681882799
136045770,0.23298643181172007,0.7670135681882799
135696522,0.23298643181172007,0.7670135681882799
477551,0.23301396592455703,0.766986034075443
71404160,0.2331681346438511,0.7668318653561489
136228650,0.23338869966058706,0.7666113003394129
3012253,0.23340349569934093,0.7665965043006591
452097,0.23340728729194382,0.7665927127080562
14430375,0.2334072872919456,0.7665927127080544
9951889,0.23360137974916195,0.766398620250838
516467,0.23361906458454795,0.766380935415452
5271959,0.23422306835854334,0.7657769316414567
137128751,0.23426566656241965,0.7657343334375804
54021318,0.23436898616951451,0.7656310138304855
13871382,0.23436898616951451,0.7656310138304855
124297,0.2346682703132016,0.7653317296867984
58696770,0.2346682703132016,0.7653317296867984
13647253,0.23466827031320237,0.7653317296867976
50313,0.23466827031320237,0.7653317296867976
656409,0.23466827031320237,0.7653317296867976
121007158,0.23468769075850138,0.7653123092414986
10492375,0.2347724296828101,0.7652275703171899
5272906,0.23478909311243046,0.7652109068875695
53962626,0.23504678284254543,0.7649532171574546
125691,0.2355239924626562,0.7644760075373438
14539818,0.23565232970681838,0.7643476702931816
14331714,0.2356613390468616,0.7643386609531384
71387182,0.2356744162569323,0.7643255837430677
18658061,0.23609911332947464,0.7639008866705254
53901126,0.23616044845692175,0.7638395515430783
150625,0.23628817961094817,0.7637118203890518
174657,0.23645053798382898,0.763549462016171
13566110,0.23660035853304684,0.7633996414669532
174743,0.23669391322707833,0.7633060867729217
10933976,0.23670703884639155,0.7632929611536085
5289071,0.236723329212425,0.763276670787575
136385771,0.23685395559710187,0.7631460444028981
135434782,0.23688390405999815,0.7631160959400018
86751121,0.23697149007886098,0.763028509921139
135618545,0.23748153784880377,0.7625184621511962
137204795,0.2375368538651259,0.7624631461348741
131883224,0.2375570249502842,0.7624429750497158
446658,0.23787447723797295,0.762125522762027
135521334,0.23792775648798892,0.7620722435120111
136817853,0.23792775648798892,0.7620722435120111
444146,0.23817033181380343,0.7618296681861966
10732949,0.23847793000705764,0.7615220699929424
136238529,0.23863354052410746,0.7613664594758925
137139937,0.23881852462748365,0.7611814753725163
6419973,0.23889729113812175,0.7611027088618783
51371334,0.23889729113812175,0.7611027088618783
511644,0.23889729113812241,0.7611027088618776
5905,0.23889729113812241,0.7611027088618776
107764,0.23889729113812241,0.7611027088618776
1272916,0.23889729113812241,0.7611027088618776
179629,0.23889729113812241,0.7611027088618776
66760234,0.2392504631488349,0.7607495368511651
13009364,0.23965714407273564,0.7603428559272644
1265899,0.24018128025529006,0.7598187197447099
21824456,0.24018128025529006,0.7598187197447099
7282400,0.24018128025529006,0.7598187197447099
14367013,0.24018128025529006,0.7598187197447099
7282398,0.24018128025529006,0.7598187197447099
169704,0.24018128025529106,0.7598187197447089
118312477,0.24018128025529195,0.759818719744708
5274204,0.2402647565334236,0.7597352434665764
136921541,0.2404494819780718,0.7595505180219282
125494577,0.24058259978591434,0.7594174002140857
135508837,0.24070840662653814,0.7592915933734619
514811,0.2407362384610353,0.7592637615389647
137105585,0.24083654105980412,0.7591634589401959
22895138,0.24091909219086705,0.759080907809133
489881,0.24099601148499472,0.7590039885150053
163947,0.2413196791183697,0.7586803208816303
136623053,0.24132519322866164,0.7586748067713384
12497373,0.24133413377638613,0.7586658662236139
250904,0.24133413377638657,0.7586658662236134
3080744,0.24152155075908088,0.7584784492409191
56977943,0.24156222058770815,0.7584377794122918
454531,0.24168148982316873,0.7583185101768313
15609009,0.24206426057697328,0.7579357394230267
15934098,0.24227000891360617,0.7577299910863938
121487531,0.24231008142957655,0.7576899185704234
137139924,0.24257229281989345,0.7574277071801065
162367439,0.24257630208088998,0.75742369791911
22856727,0.24257630208088998,0.75742369791911
135742144,0.24270271620432304,0.757297283795677
466022,0.24275213803597584,0.7572478619640242
136195916,0.24286615568647008,0.7571338443135299
137195854,0.24295110859328617,0.7570488914067138
139025685,0.24315870296522046,0.7568412970347795
135435111,0.24322262532268768,0.7567773746773123
6479143,0.24331929988274237,0.7566807001172576
136801906,0.24341525061875646,0.7565847493812435
453764,0.24343945766242914,0.7565605423375709
135542427,0.24347254041992206,0.7565274595800779
125508952,0.24374210618799574,0.7562578938120043
4102969,0.24387502765546598,0.756124972344534
10236751,0.24387502765546865,0.7561249723445314
136265296,0.2445264923383592,0.7554735076616408
506144,0.24474719302077286,0.7552528069792271
136644173,0.2447706651520608,0.7552293348479392
11758878,0.24480693181973023,0.7551930681802698
136628879,0.24482024300194338,0.7551797569980566
121216426,0.2448743034298182,0.7551256965701818
135582772,0.24499039916225263,0.7550096008377474
169716,0.2450429611889383,0.7549570388110617
6481830,0.24504296118893887,0.7549570388110611
22811380,0.24504296118893887,0.7549570388110611
11380753,0.2450476060686826,0.7549523939313174
14284094,0.2452166996902706,0.7547833003097294
135453910,0.24563254097978093,0.7543674590202191
163284925,0.2457635827210095,0.7542364172789905
470801,0.24589604698890766,0.7541039530110923
92132221,0.24606755304673078,0.7539324469532692
134693185,0.24606755304673078,0.7539324469532692
12873547,0.24606755304673122,0.7539324469532688
6451965,0.24606755304673122,0.7539324469532688
129889465,0.24626800116001568,0.7537319988399843
69630326,0.24638543425222592,0.7536145657477741
9816508,0.24654664342372745,0.7534533565762725
10753744,0.2465779565704166,0.7534220434295834
512135,0.2466334907141301,0.7533665092858699
490629,0.24687915343903866,0.7531208465609613
135450796,0.2470442102729643,0.7529557897270357
136835831,0.2470642358350852,0.7529357641649148
135402018,0.2470642358350852,0.7529357641649148
135403804,0.2470642358350852,0.7529357641649148
135742137,0.24706423583508574,0.7529357641649143
135398592,0.24706423583508574,0.7529357641649143
135544549,0.24706423583508574,0.7529357641649143
137015000,0.2471447382286609,0.7528552617713391
481516,0.24718767402083908,0.7528123259791609
21139854,0.24736955414090012,0.7526304458590999
92236279,0.24736955414090012,0.7526304458590999
9992006,0.24748479528140976,0.7525152047185902
22859454,0.24749514314026377,0.7525048568597362
506492,0.24756214111738073,0.7524378588826193
14367012,0.24757188308407096,0.752428116915929
135398631,0.24793283381799536,0.7520671661820046
137208277,0.24793283381799713,0.7520671661820029
15612801,0.24796388332482033,0.7520361166751797
122521211,0.24796388332482033,0.7520361166751797
131887892,0.2479912369864382,0.7520087630135618
136232982,0.24819641683083105,0.751803583169169
18596452,0.2487645633693416,0.7512354366306584
490256,0.2490525786976001,0.7509474213023999
516074,0.24912212789998178,0.7508778721000182
472175,0.24915844925751063,0.7508415507424894
25796482,0.24915844925751063,0.7508415507424894
86308410,0.24915844925751063,0.7508415507424894
13927,0.24915844925751107,0.7508415507424889
23519675,0.2493303926182523,0.7506696073817477
469094,0.24960744629672116,0.7503925537032788
15277413,0.24963081410974253,0.7503691858902575
21140573,0.24998804792047635,0.7500119520795236
3009782,0.2500987968398001,0.7499012031601999
10708101,0.25017674097735265,0.7498232590226473
137346607,0.250420627737851,0.749579372262149
100327,0.2504480235268891,0.7495519764731109
324309,0.250448023526891,0.749551976473109
131882935,0.2506133392935421,0.7493866607064579
58859108,0.25070834905071315,0.7492916509492868
472172,0.25070834905071415,0.7492916509492858
89341487,0.25070834905071415,0.7492916509492858
122879,0.2507083490507144,0.7492916509492856
21157388,0.25082220328464466,0.7491777967153553
125494510,0.2509631656443587,0.7490368343556413
121486825,0.25117054231175806,0.7488294576882419
453832,0.25117241401986257,0.7488275859801374
5274165,0.2511974839870297,0.7488025160129703
56634843,0.2513539285621128,0.7486460714378872
10467582,0.2514557833496244,0.7485442166503756
160283,0.251505863611835,0.748494136388165
135401003,0.251774657187936,0.748225342812064
21634414,0.25243067451226253,0.7475693254877375
137184934,0.2527322005171816,0.7472677994828184
90732286,0.2527611367703265,0.7472388632296735
6479148,0.252789594560236,0.747210405439764
13831293,0.25299241590057886,0.7470075840994211
510968,0.25347057228847836,0.7465294277115216
6441877,0.2539318122001428,0.7460681877998572
135527049,0.25410625268916576,0.7458937473108342
136219930,0.25415747107568987,0.7458425289243101
5272754,0.2542644815138041,0.7457355184861959
15059928,0.25433889679068666,0.7456611032093133
131879863,0.25444322633091376,0.7455567736690862
301080,0.2544432263309201,0.7455567736690799
3007771,0.25448318898219235,0.7455168110178076
136205846,0.25516619156909204,0.744833808430908
22451350,0.25537238749071645,0.7446276125092836
451503,0.2553723874907169,0.7446276125092831
10658983,0.2554901705155531,0.7445098294844469
135502924,0.2555464640877565,0.7444535359122435
163285353,0.2556104396484232,0.7443895603515768
11208805,0.2556661774093846,0.7443338225906154
135443731,0.2561471470629558,0.7438528529370442
503020,0.2561650919532509,0.7438349080467491
6320414,0.2561852100696247,0.7438147899303753
136273848,0.2563083786444522,0.7436916213555478
451896,0.2564024089875142,0.7435975910124858
135538673,0.25647853539161647,0.7435214646083835
12150481,0.2566111351645419,0.7433888648354581
136633725,0.2566715032929041,0.7433284967070959
131858176,0.2567745379987598,0.7432254620012402
125895,0.2570618175732894,0.7429381824267106
15087556,0.25706181757329805,0.742938182426702
45105015,0.25742582543690684,0.7425741745630932
121009003,0.25755140440224256,0.7424485955977574
10491412,0.25756133456035446,0.7424386654396455
135408506,0.2576195720490313,0.7423804279509687
135763231,0.2576195720490344,0.7423804279509656
135434851,0.2576581795298475,0.7423418204701525
135509108,0.2578584600026036,0.7421415399973964
136219928,0.2581308427881329,0.7418691572118671
135398508,0.2581308427881329,0.7418691572118671
137303707,0.2581308427881345,0.7418691572118655
135546504,0.2581308427881399,0.7418691572118601
136217872,0.25813084278814147,0.7418691572118585
135742598,0.25813084278814147,0.7418691572118585
10827042,0.2581847486943577,0.7418152513056423
14484797,0.25855933443406287,0.7414406655659371
6449933,0.2587077431307532,0.7412922568692468
6482243,0.2587077431307532,0.7412922568692468
5461897,0.2587077431307532,0.7412922568692468
136176852,0.2587947608122627,0.7412052391877373
359064,0.2592245455777803,0.7407754544222197
72194,0.25922454557778163,0.7407754544222184
491674,0.25922454557778163,0.7407754544222184
92151285,0.25922454557778163,0.7407754544222184
467291,0.2592839752426557,0.7407160247573443
454138,0.25939390454105415,0.7406060954589458
454139,0.2593939045410584,0.7406060954589416
3000603,0.25939951848052234,0.7406004815194777
3032355,0.25939951848052245,0.7406004815194775
135515425,0.25969019522332104,0.740309804776679
10040688,0.2599351315325036,0.7400648684674964
456648,0.2600792285981748,0.7399207714018252
456327,0.2600792285981748,0.7399207714018252
461854,0.2600792285981752,0.7399207714018248
169938,0.2601107905461485,0.7398892094538515
5271380,0.26014103767770014,0.7398589623222999
124295,0.26014103767770014,0.7398589623222999
469086,0.2603016589743814,0.7396983410256186
515102,0.2605481158343784,0.7394518841656216
121487343,0.26064105919469793,0.7393589408053021
121487344,0.26064105919469793,0.7393589408053021
453168,0.2607124000458617,0.7392875999541383
498376,0.2608942887182948,0.7391057112817052
12150479,0.2611209599610519,0.7388790400389481
5270571,0.2611214826482028,0.7388785173517972
16748010,0.2611214826482028,0.7388785173517972
5271379,0.2611214826482028,0.7388785173517972
124294,0.26112148264820423,0.7388785173517958
133458,0.26116441630345677,0.7388355836965432
10357410,0.2614961060959049,0.7385038939040951
6479136,0.2615928717361108,0.7384071282638892
135856015,0.261883770596829,0.738116229403171
5271819,0.2619628237512195,0.7380371762487805
11346304,0.2622071736419742,0.7377928263580258
92286289,0.26238205553548744,0.7376179444645126
15938965,0.2624621900098908,0.7375378099901092
1549370,0.2624621900098908,0.7375378099901092
172391,0.26270297204000714,0.7372970279599929
5276640,0.26270297204000714,0.7372970279599929
102057561,0.2637059351968577,0.7362940648031423
135435173,0.2639068458257302,0.7360931541742698
131698258,0.26420306237403535,0.7357969376259647
50312,0.264203062374041,0.735796937625959
5276642,0.264203062374041,0.735796937625959
469809,0.26428009721181267,0.7357199027881873
5099290,0.26431588845578635,0.7356841115442136
71374245,0.2644065979596023,0.7355934020403977
512172,0.2647646309210758,0.7352353690789242
511997,0.265072067169418,0.734927932830582
124466,0.26527319270053973,0.7347268072994603
5276957,0.2653662601601402,0.7346337398398598
21824454,0.2653892984894992,0.7346107015105008
172392,0.26539376137606774,0.7346062386239323
5276641,0.26539376137606774,0.7346062386239323
10040433,0.26540433233548666,0.7345956676645133
5271807,0.26550611574784067,0.7344938842521593
150856,0.26565165904296895,0.734348340957031
121217181,0.26565744495624977,0.7343425550437502
14410899,0.2658944661860039,0.7341055338139961
135410303,0.2659868960987206,0.7340131039012794
504734,0.26605789175150685,0.7339421082484932
3008584,0.2661710747968272,0.7338289252031728
5273015,0.2665899847575872,0.7334100152424128
5280127,0.26665005636725936,0.7333499436327406
147146,0.26714340807567327,0.7328565919243267
137195841,0.26727191107861403,0.732728088921386
135498235,0.2672996610689923,0.7327003389310077
135484985,0.26729966106899994,0.7327003389310001
135410269,0.26729966106899994,0.7327003389310001
12599,0.2674181635554922,0.7325818364445078
6481845,0.2675652296171961,0.7324347703828039
121487532,0.26763133992104604,0.732368660078954
12071879,0.2678381771354714,0.7321618228645286
6714006,0.2678381771354783,0.7321618228645217
360646,0.26788966842216133,0.7321103315778387
493225,0.26788966842216455,0.7321103315778354
3009858,0.26788966842216455,0.7321103315778354
100652,0.2681884631172192,0.7318115368827808
137128750,0.26827147103254856,0.7317285289674514
135625314,0.26851595171475606,0.7314840482852439
11186205,0.2686759088223797,0.7313240911776203
455171,0.26879402871217584,0.7312059712878242
21145867,0.26879402871217584,0.7312059712878242
135524757,0.26886599005226774,0.7311340099477323
14862330,0.2689307981993775,0.7310692018006225
13188936,0.26900670240322855,0.7309932975967715
135460966,0.2691605096272014,0.7308394903727986
136927403,0.26916050962720184,0.7308394903727982
135625234,0.26916050962720484,0.7308394903727952
131875801,0.2692061334980992,0.7307938665019008
164891,0.2693103714398766,0.7306896285601234
72217,0.26979263792284225,0.7302073620771578
451375,0.26983968707258266,0.7301603129274173
511887,0.26989059208521904,0.730109407914781
439866,0.2699673515782839,0.7300326484217161
4477522,0.2699673515782868,0.7300326484217132
6478491,0.26998018019976344,0.7300198198002366
136843263,0.27035143782080484,0.7296485621791952
137090331,0.27035143782080484,0.7296485621791952
135511868,0.27035143782080484,0.7296485621791952
136257804,0.2703514378208053,0.7296485621791947
135509485,0.27035143782081295,0.729648562179187
3005554,0.27049156276190844,0.7295084372380916
3371855,0.2704971148431805,0.7295028851568195
59728433,0.2704971148431805,0.7295028851568195
14483474,0.2704971148431805,0.7295028851568195
454140,0.2706205516974741,0.7293794483025259
454141,0.27062055169747457,0.7293794483025254
136921545,0.27078013385682675,0.7292198661431732
514805,0.27084455095542004,0.72915544904458
22861866,0.2712104428873068,0.7287895571126932
511719,0.271420048331547,0.728579951668453
10405378,0.2716908916559688,0.7283091083440312
155395,0.2719527150264608,0.7280472849735392
274083,0.2722682144500429,0.7277317855499571
97381,0.272268214450044,0.727731785549956
131843750,0.27231096422399415,0.7276890357760059
5271695,0.2724502809023813,0.7275497190976187
13871387,0.2725701634761911,0.7274298365238089
71317010,0.27271958314410016,0.7272804168558998
44316739,0.27271958314410427,0.7272804168558957
512322,0.27271958314410427,0.7272804168558957
99529,0.27284772481096875,0.7271522751890312
315092,0.27284772481097286,0.7271522751890271
516066,0.2729228210042899,0.7270771789957101
15954436,0.2730137558002116,0.7269862441997884
54424807,0.2732714673632114,0.7267285326367886
91668407,0.2733504066582093,0.7266495933417907
135440620,0.2738733369007481,0.7261266630992519
93977460,0.27389369873764635,0.7261063012623536
3035491,0.27389369873764635,0.7261063012623536
45039906,0.27389369873764835,0.7261063012623516
512005,0.27421556607135056,0.7257844339286494
514810,0.27423889259344003,0.72576110740656
136186017,0.2744982909475271,0.7255017090524729
135435044,0.2744982909475292,0.7255017090524708
5274087,0.2745717163897534,0.7254282836102466
101670692,0.27465356584737,0.72534643415263
136232092,0.27494116341078567,0.7250588365892143
135856077,0.27531005587157475,0.7246899441284252
135618698,0.27531005587158275,0.7246899441284173
15081828,0.2754514434010946,0.7245485565989054
452061,0.27550171974796345,0.7244982802520366
14409039,0.2755017197479719,0.7244982802520281
5273004,0.27550318807252583,0.7244968119274742
3012586,0.27570980109089505,0.724290198909105
25266884,0.275712916776788,0.724287083223212
3007224,0.2758304653111343,0.7241695346888657
5270689,0.275998083177174,0.724001916822826
131881311,0.2760979345819764,0.7239020654180236
97119,0.2761441965109761,0.7238558034890239
5271378,0.2763224903778777,0.7236775096221223
65561,0.2763224903778777,0.7236775096221223
11425350,0.2763585723613403,0.7236414276386597
54351187,0.2764016599399315,0.7235983400600685
91668349,0.27641992161361784,0.7235800783863822
477950,0.27672558422544014,0.7232744157745599
10565387,0.27706103879305566,0.7229389612069443
87824027,0.2770743385319986,0.7229256614680014
296233,0.2770743385320049,0.7229256614679951
474355,0.2771347400973645,0.7228652599026355
6333525,0.2773972603950354,0.7226027396049646
54359085,0.2774590431427495,0.7225409568572505
136734354,0.27790956455612514,0.7220904354438749
14156718,0.27822410682831433,0.7217758931716857
129291491,0.2782494708964801,0.7217505291035199
137139936,0.2782608292183212,0.7217391707816788
59628308,0.2782913568981563,0.7217086431018437
76973118,0.27926201635820713,0.7207379836417929
449599,0.2794770699581154,0.7205229300418846
5494430,0.27951823942919796,0.720481760570802
88518334,0.2796476911844664,0.7203523088155336
11436669,0.2798543945648042,0.7201456054351958
136674918,0.2801756143245112,0.7198243856754888
483948,0.2803358165095151,0.7196641834904849
128757,0.28033894000318615,0.7196610599968138
5276958,0.28051201403799597,0.719487985962004
20871287,0.28058444099254365,0.7194155590074564
10517504,0.2806523307797776,0.7193476692202224
121008097,0.28065869631652307,0.7193413036834769
135453913,0.28090288987974255,0.7190971101202575
136896502,0.28090288987974255,0.7190971101202575
14260256,0.28106234128424934,0.7189376587157507
162660830,0.28150450714441333,0.7184954928555867
470067,0.28173745615874635,0.7182625438412537
92529429,0.28218700850023315,0.7178129914997669
92132144,0.28218700850023315,0.7178129914997669
100802,0.28218700850023315,0.7178129914997669
477853,0.28224030778241194,0.7177596922175881
21117616,0.2823055881021347,0.7176944118978653
5273749,0.2825792722885011,0.7174207277114989
5271377,0.2825792722885011,0.7174207277114989
125494151,0.2827060477946618,0.7172939522053382
125494152,0.2827060477946618,0.7172939522053382
6439573,0.2831857376340716,0.7168142623659284
92236137,0.2831971118368366,0.7168028881631634
131846804,0.2831971118368366,0.7168028881631634
92236135,0.2831971118368366,0.7168028881631634
265574,0.2831971118368366,0.7168028881631634
358959,0.28338366260448344,0.7166163373955166
136118471,0.28340963741993086,0.7165903625800691
460466,0.283579631176367,0.716420368823633
150201,0.2836938547411191,0.7163061452588809
6440124,0.2836938547411191,0.7163061452588809
6438371,0.2836938547411232,0.7163061452588768
11057044,0.2837077541488221,0.7162922458511779
121013684,0.28370775414882843,0.7162922458511716
14842983,0.283713932616096,0.716286067383904
3010291,0.2837351874853614,0.7162648125146386
23519664,0.2841192979791093,0.7158807020208907
90954505,0.28441930544936933,0.7155806945506307
23421207,0.2844688259773387,0.7155311740226613
137147094,0.28449297074780333,0.7155070292521967
454001,0.28468634036808216,0.7153136596319178
135467705,0.28483612317161344,0.7151638768283866
438430,0.2850054921560632,0.7149945078439368
145681,0.2851970209779785,0.7148029790220215
133135,0.2853568409340388,0.7146431590659612
70818775,0.2855145931967923,0.7144854068032077
512707,0.2858525399159967,0.7141474600840033
10946143,0.2859665521084438,0.7140334478915562
512658,0.2860337956246728,0.7139662043753272
191215,0.2860918125649575,0.7139081874350425
511720,0.2861007319610219,0.7138992680389781
53741175,0.2866465214732207,0.7133534785267793
454142,0.2870108495484508,0.7129891504515492
11098172,0.28707564456653534,0.7129243554334647
10403633,0.28727072844546997,0.71272927155453
135538674,0.28734444935609404,0.712655550643906
15938966,0.28737146627742816,0.7126285337225718
7065210,0.2874301331030963,0.7125698668969037
21116879,0.2874301331030963,0.7125698668969037
93003,0.2874301331030963,0.7125698668969037
44629860,0.28743013310310317,0.7125698668968968
71302592,0.28777898133208457,0.7122210186679154
452096,0.28820887727068867,0.7117911227293113
14430362,0.28820887727068867,0.7117911227293113
131882637,0.2884157302750351,0.7115842697249649
494217,0.2884157302750401,0.7115842697249599
132274323,0.2890142504275719,0.7109857495724281
3007123,0.2894161858972478,0.7105838141027522
135434850,0.2895733009679179,0.7104266990320821
135465599,0.2896422514217669,0.7103577485782331
135622951,0.2896422514217669,0.7103577485782331
135933068,0.2896422514217669,0.7103577485782331
135627705,0.2896422514217669,0.7103577485782331
136826947,0.2896422514217669,0.7103577485782331
136065188,0.28964225142176747,0.7103577485782325
136062166,0.28964225142176747,0.7103577485782325
131848792,0.28973855276821336,0.7102614472317866
151790,0.289953043000585,0.710046956999415
6035,0.2899539486377406,0.7100460513622594
6603739,0.2899539486377406,0.7100460513622594
7195999,0.2899539486377406,0.7100460513622594
2729613,0.2899539486377406,0.7100460513622594
453762,0.2903482567050836,0.7096517432949164
101075208,0.2903611038399473,0.7096388961600527
135596554,0.29164165561323063,0.7083583443867694
131882742,0.29169907736609213,0.7083009226339079
23363310,0.2920318372778783,0.7079681627221217
128866,0.29204192583988153,0.7079580741601185
135398550,0.29206106997302306,0.7079389300269769
135962086,0.29207838414521003,0.70792161585479
121486895,0.2922618780462751,0.7077381219537249
138375992,0.2922691502422843,0.7077308497577157
86645125,0.2923976744202168,0.7076023255797832
121486756,0.29248385372884445,0.7075161462711556
137099057,0.29288627624097496,0.707113723759025
6450919,0.29339041133867105,0.706609588661329
3081452,0.2935588485531899,0.7064411514468101
139592726,0.29369929899619973,0.7063007010038003
137699081,0.29369929899619973,0.7063007010038003
136744872,0.29381339984564137,0.7061866001543586
10541096,0.29422815130603364,0.7057718486939664
46846348,0.29442648433220575,0.7055735156677942
516466,0.2946483628912645,0.7053516371087355
268420,0.29510017188214477,0.7048998281178552
672230,0.2951001718821452,0.7048998281178548
64975,0.2951001718821452,0.7048998281178548
480247,0.2951768075041893,0.7048231924958107
136232990,0.295472873834251,0.704527126165749
121487526,0.29579887805886274,0.7042011219411373
135764598,0.29640543234753947,0.7035945676524605
11630346,0.2964999743194341,0.7035000256805659
135518167,0.2965626694339947,0.7034373305660053
136234097,0.29656266943399623,0.7034373305660038
317398,0.2967525721866797,0.7032474278133203
102213,0.2967525721866797,0.7032474278133203
21856241,0.2967525721866797,0.7032474278133203
58521221,0.2967525721866797,0.7032474278133203
92136273,0.2967525721866797,0.7032474278133203
124789650,0.2967525721866797,0.7032474278133203
451817,0.2967574038694215,0.7032425961305785
465413,0.2967574038694215,0.7032425961305785
97300904,0.2967611219050542,0.7032388780949458
451451,0.2969881347517711,0.7030118652482289
14654332,0.2969881347517713,0.7030118652482287
446940,0.2974056660789567,0.7025943339210433
71776864,0.2982075013902693,0.7017924986097307
135704021,0.2984929379825023,0.7015070620174977
135519069,0.2984929379825032,0.7015070620174968
12313774,0.2985996271154674,0.7014003728845326
92751,0.29859962711546784,0.7014003728845322
4661673,0.29864586158951534,0.7013541384104847
71406419,0.29870685260045615,0.7012931473995438
335400,0.2991121417945817,0.7008878582054183
92264935,0.2991121417945867,0.7008878582054133
507269,0.2991121417945867,0.7008878582054133
3010374,0.2991311489529227,0.7008688510470773
5278277,0.29923017518941564,0.7007698248105844
21824453,0.2995919481127066,0.7004080518872934
11746791,0.2996937204101101,0.7003062795898899
150667,0.2997385178580855,0.7002614821419145
101039156,0.29975568340753156,0.7002443165924684
162641872,0.2997890478851363,0.7002109521148637
129893514,0.2997983757288091,0.7002016242711909
10474045,0.2999676301412265,0.7000323698587735
3007124,0.30005269437053383,0.6999473056294662
98854,0.3000660851052517,0.6999339148947483
21140449,0.30006608510525434,0.6999339148947457
92247230,0.30006608510525434,0.6999339148947457
196676,0.3003379842243875,0.6996620157756125
6481836,0.3003516908907563,0.6996483091092437
136088507,0.3007079047489525,0.6992920952510475
5274310,0.30089243682149025,0.6991075631785097
121216232,0.3010739102950478,0.6989260897049522
21829540,0.3011104226449105,0.6988895773550895
129678678,0.3017228004990855,0.6982771995009145
477852,0.30187152407807516,0.6981284759219248
71374323,0.30215468004551427,0.6978453199544857
16728571,0.30219379174437866,0.6978062082556213
6602111,0.3024372554284477,0.6975627445715523
13009312,0.3024372554284477,0.6975627445715523
73265308,0.3024372554284477,0.6975627445715523
147569,0.3024372554284477,0.6975627445715523
92132157,0.3024372554284519,0.6975627445715481
90488943,0.3024372554284551,0.6975627445715449
462388,0.30247240813208187,0.6975275918679181
77282269,0.3026526386558117,0.6973473613441883
484808,0.3026573010450865,0.6973426989549135
6560187,0.30269208542985715,0.6973079145701429
25886830,0.30269208542985715,0.6973079145701429
65085,0.30269208542985715,0.6973079145701429
127258181,0.3037685994035765,0.6962314005964235
138113809,0.3037685994035775,0.6962314005964225
100938413,0.3037707728807534,0.6962292271192466
6102683,0.30378889793504127,0.6962111020649587
453820,0.30404847717620787,0.6959515228237921
496427,0.30407324597604135,0.6959267540239586
10922291,0.3042138056247625,0.6957861943752375
98315,0.3042138056247664,0.6957861943752336
121220862,0.30433784180632784,0.6956621581936722
193541,0.3043623792886395,0.6956376207113605
6475470,0.30465717577878404,0.695342824221216
135538026,0.30467594489851024,0.6953240551014898
125507522,0.3047052025035675,0.6952947974964325
159285,0.3047175637442936,0.6952824362557064
22899187,0.3051657745867149,0.6948342254132851
484807,0.30535299013808714,0.6946470098619129
137176604,0.3056227931505251,0.6943772068494749
172915,0.30569527764988935,0.6943047223501106
135409474,0.3058770272955341,0.6941229727044659
136126104,0.3058770272955341,0.6941229727044659
5274144,0.30591020550335857,0.6940897944966414
512004,0.3065377976294623,0.6934622023705377
135447001,0.3065949406431704,0.6934050593568296
25880707,0.30662662923579154,0.6933733707642085
97297,0.30662662923579154,0.6933733707642085
6419781,0.3066266292357921,0.6933733707642079
45039587,0.3066266292357921,0.6933733707642079
14503364,0.30685518523123334,0.6931448147687667
71407741,0.3071363717748943,0.6928636282251057
44266030,0.3072330077905302,0.6927669922094698
439693,0.3072330077905304,0.6927669922094696
134694916,0.30723300779053264,0.6927669922094674
138375984,0.3072927124527748,0.6927072875472252
452892,0.30730231034447064,0.6926976896555294
15747441,0.3081568384682065,0.6918431615317935
126567728,0.30818360886357,0.69181639113643
135421231,0.3082439199283815,0.6917560800716185
15403938,0.30844358030558383,0.6915564196944162
67358,0.30865612106789,0.69134387893211
12151656,0.30893397037294734,0.6910660296270527
16666490,0.3089607991467118,0.6910392008532882
122130879,0.3093117717534113,0.6906882282465887
6480473,0.30982645484973603,0.690173545150264
92248239,0.3102099898630698,0.6897900101369302
3007125,0.3103502013637217,0.6896497986362783
195909,0.3103781480020351,0.6896218519979649
11777114,0.31050310749931387,0.6894968925006861
15957673,0.31056348636140985,0.6894365136385902
125167,0.31075011587019663,0.6892498841298034
14039728,0.3107501158702055,0.6892498841297945
504751,0.31089468259942155,0.6891053174005785
5278282,0.3109155588110002,0.6890844411889998
121486862,0.311148503253599,0.688851496746401
11219149,0.31128081224301496,0.688719187756985
135407854,0.31147231386626173,0.6885276861337383
510999,0.31147806245530496,0.688521937544695
503813,0.31181199213682453,0.6881880078631755
511017,0.3119552416061234,0.6880447583938766
15955633,0.3122251507795182,0.6877748492204818
121219141,0.3122251507795182,0.6877748492204818
444919,0.3122722121306474,0.6877277878693526
9700,0.31227221213065137,0.6877277878693486
25113134,0.31227221213065137,0.6877277878693486
10687208,0.3122722121306515,0.6877277878693485
135538692,0.31246567016560123,0.6875343298343988
92243772,0.3125575874346349,0.6874424125653651
21818173,0.3125575874346349,0.6874424125653651
9861379,0.31318998135959675,0.6868100186404033
6481569,0.31320389634469825,0.6867961036553017
135538696,0.3134737782322714,0.6865262217677286
135816739,0.3136689217133133,0.6863310782866867
135480588,0.31397269645249826,0.6860273035475017
498020,0.3147364881151945,0.6852635118848055
121486764,0.3147801124382118,0.6852198875617882
10471224,0.3149545612132203,0.6850454387867797
21139599,0.3151049870063448,0.6848950129936552
